player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ryan Wingo,184520,WR,TEXAS,1,5,0,311,0,-4.0,0,0.0,,0,0,100.0,1,0,0,0.0,27.4,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,15.0,0,0.0,0.0,0,1,100.0,1,0,0,2.0,45.6,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0
Melquan Stovall,74267,WR,ARIZONA ST,1,5,0,110,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.5,0,1,0.0,0,4,1,100.0,4,79.2,1,25.0,0,1,2,2.0,1.0,0.25,13.4,0,80.0,0.0,0,1,0.0,0,2,0,78.5,70.1,0,63,0.0,0,14,4,100.0,14,118.8,5,35.7,0,91,36,9.0,22.8,6.5
Traeshon Holden,123917,WR,OREGON,1,5,0,264,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,49.0,0,4,0.0,0,9,1,100.0,9,83.3,1,11.1,0,4,4,4.0,4.0,0.44,18.0,0,33.3,50.0,1,2,0.0,0,1,0,33.4,54.1,0,17,0.0,0,13,1,100.0,13,53.5,3,23.1,0,17,1,1.0,17.0,1.31
Trevor Etienne,157730,HB,GEORGIA,1,5,0,173,0,-4.0,2,100.0,,0,0,0.0,0,1,0,90.0,92.2,0,7,14.3,1,7,3,85.7,6,93.1,3,50.0,0,19,31,10.3,6.3,3.17,-4.5,1,100.0,,0,0,0.0,0,1,0,82.7,86.5,0,6,0.0,0,2,2,100.0,2,91.7,2,100.0,0,12,21,10.5,6.0,6.0
Cam Camper,156414,WR,BOISE ST,1,5,0,120,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,59.3,0,7,0.0,0,2,1,100.0,2,95.8,1,50.0,0,7,11,11.0,7.0,3.5,,0,,,0,0,,0,0,0,77.5,57.7,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Carson Hansen,174669,HB,IOWA STATE,1,5,0,193,0,-5.0,0,100.0,,0,0,0.0,0,1,0,86.7,85.1,0,11,0.0,0,2,2,100.0,2,104.2,2,100.0,0,18,28,14.0,9.0,9.0,-4.0,0,100.0,,0,0,0.0,0,0,0,79.3,61.1,0,7,0.0,0,1,1,100.0,1,95.8,1,100.0,0,7,11,11.0,7.0,7.0
Michael Mathison,100275,WR,W KENTUCKY,1,5,0,346,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,63.4,0,3,0.0,0,1,1,100.0,1,79.2,1,100.0,0,3,4,4.0,3.0,3.0,1.0,0,100.0,,0,0,0.0,0,1,0,78.5,60.6,0,8,0.0,0,3,2,66.7,2,89.6,2,100.0,0,11,9,4.5,5.5,5.5
Key'Shawn Smith,143950,WR,SMU,1,5,0,287,0,,0,,,0,0,,0,0,0,,47.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,55.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Jordan Hudson,157298,WR,SMU,1,5,0,287,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,86.4,0,9,0.0,0,3,2,100.0,3,87.5,2,66.7,0,10,16,8.0,5.0,3.33,-4.0,0,100.0,,0,0,0.0,0,0,0,78.5,68.3,0,1,0.0,0,3,1,100.0,3,79.2,1,33.3,0,1,5,5.0,1.0,0.33
Jacob Bernard,97218,WR,LA LAFAYET,1,4,0,207,0,,0,,,0,0,,0,0,0,,50.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,14.7,0,33.3,0.0,0,1,0.0,0,1,0,40.2,60.9,1,6,0.0,0,5,1,100.0,5,2.8,3,60.0,0,6,3,3.0,6.0,1.2
Xavier Guillory,141590,WR,ARIZONA ST,1,4,0,110,0,,0,,,0,0,,0,0,0,,46.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,20.3,0,66.7,100.0,1,1,0.0,0,2,0,74.9,74.6,0,21,0.0,0,10,2,100.0,10,137.5,3,30.0,2,29,0,0.0,14.5,2.9
Kaytron Allen,164158,HB,PENN STATE,1,4,0,266,0,,0,,,0,0,,0,0,0,,56.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.1,60.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jordan James,163295,HB,OREGON,1,4,0,264,0,-6.0,0,0.0,,0,0,100.0,1,0,0,0.0,22.4,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,-1.0,0,50.0,,0,0,50.0,1,0,0,25.3,43.2,0,6,0.0,0,4,1,100.0,4,56.3,2,50.0,0,6,2,2.0,6.0,1.5
Cade McDonald,101725,WR,MIAMI OH,1,4,0,221,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,58.9,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,5,5.0,3.0,1.5,11.8,0,50.0,,0,0,0.0,0,1,0,73.1,54.9,1,14,0.0,0,20,2,100.0,20,21.9,4,20.0,0,17,12,6.0,8.5,0.85
Carl Chester,162627,WR,MARSHALL,1,4,0,214,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,63.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Tre Stewart,160817,HB,JVILLE ST,1,4,0,196,0,,0,,,0,0,,0,0,0,,53.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.1,75.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Chuck Montgomery,145265,WR,MARSHALL,1,4,0,214,0,-1.0,2,100.0,,0,0,0.0,0,0,0,81.5,59.0,0,1,0.0,0,2,1,100.0,2,79.2,1,50.0,0,1,2,2.0,1.0,0.5,8.3,1,66.7,0.0,0,1,0.0,0,1,0,76.3,72.3,0,27,0.0,0,12,2,100.0,12,104.9,3,25.0,0,34,13,6.5,17.0,2.83
Lawson Luckie,173544,TE,GEORGIA,1,4,0,173,0,,0,,,0,0,,0,0,0,,48.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,10.0,0,50.0,0.0,0,1,0.0,0,1,0,66.7,59.8,0,14,0.0,0,11,1,90.9,10,72.9,2,20.0,0,14,0,0.0,14.0,1.4
Yulkeith Brown,146985,WR,TULANE,1,4,0,319,0,,0,,,0,0,,0,0,0,,51.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,9.7,0,100.0,,0,0,0.0,0,1,0,74.9,59.2,0,12,0.0,0,15,3,100.0,15,108.3,3,20.0,0,30,1,0.3,10.0,2.0
Moochie Dixon,123112,WR,SMU,1,4,0,287,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.1,63.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Lance LeGendre,97779,WR,LA LAFAYET,1,4,0,207,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,62.1,0,0,0.0,0,1,1,100.0,1,79.2,1,100.0,0,0,3,3.0,0.0,0.0,15.0,0,100.0,100.0,1,1,0.0,0,2,0,78.5,67.5,0,47,0.0,0,30,3,93.3,28,118.8,3,10.7,0,81,36,12.0,27.0,2.89
Terrance Carter Jr.,156742,TE,LA LAFAYET,1,4,0,207,0,,0,,,0,0,,0,0,0,,50.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,19.0,0,0.0,,0,0,,0,0,0,16.4,43.0,0,0,0.0,0,10,0,90.0,9,39.6,1,11.1,0,0,0,,,0.0
Latrell Caples,128119,WR,BOISE ST,1,4,0,120,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,27.0,0,100.0,100.0,1,1,0.0,0,1,0,70.7,70.4,0,22,0.0,0,11,1,100.0,11,158.3,1,9.1,1,22,0,0.0,22.0,2.0
Makhi Hughes,158417,HB,TULANE,1,3,0,319,0,,0,,,0,0,,0,0,0,,53.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,61.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Terrance Ferguson,146563,TE,OREGON,1,3,0,264,0,,0,,,0,0,,0,0,0,,41.1,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,1,0,77.5,65.6,0,4,9.1,1,11,1,90.9,10,122.9,1,10.0,1,4,0,0.0,4.0,0.4
Quintrevion Wisner,176190,HB,TEXAS,1,3,0,311,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,81.1,0,11,0.0,0,6,1,100.0,6,112.5,1,16.7,0,11,13,13.0,11.0,1.83,,0,,,0,0,,0,0,0,76.3,62.2,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Dominic Lovett,146872,WR,GEORGIA,1,3,0,173,0,-3.3,0,100.0,,0,0,0.0,0,0,0,90.0,54.4,0,4,0.0,0,7,3,100.0,7,79.2,3,42.9,0,0,10,3.3,0.0,0.0,-3.3,0,100.0,,0,0,0.0,0,0,0,74.9,52.0,0,4,0.0,0,26,3,84.6,22,79.2,3,13.6,0,0,10,3.3,0.0,0.0
Rodney Harris II,133616,WR,OHIO,1,3,0,259,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,77.5,56.1,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Kisean Johnson,141735,WR,W KENTUCKY,1,3,0,346,0,,0,,,0,0,,0,0,0,,47.0,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,58.1,0,0,0.0,0,9,0,77.8,7,0.0,0,0.0,0,0,0,,,0.0
Prince Strachan,173451,WR,BOISE ST,1,3,0,120,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,4.0,0,100.0,,0,0,0.0,0,0,0,17.0,49.8,0,5,0.0,0,1,1,100.0,1,87.5,1,100.0,0,5,1,1.0,5.0,5.0
Noah Meyers,173445,TE,W KENTUCKY,1,3,0,346,0,,0,,,0,0,,0,0,0,,40.5,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,4.5,0,0.0,0.0,0,1,,0,0,0,73.1,60.5,0,0,0.0,0,12,0,75.0,9,39.6,2,22.2,0,0,0,,,0.0
Elijah Young,124223,HB,W KENTUCKY,1,3,0,346,0,-4.0,0,100.0,100.0,1,1,0.0,0,0,0,86.7,62.3,0,-3,0.0,0,5,2,100.0,5,79.2,2,40.0,0,-8,0,0.0,-4.0,-1.6,-5.0,0,100.0,,0,0,0.0,0,0,0,74.9,55.7,0,-5,0.0,0,1,1,100.0,1,79.2,1,100.0,0,-5,0,0.0,-5.0,-5.0
Jaden Bradley,144016,WR,UNLV,1,3,0,325,0,,0,,,0,0,,0,0,0,,52.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.1,71.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Khalil Dinkins,145087,TE,PENN STATE,1,3,0,266,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,52.0,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0
Oscar Delp,157080,TE,GEORGIA,1,3,0,173,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,-1.0,2,100.0,,0,0,0.0,0,0,0,73.1,65.4,0,9,0.0,0,9,1,88.9,8,104.2,1,12.5,0,9,10,10.0,9.0,1.13
Alex Bauman,158407,TE,TULANE,1,3,0,319,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,3.0,0,100.0,,0,0,0.0,0,1,0,70.7,51.9,0,11,0.0,0,8,1,100.0,8,112.5,1,12.5,0,11,8,8.0,11.0,1.38
K.D. Hutchinson,163045,WR,W KENTUCKY,1,3,0,346,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,4.3,2,100.0,,0,0,0.0,0,1,0,77.5,61.5,0,8,0.0,0,15,3,86.7,13,94.4,3,23.1,0,20,7,2.3,6.7,1.54
