player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,19,0,174,0,0.0,0,100.0,,0,0,0.0,0,2,0,90.0,86.6,0,12,0.0,0,8,3,100.0,8,100.0,3,37.5,0,24,24,8.0,8.0,3.0,17.5,0,50.0,,0,0,0.0,0,1,0,63.6,66.4,1,8,0.0,0,6,1,83.3,5,20.8,2,40.0,0,8,8,8.0,8.0,1.6
Xavier Hutchinson,122518,WR,IOWA STATE,1,19,0,193,0,-2.0,1,100.0,,0,0,0.0,0,1,0,81.5,95.6,0,9,0.0,0,1,1,100.0,1,104.2,1,100.0,0,9,11,11.0,9.0,9.0,8.7,0,42.9,0.0,0,2,0.0,0,3,0,85.1,83.8,1,9,0.0,0,12,3,91.7,11,10.7,7,63.6,0,20,6,2.0,6.7,1.82
Cedric Tillman,84434,WR,TENNESSEE,1,18,0,307,0,-1.5,1,100.0,,0,0,0.0,0,1,0,86.7,66.9,0,15,0.0,0,9,2,100.0,9,112.5,2,22.2,0,22,25,12.5,11.0,2.44,20.0,1,75.0,,0,0,25.0,1,3,0,39.1,73.8,0,61,0.0,0,7,3,100.0,7,156.3,4,57.1,1,96,29,9.7,32.0,13.71
Evan Hull,97302,HB,NWESTERN,1,17,0,256,0,-2.8,3,80.0,0.0,0,1,0.0,0,2,0,91.4,91.0,0,16,0.0,0,8,4,100.0,8,105.8,5,62.5,0,47,57,14.3,11.8,5.88,5.8,0,80.0,0.0,0,1,0.0,0,2,0,86.7,91.6,0,35,0.0,0,7,4,100.0,7,118.8,5,71.4,0,66,41,10.3,16.5,9.43
Corey Crooms Jr.,97276,WR,W MICHIGAN,1,17,0,347,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,12.5,0,60.0,33.3,1,3,0.0,0,6,0,82.7,81.1,0,20,0.0,0,38,9,97.4,37,101.3,15,40.5,1,97,9,1.0,10.8,2.62
Victor Tucker,61203,WR,CHARLOTTE,1,16,0,136,0,-3.3,0,100.0,,0,0,0.0,0,0,0,90.0,57.8,0,5,0.0,0,7,3,100.0,7,80.6,3,42.9,0,10,20,6.7,3.3,1.43,5.9,0,71.4,100.0,4,4,0.0,0,4,0,85.5,72.1,0,19,0.0,0,44,10,88.6,39,121.1,14,35.9,2,67,23,2.3,6.7,1.72
Jalen Wayne,61640,WR,S ALABAMA,1,14,0,288,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,53.4,0,5,0.0,0,10,1,90.0,9,87.5,1,11.1,0,5,6,6.0,5.0,0.56,6.5,0,75.0,50.0,1,2,0.0,0,1,0,64.6,61.1,0,10,0.0,0,10,3,100.0,10,130.2,4,40.0,1,25,11,3.7,8.3,2.5
Rashee Rice,97605,WR,SMU,1,14,0,287,0,-4.0,1,66.7,,0,0,0.0,0,0,0,86.7,59.3,0,1,0.0,0,4,2,100.0,4,70.1,3,75.0,0,0,8,4.0,0.0,0.0,11.4,1,60.0,,0,0,0.0,0,1,0,80.9,89.5,1,33,0.0,0,8,3,100.0,8,40.0,5,62.5,0,33,18,6.0,11.0,4.13
Jacob Cowing,100894,WR,ARIZONA,1,14,0,109,0,-3.3,0,100.0,,0,0,0.0,0,0,0,90.0,83.9,0,9,0.0,0,4,3,100.0,4,86.1,3,75.0,0,14,24,8.0,4.7,3.5,6.4,0,53.8,50.0,1,2,30.0,3,4,0,34.7,65.6,1,10,0.0,0,37,7,100.0,37,54.0,13,35.1,1,42,42,6.0,6.0,1.14
Xavier Weaver,101130,WR,USF,1,14,0,327,0,0.0,0,100.0,,0,0,0.0,0,1,0,81.5,86.9,0,12,0.0,0,3,1,100.0,3,116.7,1,33.3,0,12,12,12.0,12.0,4.0,,0,,,0,0,,0,0,0,61.0,70.3,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
