player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Matthew Golden,156165,WR,TEXAS,1,4,0,311,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,24.5,52.1,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Quintrevion Wisner,176190,HB,TEXAS,1,3,0,311,0,-5.0,0,66.7,0.0,0,1,0.0,0,1,0,86.7,67.3,0,6,25.0,1,4,2,75.0,3,70.1,3,100.0,0,0,13,6.5,0.0,0.0,-6.0,0,100.0,,0,0,0.0,0,1,0,74.9,58.1,0,6,0.0,0,2,1,100.0,2,91.7,1,50.0,0,6,12,12.0,6.0,3.0
Matthew Hibner,129581,TE,SMU,1,3,0,287,0,,0,,,0,0,,0,0,0,,48.9,0,0,16.7,1,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,8.5,0,100.0,,0,0,0.0,0,2,0,77.5,74.1,0,20,0.0,0,18,2,88.9,16,118.8,2,12.5,0,38,21,10.5,19.0,2.38
Key'Shawn Smith,143950,WR,SMU,1,3,0,287,0,,0,,,0,0,,0,0,0,,48.1,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,64.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Beaux Collins,144112,WR,NOTRE DAME,1,3,0,258,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,25.7,52.3,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0
Miles Cross,145887,WR,INDIANA,1,3,0,190,0,,0,,,0,0,,0,0,0,,49.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,51.4,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Mitchell Evans,147486,TE,NOTRE DAME,1,3,0,258,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,6.0,0,0.0,0.0,0,1,,0,0,0,70.7,46.0,0,0,0.0,0,15,0,93.3,14,39.6,1,7.1,0,0,0,,,0.0
Adam Randall,156252,WR,CLEMSON,1,3,0,140,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,17.0,35.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Kaytron Allen,164158,HB,PENN STATE,1,3,0,266,0,,0,,,0,0,,0,0,0,,48.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,56.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
DeAndre Moore Jr.,173164,WR,TEXAS,1,3,0,311,0,,0,,,0,0,,0,0,0,,50.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.7,0,66.7,,0,0,33.3,1,1,0,39.5,55.0,1,7,0.0,0,11,2,100.0,11,36.1,3,27.3,0,13,4,2.0,6.5,1.18
Peyton Lewis,184885,HB,TENNESSEE,1,3,0,307,0,-2.7,1,100.0,,0,0,0.0,0,0,0,90.0,72.8,0,4,0.0,0,5,3,100.0,5,79.2,3,60.0,0,7,15,5.0,2.3,1.4,-2.0,1,100.0,,0,0,0.0,0,0,0,78.5,66.2,0,2,0.0,0,1,1,100.0,1,79.2,1,100.0,0,2,4,4.0,2.0,2.0
Braylon Staley,184893,WR,TENNESSEE,1,3,0,307,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,56.9,0,7,0.0,0,5,2,100.0,5,89.6,2,40.0,0,11,13,6.5,5.5,2.2,7.5,0,50.0,,0,0,0.0,0,0,0,70.7,50.6,0,4,0.0,0,28,1,100.0,28,56.3,2,7.1,0,4,5,5.0,4.0,0.14
Romello Brinson,143936,WR,SMU,1,2,0,287,0,-2.0,0,100.0,100.0,1,1,0.0,0,0,0,81.5,53.7,0,-2,0.0,0,5,1,100.0,5,79.2,1,20.0,0,-2,0,0.0,-2.0,-0.4,,0,,,0,0,,0,0,0,70.7,52.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Squirrel White,163776,WR,TENNESSEE,1,2,0,307,0,,0,,,0,0,,0,0,0,,54.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,28.0,0,0.0,,0,0,,0,0,0,66.7,60.0,0,0,0.0,0,10,0,100.0,10,39.6,1,10.0,0,0,0,,,0.0
Jeremiyah Love,171090,HB,NOTRE DAME,1,2,0,258,0,,0,,,0,0,,0,0,0,,55.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,59.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Mike Matthews,184887,WR,TENNESSEE,1,2,0,307,0,,0,,,0,0,,0,0,0,,49.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,51.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jaydon Blue,157303,HB,TEXAS,1,2,0,311,0,-3.0,1,100.0,,0,0,0.0,0,1,0,81.5,94.4,0,21,0.0,0,1,1,100.0,1,118.8,1,100.0,0,21,24,24.0,21.0,21.0,,0,,,0,0,,0,0,0,74.9,68.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Justice Ellison,123383,HB,INDIANA,1,2,0,190,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,71.2,0,-1,0.0,0,3,1,100.0,3,79.2,1,33.3,0,-1,0,0.0,-1.0,-0.33,,0,,,0,0,,0,0,0,73.1,57.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Eli Raridon,156970,TE,NOTRE DAME,1,2,0,258,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,53.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Phil Mafah,144123,HB,CLEMSON,1,2,0,140,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,80.9,0,13,0.0,0,1,1,100.0,1,118.8,1,100.0,0,13,15,15.0,13.0,13.0,,0,,,0,0,,0,0,0,74.9,64.9,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Jarvis Green,170007,HB,CLEMSON,1,2,0,140,0,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,73.1,88.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
LJ Johnson Jr.,147003,HB,SMU,1,2,0,287,0,,0,,,0,0,,0,0,0,,54.5,0,0,50.0,1,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,55.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jayden Thomas,147485,WR,NOTRE DAME,1,2,0,258,0,-4.0,2,100.0,,0,0,0.0,0,0,0,81.5,92.0,0,8,0.0,0,2,1,100.0,2,100.0,1,50.0,0,8,12,12.0,8.0,4.0,-4.0,2,100.0,,0,0,0.0,0,0,0,66.7,67.9,0,8,0.0,0,1,1,100.0,1,100.0,1,100.0,0,8,12,12.0,8.0,8.0
Omar Cooper Jr.,156395,WR,INDIANA,1,2,0,190,0,,0,,,0,0,,0,0,0,,52.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,60.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Quinshon Judkins,157128,HB,OHIO STATE,1,2,0,260,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,52.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Liam Clifford,145089,WR,PENN STATE,1,2,0,266,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,-5.0,0,100.0,,0,0,0.0,0,0,0,66.7,52.9,0,7,0.0,0,11,1,100.0,11,95.8,1,9.1,0,7,12,12.0,7.0,0.64
DeSean Bishop,174717,HB,TENNESSEE,1,1,0,307,0,,0,,,0,0,,0,0,0,,54.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,55.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Moochie Dixon,123112,WR,SMU,1,1,0,287,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,-2.0,1,100.0,,0,0,0.0,0,0,0,70.7,63.2,0,8,0.0,0,2,1,100.0,2,100.0,1,50.0,0,8,10,10.0,8.0,4.0
Will Howard,122599,QB,OHIO STATE,1,1,0,260,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,3,0,0.0,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Andison Coby,146930,WR,INDIANA,1,1,0,190,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,,55.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kris Mitchell,97659,WR,NOTRE DAME,1,1,0,258,0,,0,,,0,0,,0,0,0,,54.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,60.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Zach Horton,148361,TE,INDIANA,1,1,0,190,0,,0,,,0,0,,0,0,0,,45.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,49.8,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0
Keith Adams Jr.,156236,HB,CLEMSON,1,1,0,140,0,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,70.7,58.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Dont'e Thornton Jr.,146547,WR,TENNESSEE,1,1,0,307,0,,0,,,0,0,,0,0,0,,51.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,60.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Will Kacmarek,145896,TE,OHIO STATE,1,1,0,260,0,,0,,,0,0,,0,0,0,,48.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,51.7,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Ty Son Lawton,78578,HB,INDIANA,1,1,0,190,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,1,0,73.1,86.1,0,10,0.0,0,2,1,100.0,2,108.3,1,50.0,0,10,4,4.0,10.0,5.0
Jadarian Price,156985,HB,NOTRE DAME,1,1,0,258,0,,0,,,0,0,,0,0,0,,53.2,0,0,33.3,1,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,62.6,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Khalil Dinkins,145087,TE,PENN STATE,1,1,0,266,0,,0,,,0,0,,0,0,0,,46.2,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,49.4,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
Stone Eby,144358,TE,SMU,1,1,0,287,0,2.0,0,100.0,,0,0,0.0,0,0,0,81.5,62.3,0,6,0.0,0,3,1,100.0,3,91.7,1,33.3,0,6,4,4.0,6.0,2.0,,0,,,0,0,,0,0,0,66.7,53.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Miles Kitselman,163599,TE,TENNESSEE,1,1,0,307,0,,0,,,0,0,,0,0,0,,51.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,100.0,1,1,0.0,0,0,0,70.7,59.6,0,5,0.0,0,15,1,93.3,14,87.5,1,7.1,0,5,-1,-1.0,5.0,0.36
Dylan Sampson,163772,HB,TENNESSEE,1,1,0,307,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,70.7,62.3,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Silas Bolden,71674,WR,TEXAS,1,1,0,311,0,,0,,,0,0,,0,0,0,,55.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,59.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Omari Evans,164168,WR,PENN STATE,1,1,0,266,0,,0,,,0,0,,0,0,0,,54.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,53.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Brandon Inniss,170255,WR,OHIO STATE,1,1,0,260,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,70.7,60.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Bryson Rodgers,170265,WR,OHIO STATE,1,1,0,260,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,,56.3,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Carnell Tate,170273,WR,OHIO STATE,1,1,0,260,0,,0,,,0,0,,0,0,0,,50.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,49.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Jaden Greathouse,171085,WR,NOTRE DAME,1,1,0,258,0,,0,,,0,0,,0,0,0,,50.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,100.0,1,1,0.0,0,1,0,73.1,62.7,0,8,0.0,0,21,1,95.2,20,100.0,1,5.0,0,8,3,3.0,8.0,0.4
