player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Danny Scudero,170781,WR,S JOSE ST,1,22,0,285,0,-2.5,0,75.0,,0,0,25.0,1,2,0,22.1,57.3,0,10,0.0,0,7,3,100.0,7,124.0,4,57.1,2,19,25,8.3,6.3,2.71,8.5,0,47.4,,0,0,40.0,6,5,0,8.8,62.4,0,43,0.0,0,51,9,94.1,48,104.8,19,39.6,3,108,35,3.9,12.0,2.25
Camden Brown,157049,WR,GA SOUTHRN,1,17,0,174,0,-1.7,0,100.0,,0,0,0.0,0,1,0,90.0,90.1,0,13,0.0,0,6,3,100.0,6,101.4,3,50.0,0,25,30,10.0,8.3,4.17,15.3,0,33.3,100.0,1,1,0.0,0,0,0,71.9,78.9,1,8,0.0,0,9,1,100.0,9,2.8,3,33.3,0,8,0,0.0,8.0,0.89
Ted Hurst,187922,WR,GA STATE,1,17,0,175,0,,0,,,0,0,,0,0,0,,48.5,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,11.3,1,66.7,100.0,1,1,0.0,0,2,0,45.4,69.4,0,12,0.0,0,10,2,90.0,9,84.0,3,33.3,0,19,5,2.5,9.5,2.11
Jordyn Tyson,157690,WR,ARIZONA ST,1,16,0,110,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,82.0,0,7,0.0,0,4,2,100.0,4,91.7,2,50.0,0,12,16,8.0,6.0,3.0,10.8,0,60.0,,0,0,0.0,0,1,0,84.7,67.8,0,6,0.0,0,10,3,90.0,9,65.4,5,55.6,0,16,7,2.3,5.3,1.78
Javon Robinson,173924,WR,GA STATE,1,16,0,175,0,-2.0,1,100.0,,0,0,0.0,0,2,1,91.4,81.1,0,13,0.0,0,4,4,100.0,4,95.8,4,100.0,0,28,36,9.0,7.0,7.0,7.7,0,45.5,,0,0,16.7,1,3,1,41.1,55.3,0,22,0.0,0,44,5,93.2,41,90.0,11,26.8,1,52,22,4.4,10.4,1.27
Ian Strong,170319,WR,RUTGERS,1,15,0,278,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,80.1,69.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kris Hutson,131713,WR,ARIZONA,1,15,0,109,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,84.2,76.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Pofele Ashlock,158166,WR,HAWAII,1,15,0,180,0,-2.0,0,0.0,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,12.9,0,46.2,100.0,1,1,14.3,1,6,0,84.7,78.9,1,31,0.0,0,47,6,100.0,47,79.2,13,27.7,3,97,17,2.8,16.2,2.06
Nick Marsh,183541,WR,MICH STATE,1,14,0,223,0,-0.5,5,100.0,,0,0,0.0,0,1,0,86.7,94.8,0,11,0.0,0,3,2,100.0,3,97.9,2,66.7,0,15,16,8.0,7.5,5.0,19.0,0,0.0,,0,0,,0,0,0,29.8,69.7,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0
Josiah Freeman,163398,WR,FRESNO ST,1,14,0,169,0,-3.0,0,100.0,,0,0,0.0,0,1,0,86.7,71.4,0,23,0.0,0,7,2,85.7,6,158.3,2,33.3,1,28,34,17.0,14.0,4.67,16.6,0,40.0,100.0,1,1,33.3,1,1,0,22.4,58.0,0,26,0.0,0,19,2,94.7,18,98.3,5,27.8,1,28,0,0.0,14.0,1.56
Boden Groen,71325,TE,KANSAS,1,14,0,198,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,61.1,0,6,20.0,1,5,2,80.0,4,87.5,2,50.0,0,10,13,6.5,5.0,2.5,8.7,0,100.0,,0,0,0.0,0,1,1,85.5,71.8,0,24,9.1,1,11,3,81.8,9,147.9,3,33.3,1,30,4,1.3,10.0,3.33
Corey Smith,190745,WR,PURDUE,1,13,0,273,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.0,0,4,0.0,0,5,1,100.0,5,83.3,1,20.0,0,4,6,6.0,4.0,0.8,,0,,,0,0,,0,0,0,15.2,51.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Ed Small,199243,WR,TCU,1,13,0,305,0,-2.5,1,50.0,,0,0,50.0,1,0,0,0.0,26.3,0,2,0.0,0,4,1,100.0,4,56.3,2,50.0,0,2,6,6.0,2.0,0.5,9.6,3,54.5,0.0,0,2,14.3,1,4,0,29.7,66.3,0,41,0.0,0,37,6,94.6,35,85.8,11,31.4,0,101,65,10.8,16.8,2.89
