player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Tank Dell,78874,WR,HOUSTON,1,16,0,182,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,55.7,0,6,0.0,0,6,2,100.0,6,79.2,2,33.3,0,6,10,5.0,3.0,1.0,8.3,1,75.0,,0,0,0.0,0,3,0,82.2,66.9,0,24,0.0,0,30,6,93.3,28,131.3,8,28.6,1,52,19,3.2,8.7,1.86
Grant DuBose,111276,WR,CHARLOTTE,1,16,0,136,0,-3.3,3,100.0,,0,0,0.0,0,1,0,90.0,61.4,0,21,0.0,0,15,3,93.3,14,108.3,3,21.4,0,30,40,13.3,10.0,2.14,-4.0,1,100.0,,0,0,0.0,0,0,0,67.5,65.1,0,5,0.0,0,9,2,100.0,9,85.4,2,22.2,0,9,17,8.5,4.5,1.0
Jose Barbon,78032,WR,TEMPLE,1,14,0,306,0,,0,,,0,0,,0,0,0,,49.7,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,22.0,0,66.7,,0,0,0.0,0,2,0,81.5,71.7,0,43,0.0,0,11,2,100.0,11,109.7,3,27.3,0,59,13,6.5,29.5,5.36
Xavier Hutchinson,122518,WR,IOWA STATE,1,14,0,193,0,-3.0,0,100.0,,0,0,0.0,0,0,0,91.4,64.8,0,7,0.0,0,4,4,100.0,4,79.2,4,100.0,0,11,23,5.8,2.8,2.75,2.5,0,100.0,100.0,1,1,0.0,0,2,0,83.3,76.3,0,12,0.0,0,11,4,100.0,11,99.0,4,36.4,0,31,21,5.3,7.8,2.82
Tyler Hudson,102567,WR,LOUISVILLE,1,14,0,210,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,56.8,0,4,0.0,0,3,1,100.0,3,83.3,1,33.3,0,4,5,5.0,4.0,1.33,4.0,0,100.0,,0,0,0.0,0,1,0,86.3,70.5,0,6,0.0,0,6,1,100.0,6,91.7,1,16.7,0,6,2,2.0,6.0,1.0
Monaray Baldwin,144520,WR,BAYLOR,1,13,0,118,0,-0.7,1,100.0,,0,0,0.0,0,2,0,90.0,94.1,0,11,0.0,0,4,3,100.0,4,94.4,3,75.0,0,20,22,7.3,6.7,5.0,9.8,1,58.3,,0,0,0.0,0,3,0,82.7,76.6,0,11,0.0,0,30,7,93.3,28,68.4,12,42.9,0,51,28,4.0,7.3,1.82
Jason Brownlee,121451,WR,SO MISS,1,13,0,296,0,-1.0,1,100.0,,0,0,0.0,0,1,0,86.7,83.6,0,10,0.0,0,4,2,100.0,4,100.0,2,50.0,0,16,18,9.0,8.0,4.0,,0,,,0,0,,0,0,0,79.3,69.6,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Ja'Tavion Sanders,144717,TE,TEXAS,1,12,0,311,0,-7.0,0,100.0,,0,0,0.0,0,0,0,81.5,57.1,0,-3,57.1,4,7,1,42.9,3,79.2,1,33.3,0,-3,4,4.0,-3.0,-1.0,12.7,0,33.3,0.0,0,1,50.0,1,1,0,49.5,69.2,0,9,0.0,0,13,1,100.0,13,42.4,3,23.1,0,9,1,1.0,9.0,0.69
Josh Downs,122832,WR,N CAROLINA,1,12,0,245,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,61.0,0,6,0.0,0,3,2,100.0,3,85.4,2,66.7,0,9,10,5.0,4.5,3.0,10.6,0,90.9,100.0,3,3,9.1,1,7,0,76.5,89.8,0,43,0.0,0,45,10,100.0,45,158.3,11,24.4,3,151,48,4.8,15.1,3.36
Nate McCollum,122487,WR,GA TECH,1,12,0,176,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,58.7,0,11,0.0,0,2,1,100.0,2,112.5,1,50.0,0,11,14,14.0,11.0,5.5,10.7,2,66.7,33.3,1,3,0.0,0,5,0,85.5,88.9,2,42,0.0,0,26,8,96.2,25,80.9,12,48.0,1,101,59,7.4,12.6,4.04
Zion Bowens,128192,WR,HAWAII,1,12,0,180,0,-5.0,0,100.0,,0,0,0.0,0,1,0,81.5,53.2,0,3,0.0,0,6,1,100.0,6,79.2,1,16.7,0,3,8,8.0,3.0,0.5,,0,,,0,0,,0,0,0,81.5,67.5,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Isaiah Winstead,91115,WR,E CAROLINA,1,12,0,156,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.9,63.2,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Alex Adams,124085,WR,AKRON,1,12,0,102,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,82.8,0,10,0.0,0,4,1,100.0,4,147.9,1,25.0,1,10,11,11.0,10.0,2.5,17.0,0,44.4,,0,0,20.0,1,2,0,41.2,61.6,1,54,0.0,0,32,4,96.9,31,39.8,9,29.0,0,87,38,9.5,21.8,2.81
