player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Rashee Rice,97605,WR,SMU,1,18,0,287,0,-1.6,0,100.0,100.0,1,1,0.0,0,2,0,92.6,97.0,0,18,0.0,0,7,5,100.0,7,103.3,5,71.4,0,44,52,10.4,8.8,6.29,22.0,0,50.0,50.0,1,2,0.0,0,0,0,42.8,68.0,1,8,0.0,0,6,1,100.0,6,20.8,2,33.3,0,8,10,10.0,8.0,1.33
Jason Brownlee,121451,WR,SO MISS,1,17,0,296,0,-2.0,1,100.0,,0,0,0.0,0,2,0,90.0,86.2,0,10,0.0,0,3,3,100.0,3,95.8,3,100.0,0,21,27,9.0,7.0,7.0,2.0,0,100.0,,0,0,0.0,0,0,0,85.5,77.9,0,2,0.0,0,2,1,100.0,2,79.2,1,50.0,0,2,0,0.0,2.0,1.0
Rome Odunze,73774,WR,WASHINGTON,1,17,0,340,0,1.0,0,100.0,,0,0,0.0,0,0,0,81.5,45.4,0,2,0.0,0,13,1,100.0,13,79.2,1,7.7,0,2,1,1.0,2.0,0.15,6.5,0,50.0,,0,0,0.0,0,0,0,84.7,67.4,0,2,0.0,0,5,1,100.0,5,56.3,2,40.0,0,2,1,1.0,2.0,0.4
Tank Dell,78874,WR,HOUSTON,1,17,0,182,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.3,0,3,0.0,0,5,1,100.0,5,79.2,1,20.0,0,3,5,5.0,3.0,0.6,10.7,2,61.5,100.0,1,1,0.0,0,5,0,84.2,72.1,1,16,0.0,0,56,8,94.6,53,69.4,13,24.5,1,70,18,2.3,8.8,1.32
Quentin Johnston,123085,WR,TCU,1,17,0,305,0,-3.6,1,100.0,,0,0,0.0,0,1,0,92.6,73.7,0,7,0.0,0,8,5,100.0,8,83.3,5,62.5,0,20,38,7.6,4.0,2.5,11.0,2,100.0,100.0,1,1,0.0,0,5,0,86.3,89.5,0,53,0.0,0,12,6,100.0,12,158.3,6,50.0,1,113,56,9.3,18.8,9.42
Reynaldo Flores,83794,WR,UTEP,1,16,0,330,0,-4.0,0,0.0,,0,0,,0,0,0,,45.7,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,15.8,53.0,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Xavier Hutchinson,122518,WR,IOWA STATE,1,16,0,193,0,-1.0,1,100.0,,0,0,0.0,0,1,0,86.7,91.7,0,24,0.0,0,5,2,100.0,5,118.8,2,40.0,0,27,29,14.5,13.5,5.4,7.8,1,66.7,0.0,0,1,25.0,2,5,0,14.2,56.9,0,38,0.0,0,17,6,100.0,17,97.0,9,52.9,0,85,52,8.7,14.2,5.0
Sam LaPorta,101690,TE,IOWA,1,16,0,192,0,-6.0,0,100.0,,0,0,0.0,0,0,0,86.7,70.9,0,-1,0.0,0,2,2,100.0,2,79.2,2,100.0,0,-9,3,1.5,-4.5,-4.5,11.9,3,50.0,0.0,0,2,0.0,0,4,0,84.7,89.6,1,32,0.0,0,17,5,100.0,17,48.3,10,58.8,0,106,65,13.0,21.2,6.24
Devontez Walker,145773,WR,KENT STATE,1,16,0,201,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,57.7,0,0,0.0,0,3,1,100.0,3,79.2,1,33.3,0,0,1,1.0,0.0,0.0,26.0,0,100.0,,0,0,0.0,0,1,0,60.2,75.9,0,23,0.0,0,8,1,87.5,7,158.3,1,14.3,1,23,0,0.0,23.0,3.29
Ronnie Bell,84288,WR,MICHIGAN,1,15,0,222,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,55.8,0,4,0.0,0,3,1,100.0,3,83.3,1,33.3,0,4,5,5.0,4.0,1.33,12.6,0,66.7,33.3,1,3,0.0,0,3,0,82.2,72.3,1,26,0.0,0,21,6,100.0,21,58.3,9,42.9,0,87,20,3.3,14.5,4.14
