player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Brent Jackson,102457,S,RHODE ISLD,1,6,,3.0,274,0,39.6,0,2,0,0,0,0.0
Fernando Sanchez III,145741,LB,C MICHIGAN,1,1,,1.0,134,0,39.6,0,1,0,0,0,0.0
Chrishawn Gordon,146032,S,FRESNO ST,1,5,,5.0,169,0,39.6,0,1,0,0,0,0.0
Jibrahn Claude,145691,CB,W GEORGIA,1,15,,15.0,1177,0,39.6,0,1,0,0,0,0.0
LaMareon James,145378,CB,DOMINION,1,1,,1.0,263,0,39.6,0,1,0,0,0,0.0
Hunter Wohler,145183,S,WISCONSIN,1,4,,2.0,349,0,39.6,0,2,0,0,0,0.0
Johnathan Edwards,148086,CB,INDIANA ST,1,3,,3.0,191,0,39.6,0,1,0,0,0,0.0
Charles Peeples,148451,CB,TOWSON,1,5,,5.0,317,0,39.6,0,1,0,0,0,0.0
George Ramirez,147840,S,SO UTAH,1,4,,4.0,298,0,39.6,0,1,0,0,0,0.0
Tre Jordan III,148578,CB,MERRIMACK,1,9,,4.5,385,0,39.6,0,2,0,0,0,0.0
Michael Taaffe,144732,S,TEXAS,1,6,,6.0,311,0,39.6,0,1,0,0,0,0.0
Shad Banks Jr.,144702,LB,TCU,1,3,,3.0,305,0,39.6,0,1,0,0,0,0.0
Rocco Milia,148721,LB,COLUMBIA,1,7,,7.0,145,1,0.0,0,1,0,0,0,0.0
Beau Freyler,144549,S,IOWA STATE,1,6,,6.0,193,1,0.0,0,1,0,0,0,0.0
Matt Hudson,148909,LB,HARVARD,1,4,,4.0,179,0,39.6,0,1,0,0,0,0.0
Evan Slocum,144208,CB,WAKE,1,25,,8.3,339,0,39.6,0,3,0,0,0,0.0
Caleb Ransaw,147264,CB,TROY,1,16,,16.0,318,0,39.6,0,1,0,0,0,0.0
Justin Agu,147169,CB,LA LAFAYET,1,2,,2.0,207,0,39.6,0,1,0,0,0,0.0
Shamari Simmons,149114,S,ARIZONA ST,1,12,,12.0,110,0,39.6,0,1,0,0,0,0.0
Markevious Brown,146824,CB,PURDUE,1,4,,4.0,273,0,39.6,0,1,0,0,0,0.0
Keli Lawson,144087,LB,VA TECH,1,4,,4.0,337,0,39.6,0,1,0,0,0,0.0
Tre Phillips,146858,CB,ALABAMA ST,1,11,,5.5,105,0,39.6,0,2,0,0,0,0.0
Daylan Carnell,146885,S,MISSOURI,1,19,,9.5,229,0,39.6,0,2,0,0,0,0.0
Aaron Webb,149255,S,MS VLY ST,1,7,,7.0,228,0,39.6,0,1,0,0,0,0.0
Jalen Clark,147161,S,LA LAFAYET,1,1,,1.0,207,1,0.0,0,1,0,0,0,0.0
Omarion Cooper,143877,CB,COLORADO,1,3,,3.0,143,0,39.6,0,1,0,0,0,0.0
Leon Jones Jr.,147063,CB,ARK STATE,1,2,,2.0,113,0,39.6,0,1,0,0,0,0.0
Cam Jeffery,147068,LB,ARK STATE,1,7,,7.0,113,0,39.6,0,1,0,0,0,0.0
Shawn Asbury II,143814,S,DOMINION,1,3,,3.0,263,0,39.6,0,1,0,0,0,0.0
CJ Davis,143245,LB,STETSON,1,6,,6.0,302,0,39.6,0,1,0,0,0,0.0
Jimmy Pouba,177805,LB,VALPO,1,4,,4.0,332,0,39.6,0,1,0,0,0,0.0
Jayden Jefferson,178429,CB,STETSON,1,4,,2.0,302,0,39.6,0,2,0,0,0,0.0
Keeath Magee II,42816,LB,GARD-WEBB,1,1,,1.0,171,0,39.6,0,1,0,0,0,0.0
Eli Thompson,177400,CB,HOLY CROSS,1,21,,10.5,181,0,39.6,0,2,0,0,0,0.0
Cole Hildebrand,54051,S,DAYTON,1,7,,7.0,150,0,39.6,0,1,0,0,0,0.0
Fredrick Mallay,142976,CB,RHODE ISLD,1,1,,1.0,274,0,39.6,0,1,0,0,0,0.0
Davon Ferguson,77852,CB,BOWL GREEN,1,10,,10.0,122,0,39.6,0,1,0,0,0,0.0
Caleb Bowling,149565,S,DRAKE,1,17,,17.0,153,0,39.6,0,1,0,0,0,0.0
Jeremy Justice,142812,S,CAL POLY,1,2,,2.0,129,0,39.6,0,1,0,0,0,0.0
KC Eziomume,142746,CB,ALAB A&M,1,2,,2.0,104,0,39.6,0,1,0,0,0,0.0
Donovan Comestro,177374,S,HOLY CROSS,1,33,,16.5,181,0,39.6,0,2,0,0,0,0.0
Nick Hand,149810,S,STTHOM,1,5,,5.0,1129,0,39.6,0,1,0,0,0,0.0
Larry Elder,142502,LB,LIUSHAR,1,19,,19.0,1298,0,39.6,0,1,0,0,0,0.0
