player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Ja'Von Kimpson,97342,CB,MIAMI OH,1,4,,4.0,221,0,39.6,0,1,0,0,0,0.0
Isaiah Jones,87085,LB,WM & MARY,1,1,,1.0,348,0,39.6,0,1,0,0,0,0.0
Destin Mack,89135,CB,CITADEL,1,2,,2.0,139,0,39.6,0,1,0,0,0,0.0
Imari Smith,142428,CB,WM & MARY,1,6,,6.0,348,0,39.6,0,1,0,0,0,0.0
Jaylen Key,83413,S,UAB,1,7,,7.0,321,0,39.6,0,1,0,0,0,0.0
Dorian Plumley,144634,S,ABILENE CH,1,19,,4.8,100,0,39.6,0,4,0,0,0,0.0
BJ Adams,144452,CB,UCF,1,3,,3.0,323,0,39.6,0,1,0,0,0,0.0
Darnel Victor,88505,S,MURRAY ST,1,17,,17.0,236,0,39.6,0,1,0,0,0,0.0
Rayuan Lane III,144326,S,NAVY,1,14,,14.0,237,0,39.6,0,1,0,0,0,0.0
Larry Elder,142502,S,LIUSHAR,1,7,,7.0,1298,0,39.6,0,1,0,0,0,0.0
Stephen Hillis,104570,LB,S DAKOTA,1,2,,2.0,291,0,39.6,0,1,0,0,0,0.0
Amari Burney,83811,LB,FLORIDA,1,7,,7.0,163,0,39.6,0,1,0,0,0,0.0
DaShawn Jones,144195,CB,WAKE,1,1,,1.0,339,0,39.6,0,1,0,0,0,0.0
Tre Vallar,142693,LB,WAGNER,1,5,,2.5,338,0,39.6,0,2,0,0,0,0.0
Eric Haney,143369,CB,SAN DIEGO,1,3,,3.0,283,0,39.6,0,1,0,0,0,0.0
Reggie Pearson Jr.,83915,S,TEXAS TECH,1,5,,5.0,315,0,39.6,0,1,0,0,0,0.0
Mike Reid,142944,CB,MONMOUTH,1,3,,3.0,231,0,39.6,0,1,0,0,0,0.0
Armon Bailey,87308,LB,SACRAMENTO,1,1,,1.0,279,0,39.6,0,1,0,0,0,0.0
Dante Bolden,143082,LB,HOLY CROSS,1,2,,2.0,181,0,39.6,0,1,0,0,0,0.0
Ted Mullin,87302,ED,N DAKOTA,1,4,,4.0,249,0,39.6,0,1,0,0,0,0.0
Robert Javier,86964,CB,TOWSON,1,7,,7.0,317,0,39.6,0,1,0,0,0,0.0
Christian Sweeney,143035,LB,COLGATE,1,1,,1.0,142,0,39.6,0,1,0,0,0,0.0
Bryce McCormick,104521,LB,FURMAN,1,4,,2.0,170,0,39.6,0,2,0,0,0,0.0
Christian Watson,104358,S,TENN TECH,1,20,,20.0,309,0,39.6,0,1,0,0,0,0.0
Luke Herzog,105954,ED,STTHOM,1,1,,1.0,1129,0,39.6,0,1,0,0,0,0.0
Jalen Miller,104876,S,FURMAN,1,6,,6.0,170,0,39.6,0,1,0,0,0,0.0
Jack Lucas,104338,S,TENN MARTN,1,1,,1.0,310,0,39.6,0,1,0,0,0,0.0
D'Marco Augustin,105925,CB,YNGTOWN ST,1,21,,21.0,353,0,39.6,0,1,0,0,0,0.0
Jordan Jackson,104327,S,STNY BROOK,1,6,,6.0,303,0,39.6,0,1,0,0,0,0.0
Khalil Dawsey,106028,CB,HARVARD,1,2,,2.0,179,0,39.6,0,1,0,0,0,0.0
Aaron Harris,104296,CB,NC A&T,1,2,,2.0,246,0,39.6,0,1,0,0,0,0.0
Mike Fluegel,106069,S,COLUMBIA,1,2,,2.0,145,0,39.6,0,1,0,0,0,0.0
Justin Douglas,105103,CB,N ALABAMA,1,19,,9.5,389,0,39.6,0,2,0,0,0,0.0
Antonio White,105107,CB,ELON,1,1,,1.0,162,0,39.6,0,1,0,0,0,0.0
Lance Wise Jr.,105109,S,MERCER,1,2,,2.0,219,0,39.6,0,1,0,0,0,0.0
Anthony Wynn,105120,S,CENT CT ST,1,28,,28.0,133,0,39.6,0,1,0,0,0,0.0
Maverick Gamble,106142,CB,MERRIMACK,1,16,,16.0,385,0,39.6,0,1,0,0,0,0.0
Davion Maxwell,105908,LB,STETSON,1,7,,7.0,302,0,39.6,0,1,0,0,0,0.0
Rassie Littlejohn,105907,S,STETSON,1,4,,4.0,302,0,39.6,0,1,0,0,0,0.0
Jayden Anderson,105535,ED,CENT CT ST,1,3,,3.0,133,0,39.6,0,1,0,0,0,0.0
Quincy Lenton,43195,S,YNGTOWN ST,1,3,,3.0,353,0,39.6,0,1,0,0,0,0.0
Azizi Hearn,55569,CB,UCLA,1,13,,13.0,324,0,39.6,0,1,0,0,0,0.0
Kaleb Broadbent,164712,CB,NORFOLK,1,4,,4.0,244,0,39.6,0,1,0,0,0,0.0
Linden Howe,108223,LB,DRAKE,1,1,,1.0,153,0,39.6,0,1,0,0,0,0.0
Corley Hooper,164211,LB,CENT ARK,1,3,,3.0,132,0,39.6,0,1,0,0,0,0.0
Kyriq McDonald,55774,S,MO STATE,1,20,,10.0,230,0,39.6,0,2,0,0,0,0.0
Jamar Shegog,103825,LB,ROB MORRIS,1,2,,2.0,277,0,39.6,0,1,0,0,0,0.0
Maxwell Anderson,103562,CB,WEBER ST,1,6,,3.0,342,0,39.6,0,2,0,0,0,0.0
Devodric Bynum,55931,CB,UAB,1,11,,11.0,321,0,39.6,0,1,0,0,0,0.0
Alden Tofa,51983,ED,BYU,1,1,,1.0,128,0,39.6,0,1,0,0,0,0.0
Koby Perry,102899,S,UCF,1,4,,4.0,323,0,39.6,0,1,0,0,0,0.0
Kobe Hylton,109237,S,UTEP,1,8,,8.0,330,0,39.6,0,1,0,0,0,0.0
Jason Simmons Jr.,102660,S,SYRACUSE,1,10,,5.0,304,0,39.6,0,2,0,0,0,0.0
Jackson Greene,102658,S,APP STATE,1,2,,2.0,108,0,39.6,0,1,0,0,0,0.0
Tavyn Jackson,56164,S,COAST CAR,1,12,,6.0,141,0,39.6,0,2,0,0,0,0.0
Bryquice Brown,102650,CB,GA STATE,1,2,,2.0,175,0,39.6,0,1,0,0,0,0.0
Shawn Holton,102465,S,INCAR WORD,1,6,,6.0,189,1,0.0,0,1,0,0,0,0.0
Derrick Tucker,56224,S,TEXAS STHN,1,4,,4.0,313,1,0.0,0,1,0,0,0,0.0
Dawson De Iuliis,109312,S,PRINCETON,1,3,,3.0,272,0,39.6,0,1,0,0,0,0.0
Luke Glenna,110962,S,STTHOM,1,15,,15.0,1129,0,39.6,0,1,0,0,0,0.0
Jason Freeman,164860,LB,S DAK ST,1,3,,3.0,292,0,39.6,0,1,0,0,0,0.0
Tayvion Beasley,160755,CB,JACKSON ST,1,8,,8.0,194,0,39.6,0,1,0,0,0,0.0
Tray Dunson,102111,S,GARD-WEBB,1,14,,14.0,171,1,0.0,0,1,0,0,0,0.0
Kam Jones,57934,LB,CHATTNOOGA,1,4,,4.0,137,0,39.6,0,1,0,0,0,0.0
Antoine Williams,121369,LB,AUSTINPEAY,1,3,,3.0,116,0,39.6,0,1,0,0,0,0.0
Eric Samuta,58006,LB,MURRAY ST,1,12,,12.0,236,0,39.6,0,1,0,0,0,0.0
Cosey Scarebrook,168619,S,ROB MORRIS,1,6,,6.0,277,0,39.6,0,1,0,0,0,0.0
Dylan Dominguez,164900,S,YNGTOWN ST,1,1,,1.0,353,0,39.6,0,1,0,0,0,0.0
Jalen Stewart,158770,LB,UMASS,1,1,,1.0,216,0,39.6,0,1,0,0,0,0.0
Avantae Williams,122229,S,MIAMI FL,1,1,,1.0,220,0,39.6,0,1,0,0,0,0.0
Jackson Price,101797,S,COLGATE,1,5,,5.0,142,0,39.6,0,1,0,0,0,0.0
Bryson Shaw,101664,S,USC,1,4,,4.0,326,0,39.6,0,1,0,0,0,0.0
Marquise Robinson,157861,CB,S ALABAMA,1,4,,4.0,288,0,39.6,0,1,0,0,0,0.0
Robby Hauck,60710,S,MONTANA,1,6,,6.0,232,0,39.6,0,1,0,0,0,0.0
Jayden Wooden,60711,S,MORGAN ST,1,9,,9.0,235,0,39.6,0,1,0,0,0,0.0
Gavin Forsha,157783,LB,KANSAS ST,1,7,,7.0,199,0,39.6,0,1,0,0,0,0.0
Kobe Savage,157781,S,KANSAS ST,1,8,,8.0,199,0,39.6,0,1,0,0,0,0.0
Devon Witherspoon,101388,CB,ILLINOIS,1,5,,5.0,187,0,39.6,0,1,0,0,0,0.0
VJ Payne,157780,S,KANSAS ST,1,11,,11.0,199,0,39.6,0,1,0,0,0,0.0
Shemar James,157749,LB,FLORIDA,1,2,,2.0,163,0,39.6,0,1,0,0,0,0.0
Hershey McLaurin,157356,S,W VIRGINIA,1,2,,2.0,343,0,39.6,0,1,0,0,0,0.0
Daequan Hardy,101365,CB,PENN STATE,1,8,,8.0,266,0,39.6,0,1,0,0,0,0.0
Alexander Teubner,101313,S,BOISE ST,1,5,,5.0,120,0,39.6,0,1,0,0,0,0.0
Jadarius Green-McKnight,122399,S,MARSHALL,1,1,,1.0,214,0,39.6,0,1,0,0,0,0.0
John H Ford,63338,LB,TENN MARTN,1,5,,5.0,310,0,39.6,0,1,0,0,0,0.0
Azareye'h Thomas,156277,CB,FLORIDA ST,1,1,,1.0,167,0,39.6,0,1,0,0,0,0.0
Karon Prunty,122574,CB,NC A&T,1,1,,1.0,246,0,39.6,0,1,0,0,0,0.0
Perry Wells,155805,CB,TEXAS STHN,1,6,,6.0,313,0,39.6,0,1,0,0,0,0.0
Logan Nash,64572,CB,PENN,1,8,,4.0,267,0,39.6,0,2,0,0,0,0.0
TJ Smith,122618,S,KANSAS ST,1,11,,11.0,199,0,39.6,0,1,0,0,0,0.0
CJ Davis,165054,S,STHLSK,1,5,,5.0,1470,0,39.6,0,1,0,0,0,0.0
Nicholas Straw,100994,ED,NAVY,1,4,,4.0,237,0,39.6,0,1,0,0,0,0.0
P.J. Hall,122748,S,MO STATE,1,9,,9.0,230,0,39.6,0,1,0,0,0,0.0
Ja'Had Carter,123033,S,SYRACUSE,1,7,,3.5,304,0,39.6,0,2,0,0,0,0.0
Khari Coleman,123067,LB,OLE MISS,1,1,,1.0,226,0,39.6,0,1,0,0,0,0.0
Gavin Holmes,123389,CB,WAKE,1,1,,1.0,339,0,39.6,0,1,0,0,0,0.0
Lloyd Lockett,154224,S,LNDNWD,1,6,,3.0,949,0,39.6,0,2,0,0,0,0.0
Harold Miles III,153982,LB,CENT CT ST,1,2,,2.0,133,0,39.6,0,1,0,0,0,0.0
Kyu Blu Kelly,100375,CB,STANFORD,1,4,,4.0,300,0,39.6,0,1,0,0,0,0.0
Kempton Shine,100302,CB,E MICHIGAN,1,6,,2.0,160,0,39.6,0,3,0,0,0,0.0
Kaleb Knox,153944,S,ARKAPB,1,4,,4.0,112,0,39.6,0,1,0,0,0,0.0
Jordan Carter,153408,S,SOUTHERN U,1,10,,10.0,297,0,39.6,0,1,0,0,0,0.0
Myles Slusher,123962,S,ARKANSAS,1,18,,9.0,111,0,39.6,0,2,0,0,0,0.0
Cornelius Evans,99797,LB,E KENTUCKY,1,2,,2.0,159,0,39.6,0,1,0,0,0,0.0
Avian Rice,168336,S,ALAB A&M,1,3,,3.0,104,0,39.6,0,1,0,0,0,0.0
Ty Woods,151799,S,TENN MARTN,1,2,,2.0,310,0,39.6,0,1,0,0,0,0.0
Isaiah Bolden,76626,CB,JACKSON ST,1,30,,15.0,194,0,39.6,0,2,0,0,0,0.0
Masyn Lorick,165087,S,STHLSK,1,2,,2.0,1470,0,39.6,0,1,0,0,0,0.0
A.J. Woods,99750,CB,PITTSBURGH,1,2,,2.0,268,0,39.6,0,1,0,0,0,0.0
Doneiko Slaughter,124297,CB,TENNESSEE,1,1,,1.0,307,0,39.6,0,1,0,0,0,0.0
Cam'Ron Silmon-Craig,150938,S,JACKSON ST,1,5,,5.0,194,0,39.6,0,1,0,0,0,0.0
Will Jones II,99276,S,USF,1,9,,9.0,327,0,39.6,0,1,0,0,0,0.0
Gilbert Frierson,76668,LB,MIAMI FL,1,5,,5.0,220,0,39.6,0,1,0,0,0,0.0
Jordan Walker,129403,S,CHATTNOOGA,1,12,,6.0,137,0,39.6,0,2,0,0,0,0.0
Jae'Veyon Morton,76733,CB,MORGAN ST,1,13,,4.3,235,1,0.0,0,3,0,0,0,0.0
Makari Paige,129592,S,MICHIGAN,1,2,,2.0,222,0,39.6,0,1,0,0,0,0.0
Demani Richardson,98852,S,TEXAS A&M,1,11,,5.5,312,0,39.6,0,2,0,0,0,0.0
Chris Collins,76798,ED,N CAROLINA,1,2,,2.0,245,0,39.6,0,1,0,0,0,0.0
Shilo Sanders,98838,S,JACKSON ST,1,19,,19.0,194,0,39.6,0,1,0,0,0,0.0
M.J. Devonshire,98832,CB,PITTSBURGH,1,1,,1.0,268,0,39.6,0,1,0,0,0,0.0
Alan Tisdale,77125,LB,VA TECH,1,2,,2.0,337,0,39.6,0,1,0,0,0,0.0
Flip Dixon,129646,S,MINNESOTA,1,10,,5.0,225,0,39.6,0,2,0,0,0,0.0
Leonard Lee,98757,S,HAWAII,1,2,,2.0,180,0,39.6,0,1,0,0,0,0.0
Caldra Williford,165205,CB,MURRAY ST,1,11,,11.0,236,0,39.6,0,1,0,0,0,0.0
David Stubbs,149722,CB,STETSON,1,3,,1.5,302,0,39.6,0,2,0,0,0,0.0
Nick Jackson,98640,LB,VIRGINIA,1,9,,9.0,335,0,39.6,0,1,0,0,0,0.0
Gabe Jeudy-Lally,98566,CB,BYU,1,2,,2.0,128,0,39.6,0,1,0,0,0,0.0
Gabe Taylor,129865,CB,RICE,1,13,,13.0,275,0,39.6,0,1,0,0,0,0.0
Shae Suiaunoa,98159,LB,WYOMING,1,5,,5.0,351,0,39.6,0,1,0,0,0,0.0
DJ Warnell,131817,CB,ARIZONA,1,8,,8.0,109,0,39.6,0,1,0,0,0,0.0
Tylan George,133221,LB,INCAR WORD,1,2,,2.0,189,0,39.6,0,1,0,0,0,0.0
Prince Wallace-Bemah,97882,LB,CHARLOTTE,1,2,,2.0,136,0,39.6,0,1,0,0,0,0.0
Tyson McCloud,148816,S,DARTMOUTH,1,7,,7.0,148,0,39.6,0,1,0,0,0,0.0
Patrick Fields,77835,S,STANFORD,1,5,,5.0,300,0,39.6,0,1,0,0,0,0.0
