player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Chris Smith II,83220,S,GEORGIA,1,7,,7.0,173,0,39.6,0,1,0,0,0,0.0
James Williams,143955,S,MIAMI FL,1,8,,8.0,220,0,39.6,0,1,0,0,0,0.0
Joshua Manchigiah,42649,S,S DAKOTA,1,1,,1.0,291,0,39.6,0,1,0,0,0,0.0
Tylar Wiltz,105309,LB,PITTSBURGH,1,5,,5.0,268,0,39.6,0,1,0,0,0,0.0
Keewone Parker,168372,LB,LINCOK,1,3,,3.0,1452,0,39.6,0,1,0,0,0,0.0
Abdural Lee,168345,S,MS VLY ST,1,5,,2.5,228,0,39.6,0,2,0,0,0,0.0
Morgan Vest,43332,S,N ARIZONA,1,12,,12.0,252,0,39.6,0,1,0,0,0,0.0
Uriah Ratliff,105642,S,BETH COOK,1,4,,4.0,119,0,39.6,0,1,0,0,0,0.0
Greg Hookfin,165762,ED,LAMAR,1,1,,1.0,204,0,39.6,0,1,0,0,0,0.0
Heston Lameta,105034,LB,N ARIZONA,1,6,,3.0,252,0,39.6,0,2,0,0,0,0.0
Penei Pavihi,52079,LB,HAWAII,1,6,,6.0,180,0,39.6,0,1,0,0,0,0.0
Hugh Ryan,104863,S,FURMAN,1,3,,3.0,170,0,39.6,0,1,0,0,0,0.0
Dominic Njoku,165225,S,DAVIDSON,1,2,,2.0,149,0,39.6,0,1,0,0,0,0.0
Xavier Washington,104596,CB,TENN TECH,1,24,,24.0,309,0,39.6,0,1,0,0,0,0.0
Tevin Shipp,104582,ED,TENN MARTN,1,1,,1.0,310,0,39.6,0,1,0,0,0,0.0
TD Williams,164233,CB,CENT ARK,1,4,,2.0,132,0,39.6,0,2,0,0,0,0.0
Trey Jones,105795,S,C MICHIGAN,1,10,,10.0,134,0,39.6,0,1,0,0,0,0.0
Austin Brawley,164120,S,OHIO,1,22,,22.0,259,0,39.6,0,1,0,0,0,0.0
Davion Maxwell,105908,LB,STETSON,1,5,,5.0,302,0,39.6,0,1,0,0,0,0.0
Jayson Coley,105950,S,N DAKOTA,1,13,,13.0,249,0,39.6,0,1,0,0,0,0.0
Gavin Davis-Smith,104313,S,SACRAMENTO,1,7,,7.0,279,0,39.6,0,1,0,0,0,0.0
Roland Williams III,104308,CB,ABILENE CH,1,8,,8.0,100,0,39.6,0,1,0,0,0,0.0
Devin Turner,162853,S,NWESTERN,1,2,,2.0,256,0,39.6,0,1,0,0,0,0.0
Mike Arrington,105969,LB,MARIST,1,5,,5.0,213,0,39.6,0,1,0,0,0,0.0
Jackson Barletta,104260,LB,FORDHAM,1,3,,1.5,168,0,39.6,0,2,0,0,0,0.0
Marcus Hooker,83865,S,YNGTOWN ST,1,16,,16.0,353,0,39.6,0,1,0,0,0,0.0
Shawn Preston Jr.,83858,S,MISS STATE,1,1,,1.0,227,0,39.6,0,1,0,0,0,0.0
Austin Ambush,142273,S,MAINE,1,7,,7.0,212,1,0.0,0,1,0,0,0,0.0
Jack Henegan,142653,LB,PRESBYTERN,1,4,,4.0,271,0,39.6,0,1,0,0,0,0.0
Richie Coffey,105087,S,MERCER,1,11,,11.0,219,0,39.6,0,1,0,0,0,0.0
Jadon Canady,144405,CB,TULANE,1,4,,4.0,319,0,39.6,0,1,0,0,0,0.0
Chase Williams,83102,S,S JOSE ST,1,6,,6.0,285,0,39.6,0,1,0,0,0,0.0
Greg Rubin,144280,CB,MEMPHIS,1,25,,25.0,218,0,39.6,0,1,0,0,0,0.0
Bryon Threats,144240,S,CINCINNATI,1,2,,2.0,138,0,39.6,0,1,0,0,0,0.0
Mike Price,83130,S,E TENN ST,1,9,,4.5,157,0,39.6,0,2,0,0,0,0.0
Dante Bolden,143082,LB,HOLY CROSS,1,1,,1.0,181,0,39.6,0,1,0,0,0,0.0
Dylan Hazen,144192,LB,WAKE,1,1,,1.0,339,1,0.0,0,1,0,0,0,0.0
Mitch Price,83186,S,SO UTAH,1,1,,1.0,298,0,39.6,0,1,0,0,0,0.0
Shawn Dourseau,83216,S,E CAROLINA,1,10,,5.0,156,0,39.6,0,2,0,0,0,0.0
DJ Johnson,83253,CB,S ILLINOIS,1,6,,6.0,295,0,39.6,0,1,0,0,0,0.0
PJ Jules,104232,S,S ILLINOIS,1,9,,9.0,295,0,39.6,0,1,0,0,0,0.0
Brandon Benn,106019,S,YALE,1,8,,8.0,352,0,39.6,0,1,0,0,0,0.0
Mike Fluegel,106069,S,COLUMBIA,1,2,,2.0,145,1,0.0,0,1,0,0,0,0.0
Jordan Jackson,103574,CB,NICHOLLS,1,3,,1.5,243,0,39.6,0,2,0,0,0,0.0
Willie Roberts,103567,CB,LA TECH,1,3,,3.0,208,0,39.6,0,1,0,0,0,0.0
Jamil Muhammad,102860,ED,GA STATE,1,4,,4.0,175,1,0.0,0,1,0,0,0,0.0
Deandre Lamont,55843,CB,ILL STATE,1,19,,9.5,188,0,39.6,0,2,0,0,0,0.0
Rodrick Ward,161398,S,SO UTAH,1,16,,16.0,298,0,39.6,0,1,0,0,0,0.0
Clay Fields III,106671,S,MARIST,1,5,,5.0,213,1,0.0,0,1,0,0,0,0.0
Latavious Brini,55915,S,ARKANSAS,1,3,,3.0,111,0,39.6,0,1,0,0,0,0.0
Ryan Saddler,108176,LB,BRYANT,1,2,,2.0,124,1,0.0,0,1,0,0,0,0.0
