player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Xamarion Gordon,146425,S,COAST CAR,1,2,,2.0,141,0,39.6,0,1,0,0,0,0.0
Donovan Woolen,185543,LB,N DAK ST,1,4,,4.0,250,0,39.6,0,1,0,0,0,0.0
Jy Martin,181250,S,N DAKOTA,1,5,,5.0,249,0,39.6,0,1,0,0,0,0.0
Cameron J Williams,183039,CB,NC CENT,1,6,,6.0,247,0,39.6,0,1,0,0,0,0.0
Tyler Jameson,185402,CB,SACR HEART,1,5,,5.0,280,0,39.6,0,1,0,0,0,0.0
Isaiah Crosby,183258,S,CAL,1,11,,11.0,130,0,39.6,0,1,0,0,0,0.0
Ethan Minter,183289,S,VIRGINIA,1,4,,4.0,335,0,39.6,0,1,0,0,0,0.0
Cole Sullivan,183691,LB,MICHIGAN,1,1,,1.0,222,1,0.0,0,1,0,0,0,0.0
Jason Scott,123549,S,DELAWARE,1,5,,5.0,151,0,39.6,0,1,0,0,0,0.0
Jaylyn Monds,184057,CB,E MICHIGAN,1,1,,1.0,160,0,39.6,0,1,0,0,0,0.0
Damaine Wilson,184300,LB,GA STATE,1,4,,4.0,175,0,39.6,0,1,0,0,0,0.0
KJ Flowe,184303,CB,JAMES MAD,1,5,,5.0,197,0,39.6,0,1,0,0,0,0.0
Jerome Carter,184331,S,DOMINION,1,3,,3.0,263,0,39.6,0,1,0,0,0,0.0
Edrees Farooq,184882,S,TENNESSEE,1,1,,1.0,307,0,39.6,0,1,0,0,0,0.0
Bernard Causey,184444,CB,GA STATE,1,2,,2.0,175,0,39.6,0,1,0,0,0,0.0
PJ Woodland,184471,CB,LSU,1,8,,8.0,211,0,39.6,0,1,0,0,0,0.0
Sione Laulea,184853,CB,OREGON,1,2,,2.0,264,0,39.6,0,1,0,0,0,0.0
Aaron Flowers,184845,S,OREGON,1,7,,7.0,264,0,39.6,0,1,0,0,0,0.0
Nick Reinicke,184837,CB,IOWA STATE,1,1,,1.0,193,1,0.0,0,1,0,0,0,0.0
Akeem Rahsaan,206326,CB,ARKAPB,1,2,,2.0,112,0,39.6,0,1,0,0,0,0.0
Chason Clark,184699,LB,MARSHALL,1,4,,4.0,214,0,39.6,0,1,0,0,0,0.0
Anthony Robinson III,184746,S,OLE MISS,1,2,,2.0,226,0,39.6,0,1,0,0,0,0.0
Joel Williams,124083,S,TEXAS STHN,1,7,,7.0,313,0,39.6,0,1,0,0,0,0.0
Tyson Williams,125941,CB,ABILENE CH,1,3,,3.0,100,0,39.6,0,1,0,0,0,0.0
Christian Gray,128036,CB,NOTRE DAME,1,1,,1.0,258,0,39.6,0,1,0,0,0,0.0
Brandon Guzman,128153,CB,CAMPBELL,1,4,,4.0,131,0,39.6,0,1,0,0,0,0.0
Crew Wakley,128402,S,PURDUE,1,1,,1.0,273,0,39.6,0,1,0,0,0,0.0
Chris Keys Jr.,129445,S,FAU,1,7,,7.0,165,0,39.6,0,1,0,0,0,0.0
Nikhai Hill-Green,129582,LB,ALABAMA,1,1,,1.0,103,0,39.6,0,1,0,0,0,0.0
Preston Zachman,129939,S,WISCONSIN,1,1,,1.0,349,0,39.6,0,1,0,0,0,0.0
Jalen McNair,130415,S,BUFFALO,1,2,,2.0,126,0,39.6,0,1,0,0,0,0.0
Lonnie Rice,130418,LB,BRYANT,1,5,,5.0,124,0,39.6,0,1,0,0,0,0.0
