player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Brandon Hill,99742,S,PITTSBURGH,1,2,,2.0,268,0,39.6,0,1,0,0,0,0.0
Darrius Bratton,62772,CB,VIRGINIA,1,18,,9.0,335,0,39.6,0,2,0,0,0,0.0
Eric Little,148920,CB,HARVARD,1,2,,2.0,179,0,39.6,0,1,0,0,0,0.0
Trey Harris,148808,S,CORNELL,1,2,,2.0,147,0,39.6,0,1,0,0,0,0.0
Aaron Brebnor,148736,S,COLUMBIA,1,19,,19.0,145,0,39.6,0,1,0,0,0,0.0
Jackson Ambush,148507,LB,ALBANY,1,1,,1.0,106,0,39.6,0,1,0,0,0,0.0
Tre Caine,64162,S,SO UTAH,1,9,,9.0,298,0,39.6,0,1,0,0,0,0.0
Shiloh Means,64602,S,PENN,1,10,,5.0,267,0,39.6,0,2,0,0,0,0.0
Jaylen Dotson,148010,CB,MONMOUTH,1,2,,2.0,231,0,39.6,0,1,0,0,0,0.0
Jace O'Hara,147815,CB,SACRAMENTO,1,10,,10.0,279,0,39.6,0,1,0,0,0,0.0
Ryan Kriceri,66654,LB,DRAKE,1,4,,4.0,153,0,39.6,0,1,0,0,0,0.0
Dylan Early,147464,S,NEW MEX ST,1,2,,2.0,242,0,39.6,0,1,0,0,0,0.0
Tre Wortham,147406,CB,UCONN,1,1,,1.0,146,0,39.6,0,1,0,0,0,0.0
Bam Martin-Scott,146904,LB,S CAROLINA,1,3,,3.0,289,0,39.6,0,1,0,0,0,0.0
MJ Daniels,146821,S,OLE MISS,1,3,,3.0,226,0,39.6,0,1,0,0,0,0.0
DJ Harvey,72089,CB,VA TECH,1,5,,5.0,337,0,39.6,0,1,0,0,0,0.0
Jaylin Smith,146422,CB,USC,1,22,,22.0,326,0,39.6,0,1,0,0,0,0.0
Cameron Oliver,146206,CB,UNLV,1,1,,1.0,325,1,0.0,0,1,0,0,0,0.0
J.J. Ross,75240,CB,W ILLINOIS,1,1,,1.0,345,0,39.6,0,1,0,0,0,0.0
Alex Branch,145781,S,KENT STATE,1,3,,3.0,201,0,39.6,0,1,0,0,0,0.0
Steven Parker,145565,S,CHARLOTTE,1,4,,4.0,136,0,39.6,0,1,0,0,0,0.0
Treshawn Chamberlain,75823,S,RICE,1,4,,4.0,275,0,39.6,0,1,0,0,0,0.0
Shaquan Loyal,145143,CB,RUTGERS,1,3,,3.0,278,1,0.0,0,1,0,0,0,0.0
Kylen Ross,76338,S,SACRAMENTO,1,3,,3.0,279,0,39.6,0,1,0,0,0,0.0
Taj Ward,76583,CB,CINCINNATI,1,12,,6.0,138,0,39.6,0,2,0,0,0,0.0
Devon Williams,144984,LB,MINNESOTA,1,4,,4.0,225,0,39.6,0,1,0,0,0,0.0
Kenneth Dicks III,76635,S,CHATTNOOGA,1,2,,2.0,137,0,39.6,0,1,0,0,0,0.0
Caleb Coleman,144774,S,W VIRGINIA,1,2,,2.0,343,0,39.6,0,1,0,0,0,0.0
Nasir Peoples,76665,S,VA TECH,1,4,,4.0,337,0,39.6,0,1,0,0,0,0.0
Da'Veawn Armstead,144700,CB,SM HOUSTON,1,7,,3.5,281,0,39.6,0,2,0,0,0,0.0
Lyrik Rawls,144661,S,OKLA STATE,1,6,,6.0,262,0,39.6,0,1,0,0,0,0.0
Desmond Purnell,144611,LB,KANSAS ST,1,3,,3.0,199,0,39.6,0,1,0,0,0,0.0
Greg Rubin,144280,CB,MEMPHIS,1,11,,11.0,218,0,39.6,0,1,0,0,0,0.0
Barrett Carter,144109,LB,CLEMSON,1,6,,6.0,140,0,39.6,0,1,0,0,0,0.0
