player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Louis Frye,145850,S,TEMPLE,1,9,,9.0,306,0,39.6,0,1,0,0,0,0.0
Kekoura Tarnue,170438,S,W VIRGINIA,1,3,,3.0,343,0,39.6,0,1,0,0,0,0.0
Edward Rhambo,164432,CB,NEVADA,1,1,,1.0,239,0,39.6,0,1,0,0,0,0.0
Noah Avinger,146141,S,UTAH ST,1,5,,2.5,329,0,39.6,0,2,0,0,0,0.0
Kevin Enriquez,164478,LB,WEBER ST,1,3,,3.0,342,0,39.6,0,1,0,0,0,0.0
Ike Larsen,146222,S,UTAH ST,1,6,,6.0,329,0,39.6,0,1,0,0,0,0.0
England Allen,171944,CB,BUCKNELL,1,8,,4.0,125,0,39.6,0,2,0,0,0,0.0
Hezekiah Masses,156555,CB,CAL,1,2,,2.0,130,0,39.6,0,1,0,0,0,0.0
Kaleb Elarms-Orr,146306,LB,TCU,1,7,,7.0,305,0,39.6,0,1,0,0,0,0.0
Genesis Smith,171868,S,ARIZONA,1,4,,4.0,109,0,39.6,0,1,0,0,0,0.0
Jacob Stevenson,171842,S,TENN MARTN,1,5,,2.5,310,0,39.6,0,2,0,0,0,0.0
Jimmy Wyrick,146370,S,UTSA,1,5,,5.0,331,0,39.6,0,1,0,0,0,0.0
Amare Townsend,171809,S,SE MO ST,1,6,,6.0,293,0,39.6,0,1,0,0,0,0.0
LaDainian Fields,188721,CB,OKLA STATE,1,1,,1.0,262,0,39.6,0,1,0,0,0,0.0
Kendrick Blackshire,146610,LB,UTSA,1,10,,10.0,331,0,39.6,0,1,0,0,0,0.0
Bryce Barnes,159232,S,WM & MARY,1,20,,20.0,348,0,39.6,0,1,0,0,0,0.0
Ty Anderson,164498,LB,E TENN ST,1,5,,5.0,157,0,39.6,0,1,0,0,0,0.0
Joshua Tarver,164704,S,YALE,1,13,,13.0,352,0,39.6,0,1,0,0,0,0.0
Phillip Dunnam,156406,S,UCF,1,9,,9.0,323,0,39.6,0,1,0,0,0,0.0
Wesley Bissainthe,156341,LB,MIAMI FL,1,2,,2.0,220,0,39.6,0,1,0,0,0,0.0
Jordan Irvine,165080,S,STHLSK,1,2,,2.0,1470,0,39.6,0,1,0,0,0,0.0
Dominic Mangiafico,165089,LB,STHLSK,1,2,,2.0,1470,0,39.6,0,1,0,0,0,0.0
Omar Graham Jr.,156275,LB,FLORIDA ST,1,1,,1.0,167,0,39.6,0,1,0,0,0,0.0
Dallas Harper,171526,S,DUQUESNE,1,2,,2.0,155,0,39.6,0,1,0,0,0,0.0
Solo Barnes,199465,S,UTEP,1,3,,3.0,330,0,39.6,0,1,0,0,0,0.0
Khari Gee,147491,S,CHATTNOOGA,1,3,,3.0,137,0,39.6,0,1,0,0,0,0.0
Santana Banner,171300,S,MISSOURI,1,6,,6.0,229,0,39.6,0,1,0,0,0,0.0
Tavin Ward,156214,S,USF,1,3,,3.0,327,0,39.6,0,1,0,0,0,0.0
Charlie Eckhardt,188863,S,STANFORD,1,3,,3.0,300,0,39.6,0,1,0,0,0,0.0
Terell Battle,171107,CB,COLUMBIA,1,6,,6.0,145,1,0.0,0,1,0,0,0,0.0
Luke Talich,171100,S,NOTRE DAME,1,6,,6.0,258,1,0.0,0,1,0,0,0,0.0
Chris Fileppo,199547,S,W VIRGINIA,1,1,,1.0,343,0,39.6,0,1,0,0,0,0.0
