player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Kadon Kauppinen,87042,S,N DAKOTA,1,7,,7.0,249,0,39.6,0,1,0,0,0,0.0
Ryan Kearney,87321,LB,TOWSON,1,6,,6.0,317,0,39.6,0,1,0,0,0,0.0
Shamari Simmons,149114,S,AUSTINPEAY,1,4,,4.0,116,0,39.6,0,1,0,0,0,0.0
Keshaun King,88351,S,E WASHGTON,1,12,,3.0,161,1,0.0,0,4,0,0,0,0.0
Elijawah Tolbert,149150,LB,E ILLINOIS,1,4,,4.0,158,0,39.6,0,1,0,0,0,0.0
Michael Barrett,83822,LB,MICHIGAN,1,4,,4.0,222,0,39.6,0,1,0,0,0,0.0
Caleb Curtain,148341,S,ELON,1,5,,5.0,162,0,39.6,0,1,0,0,0,0.0
Josh Hayes,50493,CB,E KENTUCKY,1,14,,14.0,159,0,39.6,0,1,0,0,0,0.0
Ubayd Steed,148461,S,TOWSON,1,2,,2.0,317,0,39.6,0,1,0,0,0,0.0
Jake Jarmolowich,149428,S,HOLY CROSS,1,10,,10.0,181,0,39.6,0,1,0,0,0,0.0
Kedrick Whitehead,91341,S,DELAWARE,1,13,,13.0,151,0,39.6,0,1,0,0,0,0.0
Xavier Terry,148471,S,TOWSON,1,7,,3.5,317,0,39.6,0,2,0,0,0,0.0
Saiku White,149390,S,LAFAYETTE,1,15,,7.5,203,0,39.6,0,2,0,0,0,0.0
Destin Talbert,91251,CB,N DAK ST,1,2,,2.0,250,0,39.6,0,1,0,0,0,0.0
TD Blackmon,90953,LB,AIR FORCE,1,2,,2.0,101,0,39.6,0,1,0,0,0,0.0
Levi Janacaro,89244,LB,MONTANA,1,1,,1.0,232,0,39.6,0,1,0,0,0,0.0
Rocco Milia,148721,LB,COLUMBIA,1,1,,1.0,145,0,39.6,0,1,0,0,0,0.0
Ozzie Nicholas,86729,LB,PRINCETON,1,6,,6.0,272,0,39.6,0,1,0,0,0,0.0
Demarice Rice-Williams,149313,S,FORDHAM,1,3,,3.0,168,0,39.6,0,1,0,0,0,0.0
Caleb Burr,89157,S,YNGTOWN ST,1,3,,3.0,353,0,39.6,0,1,0,0,0,0.0
