player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Coby Tippett,63103,S,RHODE ISLD,1,6,,6.0,274,0,39.6,0,1,0,0,0,0.0
Corey Thornton,123763,CB,UCF,1,1,,1.0,323,0,39.6,0,1,0,0,0,0.0
Kamren Kinchens,143946,S,MIAMI FL,1,17,,17.0,220,0,39.6,0,1,0,0,0,0.0
Brian Jacobs,139195,S,DAVIDSON,1,1,,1.0,149,0,39.6,0,1,0,0,0,0.0
Brandon Johnson,143858,CB,DUKE,1,3,,3.0,154,0,39.6,0,1,0,0,0,0.0
Kenneth Martin,143325,S,MS VLY ST,1,5,,5.0,228,0,39.6,0,1,0,0,0,0.0
Fredrick Mcgee,143323,CB,MS VLY ST,1,5,,5.0,228,0,39.6,0,1,0,0,0,0.0
Riko Jeffers,58197,LB,TEXAS TECH,1,1,,1.0,315,0,39.6,0,1,0,0,0,0.0
Michael Tutsie,66775,S,N DAK ST,1,3,,3.0,250,0,39.6,0,1,0,0,0,0.0
Trey Watkins,58300,LB,WM & MARY,1,6,,6.0,348,0,39.6,0,1,0,0,0,0.0
Damien Jackson,89286,LB,ILL STATE,1,9,,9.0,188,0,39.6,0,1,0,0,0,0.0
Kekaula Kaniho,60637,S,BOISE ST,1,8,,4.0,120,0,39.6,0,2,0,0,0,0.0
Jarius Reimonenq,97383,CB,ARK STATE,1,1,,1.0,113,0,39.6,0,1,0,0,0,0.0
Tyreke Boyd,139454,S,NICHOLLS,1,10,,10.0,243,0,39.6,0,1,0,0,0,0.0
Ahman Ross,60654,CB,FAU,1,8,,8.0,165,0,39.6,0,1,0,0,0,0.0
Sean-Thomas Faulkner,64395,LB,N TEXAS,1,16,,16.0,251,0,39.6,0,1,0,0,0,0.0
Coco Azema,97353,S,NWESTERN,1,5,,2.5,256,0,39.6,0,2,0,0,0,0.0
Clayton Isbell,89459,S,ILL STATE,1,3,,3.0,188,0,39.6,0,1,0,0,0,0.0
Denzel Williams,106344,CB,VILLANOVA,1,1,,1.0,334,0,39.6,0,1,0,0,0,0.0
Donte Williams,142550,S,MERRIMACK,1,2,,2.0,385,0,39.6,0,1,0,0,0,0.0
Brandon Davis,91278,S,CAL POLY,1,3,,3.0,129,0,39.6,0,1,0,0,0,0.0
Jasir Cox,91329,LB,N DAK ST,1,19,,9.5,250,0,39.6,0,2,0,0,0,0.0
Ethan Potter,142403,S,VILLANOVA,1,4,,4.0,334,0,39.6,0,1,0,0,0,0.0
Kamden Garrett,103561,CB,WEBER ST,1,2,,2.0,342,0,39.6,0,1,0,0,0,0.0
Rod Heard II,97237,CB,NWESTERN,1,4,,4.0,256,0,39.6,0,1,0,0,0,0.0
Trejan Apodaca,141619,S,N ARIZONA,1,20,,20.0,252,0,39.6,0,1,0,0,0,0.0
Tariq Carpenter,62987,S,GA TECH,1,2,,2.0,176,0,39.6,0,1,0,0,0,0.0
James Burgess,141739,CB,ALABAMA ST,1,1,,1.0,105,0,39.6,0,1,0,0,0,0.0
Javius Williams,141975,LB,TEXAS STHN,1,3,,3.0,313,0,39.6,0,1,0,0,0,0.0
Anthony Corbin,108154,LB,PRINCETON,1,4,,2.0,272,0,39.6,0,2,0,0,0,0.0
Brock Nichols,33753,S,USF,1,1,,1.0,327,0,39.6,0,1,0,0,0,0.0
Isaac Haney,91778,S,SAN DIEGO,1,6,,6.0,283,0,39.6,0,1,0,0,0,0.0
Michael Hawkins,91541,S,SAN DIEGO,1,8,,2.7,283,0,39.6,0,3,0,0,0,0.0
Hunter Nichols,91542,S,SAN DIEGO,1,17,,5.7,283,0,39.6,0,3,0,0,0,0.0
Braelen Oliver,81307,LB,MINNESOTA,1,1,,1.0,225,0,39.6,0,1,0,0,0,0.0
Juawan Treadwell,123895,CB,LIBERTY,1,8,,8.0,206,0,39.6,0,1,0,0,0,0.0
Cedarious Barfield,83078,S,S DIEGO ST,1,14,,7.0,284,0,39.6,0,2,0,0,0,0.0
Jakorian Bennett,129496,CB,MARYLAND,1,7,,7.0,215,0,39.6,0,1,0,0,0,0.0
Jerrin Thompson,123128,S,TEXAS,1,5,,5.0,311,0,39.6,0,1,0,0,0,0.0
Josiah Bradley,81331,LB,NEVADA,1,1,,1.0,239,0,39.6,0,1,0,0,0,0.0
Ronald Williams,123942,CB,MICH STATE,1,1,,1.0,223,0,39.6,0,1,0,0,0,0.0
Philip O'Connor,81368,LB,RICHMOND,1,21,,7.0,276,0,39.6,0,3,0,0,0,0.0
Kyle Harmon,81377,LB,S JOSE ST,1,3,,3.0,285,0,39.6,0,1,0,0,0,0.0
Chris Moore,42400,S,GA STATE,1,9,,9.0,175,0,39.6,0,1,0,0,0,0.0
Tre'Vez Johnson,124383,CB,FLORIDA,1,7,,7.0,163,0,39.6,0,1,0,0,0,0.0
Jaylon Carlies,124196,S,MISSOURI,1,3,,3.0,229,0,39.6,0,1,0,0,0,0.0
Brenton Cox Jr.,81957,ED,FLORIDA,1,1,,1.0,163,0,39.6,0,1,0,0,0,0.0
Xavius Mitchell,101773,CB,ALABAMA ST,1,1,,1.0,105,0,39.6,0,1,0,0,0,0.0
Micah Dennis,101755,CB,BUCKNELL,1,3,,3.0,125,0,39.6,0,1,0,0,0,0.0
Bryson Shaw,101664,S,OHIO STATE,1,9,,4.5,260,0,39.6,0,2,0,0,0,0.0
Jarius Monroe,103580,CB,NICHOLLS,1,3,,3.0,243,0,39.6,0,1,0,0,0,0.0
Hombre Kennedy,83189,S,CHARLES SO,1,9,,3.0,135,0,39.6,0,3,0,0,0,0.0
Larry Walker Jr.,102454,S,ALBANY,1,15,,15.0,106,0,39.6,0,1,0,0,0,0.0
Benjamin Alexander,42567,S,LIBERTY,1,3,,3.0,206,0,39.6,0,1,0,0,0,0.0
Ethan Caselberry,79609,S,VA MILT IN,1,18,,9.0,336,0,39.6,0,2,0,0,0,0.0
John Broussard,42651,CB,MURRAY ST,1,2,,2.0,236,0,39.6,0,1,0,0,0,0.0
Lawson Hall,42652,LB,NEVADA,1,4,,4.0,239,0,39.6,0,1,0,0,0,0.0
Travis West,103551,CB,PORTLAND,1,3,,3.0,269,0,39.6,0,1,0,0,0,0.0
Robert Rahimi,151364,S,LIBERTY,1,3,,3.0,206,0,39.6,0,1,0,0,0,0.0
Jahad Woods,42896,LB,WASH STATE,1,9,,4.5,341,0,39.6,0,2,0,0,0,0.0
Gregory Reddick,151310,S,ST FRANCIS,1,1,,1.0,299,0,39.6,0,1,0,0,0,0.0
Lance Dixon,101496,LB,W VIRGINIA,1,3,,3.0,343,0,39.6,0,1,0,0,0,0.0
Jermaine Brown,103828,LB,STF AUSTIN,1,8,,8.0,301,0,39.6,0,1,0,0,0,0.0
Dane Belton,101398,S,IOWA,1,16,,16.0,192,0,39.6,0,1,0,0,0,0.0
Isaiah Paul,79595,LB,INCAR WORD,1,13,,13.0,189,0,39.6,0,1,0,0,0,0.0
Brooks Parker,79594,LB,DELWARE ST,1,3,,3.0,152,0,39.6,0,1,0,0,0,0.0
Nic Cheeley,104225,S,E KENTUCKY,1,3,,3.0,159,0,39.6,0,1,0,0,0,0.0
Tyler Smith,79591,LB,CENT CT ST,1,5,,5.0,133,0,39.6,0,1,0,0,0,0.0
Korel Smith,43201,CB,FAU,1,30,,15.0,165,0,39.6,0,2,0,0,0,0.0
Ryan Moran,102150,LB,MONMOUTH,1,1,,1.0,231,0,39.6,0,1,0,0,0,0.0
Uryan Hudson,43307,CB,N COLORADO,1,7,,7.0,253,0,39.6,0,1,0,0,0,0.0
Ron Hardge III,83238,CB,OREGON ST,1,18,,18.0,265,0,39.6,0,1,0,0,0,0.0
Antorius Hambric Jr.,150358,S,LAMAR,1,6,,3.0,204,0,39.6,0,2,0,0,0,0.0
Andreas Keaton,150011,S,W CAROLINA,1,3,,3.0,344,0,39.6,0,1,0,0,0,0.0
Rashun Freeman,21870,CB,CHATTNOOGA,1,15,,15.0,137,0,39.6,0,1,0,0,0,0.0
Janaz Sumpter,104298,S,NC A&T,1,15,,7.5,246,0,39.6,0,2,0,0,0,0.0
Treydan Stukes,131596,CB,ARIZONA,1,3,,3.0,109,0,39.6,0,1,0,0,0,0.0
Logan Jones,149414,S,LEHIGH,1,4,,4.0,205,0,39.6,0,1,0,0,0,0.0
Bryson Armstrong,79466,LB,UCF,1,6,,3.0,323,0,39.6,0,2,0,0,0,0.0
Ferrin Manuleleua,122759,LB,MO STATE,1,1,,1.0,230,0,39.6,0,1,0,0,0,0.0
Demetrius Stitmon,43485,LB,HAMPTON,1,15,,15.0,178,0,39.6,0,1,0,0,0,0.0
Shamari Simmons,149114,S,AUSTINPEAY,1,6,,6.0,116,0,39.6,0,1,0,0,0,0.0
Rodney Dennard,79191,S,HOWARD,1,5,,5.0,184,0,39.6,0,1,0,0,0,0.0
Alfonzo Lambert,43632,LB,N IOWA,1,22,,22.0,255,0,39.6,0,1,0,0,0,0.0
Romain Mungin,100870,CB,FAU,1,1,,1.0,165,0,39.6,0,1,0,0,0,0.0
Quintin Talley,132454,S,W CAROLINA,1,1,,1.0,344,0,39.6,0,1,0,0,0,0.0
Dy'vonne Inyang,100689,S,UTEP,1,6,,6.0,330,0,39.6,0,1,0,0,0,0.0
Eddie Hahn V,44164,LB,MONMOUTH,1,3,,3.0,231,0,39.6,0,1,0,0,0,0.0
Tymar Sutton,44178,LB,DUQUESNE,1,3,,3.0,155,0,39.6,0,1,0,0,0,0.0
