player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Evan Haynie,173900,CB,PRINCETON,1,1,,1.0,272,0,39.6,0,1,0,0,0,0.0
DeCarlos Nicholson,157143,CB,USC,1,2,,2.0,326,0,39.6,0,1,0,0,0,0.0
Jacob Finley,158063,CB,N ILLINOIS,1,1,,1.0,254,0,39.6,0,1,0,0,0,0.0
DJ Barnes,180133,S,KENT STATE,1,7,,7.0,201,0,39.6,0,1,0,0,0,0.0
Javario Tinch,178696,S,WOFFORD,1,6,,6.0,350,0,39.6,0,1,0,0,0,0.0
Will Hicks,178234,S,HAMPTON,1,4,,4.0,178,0,39.6,0,1,0,0,0,0.0
Bryson Parker,148429,S,STNY BROOK,1,19,,19.0,303,0,39.6,0,1,0,0,0,0.0
Raider Damuni,72338,S,BYU,1,7,,7.0,128,0,39.6,0,1,0,0,0,0.0
Chisom Onwuzurigbo,177390,S,HOLY CROSS,1,3,,1.5,181,0,39.6,0,2,0,0,0,0.0
Brodie Williams,149130,S,NEWHVN,1,2,,2.0,1013,0,39.6,0,1,0,0,0,0.0
Jake Jarmolowich,149428,S,COLO STATE,1,5,,5.0,144,0,39.6,0,1,0,0,0,0.0
Josh Battle,149841,S,SO MISS,1,8,,8.0,296,0,39.6,0,1,0,0,0,0.0
Jagger Williams,150226,S,S ILLINOIS,1,1,,1.0,295,0,39.6,0,1,0,0,0,0.0
Carlo Crocetti,177375,S,HOLY CROSS,1,6,,6.0,181,0,39.6,0,1,0,0,0,0.0
Patrick Bauer,177112,LB,ILL STATE,1,6,,6.0,188,0,39.6,0,1,0,0,0,0.0
Richard McKneely,172815,S,SE LA,1,1,,1.0,294,0,39.6,0,1,0,0,0,0.0
Maguire Neal,157963,S,MO STATE,1,7,,7.0,230,0,39.6,0,1,0,0,0,0.0
Ja'Son Prevard,177049,CB,VIRGINIA,1,16,,5.3,335,0,39.6,0,3,0,0,0,0.0
Liam Godwin,206561,CB,NEWHVN,1,16,,16.0,1013,0,39.6,0,1,0,0,0,0.0
Sailasa Vadrawale III,176567,CB,OREGON ST,1,25,,12.5,265,1,0.0,0,2,0,0,0,0.0
Ahmere Foster,176372,S,SO MISS,1,4,,4.0,296,0,39.6,0,1,0,0,0,0.0
CJ Davis,176370,S,INDIANA ST,1,3,,3.0,191,0,39.6,0,1,0,0,0,0.0
Leisaan Hibbert,154609,S,RHODE ISLD,1,4,,4.0,274,0,39.6,0,1,0,0,0,0.0
Ty Williams Jr.,154784,CB,NC A&T,1,11,,11.0,246,0,39.6,0,1,0,0,0,0.0
Jakari Foster,155252,S,LA TECH,1,5,,5.0,208,1,0.0,0,1,0,0,0,0.0
Brevin Hamblin,173004,S,UTAH ST,1,5,,5.0,329,0,39.6,0,1,0,0,0,0.0
Brenyen Scott,156181,S,SCAR STATE,1,3,,3.0,290,0,39.6,0,1,0,0,0,0.0
Melvin Spriggs,176271,LB,AKRON,1,2,,2.0,102,0,39.6,0,1,0,0,0,0.0
Ladarian Clardy,205086,S,OLE MISS,1,4,,4.0,226,0,39.6,0,1,0,0,0,0.0
Jordan Shaw,175991,CB,TEXAS A&M,1,6,,6.0,312,0,39.6,0,1,0,0,0,0.0
Latreveon McCutchin,173048,ED,HOUSTON,1,1,,1.0,182,1,0.0,0,1,0,0,0,0.0
Samuel Dankah,157444,LB,E CAROLINA,1,1,,1.0,156,0,39.6,0,1,0,0,0,0.0
Isiah Revis,174881,S,S JOSE ST,1,1,,1.0,285,0,39.6,0,1,0,0,0,0.0
Drew Surges,174691,S,IOWA STATE,1,7,,7.0,193,0,39.6,0,1,0,0,0,0.0
Navon Mitchell,174493,S,CENT CT ST,1,3,,3.0,133,0,39.6,0,1,0,0,0,0.0
Christopher Jean,174487,S,CENT CT ST,1,2,,2.0,133,0,39.6,0,1,0,0,0,0.0
Kapena Gushiken,174157,S,OLE MISS,1,2,,2.0,226,0,39.6,0,1,0,0,0,0.0
Brylan Green,157386,S,LIBERTY,1,7,,7.0,206,0,39.6,0,1,0,0,0,0.0
Kaleb Hutchinson,156677,S,MERCER,1,9,,9.0,219,0,39.6,0,1,0,0,0,0.0
Jayven Anderson,173196,S,HOUCHR,1,5,,5.0,183,0,39.6,0,1,0,0,0,0.0
Bernock Iya,156855,S,NEW MEX ST,1,6,,6.0,242,0,39.6,0,1,0,0,0,0.0
Carmycah Glass,157169,LB,HOUSTON,1,5,,5.0,182,0,39.6,0,1,0,0,0,0.0
Jaylen Sneed,156972,LB,NOTRE DAME,1,1,,1.0,258,0,39.6,0,1,0,0,0,0.0
Amare Ferrell,173381,S,INDIANA,1,4,,4.0,190,0,39.6,0,1,0,0,0,0.0
Terence Thomas,173360,CB,AKRON,1,3,,3.0,102,0,39.6,0,1,0,0,0,0.0
Keionte Scott,163644,CB,MIAMI FL,1,13,,13.0,220,1,0.0,0,1,0,0,0,0.0
Jake Pope,163608,S,UNLV,1,7,,7.0,325,0,39.6,0,1,0,0,0,0.0
Boogie Trotter,165156,CB,MARSHALL,1,4,,4.0,214,0,39.6,0,1,0,0,0,0.0
Dionte Thornton,163391,CB,PORTLAND,1,2,,2.0,269,0,39.6,0,1,0,0,0,0.0
Ruben Lopez,165277,S,SAN DIEGO,1,9,,9.0,283,1,0.0,0,1,0,0,0,0.0
Cedric Works,204986,ED,KENTUCKY,1,2,,2.0,202,0,39.6,0,1,0,0,0,0.0
Marcell Blocker,166661,CB,UTEP,1,1,,1.0,330,0,39.6,0,1,0,0,0,0.0
Jonathan Jean,168457,CB,E CAROLINA,1,11,,5.5,156,0,39.6,0,2,0,0,0,0.0
Alex Dawkins,201272,S,LNDNWD,1,5,,2.5,949,0,39.6,0,2,0,0,0,0.0
Marlon Jones,101808,CB,VANDERBILT,1,6,,6.0,333,0,39.6,0,1,0,0,0,0.0
Nijay Gay,200981,S,HAMPTON,1,3,,3.0,178,0,39.6,0,1,0,0,0,0.0
Dathan Hickey,106236,S,YNGTOWN ST,1,2,,2.0,353,0,39.6,0,1,0,0,0,0.0
JoJo Evans Jr.,121728,S,LOUISVILLE,1,7,,7.0,210,0,39.6,0,1,0,0,0,0.0
Corey Costner,200270,CB,VIRGINIA,1,4,,4.0,335,0,39.6,0,1,0,0,0,0.0
Mataira Brown,200241,LB,UTAH ST,1,5,,5.0,329,0,39.6,0,1,0,0,0,0.0
Jasper Beeler,199831,S,N ILLINOIS,1,4,,4.0,254,0,39.6,0,1,0,0,0,0.0
Avieon Terrell,170031,CB,CLEMSON,1,16,,4.0,140,0,39.6,0,4,0,0,0,0.0
Kedrick Green,160528,S,HOWARD,1,5,,5.0,184,0,39.6,0,1,0,0,0,0.0
Josh Pierre-Louis,122880,S,MARSHALL,1,8,,8.0,214,0,39.6,0,1,0,0,0,0.0
Cairo Skanes,199568,CB,WISCONSIN,1,3,,3.0,349,0,39.6,0,1,0,0,0,0.0
Zaydrius Rainey-Sale,199508,LB,WASHINGTON,1,2,,2.0,340,0,39.6,0,1,0,0,0,0.0
Solo Barnes,199465,S,UTEP,1,3,,3.0,330,0,39.6,0,1,0,0,0,0.0
Tyler Hackenbracht,199323,S,TOLEDO,1,3,,3.0,316,0,39.6,0,1,0,0,0,0.0
Kaleb Gallop,160527,S,HOWARD,1,4,,4.0,184,1,0.0,0,1,0,0,0,0.0
Jo Chavez,199103,S,RICE,1,15,,5.0,275,0,39.6,0,3,0,0,0,0.0
Jaiden Francois,123745,CB,DUKE,1,8,,8.0,154,0,39.6,0,1,0,0,0,0.0
Camari Hall,198836,CB,MIDDLE TN,1,4,,2.0,224,0,39.6,0,2,0,0,0,0.0
Derrick Jackson,198634,S,KENT STATE,1,7,,7.0,201,0,39.6,0,1,0,0,0,0.0
Reece Allan,196902,S,COLGATE,1,7,,7.0,142,0,39.6,0,1,0,0,0,0.0
Demario Bookhart,196875,CB,SCAR STATE,1,10,,2.5,290,0,39.6,0,4,0,0,0,0.0
Josh Moten,124332,CB,SO MISS,1,7,,7.0,296,0,39.6,0,1,0,0,0,0.0
Masiah Thorne,196385,S,HOWARD,1,2,,1.0,184,0,39.6,0,2,0,0,0,0.0
Jack Tchienchou,124782,S,TULANE,1,4,,4.0,319,0,39.6,0,1,0,0,0,0.0
Erv Wiggins Jr.,193277,CB,ALBANY,1,2,,2.0,106,0,39.6,0,1,0,0,0,0.0
Jacob Fields,170457,S,LA TECH,1,7,,7.0,208,1,0.0,0,1,0,0,0,0.0
Sean Line,127117,LB,HARVARD,1,9,,9.0,179,0,39.6,0,1,0,0,0,0.0
Alex McLaughlin,170717,S,WASHINGTON,1,5,,5.0,340,0,39.6,0,1,0,0,0,0.0
Jaheem Joseph,129726,S,UNLV,1,6,,6.0,325,0,39.6,0,1,0,0,0,0.0
Hasaan Sykes,192058,CB,W CAROLINA,1,1,,1.0,344,0,39.6,0,1,0,0,0,0.0
Tre' McLeod,159813,S,FURMAN,1,1,,1.0,170,0,39.6,0,1,0,0,0,0.0
Kalib Perry,86267,LB,LOUISVILLE,1,4,,4.0,210,0,39.6,0,1,0,0,0,0.0
Treydan Stukes,131596,CB,ARIZONA,1,16,,8.0,109,0,39.6,0,2,0,0,0,0.0
Omari Porter,131778,CB,RICE,1,1,,1.0,275,0,39.6,0,1,0,0,0,0.0
Ken Willis,133807,CB,JAMES MAD,1,3,,3.0,197,0,39.6,0,1,0,0,0,0.0
Cam Junior,133941,LB,E KENTUCKY,1,8,,8.0,159,0,39.6,0,1,0,0,0,0.0
Robert Fitzgerald,162839,S,NWESTERN,1,1,,1.0,256,0,39.6,0,1,0,0,0,0.0
Drayk Bowen,171077,LB,NOTRE DAME,1,1,,1.0,258,0,39.6,0,1,0,0,0,0.0
DJ Thomas,191765,CB,HARVARD,1,1,,1.0,179,0,39.6,0,1,0,0,0,0.0
Shamari Reed,141361,S,SCAR STATE,1,16,,16.0,290,0,39.6,0,1,0,0,0,0.0
Jack Fries,171345,LB,OHIO,1,11,,11.0,259,0,39.6,0,1,0,0,0,0.0
Austin Ambush,142273,S,NEVADA,1,3,,1.5,239,0,39.6,0,2,0,0,0,0.0
Gio Kafentzis,191365,S,UTAH ST,1,1,,1.0,329,0,39.6,0,1,0,0,0,0.0
Peyton Morgan,191352,S,TEXAS TECH,1,1,,1.0,315,0,39.6,0,1,0,0,0,0.0
Austin Alexander,191161,CB,KANSAS,1,1,,1.0,198,0,39.6,0,1,0,0,0,0.0
Hunter Washington,143898,S,MISS STATE,1,6,,6.0,227,0,39.6,0,1,0,0,0,0.0
Cole Searight,190542,CB,ARMY,1,2,,2.0,114,0,39.6,0,1,0,0,0,0.0
Qua Birdsong,190334,LB,E TENN ST,1,11,,11.0,157,0,39.6,0,1,0,0,0,0.0
Bryce Barnes,159232,S,WM & MARY,1,10,,10.0,348,0,39.6,0,1,0,0,0,0.0
Layton Starks,189764,ED,BALL ST,1,1,,1.0,117,0,39.6,0,1,0,0,0,0.0
Brandon Tyson,159102,LB,GA SOUTHRN,1,12,,12.0,174,0,39.6,0,1,0,0,0,0.0
Phillip Hamilton,189490,S,NAVY,1,3,,3.0,237,0,39.6,0,1,0,0,0,0.0
Landan Callahan,189376,CB,DUKE,1,7,,7.0,154,0,39.6,0,1,0,0,0,0.0
DJ Delmore,171798,S,SE MO ST,1,10,,10.0,293,0,39.6,0,1,0,0,0,0.0
Carson Sloan,189086,LB,SAMFORD,1,2,,2.0,282,0,39.6,0,1,0,0,0,0.0
Jacob Staton,188917,LB,CENT CT ST,1,3,,3.0,133,0,39.6,0,1,0,0,0,0.0
Jantzen Dunn,145068,CB,KENTUCKY,1,9,,9.0,202,0,39.6,0,1,0,0,0,0.0
Dominic DeLuca,145095,LB,PENN STATE,1,2,,2.0,266,0,39.6,0,1,0,0,0,0.0
Tahj Ra-El,145366,S,PURDUE,1,5,,5.0,273,0,39.6,0,1,0,0,0,0.0
Peyton Stevenson,145394,S,RICE,1,4,,4.0,275,0,39.6,0,1,0,0,0,0.0
Deven Bryant,171914,LB,WASHINGTON,1,2,,2.0,340,0,39.6,0,1,0,0,0,0.0
Myles Woods,186498,S,COAST CAR,1,16,,16.0,141,0,39.6,0,1,0,0,0,0.0
Jack Beebe,145620,LB,BALL ST,1,2,,2.0,117,0,39.6,0,1,0,0,0,0.0
Corban Hondru,145803,LB,MIAMI OH,1,17,,17.0,221,0,39.6,0,1,0,0,0,0.0
Eli Blakey,145820,S,MIAMI OH,1,11,,5.5,221,0,39.6,0,2,0,0,0,0.0
Jeremiah McGill,158766,S,UMASS,1,3,,3.0,216,0,39.6,0,1,0,0,0,0.0
Mark Arthur,185920,S,WOFFORD,1,7,,7.0,350,0,39.6,0,1,0,0,0,0.0
Derrieon Craig,158758,LB,UMASS,1,6,,3.0,216,0,39.6,0,2,0,0,0,0.0
Noah Avinger,146141,S,UTAH ST,1,8,,2.7,329,0,39.6,0,3,0,0,0,0.0
Cole Hughes,185696,LB,LEHIGH,1,4,,4.0,205,0,39.6,0,1,0,0,0,0.0
Dalton Johnson,146252,S,ARIZONA,1,6,,3.0,109,0,39.6,0,2,0,0,0,0.0
Nate Rutchena,146301,LB,UC DAVIS,1,5,,5.0,322,0,39.6,0,1,0,0,0,0.0
William Parton,172089,LB,LEHIGH,1,3,,3.0,205,0,39.6,0,1,0,0,0,0.0
Gavin Shepard,185597,CB,S ILLINOIS,1,1,,1.0,295,0,39.6,0,1,0,0,0,0.0
Ephesians Prysock,158740,CB,WASHINGTON,1,3,,3.0,340,0,39.6,0,1,0,0,0,0.0
Evan Spivey,172264,S,CAMPBELL,1,8,,8.0,131,0,39.6,0,1,0,0,0,0.0
Billy Eastep,185427,S,YALE,1,3,,1.5,352,0,39.6,0,2,0,0,0,0.0
Jerry Johnson III,185011,S,N ARIZONA,1,2,,2.0,252,0,39.6,0,1,0,0,0,0.0
De'Shawn Rucker,146945,CB,USF,1,1,,1.0,327,0,39.6,0,1,0,0,0,0.0
Bobby Crosby,172325,S,TEXAS ST,1,3,,3.0,314,0,39.6,0,1,0,0,0,0.0
Deuce Harmon,146998,CB,SMU,1,2,,2.0,287,0,39.6,0,1,0,0,0,0.0
Aaron Flowers,184845,S,OREGON,1,3,,3.0,264,0,39.6,0,1,0,0,0,0.0
Caleb Coley,158378,CB,E MICHIGAN,1,2,,2.0,160,0,39.6,0,1,0,0,0,0.0
