player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Devyn Bobby,158551,S,BAYLOR,1,10,,5.0,118,0,39.6,0,2,0,0,0,0.0
Hudson Clark,98871,S,ARKANSAS,1,5,,5.0,111,0,39.6,0,1,0,0,0,0.0
Josh Hunter,158791,S,S DIEGO ST,1,6,,6.0,284,0,39.6,0,1,0,0,0,0.0
Patrick Marshall,160220,CB,GRAMBLING,1,2,,2.0,177,0,39.6,0,1,0,0,0,0.0
Sean Brown,143986,S,NC STATE,1,8,,4.0,248,0,39.6,0,2,0,0,0,0.0
Andrew Jones,144268,LB,GRAMBLING,1,3,,3.0,177,1,0.0,0,1,0,0,0,0.0
Amari Wansley,145201,S,FAU,1,2,,2.0,165,0,39.6,0,1,0,0,0,0.0
James Williams,143955,S,MIAMI FL,1,5,,5.0,220,0,39.6,0,1,0,0,0,0.0
Rayuan Lane III,144326,S,NAVY,1,12,,12.0,237,0,39.6,0,1,0,0,0,0.0
Tyler Williams,145499,S,UTEP,1,1,,1.0,330,0,39.6,0,1,0,0,0,0.0
Keye Thompson,77266,LB,OHIO,1,4,,4.0,259,0,39.6,0,1,0,0,0,0.0
Isaiah Nwokobia,144373,S,SMU,1,6,,2.0,287,1,0.0,0,3,0,0,0,0.0
Jack Kiser,97889,LB,NOTRE DAME,1,4,,4.0,258,0,39.6,0,1,0,0,0,0.0
Devin Grant,157942,S,BUFFALO,1,1,,1.0,126,0,39.6,0,1,0,0,0,0.0
Antwone Santiago,162623,ED,TEMPLE,1,1,,1.0,306,0,39.6,0,1,0,0,0,0.0
DQ Smith,158116,S,S CAROLINA,1,12,,6.0,289,0,39.6,0,2,0,0,0,0.0
Nick Emmanwori,158121,S,S CAROLINA,1,16,,8.0,289,1,0.0,0,2,0,0,0,0.0
E.J. Jackson,100846,S,APP STATE,1,19,,19.0,108,0,39.6,0,1,0,0,0,0.0
Jackson Mitchell,97924,LB,UCONN,1,7,,7.0,146,0,39.6,0,1,0,0,0,0.0
Josh Pearcy,97966,ED,RICE,1,2,,2.0,275,0,39.6,0,1,0,0,0,0.0
Trey Jamison,162557,LB,NAVY,1,1,,1.0,237,0,39.6,0,1,0,0,0,0.0
Jonathan McGill,100607,S,SMU,1,18,,9.0,287,0,39.6,0,2,0,0,0,0.0
Brock Mather,161653,LB,SACRAMENTO,1,4,,4.0,279,0,39.6,0,1,0,0,0,0.0
Xavier Scott,158226,CB,ILLINOIS,1,3,,3.0,187,0,39.6,0,1,0,0,0,0.0
D.J. James,100379,CB,AUBURN,1,2,,2.0,115,0,39.6,0,1,0,0,0,0.0
Jaden Mangham,158389,S,MICH STATE,1,3,,3.0,223,0,39.6,0,1,0,0,0,0.0
Jordan Huff,99745,S,E CAROLINA,1,4,,4.0,156,0,39.6,0,1,0,0,0,0.0
Dylan Lawrence,98829,S,SO MISS,1,3,,3.0,296,0,39.6,0,1,0,0,0,0.0
