player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Zach Hernandez,142811,S,CAL POLY,1,3,,3.0,129,0,39.6,0,1,0,0,0,0.0
Myron Morrison,98161,LB,RICE,1,5,,5.0,275,0,39.6,0,1,0,0,0,0.0
Yvandy Rigby,97904,LB,TEMPLE,1,8,,8.0,306,0,39.6,0,1,0,0,0,0.0
Maki Carabin,97733,LB,LA TECH,1,1,,1.0,208,0,39.6,0,1,0,0,0,0.0
Wesley Walker,97725,CB,GA TECH,1,20,,20.0,176,0,39.6,0,1,0,0,0,0.0
Rod Heard II,97237,CB,NWESTERN,1,24,,12.0,256,0,39.6,0,2,0,0,0,0.0
Dell Pettus,97290,S,TROY,1,8,,8.0,318,0,39.6,0,1,0,0,0,0.0
Juan Powell,97330,S,E CAROLINA,1,9,,4.5,156,0,39.6,0,2,0,0,0,0.0
Cameron Williams,97475,S,WASHINGTON,1,5,,5.0,340,0,39.6,0,1,0,0,0,0.0
Joe Headen,42645,CB,DOMINION,1,20,,10.0,263,0,39.6,0,2,0,0,0,0.0
Bernard Thomas,151777,CB,DELTAST,1,4,,4.0,841,0,39.6,0,1,0,0,0,0.0
Justus Rogers,42865,LB,WASH STATE,1,1,,1.0,341,0,39.6,0,1,0,0,0,0.0
Christopher Daigre,150831,CB,ALCORN ST,1,4,,4.0,107,0,39.6,0,1,0,0,0,0.0
Caleb Arnold,150360,S,LAMAR,1,4,,4.0,204,0,39.6,0,1,0,0,0,0.0
Alijah Hamilton,150080,CB,MCNEESE,1,9,,9.0,217,0,39.6,0,1,0,0,0,0.0
Coney Durr,42953,CB,MINNESOTA,1,9,,9.0,225,0,39.6,0,1,0,0,0,0.0
Darius Sanders,150065,LB,INCAR WORD,1,8,,8.0,189,0,39.6,0,1,0,0,0,0.0
JoVanni Stewart,43001,LB,HOUSTON,1,5,,5.0,182,0,39.6,0,1,0,0,0,0.0
