player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
VJ Payne,157780,S,KANSAS ST,1,4,,4.0,199,0,39.6,0,1,0,0,0,0.0
George Udo,102695,S,BALL ST,1,15,,15.0,117,0,39.6,0,1,0,0,0,0.0
Tayden Gray,176765,CB,MONTANA ST,1,12,,12.0,233,0,39.6,0,1,0,0,0,0.0
Clayton Bishop,148142,CB,N DAKOTA,1,1,,1.0,249,0,39.6,0,1,0,0,0,0.0
Jordan Jackson,104327,S,STNY BROOK,1,3,,3.0,303,0,39.6,0,1,0,0,0,0.0
Brandyn Hillman,176277,S,MICHIGAN,1,2,,2.0,222,0,39.6,0,1,0,0,0,0.0
Marcus Barnes,104873,S,WM & MARY,1,5,,5.0,348,0,39.6,0,1,0,0,0,0.0
Jayson Coley,105950,S,MURRAY ST,1,4,,4.0,236,0,39.6,0,1,0,0,0,0.0
Isas Waxter,105977,CB,VILLANOVA,1,2,,2.0,334,0,39.6,0,1,0,0,0,0.0
Todric McGee,148117,S,MO STATE,1,7,,7.0,230,0,39.6,0,1,0,0,0,0.0
Dereck Moore,175736,S,NEW MEXICO,1,1,,1.0,241,0,39.6,0,1,0,0,0,0.0
Anthony Johnson Jr.,155245,CB,W KENTUCKY,1,7,,3.5,346,0,39.6,0,2,0,0,0,0.0
Josh Navratil,108945,ED,N DAKOTA,1,2,,2.0,249,0,39.6,0,1,0,0,0,0.0
Kobe Hylton,109237,CB,OKLA STATE,1,12,,6.0,262,0,39.6,0,2,0,0,0,0.0
Kaleal Davis,148085,S,INDIANA ST,1,4,,4.0,191,0,39.6,0,1,0,0,0,0.0
Elijah Culp,121345,CB,CHARLOTTE,1,2,,2.0,136,0,39.6,0,1,0,0,0,0.0
TaMuarion Wilson,121402,S,CENT ARK,1,11,,11.0,132,0,39.6,0,1,0,0,0,0.0
Giuseppe Sessi,175264,S,NAVY,1,2,,2.0,237,0,39.6,0,1,0,0,0,0.0
Ty Bryant,175140,S,KENTUCKY,1,3,,1.5,202,0,39.6,0,2,0,0,0,0.0
Cayman Spaulding,174579,LB,TENN TECH,1,7,,7.0,309,0,39.6,0,1,0,0,0,0.0
Josh Hastings,121766,S,TENN MARTN,1,18,,18.0,310,0,39.6,0,1,0,0,0,0.0
Upton Stout,121906,S,W KENTUCKY,1,22,,22.0,346,0,39.6,0,1,0,0,0,0.0
Brenden Barley,197036,LB,GRAMBLING,1,4,,4.0,177,0,39.6,0,1,0,0,0,0.0
Robert Spears-Jennings,158074,S,OKLAHOMA,1,3,,3.0,261,0,39.6,0,1,0,0,0,0.0
Christian Garrett,174462,S,DELWARE ST,1,3,,3.0,152,0,39.6,0,1,0,0,0,0.0
