player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Dadrian Taylor,61789,CB,UTSA,1,13,,6.5,331,0,39.6,0,2,0,0,0,0.0
Lummie Young IV,60642,S,DUKE,1,6,,6.0,154,1,0.0,0,1,0,0,0,0.0
Warren Saba,76713,S,E CAROLINA,1,6,,3.0,156,0,39.6,0,2,0,0,0,0.0
Chandler Jones,76565,CB,LOUISVILLE,1,8,,8.0,210,0,39.6,0,1,0,0,0,0.0
Drake Cheatum,75906,S,PRVIEW A&M,1,10,,10.0,270,0,39.6,0,1,0,0,0,0.0
Storey Jackson,75788,LB,LIBERTY,1,2,,2.0,206,0,39.6,0,1,0,0,0,0.0
Rome Weber,75728,S,WYOMING,1,4,,4.0,351,0,39.6,0,1,0,0,0,0.0
Justin Houston,74101,CB,FRESNO ST,1,13,,13.0,169,0,39.6,0,1,0,0,0,0.0
Calvin Mouisset,71165,LB,UC DAVIS,1,1,,1.0,322,0,39.6,0,1,0,0,0,0.0
Ma'kel Calhoun,64429,LB,S ILLINOIS,1,2,,2.0,295,0,39.6,0,1,0,0,0,0.0
Nathan East,64343,LB,SAMFORD,1,10,,5.0,282,0,39.6,0,2,0,0,0,0.0
Zack Woodard,63327,LB,LA MONROE,1,3,,3.0,209,1,0.0,0,1,0,0,0,0.0
Deven Sims,63089,S,TENN MARTN,1,8,,8.0,310,0,39.6,0,1,0,0,0,0.0
Shawn Steele II,63055,S,S ALABAMA,1,3,,3.0,288,0,39.6,0,1,0,0,0,0.0
Will Boler,60771,S,UAB,1,2,,2.0,321,0,39.6,0,1,0,0,0,0.0
Esaias Gandy,60793,S,WYOMING,1,5,,5.0,351,0,39.6,0,1,0,0,0,0.0
Chase Lasater,60894,ED,FAU,1,1,,1.0,165,0,39.6,0,1,0,0,0,0.0
Mekhi Ware,63027,CB,INDIANA ST,1,1,,1.0,191,0,39.6,0,1,0,0,0,0.0
Freddie Johnson Jr.,155463,CB,WSRAMS,1,5,,5.0,1206,0,39.6,0,1,0,0,0,0.0
Xavier Toliver,154606,CB,HOU BAPT,1,23,,11.5,183,0,39.6,0,2,0,0,0,0.0
Jaques Tyler,152344,CB,TXPERB,1,1,,1.0,1268,0,39.6,0,1,0,0,0,0.0
Cory Croteau,152235,ED,N GREENVLE,1,1,,1.0,390,0,39.6,0,1,0,0,0,0.0
Ray Crittenden,151259,S,ST FRANCIS,1,4,,4.0,299,1,0.0,0,1,0,0,0,0.0
Malik Franklin,150849,S,BETH COOK,1,5,,5.0,119,0,39.6,0,1,0,0,0,0.0
De'Vante Cross,39851,CB,VIRGINIA,1,21,,10.5,335,0,39.6,0,2,0,0,0,0.0
Erron Duncan,40542,S,UC DAVIS,1,13,,13.0,322,0,39.6,0,1,0,0,0,0.0
Jauqine Vukobradovich,150488,S,NC CENT,1,2,,2.0,247,0,39.6,0,1,0,0,0,0.0
Aaron Hansford,40694,LB,TEXAS A&M,1,3,,3.0,312,0,39.6,0,1,0,0,0,0.0
Zion Lewis,150410,CB,NORFOLK,1,4,,4.0,244,0,39.6,0,1,0,0,0,0.0
Caleb Arnold,150360,S,LAMAR,1,6,,6.0,204,0,39.6,0,1,0,0,0,0.0
Greg Eisworth II,42444,S,IOWA STATE,1,3,,3.0,193,0,39.6,0,1,0,0,0,0.0
Bradley Russ-Martin,149602,CB,PRESBYTERN,1,1,,1.0,271,0,39.6,0,1,0,0,0,0.0
Stephen Sergio,149339,LB,GEORGETOWN,1,4,,4.0,172,0,39.6,0,1,0,0,0,0.0
Trey Lubin,149217,S,TENN TECH,1,3,,3.0,309,0,39.6,0,1,0,0,0,0.0
Antonio Taylor,149200,S,SE MO ST,1,11,,11.0,293,0,39.6,0,1,0,0,0,0.0
Holt Fletcher,148773,ED,CORNELL,1,1,,1.0,147,0,39.6,0,1,0,0,0,0.0
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,1,3,,3.0,315,0,39.6,0,1,0,0,0,0.0
Seth Parker,148716,CB,COLUMBIA,1,3,,3.0,145,0,39.6,0,1,0,0,0,0.0
Garland Benyard,147970,LB,KENNESAW,1,3,,1.5,200,0,39.6,0,2,0,0,0,0.0
Mike Swain,147888,CB,CAMPBELL,1,17,,5.7,131,0,39.6,0,3,0,0,0,0.0
Christian Hunter,147876,CB,CAMPBELL,1,5,,5.0,131,0,39.6,0,1,0,0,0,0.0
Javaughn Byrd,145873,CB,N ILLINOIS,1,2,,2.0,254,0,39.6,0,1,0,0,0,0.0
Andrew Mukuba,144129,S,CLEMSON,1,15,,7.5,140,0,39.6,0,2,0,0,0,0.0
Coney Durr,42953,CB,MINNESOTA,1,8,,8.0,225,0,39.6,0,1,0,0,0,0.0
Parker McKenna,143761,LB,PORTLAND,1,9,,9.0,269,0,39.6,0,1,0,0,0,0.0
Kenneth Martin,143325,S,MS VLY ST,1,2,,2.0,228,0,39.6,0,1,0,0,0,0.0
Tre Webb,43077,S,MONTANA ST,1,4,,4.0,233,0,39.6,0,1,0,0,0,0.0
Fredrick Mcgee,143323,CB,MS VLY ST,1,7,,7.0,228,0,39.6,0,1,0,0,0,0.0
Lucas Kozlowski,143158,S,BUTLER,1,5,,5.0,127,0,39.6,0,1,0,0,0,0.0
Spencer Roof,143134,S,LEHIGH,1,4,,4.0,205,0,39.6,0,1,0,0,0,0.0
Coby Calvin,142717,S,WAGNER,1,2,,2.0,338,1,0.0,0,1,0,0,0,0.0
