player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Mason White,43872,S,OREGON ST,1,5,,5.0,265,0,39.6,0,1,0,0,0,0.0
Davion Ross,87045,CB,IDAHO ST,1,9,,9.0,186,0,39.6,0,1,0,0,0,0.0
Will Jones II,99276,S,N TEXAS,1,4,,4.0,251,0,39.6,0,1,0,0,0,0.0
Antonio Clary,99757,S,VIRGINIA,1,1,,1.0,335,0,39.6,0,1,0,0,0,0.0
Tate Hallock,101668,S,W MICHIGAN,1,4,,4.0,347,0,39.6,0,1,0,0,0,0.0
Devan Boykin,122855,S,INDIANA,1,4,,4.0,190,1,0.0,0,1,0,0,0,0.0
Kendrick Simpkins,123466,S,BAYLOR,1,4,,4.0,118,0,39.6,0,1,0,0,0,0.0
Jahari Rogers,124394,CB,COLO STATE,1,2,,2.0,144,0,39.6,0,1,0,0,0,0.0
Jack Tchienchou,124782,S,TULANE,1,12,,6.0,319,0,39.6,0,2,0,0,0,0.0
Ray Coney,133963,LB,TULSA,1,5,,5.0,320,0,39.6,0,1,0,0,0,0.0
Shamari Reed,141361,S,SCAR STATE,1,25,,25.0,290,0,39.6,0,1,0,0,0,0.0
Shakur Smalls,142301,CB,ARKANSAS,1,5,,2.5,111,0,39.6,0,2,0,0,0,0.0
Shadwel Nkuba II,143609,CB,ILL STATE,1,2,,2.0,188,0,39.6,0,1,0,0,0,0.0
Jalon Williams,143843,CB,AUSTINPEAY,1,20,,20.0,116,0,39.6,0,1,0,0,0,0.0
Tre Freeman,143853,LB,DUKE,1,5,,5.0,154,1,0.0,0,1,0,0,0,0.0
Javon McIntyre,144029,S,PITTSBURGH,1,6,,6.0,268,0,39.6,0,1,0,0,0,0.0
Quincy Bryant,144181,LB,WAKE,1,2,,2.0,339,0,39.6,0,1,0,0,0,0.0
Kendal Daniels,144668,S,OKLAHOMA,1,10,,10.0,261,0,39.6,0,1,0,0,0,0.0
Caleb Coleman,144774,S,NEW MEXICO,1,6,,6.0,241,1,0.0,0,1,0,0,0,0.0
Amari Wansley,145201,S,SAMFORD,1,6,,6.0,282,0,39.6,0,1,0,0,0,0.0
Jakobe Thomas,145309,S,MIAMI FL,1,2,,2.0,220,0,39.6,0,1,0,0,0,0.0
Tahj Ra-El,145366,S,PURDUE,1,2,,2.0,273,0,39.6,0,1,0,0,0,0.0
Corey Chapman,145373,S,NORFOLK,1,6,,6.0,244,0,39.6,0,1,0,0,0,0.0
Dakota Cochran,145721,LB,C MICHIGAN,1,4,,4.0,134,0,39.6,0,1,0,0,0,0.0
Cam Smith,145767,S,MARSHALL,1,6,,6.0,214,0,39.6,0,1,0,0,0,0.0
Zach Lewis,146093,S,N DAKOTA,1,4,,4.0,249,0,39.6,0,1,0,0,0,0.0
Dominic Oliver,146147,ED,W KENTUCKY,1,2,,2.0,346,0,39.6,0,1,0,0,0,0.0
Marsel McDuffie,146212,LB,UNLV,1,7,,7.0,325,0,39.6,0,1,0,0,0,0.0
Deontre Morris,147990,S,ALABAMA ST,1,6,,6.0,105,0,39.6,0,1,0,0,0,0.0
Logan Kopp,148170,LB,N DAK ST,1,1,,1.0,250,0,39.6,0,1,0,0,0,0.0
Tucker Large,148243,S,WASH STATE,1,3,,3.0,341,0,39.6,0,1,0,0,0,0.0
Christian Sapp,148478,S,VILLANOVA,1,9,,9.0,334,0,39.6,0,1,0,0,0,0.0
Damon Barnes,148789,S,CORNELL,1,5,,5.0,147,0,39.6,0,1,0,0,0,0.0
Cam Maddox,148832,S,NC A&T,1,6,,6.0,246,0,39.6,0,1,0,0,0,0.0
Maximus Mongelli,150773,S,SACR HEART,1,8,,8.0,280,0,39.6,0,1,0,0,0,0.0
Inumidun Ayo-Durojaiye,151136,LB,YALE,1,5,,5.0,352,0,39.6,0,1,0,0,0,0.0
Leisaan Hibbert,154609,S,RHODE ISLD,1,1,,1.0,274,0,39.6,0,1,0,0,0,0.0
Brenyen Scott,156181,S,SCAR STATE,1,4,,4.0,290,0,39.6,0,1,0,0,0,0.0
Caleb Nix,156242,S,JVILLE ST,1,7,,7.0,196,0,39.6,0,1,0,0,0,0.0
Toriano Pride Jr.,156245,CB,MISSOURI,1,4,,4.0,229,0,39.6,0,1,0,0,0,0.0
Jacob Thomas,156722,S,JAMES MAD,1,7,,7.0,197,0,39.6,0,1,0,0,0,0.0
Justin Powe,156873,S,TROY,1,6,,3.0,318,0,39.6,0,2,0,0,0,0.0
Jordan Crook,157032,LB,ARIZONA ST,1,4,,4.0,110,0,39.6,0,1,0,0,0,0.0
Daylen Everette,157079,CB,GEORGIA,1,5,,2.5,173,0,39.6,0,2,0,0,0,0.0
Gumbo Gaskins,157183,S,SAMFORD,1,10,,5.0,282,0,39.6,0,2,0,0,0,0.0
Jaseim Mitchell,157214,LB,COLO STATE,1,9,,4.5,144,0,39.6,0,2,0,0,0,0.0
