player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Kaevon Merriweather,83257,S,IOWA,1,12,,12.0,192,0,39.6,0,1,0,0,0,0.0
Dominique Hampton,83452,CB,WASHINGTON,1,17,,5.7,340,0,39.6,0,3,0,0,0,0.0
Raymond Scott,82560,LB,FRESNO ST,1,7,,7.0,169,0,39.6,0,1,0,0,0,0.0
Maxwell Worship,83447,S,VANDERBILT,1,3,,3.0,333,0,39.6,0,1,0,0,0,0.0
Jonas Sanker,151097,S,VIRGINIA,1,17,,17.0,335,0,39.6,0,1,0,0,0,0.0
Kendall Williamson,83090,S,STANFORD,1,9,,9.0,300,1,0.0,0,1,0,0,0,0.0
Richard Akers,150078,CB,MCNEESE,1,10,,10.0,217,0,39.6,0,1,0,0,0,0.0
Quinton Sharkey,150124,LB,NICHOLLS,1,2,,2.0,243,0,39.6,0,1,0,0,0,0.0
John Huggins,150982,S,JACKSON ST,1,6,,6.0,194,0,39.6,0,1,0,0,0,0.0
Simeon Blair,83139,S,ARKANSAS,1,31,,7.8,111,0,39.6,0,4,0,0,0,0.0
Macarius Blount,150957,CB,ALCORN ST,1,5,,2.5,107,0,39.6,0,2,0,0,0,0.0
Tra Green,83150,S,CENT ARK,1,6,,6.0,132,0,39.6,0,1,0,0,0,0.0
Cam'Ron Silmon-Craig,150938,S,JACKSON ST,1,7,,7.0,194,0,39.6,0,1,0,0,0,0.0
Ara Rauls III,150144,S,NWSTATE,1,3,,3.0,257,0,39.6,0,1,0,0,0,0.0
Donovan Adkins,150280,S,SM HOUSTON,1,3,,3.0,281,0,39.6,0,1,0,0,0,0.0
Jordan Campbell,150741,CB,SACR HEART,1,18,,9.0,280,0,39.6,0,2,0,0,0,0.0
Gunner Maldonado,129727,CB,ARIZONA,1,16,,8.0,109,0,39.6,0,2,0,0,0,0.0
Tyler Bride,122432,CB,GA SOUTHRN,1,20,,20.0,174,0,39.6,0,1,0,0,0,0.0
Sanoussi Kane,129820,S,PURDUE,1,4,,4.0,273,0,39.6,0,1,0,0,0,0.0
Cam Lockridge,128202,CB,FRESNO ST,1,1,,1.0,169,0,39.6,0,1,0,0,0,0.0
Kam Ruffin,121362,S,AUSTINPEAY,1,8,,8.0,116,0,39.6,0,1,0,0,0,0.0
Alex Alteus,111839,LB,STETSON,1,3,,3.0,302,0,39.6,0,1,0,0,0,0.0
Justin Harrington,122928,S,OKLAHOMA,1,12,,12.0,261,0,39.6,0,1,0,0,0,0.0
Plae Wyatt,129868,S,RICE,1,1,,1.0,275,0,39.6,0,1,0,0,0,0.0
Chandler Corley,111228,LB,LIMEST,1,15,,15.0,1283,0,39.6,0,1,0,0,0,0.0
Nick Herbig,129920,ED,WISCONSIN,1,5,,5.0,349,0,39.6,0,1,0,0,0,0.0
Jaden Dolphin,130547,LB,N ILLINOIS,1,12,,12.0,254,0,39.6,0,1,0,0,0,0.0
Dominick Poole,123195,CB,CITADEL,1,1,,1.0,139,0,39.6,0,1,0,0,0,0.0
Danny Abraham,109186,LB,VILLANOVA,1,8,,2.7,334,1,0.0,0,3,0,0,0,0.0
Khalil Baker,109119,S,NC CENT,1,17,,17.0,247,1,0.0,0,1,0,0,0,0.0
Matt Amato,108165,LB,SACR HEART,1,2,,2.0,280,0,39.6,0,1,0,0,0,0.0
Dominique Bradshaw,123444,CB,W KENTUCKY,1,3,,3.0,346,0,39.6,0,1,0,0,0,0.0
Rejzohn Wright,131756,CB,OREGON ST,1,2,,2.0,265,0,39.6,0,1,0,0,0,0.0
Dom Jones,106697,CB,N DAK ST,1,6,,6.0,250,0,39.6,0,1,0,0,0,0.0
Anthony Witherstone,106144,CB,MERRIMACK,1,6,,6.0,385,0,39.6,0,1,0,0,0,0.0
Jeffrey Wells,134774,CB,S ILLINOIS,1,2,,2.0,295,0,39.6,0,1,0,0,0,0.0
Quadric Bullard,123735,S,UCF,1,1,,1.0,323,0,39.6,0,1,0,0,0,0.0
Dylan Appleton,138035,S,MURRAY ST,1,3,,3.0,236,0,39.6,0,1,0,0,0,0.0
