player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Avi McGary,100290,S,BOWL GREEN,1,9,,9.0,122,0,39.6,0,1,0,0,0,0.0
Donte' Daniels,141898,LB,SE LA,1,9,,9.0,294,0,39.6,0,1,0,0,0,0.0
Nic Ware,142271,S,DELAWARE,1,8,,8.0,151,0,39.6,0,1,0,0,0,0.0
Raymond Scott,82560,LB,JAMES MAD,1,6,,6.0,197,0,39.6,0,1,0,0,0,0.0
Teddye Buchanan,142172,LB,CAL,1,3,,1.5,130,0,39.6,0,2,0,0,0,0.0
Ian Langan,159756,LB,LAFAYETTE,1,2,,2.0,203,0,39.6,0,1,0,0,0,0.0
Tyson Rostad,159006,S,MONTANA,1,1,,1.0,232,0,39.6,0,1,0,0,0,0.0
Jackson Dowd,159778,LB,LEHIGH,1,20,,20.0,205,0,39.6,0,1,0,0,0,0.0
Jayden Davis,158579,S,IDAHO ST,1,10,,10.0,186,0,39.6,0,1,0,0,0,0.0
Jayden Davis,163397,S,FRESNO ST,1,11,,5.5,169,0,39.6,0,2,0,0,0,0.0
Samaurie Dukes,159958,S,W CAROLINA,1,4,,4.0,344,0,39.6,0,1,0,0,0,0.0
Javis Mynatt,160007,S,WOFFORD,1,6,,6.0,350,0,39.6,0,1,0,0,0,0.0
Max Epps,160080,S,TXAMCO,1,5,,5.0,1139,1,0.0,0,1,0,0,0,0.0
Nic Mitchell,146854,LB,MISS STATE,1,4,,4.0,227,0,39.6,0,1,0,0,0,0.0
Smith Snowden,176662,CB,UTAH,1,12,,12.0,328,0,39.6,0,1,0,0,0,0.0
Donovan McMillon,146700,S,PITTSBURGH,1,10,,10.0,268,0,39.6,0,1,0,0,0,0.0
Jayden Johnson,146643,S,ARKANSAS,1,10,,10.0,111,0,39.6,0,1,0,0,0,0.0
Deontae Lawson,146608,LB,ALABAMA,1,4,,4.0,103,0,39.6,0,1,0,0,0,0.0
DeVonta Smith,146607,CB,ALABAMA,1,14,,14.0,103,0,39.6,0,1,0,0,0,0.0
Brice Pollock,172553,CB,MISS STATE,1,1,,1.0,227,0,39.6,0,1,0,0,0,0.0
Jalin Shephard,172555,S,TENN TECH,1,5,,2.5,309,0,39.6,0,2,0,0,0,0.0
Dyson McCutcheon,146479,CB,WASHINGTON,1,7,,7.0,340,0,39.6,0,1,0,0,0,0.0
Isaac Smith,172557,S,MISS STATE,1,5,,5.0,227,0,39.6,0,1,0,0,0,0.0
Flip Dixon,129646,S,RUTGERS,1,4,,4.0,278,0,39.6,0,1,0,0,0,0.0
Kendarius Smith,172780,CB,NICHOLLS,1,7,,7.0,243,0,39.6,0,1,0,0,0,0.0
Jaheem Joseph,129726,S,W VIRGINIA,1,3,,3.0,343,0,39.6,0,1,0,0,0,0.0
Aliou-Rocco Traore,159032,S,N COLORADO,1,5,,5.0,253,0,39.6,0,1,0,0,0,0.0
Phoenix Jackson,146040,LB,FRESNO ST,1,6,,6.0,169,0,39.6,0,1,0,0,0,0.0
Nick DeLoach Jr.,175900,CB,MISSOURI,1,1,,1.0,229,0,39.6,0,1,0,0,0,0.0
Gabe Taylor,129865,S,RICE,1,17,,8.5,275,1,0.0,0,2,0,0,0,0.0
Zion Washington,145997,S,BOISE ST,1,3,,3.0,120,0,39.6,0,1,0,0,0,0.0
Jibrahn Claude,145691,S,W GEORGIA,1,5,,5.0,1177,0,39.6,0,1,0,0,0,0.0
Justin Bostic,172855,S,FL A&M,1,8,,8.0,164,0,39.6,0,1,0,0,0,0.0
Kendrick Stone,172959,S,INCAR WORD,1,6,,6.0,189,0,39.6,0,1,0,0,0,0.0
Jack Fabris,173102,S,KANSAS ST,1,3,,3.0,199,0,39.6,0,1,0,0,0,0.0
Todd Bowles Jr.,145147,S,LIUSHAR,1,5,,5.0,1298,0,39.6,0,1,0,0,0,0.0
Max Ahoia,173223,CB,RICE,1,2,,2.0,275,0,39.6,0,1,0,0,0,0.0
Rickey Smith,145122,S,MIDDLE TN,1,8,,4.0,224,0,39.6,0,2,0,0,0,0.0
Jacquez Warren,130534,S,ROB MORRIS,1,1,,1.0,277,0,39.6,0,1,0,0,0,0.0
Lantz Russell,175652,S,UTEP,1,1,,1.0,330,0,39.6,0,1,0,0,0,0.0
A.J. Harris,173534,CB,PENN STATE,1,11,,5.5,266,0,39.6,0,2,0,0,0,0.0
Landon Glezen,173586,S,DAVIDSON,1,3,,3.0,149,0,39.6,0,1,0,0,0,0.0
Kristian Ozane,173597,LB,DAVIDSON,1,3,,3.0,149,0,39.6,0,1,0,0,0,0.0
Khary Crump,131568,CB,HOUCHR,1,1,,1.0,183,0,39.6,0,1,0,0,0,0.0
Caine Savage,131876,CB,NEVADA,1,9,,9.0,239,0,39.6,0,1,0,0,0,0.0
Cruce Brookins,175409,S,PITTSBURGH,1,18,,18.0,268,0,39.6,0,1,0,0,0,0.0
Da'Veawn Armstead,144700,CB,SM HOUSTON,1,2,,2.0,281,0,39.6,0,1,0,0,0,0.0
Rasheem Biles,175408,LB,PITTSBURGH,1,3,,1.5,268,0,39.6,0,2,0,0,0,0.0
