player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Khalil Baker,109119,S,ELON,1,4,,4.0,162,0,39.6,0,1,0,0,0,0.0
Jeremiah Harris,155541,LB,PRVIEW A&M,1,2,,2.0,270,0,39.6,0,1,0,0,0,0.0
Charles George Jr.,169022,TE,TEXAS STHN,1,10,,10.0,313,0,39.6,0,1,0,0,0,0.0
Khalil Barnes,170001,S,CLEMSON,1,3,,3.0,140,0,39.6,0,1,0,0,0,0.0
TJ Magee,165223,CB,DAVIDSON,1,2,,2.0,149,0,39.6,0,1,0,0,0,0.0
Braylan Lovelace,170119,LB,PITTSBURGH,1,2,,2.0,268,0,39.6,0,1,0,0,0,0.0
Zion Tracy,170301,CB,PENN STATE,1,10,,10.0,266,0,39.6,0,1,0,0,0,0.0
Kaden Mackey,192364,S,NWSTATE,1,4,,4.0,257,0,39.6,0,1,0,0,0,0.0
Kamal Bonner,170366,LB,NC STATE,1,7,,7.0,248,0,39.6,0,1,0,0,0,0.0
Jacob Fields,170457,S,LA TECH,1,7,,7.0,208,0,39.6,0,1,0,0,0,0.0
Zach Marcheselli,99378,LB,TULSA,1,5,,5.0,320,0,39.6,0,1,0,0,0,0.0
Tracy Revels,173374,S,BOWL GREEN,1,13,,13.0,122,0,39.6,0,1,0,0,0,0.0
Anta'Veon McKenzie,170776,S,SACRAMENTO,1,1,,1.0,279,0,39.6,0,1,0,0,0,0.0
Devin Vaught,170858,S,MAINE,1,9,,9.0,212,0,39.6,0,1,0,0,0,0.0
Kimal Clarke,164993,S,CENT CT ST,1,9,,4.5,133,0,39.6,0,2,0,0,0,0.0
Jaiden Ausberry,171075,LB,NOTRE DAME,1,1,,1.0,258,0,39.6,0,1,0,0,0,0.0
Kenyatta Watson II,99265,S,GA STATE,1,5,,5.0,175,0,39.6,0,1,0,0,0,0.0
CJ Young,171269,S,KENT STATE,1,1,,1.0,201,0,39.6,0,1,0,0,0,0.0
Laurence Sullivan Jr.,174141,CB,NICHOLLS,1,2,,2.0,243,0,39.6,0,1,0,0,0,0.0
Joshua Franklin,171395,CB,W MICHIGAN,1,9,,9.0,347,0,39.6,0,1,0,0,0,0.0
Evan Jackson,173204,S,N TEXAS,1,5,,5.0,251,0,39.6,0,1,0,0,0,0.0
Murvin Kenion III,164351,S,SACRAMENTO,1,5,,5.0,279,0,39.6,0,1,0,0,0,0.0
Kayin Lee,172455,CB,AUBURN,1,2,,2.0,115,0,39.6,0,1,0,0,0,0.0
Kameron Brown,99007,LB,CHATTNOOGA,1,2,,2.0,137,0,39.6,0,1,0,0,0,0.0
Keane Lewis,163997,S,ALABAMA ST,1,7,,3.5,105,0,39.6,0,2,0,0,0,0.0
Jirrea Johnson Jr.,172809,LB,SE LA,1,1,,1.0,294,0,39.6,0,1,0,0,0,0.0
Mateo Reyes,192174,S,MOREHEAD,1,6,,6.0,234,0,39.6,0,1,0,0,0,0.0
Joseph Charleston,99732,S,MISSOURI,1,5,,5.0,229,0,39.6,0,1,0,0,0,0.0
Tommy Bestpitch,163914,S,HOLY CROSS,1,3,,3.0,181,0,39.6,0,1,0,0,0,0.0
Avi McGary,100290,S,BOWL GREEN,1,3,,3.0,122,0,39.6,0,1,0,0,0,0.0
Patrick Day,100299,S,BOWL GREEN,1,8,,8.0,122,0,39.6,0,1,0,0,0,0.0
DJ McKinney,163824,CB,COLORADO,1,2,,2.0,143,0,39.6,0,1,0,0,0,0.0
Mishael Powell,100390,S,MIAMI FL,1,13,,6.5,220,1,0.0,0,2,0,0,0,0.0
Mannie Nunnery,101079,LB,TEXAS ST,1,3,,3.0,314,0,39.6,0,1,0,0,0,0.0
Javin Wright,101373,LB,NEBRASKA,1,4,,4.0,238,0,39.6,0,1,0,0,0,0.0
Tyler Rudolph,101666,S,UMASS,1,2,,2.0,216,0,39.6,0,1,0,0,0,0.0
James Pearce Jr.,163770,ED,TENNESSEE,1,1,,1.0,307,0,39.6,0,1,0,0,0,0.0
Nick Totten,174230,S,ALBANY,1,3,,3.0,106,0,39.6,0,1,0,0,0,0.0
Jaron Willis,163671,LB,S CAROLINA,1,2,,2.0,289,0,39.6,0,1,0,0,0,0.0
Emmanuel Gomes,103595,S,RHODE ISLD,1,5,,5.0,274,0,39.6,0,1,0,0,0,0.0
Antonio Carter II,103597,S,JVILLE ST,1,10,,10.0,196,0,39.6,0,1,0,0,0,0.0
Quay'sheed Scott,190449,CB,KENTUCKY,1,2,,2.0,202,0,39.6,0,1,0,0,0,0.0
Jaden Robinson,174260,LB,FLORIDA,1,4,,2.0,163,0,39.6,0,2,0,0,0,0.0
Tyan Milton,190260,CB,UTSA,1,5,,5.0,331,0,39.6,0,1,0,0,0,0.0
Omar Thornton,190201,S,BOSTON COL,1,6,,6.0,121,0,39.6,0,1,0,0,0,0.0
Tevin Shipp,104582,LB,TENN MARTN,1,4,,4.0,310,0,39.6,0,1,0,0,0,0.0
Michael Moore,163027,LB,UAB,1,8,,8.0,321,0,39.6,0,1,0,0,0,0.0
Ashton McShane,190196,CB,BOSTON COL,1,2,,2.0,121,0,39.6,0,1,0,0,0,0.0
Zedane Williams,105389,S,NEW HAMP,1,7,,3.5,240,0,39.6,0,2,0,0,0,0.0
Shamar Hawkins,72496,S,JACKSON ST,1,6,,6.0,194,0,39.6,0,1,0,0,0,0.0
Isaiah Cash,121669,S,SM HOUSTON,1,6,,6.0,281,0,39.6,0,1,0,0,0,0.0
Zeb Stroup,162281,S,PRESBYTERN,1,1,,1.0,271,0,39.6,0,1,0,0,0,0.0
Malek Horlback,162250,ED,PRESBYTERN,1,3,,3.0,271,0,39.6,0,1,0,0,0,0.0
Darius Givance,162201,S,N DAK ST,1,1,,1.0,250,0,39.6,0,1,0,0,0,0.0
Dylan Tooker,173920,S,STF AUSTIN,1,3,,3.0,301,0,39.6,0,1,0,0,0,0.0
Kaylon Walters,162127,CB,CHARLES SO,1,1,,1.0,135,0,39.6,0,1,0,0,0,0.0
Jamar Rucks,122252,ED,KENNESAW,1,1,,1.0,200,0,39.6,0,1,0,0,0,0.0
Dorian Mausi,122378,LB,AUBURN,1,4,,4.0,115,0,39.6,0,1,0,0,0,0.0
Sean Pelkisson,122454,ED,RHODE ISLD,1,1,,1.0,274,0,39.6,0,1,0,0,0,0.0
Mason Chambers,122509,S,INCAR WORD,1,12,,12.0,189,0,39.6,0,1,0,0,0,0.0
Lardarius Webb Jr.,174314,CB,S ALABAMA,1,2,,2.0,288,0,39.6,0,1,0,0,0,0.0
Johnquai Lewis,122568,S,MCNEESE,1,6,,6.0,217,0,39.6,0,1,0,0,0,0.0
Elias Archie,161823,CB,BROWN,1,3,,3.0,123,0,39.6,0,1,0,0,0,0.0
Tyson Garrett,161318,LB,BUTLER,1,3,,3.0,127,0,39.6,0,1,0,0,0,0.0
Steven Stephany,161305,S,BUTLER,1,8,,4.0,127,0,39.6,0,2,0,0,0,0.0
Clarence Lewis,122905,CB,SYRACUSE,1,5,,5.0,304,0,39.6,0,1,0,0,0,0.0
William Barber,75271,S,ROB MORRIS,1,10,,10.0,277,0,39.6,0,1,0,0,0,0.0
Mason Cobb,122963,LB,USC,1,4,,4.0,326,0,39.6,0,1,0,0,0,0.0
Justin Barron,123032,S,SYRACUSE,1,3,,3.0,304,0,39.6,0,1,0,0,0,0.0
Kitan Crawford,123111,S,NEVADA,1,1,,1.0,239,1,0.0,0,1,0,0,0,0.0
Malachai Jones,123252,S,TULSA,1,4,,4.0,320,0,39.6,0,1,0,0,0,0.0
