player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Brevin Randle,103830,LB,LA TECH,1,2,,2.0,208,0,39.6,0,1,0,0,0,0.0
Cam Junior,133941,S,E KENTUCKY,1,3,,3.0,159,0,39.6,0,1,0,0,0,0.0
Elliott Davison,133219,S,UTSA,1,12,,6.0,331,0,39.6,0,2,0,0,0,0.0
Kaleb Culp,133217,S,TEXAS ST,1,3,,3.0,314,0,39.6,0,1,0,0,0,0.0
JuJu Ganthier,142375,CB,STNY BROOK,1,6,,6.0,303,1,0.0,0,1,0,0,0,0.0
Parker McKenna,143761,LB,PORTLAND,1,6,,6.0,269,0,39.6,0,1,0,0,0,0.0
Malik Mustapha,142358,S,WAKE,1,8,,8.0,339,0,39.6,0,1,0,0,0,0.0
Jared Joseph,142355,LB,RICHMOND,1,12,,6.0,276,0,39.6,0,2,0,0,0,0.0
Power Echols,143961,LB,N CAROLINA,1,8,,8.0,245,0,39.6,0,1,0,0,0,0.0
Stephon Hall,144023,S,PITTSBURGH,1,2,,2.0,268,0,39.6,0,1,0,0,0,0.0
Tahj Summey,139125,S,VA MILT IN,1,22,,22.0,336,0,39.6,0,1,0,0,0,0.0
Jalen Hoyle,144081,S,STNY BROOK,1,14,,2.8,303,1,0.0,0,5,0,0,0,0.0
Austin Ambush,142273,S,JVILLE ST,1,5,,5.0,196,0,39.6,0,1,0,0,0,0.0
Brad Igweike,142217,CB,ALBANY,1,11,,11.0,106,0,39.6,0,1,0,0,0,0.0
Preston Hodge,131462,CB,LIBERTY,1,23,,23.0,206,0,39.6,0,1,0,0,0,0.0
Amauri Floyd,141384,LB,N ALABAMA,1,4,,4.0,389,0,39.6,0,1,0,0,0,0.0
Jaylen Jones,144085,S,VA TECH,1,6,,6.0,337,0,39.6,0,1,0,0,0,0.0
Barrett Carter,144109,LB,CLEMSON,1,3,,3.0,140,0,39.6,0,1,0,0,0,0.0
Tommy McCormick,141567,S,IDAHO,1,2,,2.0,185,0,39.6,0,1,0,0,0,0.0
Tommy Ellis,141627,LB,N ARIZONA,1,5,,5.0,252,0,39.6,0,1,0,0,0,0.0
James Burgess,141739,CB,ALABAMA ST,1,1,,1.0,105,0,39.6,0,1,0,0,0,0.0
Javius Williams,141975,S,TEXAS STHN,1,5,,2.5,313,0,39.6,0,2,0,0,0,0.0
David Carter Jr.,130450,S,E MICHIGAN,1,6,,6.0,160,0,39.6,0,1,0,0,0,0.0
Damien Henderson,177455,CB,HARVARD,1,30,,15.0,179,0,39.6,0,2,0,0,0,0.0
Keionte Newson,130343,LB,BALL ST,1,6,,6.0,117,0,39.6,0,1,0,0,0,0.0
Joe Toepfer,75110,LB,ST FRANCIS,1,2,,2.0,299,0,39.6,0,1,0,0,0,0.0
Eli Thompson,177400,CB,HOLY CROSS,1,6,,3.0,181,0,39.6,0,2,0,0,0,0.0
Isaac Duffy,76575,S,ALBANY,1,29,,14.5,106,0,39.6,0,2,0,0,0,0.0
Darren James-Hamilton,176927,CB,ELON,1,12,,12.0,162,0,39.6,0,1,0,0,0,0.0
Saboor Karriem,175970,S,ILLINOIS,1,7,,7.0,187,0,39.6,0,1,0,0,0,0.0
Tyreem Powell,129900,LB,RUTGERS,1,1,,1.0,278,0,39.6,0,1,0,0,0,0.0
Kasyus Kurns,178462,CB,TARLETON,1,4,,4.0,401,0,39.6,0,1,0,0,0,0.0
Dylan Hazen,144192,LB,WAKE,1,4,,4.0,339,0,39.6,0,1,0,0,0,0.0
Sanoussi Kane,129820,S,PURDUE,1,11,,11.0,273,0,39.6,0,1,0,0,0,0.0
Bryon Threats,144240,S,CINCINNATI,1,9,,4.5,138,0,39.6,0,2,0,0,0,0.0
Isaiah Nwokobia,144373,S,SMU,1,5,,5.0,287,0,39.6,0,1,0,0,0,0.0
Carlos Hatcher,76824,ED,COAST CAR,1,3,,3.0,141,0,39.6,0,1,0,0,0,0.0
Herman Smith,175129,S,IDAHO ST,1,8,,8.0,186,0,39.6,0,1,0,0,0,0.0
Bailey Despanie,144413,S,TULANE,1,6,,6.0,319,0,39.6,0,1,0,0,0,0.0
Miles Scott,144809,S,ILLINOIS,1,2,,2.0,187,0,39.6,0,1,0,0,0,0.0
Stanquan Clark,174698,LB,LOUISVILLE,1,1,,1.0,210,0,39.6,0,1,0,0,0,0.0
Jay Higgins,129469,LB,IOWA,1,3,,3.0,192,0,39.6,0,1,0,0,0,0.0
Xavier Benson,77236,LB,OKLA STATE,1,13,,13.0,262,0,39.6,0,1,0,0,0,0.0
Jamison Patton,174683,S,IOWA STATE,1,2,,2.0,193,0,39.6,0,1,0,0,0,0.0
Darrian Lewis,145611,CB,AKRON,1,4,,4.0,102,0,39.6,0,1,0,0,0,0.0
Jordan Castell,174237,S,FLORIDA,1,2,,2.0,163,0,39.6,0,1,0,0,0,0.0
Cam Kirk,145813,S,MIAMI OH,1,1,,1.0,221,0,39.6,0,1,0,0,0,0.0
Matthew Littlejohn,174148,CB,CAL,1,12,,12.0,130,0,39.6,0,1,0,0,0,0.0
Dee Pierce,145828,S,ROB MORRIS,1,8,,8.0,277,0,39.6,0,1,0,0,0,0.0
Que Reid,78694,S,JAMES MAD,1,3,,3.0,197,0,39.6,0,1,0,0,0,0.0
Cameren Jenkins,174076,S,UNLV,1,2,,2.0,325,0,39.6,0,1,0,0,0,0.0
Muhammed Jammeh,145863,S,N ILLINOIS,1,1,,1.0,254,1,0.0,0,1,0,0,0,0.0
Javaughn Byrd,145873,CB,N ILLINOIS,1,1,,1.0,254,0,39.6,0,1,0,0,0,0.0
Mathias Bertram,128255,LB,IDAHO,1,24,,12.0,185,0,39.6,0,2,0,0,0,0.0
Jaylen Evans,79121,S,SCAR STATE,1,6,,6.0,290,0,39.6,0,1,0,0,0,0.0
De'Markis Doe,79127,S,SCAR STATE,1,5,,5.0,290,0,39.6,0,1,0,0,0,0.0
Isaac Paul,173799,S,KENNESAW,1,16,,16.0,200,0,39.6,0,1,0,0,0,0.0
Jevon McIver Jr.,173761,CB,AUSTINPEAY,1,1,,1.0,116,0,39.6,0,1,0,0,0,0.0
Travis Bates,173739,ED,AUSTINPEAY,1,3,,3.0,116,0,39.6,0,1,0,0,0,0.0
Peyton Bowen,173687,S,OKLAHOMA,1,6,,6.0,261,0,39.6,0,1,0,0,0,0.0
Cincir Evans,81209,LB,MEMPHIS,1,2,,2.0,218,0,39.6,0,1,0,0,0,0.0
Jordan Sanford,173646,S,TEXAS TECH,1,2,,2.0,315,0,39.6,0,1,0,0,0,0.0
Sanjay Strickland,128168,LB,LNDNWD,1,7,,3.5,949,0,39.6,0,2,0,0,0,0.0
Ben Osueke,173278,CB,TEMPLE,1,1,,1.0,306,0,39.6,0,1,0,0,0,0.0
KeyShawn Johnson,81280,LB,PRVIEW A&M,1,2,,2.0,270,0,39.6,0,1,0,0,0,0.0
Trevon Gola-Callard,172978,S,SO UTAH,1,12,,12.0,298,0,39.6,0,1,0,0,0,0.0
TJ Metcalf,172415,S,ARKANSAS,1,1,,1.0,111,0,39.6,0,1,0,0,0,0.0
Zeraun Daniel,172021,S,GEORGETOWN,1,3,,3.0,172,0,39.6,0,1,0,0,0,0.0
Andrew Osmun,172008,S,FORDHAM,1,7,,7.0,168,0,39.6,0,1,0,0,0,0.0
Te'Rai Powell,128102,S,UMASS,1,5,,5.0,216,0,39.6,0,1,0,0,0,0.0
Deuce Geter,171957,S,BUCKNELL,1,12,,12.0,125,0,39.6,0,1,0,0,0,0.0
Jordan Oliver,83050,CB,HOUCHR,1,4,,4.0,183,0,39.6,0,1,0,0,0,0.0
Marsel McDuffie,146212,LB,UNLV,1,2,,2.0,325,0,39.6,0,1,0,0,0,0.0
Karene Reid,146447,LB,UTAH,1,4,,2.0,328,0,39.6,0,2,0,0,0,0.0
Jaheim Howard,187015,S,INDIPA,1,5,,5.0,919,0,39.6,0,1,0,0,0,0.0
Buju Aumua-Tuisavura,171636,S,ST FRANCIS,1,9,,9.0,299,0,39.6,0,1,0,0,0,0.0
Tra Green,83150,S,CENT ARK,1,6,,6.0,132,0,39.6,0,1,0,0,0,0.0
Antonio Doyle Jr.,124315,ED,JACKSON ST,1,1,,1.0,194,0,39.6,0,1,0,0,0,0.0
Kyle Taylor,155840,LB,TARLETON,1,2,,2.0,401,0,39.6,0,1,0,0,0,0.0
Jerrod Cameron Jr.,156679,CB,UMASS,1,8,,8.0,216,0,39.6,0,1,0,0,0,0.0
Gavin Davis-Smith,104313,S,SACRAMENTO,1,10,,10.0,279,0,39.6,0,1,0,0,0,0.0
D'Verick Daniel,156539,S,FIU,1,8,,8.0,166,0,39.6,0,1,0,0,0,0.0
Jaeden Gould,156459,S,SYRACUSE,1,1,,1.0,304,0,39.6,0,1,0,0,0,0.0
Brenyen Scott,156181,S,TEMPLE,1,2,,2.0,306,0,39.6,0,1,0,0,0,0.0
Kyrin Beachem,102604,S,IDAHO,1,8,,4.0,185,0,39.6,0,2,0,0,0,0.0
Jason Simmons Jr.,102660,S,SYRACUSE,1,14,,4.7,304,0,39.6,0,3,0,0,0,0.0
