player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jalil Martin,156472,CB,SYRACUSE,1,9,,9.0,304,0,39.6,0,1,0,0,0,0.0
Jackson Stone,159163,S,NEW HAMP,1,3,,3.0,240,0,39.6,0,1,0,0,0,0.0
Smith Snowden,176662,CB,UTAH,1,4,,4.0,328,0,39.6,0,1,0,0,0,0.0
Collin Gill,176591,S,CHARLOTTE,1,10,,10.0,136,0,39.6,0,1,0,0,0,0.0
Cole Martin,174122,S,UCLA,1,5,,5.0,324,0,39.6,0,1,0,0,0,0.0
Five Hamilton,173787,CB,KENNESAW,1,28,,28.0,200,0,39.6,0,1,0,0,0,0.0
Quintayvious Hutchins,143827,ED,BOSTON COL,1,1,,1.0,121,0,39.6,0,1,0,0,0,0.0
DJ Barnes,180133,S,KENT STATE,1,19,,19.0,201,0,39.6,0,1,0,0,0,0.0
Javon McIntyre,144029,S,PITTSBURGH,1,17,,17.0,268,0,39.6,0,1,0,0,0,0.0
Malcolm Folk,144044,S,MAINE,1,4,,4.0,212,0,39.6,0,1,0,0,0,0.0
Tyler Copeland,180195,S,W OREGON,1,14,,14.0,411,1,0.0,0,1,0,0,0,0.0
Jessiah McGrew,198400,S,FIU,1,2,,2.0,166,0,39.6,0,1,0,0,0,0.0
Nigel Nelson,198137,LB,ARK STATE,1,1,,1.0,113,0,39.6,0,1,0,0,0,0.0
Keke Adams,183282,CB,VIRGINIA,1,9,,9.0,335,0,39.6,0,1,0,0,0,0.0
Braden Awls,171370,S,TOLEDO,1,2,,2.0,316,0,39.6,0,1,0,0,0,0.0
Jaiden Patterson,183336,S,N CAROLINA,1,4,,4.0,245,1,0.0,0,1,0,0,0,0.0
Jadon Canady,144405,CB,OREGON,1,8,,4.0,264,0,39.6,0,2,0,0,0,0.0
Devean Deal,144411,ED,TCU,1,2,,2.0,305,0,39.6,0,1,0,0,0,0.0
Bailey Despanie,144413,S,TULANE,1,5,,5.0,319,0,39.6,0,1,0,0,0,0.0
Tanner Heckel,183504,CB,ILLINOIS,1,10,,10.0,187,0,39.6,0,1,0,0,0,0.0
Chase Allen,126962,CB,AUSTINPEAY,1,14,,4.7,116,0,39.6,0,3,0,0,0,0.0
Braydon Lee,183530,CB,MARYLAND,1,1,,1.0,215,0,39.6,0,1,0,0,0,0.0
Rex Guthrie,183561,S,NEBRASKA,1,2,,2.0,238,0,39.6,0,1,0,0,0,0.0
DeMel Turner,170662,CB,CAL POLY,1,21,,5.3,129,0,39.6,0,4,0,0,0,0.0
Jacob Oden,183688,S,MICHIGAN,1,1,,1.0,222,0,39.6,0,1,0,0,0,0.0
Oscar Moore,170515,LB,SACRAMENTO,1,4,,4.0,279,1,0.0,0,1,0,0,0,0.0
Marques Buford Jr.,145012,S,NEBRASKA,1,4,,4.0,238,0,39.6,0,1,0,0,0,0.0
Zechariah Poyser,170434,S,MIAMI FL,1,5,,5.0,220,0,39.6,0,1,0,0,0,0.0
Jaden Kelly,193307,LB,KENNESAW,1,1,,1.0,200,0,39.6,0,1,0,0,0,0.0
Brandon Cisse,170368,CB,S CAROLINA,1,1,,1.0,289,0,39.6,0,1,0,0,0,0.0
Josiah Taylor,183934,LB,FIU,1,7,,7.0,166,0,39.6,0,1,0,0,0,0.0
Tyrik McDaniel,145367,S,CITADEL,1,5,,5.0,139,0,39.6,0,1,0,0,0,0.0
Avieon Terrell,170031,CB,CLEMSON,1,4,,4.0,140,0,39.6,0,1,0,0,0,0.0
Kal-El Pascal,184151,S,BOWL GREEN,1,7,,7.0,122,1,0.0,0,1,0,0,0,0.0
Jackson Wiegold,145624,LB,BALL ST,1,7,,7.0,117,0,39.6,0,1,0,0,0,0.0
Kevin Adams III,169970,S,TULANE,1,1,,1.0,319,0,39.6,0,1,0,0,0,0.0
Jonathan Jean,168457,CB,E CAROLINA,1,12,,12.0,156,0,39.6,0,1,0,0,0,0.0
Antwone Watts,167238,S,BETH COOK,1,4,,4.0,119,0,39.6,0,1,0,0,0,0.0
Gabriel Gray,210002,S,STETSON,1,1,,1.0,302,1,0.0,0,1,0,0,0,0.0
Jahyden Clark,210001,S,STETSON,1,8,,8.0,302,0,39.6,0,1,0,0,0,0.0
Hasaan Sykes,192058,CB,W CAROLINA,1,2,,2.0,344,0,39.6,0,1,0,0,0,0.0
Jahron Manning,184333,S,MISS STATE,1,1,,1.0,227,0,39.6,0,1,0,0,0,0.0
Isaiah Taylor,146255,S,MIAMI FL,1,11,,11.0,220,0,39.6,0,1,0,0,0,0.0
PJ Woodland,184471,CB,LSU,1,12,,12.0,211,0,39.6,0,1,0,0,0,0.0
Jordon Johnson-Rubell,184511,S,TEXAS,1,4,,2.0,311,0,39.6,0,2,0,0,0,0.0
Drew Minich,191874,S,FORDHAM,1,2,,2.0,168,0,39.6,0,1,0,0,0,0.0
Jordan Lovett,146745,S,KENTUCKY,1,8,,8.0,202,0,39.6,0,1,0,0,0,0.0
Tim Christian,191560,CB,SO UTAH,1,4,,4.0,298,0,39.6,0,1,0,0,0,0.0
Drey Norwood,147007,CB,MISSOURI,1,1,,1.0,229,0,39.6,0,1,0,0,0,0.0
Kyle Arnholt,147038,LB,APP STATE,1,1,,1.0,108,0,39.6,0,1,0,0,0,0.0
Charles Arnold,147096,S,SCAR STATE,1,2,,2.0,290,0,39.6,0,1,0,0,0,0.0
Alfred Chea,147399,LB,BALL ST,1,7,,7.0,117,0,39.6,0,1,0,0,0,0.0
Ruben Lopez,165277,S,SAN DIEGO,1,11,,11.0,283,1,0.0,0,1,0,0,0,0.0
Maddix Blackwell,148092,S,C MICHIGAN,1,1,,1.0,134,0,39.6,0,1,0,0,0,0.0
Ryan Crandall,164935,LB,N IOWA,1,9,,9.0,255,0,39.6,0,1,0,0,0,0.0
KJ Bolden,184549,S,GEORGIA,1,6,,6.0,173,0,39.6,0,1,0,0,0,0.0
Brayden Breedlove,191384,S,CAL POLY,1,3,,3.0,129,0,39.6,0,1,0,0,0,0.0
Josh Moten,124332,CB,SO MISS,1,2,,2.0,296,0,39.6,0,1,0,0,0,0.0
Aydan Dautermann,148244,CB,S DAK ST,1,1,,1.0,292,0,39.6,0,1,0,0,0,0.0
Malik McConico,191369,S,ARK STATE,1,1,,1.0,113,0,39.6,0,1,0,0,0,0.0
Bryson Parker,148429,S,STNY BROOK,1,7,,7.0,303,0,39.6,0,1,0,0,0,0.0
Christian Sapp,148478,S,VILLANOVA,1,4,,4.0,334,0,39.6,0,1,0,0,0,0.0
Ethan Yip,148488,CB,WM & MARY,1,2,,2.0,348,0,39.6,0,1,0,0,0,0.0
Kenny Woseley Jr.,191344,S,PENN STATE,1,12,,12.0,266,0,39.6,0,1,0,0,0,0.0
Trey Lenhardt,184613,S,SAMFORD,1,5,,5.0,282,0,39.6,0,1,0,0,0,0.0
Kevon Merrell,184625,CB,E CAROLINA,1,18,,18.0,156,0,39.6,0,1,0,0,0,0.0
Fred Perry,163971,S,W VIRGINIA,1,10,,10.0,343,0,39.6,0,1,0,0,0,0.0
Jibreel Al-Amin,163936,LB,MARSHALL,1,2,,2.0,214,0,39.6,0,1,0,0,0,0.0
Austin Jordan,163850,S,TCU,1,12,,12.0,305,0,39.6,0,1,0,0,0,0.0
Derek Taylor,163773,S,E KENTUCKY,1,6,,3.0,159,0,39.6,0,2,0,0,0,0.0
Quay'sheed Scott,190449,CB,KENTUCKY,1,16,,16.0,202,0,39.6,0,1,0,0,0,0.0
Andrew Johnson,150695,S,WYOMING,1,6,,6.0,351,0,39.6,0,1,0,0,0,0.0
Myles Slusher,123962,S,PURDUE,1,9,,9.0,273,0,39.6,0,1,0,0,0,0.0
CJ Nunnally IV,150931,ED,PURDUE,1,1,,1.0,273,0,39.6,0,1,0,0,0,0.0
Dean Shaffer,151157,LB,UMASS,1,2,,2.0,216,0,39.6,0,1,0,0,0,0.0
Wesley Miller,163688,S,S ALABAMA,1,9,,9.0,288,0,39.6,0,1,0,0,0,0.0
Dashawn Spears,190208,S,LSU,1,1,,1.0,211,0,39.6,0,1,0,0,0,0.0
Daytione Smith,121749,S,MARSHALL,1,5,,5.0,214,0,39.6,0,1,0,0,0,0.0
David Murphy,163356,S,NEW MEXICO,1,6,,6.0,241,0,39.6,0,1,0,0,0,0.0
A.J. McCarty,122274,LB,TEXAS TECH,1,7,,7.0,315,0,39.6,0,1,0,0,0,0.0
Timmy Fleischood Jr.,202801,LB,MERCYHURST,1,3,,3.0,977,0,39.6,0,1,0,0,0,0.0
Will Gerig,163161,ED,W MICHIGAN,1,1,,1.0,347,0,39.6,0,1,0,0,0,0.0
Jahmad Harmon,163132,S,BALL ST,1,13,,6.5,117,0,39.6,0,2,0,0,0,0.0
Jadarius Green-McKnight,122399,S,MARSHALL,1,4,,4.0,214,0,39.6,0,1,0,0,0,0.0
Jed Olotu-Judah,190069,S,DOMINION,1,6,,6.0,263,0,39.6,0,1,0,0,0,0.0
Darius Lorfils,163110,S,BOWL GREEN,1,7,,7.0,122,0,39.6,0,1,0,0,0,0.0
Matt Irwin,186160,S,IDAHO,1,3,,3.0,185,0,39.6,0,1,0,0,0,0.0
Jalen Huskey,163106,S,MARYLAND,1,6,,6.0,215,0,39.6,0,1,0,0,0,0.0
Ethan Wesloski,156620,LB,N TEXAS,1,4,,4.0,251,0,39.6,0,1,0,0,0,0.0
Keyron Crawford,156660,ED,AUBURN,1,4,,4.0,115,1,0.0,0,1,0,0,0,0.0
Dainsus Miller,156813,CB,WYOMING,1,1,,1.0,351,0,39.6,0,1,0,0,0,0.0
Tre Mittman,188923,S,NC A&T,1,7,,7.0,246,0,39.6,0,1,0,0,0,0.0
Blake Houser,185282,LB,RICHMOND,1,1,,1.0,276,0,39.6,0,1,0,0,0,0.0
Cayden Trotter,185316,S,WM & MARY,1,4,,4.0,348,0,39.6,0,1,0,0,0,0.0
Cameron Hollobaugh,205295,LB,OHIO,1,3,,3.0,259,0,39.6,0,1,0,0,0,0.0
Terian Williams II,157274,S,BUCKNELL,1,6,,6.0,125,0,39.6,0,1,0,0,0,0.0
Nick Session,122990,S,NEW MEX ST,1,7,,7.0,242,0,39.6,0,1,0,0,0,0.0
Zashon Rich,188692,CB,KANSAS ST,1,1,,1.0,199,0,39.6,0,1,0,0,0,0.0
Ryan Gadson,185657,CB,LAFAYETTE,1,2,,2.0,203,0,39.6,0,1,0,0,0,0.0
Raleigh Collins III,157369,S,NEW HAMP,1,1,,1.0,240,0,39.6,0,1,0,0,0,0.0
Dexter Ricks Jr.,157387,CB,LIBERTY,1,1,,1.0,206,0,39.6,0,1,0,0,0,0.0
Jai'Onte' McMillan,123089,CB,MINNESOTA,1,8,,8.0,225,0,39.6,0,1,0,0,0,0.0
Maverick Baranowski,157484,LB,MINNESOTA,1,4,,4.0,225,0,39.6,0,1,0,0,0,0.0
Blake Thompson,157593,S,HOUSTON,1,3,,3.0,182,0,39.6,0,1,0,0,0,0.0
Treyveon McGee,157596,S,CHARLOTTE,1,16,,16.0,136,0,39.6,0,1,0,0,0,0.0
Xavier Smith,157707,S,UTEP,1,6,,3.0,330,0,39.6,0,2,0,0,0,0.0
Geno Calgaro,185723,LB,ST FRANCIS,1,11,,5.5,299,0,39.6,0,2,0,0,0,0.0
Bryce Llewellyn,162120,S,E MICHIGAN,1,5,,5.0,160,0,39.6,0,1,0,0,0,0.0
Tyran Chappell,185981,CB,HOUCHR,1,1,,1.0,183,0,39.6,0,1,0,0,0,0.0
Jayden Oliver,157961,CB,S DAK ST,1,1,,1.0,292,0,39.6,0,1,0,0,0,0.0
Mason Moore,158019,S,LEHIGH,1,3,,3.0,205,0,39.6,0,1,0,0,0,0.0
AJ Wallace,188365,S,CHATTNOOGA,1,2,,2.0,137,0,39.6,0,1,0,0,0,0.0
Anez Jordan,188105,CB,MERCYHURST,1,1,,1.0,977,0,39.6,0,1,0,0,0,0.0
Elias Mullican,161654,CB,SACRAMENTO,1,1,,1.0,279,0,39.6,0,1,0,0,0,0.0
Matagi Thompson,158191,S,HAWAII,1,3,,3.0,180,0,39.6,0,1,0,0,0,0.0
Akil Lampley,187929,S,WAGNER,1,4,,4.0,338,0,39.6,0,1,0,0,0,0.0
Xavier Scott,158226,CB,ILLINOIS,1,9,,9.0,187,0,39.6,0,1,0,0,0,0.0
Elijah Dotson,204144,CB,MICHIGAN,1,1,,1.0,222,1,0.0,0,1,0,0,0,0.0
Miles Greer,187426,S,BUFFALO,1,8,,8.0,126,0,39.6,0,1,0,0,0,0.0
Cornell Perry,158305,S,SYRACUSE,1,9,,3.0,304,0,39.6,0,3,0,0,0,0.0
Jaden Mangham,158389,S,MICHIGAN,1,2,,2.0,222,0,39.6,0,1,0,0,0,0.0
Kentrell Webb,158427,S,HOUSTON,1,9,,9.0,182,0,39.6,0,1,0,0,0,0.0
Devyn Bobby,158551,S,BAYLOR,1,2,,2.0,118,0,39.6,0,1,0,0,0,0.0
Tommy Bliss,159881,S,MERCER,1,1,,1.0,219,0,39.6,0,1,0,0,0,0.0
Trey Watkins,159751,S,LIUSHAR,1,7,,7.0,1298,0,39.6,0,1,0,0,0,0.0
Jeremie McGurn,203478,LB,LIUSHAR,1,2,,2.0,1298,0,39.6,0,1,0,0,0,0.0
Daylen Austin,176586,CB,OREGON,1,5,,5.0,264,0,39.6,0,1,0,0,0,0.0
CJ Allen,173539,LB,GEORGIA,1,2,,2.0,173,0,39.6,0,1,0,0,0,0.0
Amare Ferrell,173381,S,INDIANA,1,3,,3.0,190,0,39.6,0,1,0,0,0,0.0
Ricky Lee III,173333,CB,SACRAMENTO,1,3,,3.0,279,0,39.6,0,1,0,0,0,0.0
James Walley Jr.,176503,LB,UTSA,1,5,,5.0,331,0,39.6,0,1,0,0,0,0.0
Lardarius Webb Jr.,174314,CB,WAKE,1,1,,1.0,339,0,39.6,0,1,0,0,0,0.0
Davin Martin,176493,CB,UTSA,1,1,,1.0,331,0,39.6,0,1,0,0,0,0.0
Micah Gifford,174629,S,BAYLOR,1,2,,2.0,118,0,39.6,0,1,0,0,0,0.0
Juwon Gaston,173045,S,MIDDLE TN,1,8,,8.0,224,0,39.6,0,1,0,0,0,0.0
Angel King,128234,S,WEBER ST,1,3,,3.0,342,0,39.6,0,1,0,0,0,0.0
Jordan Matthews,174735,CB,VANDERBILT,1,1,,1.0,333,0,39.6,0,1,0,0,0,0.0
Jirrea Johnson Jr.,172809,LB,SE LA,1,3,,3.0,294,0,39.6,0,1,0,0,0,0.0
Kyle Hall,177295,LB,SACR HEART,1,2,,2.0,280,0,39.6,0,1,0,0,0,0.0
Adam Due,177377,CB,HOLY CROSS,1,5,,5.0,181,0,39.6,0,1,0,0,0,0.0
Bray Hubbard,175863,S,ALABAMA,1,7,,2.3,103,1,0.0,0,3,0,0,0,0.0
Bryan Longwell,172620,LB,VANDERBILT,1,3,,3.0,333,0,39.6,0,1,0,0,0,0.0
Martel Hight,172615,WR,VANDERBILT,1,1,,1.0,333,0,39.6,0,1,0,0,0,0.0
Jaivian Norman,175058,CB,E MICHIGAN,1,16,,16.0,160,0,39.6,0,1,0,0,0,0.0
Cam Santee,177396,LB,HOLY CROSS,1,6,,6.0,181,0,39.6,0,1,0,0,0,0.0
Tayden Barnes,175662,S,CINCINNATI,1,4,,4.0,138,0,39.6,0,1,0,0,0,0.0
Raul Aguirre Jr.,175372,LB,MIAMI FL,1,1,,1.0,220,0,39.6,0,1,0,0,0,0.0
Cruce Brookins,175409,S,PITTSBURGH,1,8,,8.0,268,0,39.6,0,1,0,0,0,0.0
Caleb Downs,172375,S,OHIO STATE,1,6,,6.0,260,0,39.6,0,1,0,0,0,0.0
Brooks Esplin,202326,S,MURRAY ST,1,1,,1.0,236,0,39.6,0,1,0,0,0,0.0
Jeno Junius Jr.,177956,LB,W CAROLINA,1,10,,3.3,344,1,0.0,0,3,0,0,0,0.0
Mose Phillips III,129334,S,MISSOURI,1,2,,2.0,229,0,39.6,0,1,0,0,0,0.0
Devin Hightower,129621,LB,UAB,1,6,,6.0,321,0,39.6,0,1,0,0,0,0.0
Logan Busson,202187,LB,BUCKNELL,1,2,,2.0,125,0,39.6,0,1,0,0,0,0.0
DiMarco Johnson,130299,S,AKRON,1,9,,9.0,102,0,39.6,0,1,0,0,0,0.0
Tayden Gray,176765,S,MONTANA ST,1,17,,17.0,233,0,39.6,0,1,0,0,0,0.0
Gene Townsel,201814,S,STHLSK,1,6,,6.0,1470,0,39.6,0,1,0,0,0,0.0
Xavier Ahrens,201423,LB,MONTANA ST,1,3,,3.0,233,0,39.6,0,1,0,0,0,0.0
Kamden Wyatt,209783,CB,MERRIMACK,1,6,,6.0,385,0,39.6,0,1,0,0,0,0.0
Brendon Martin,209209,S,SRSU,1,1,,1.0,1133,0,39.6,0,1,0,0,0,0.0
Zayveon Wells,177968,S,W CAROLINA,1,5,,5.0,344,0,39.6,0,1,0,0,0,0.0
Marquise Freeman,131931,ED,CHATTNOOGA,1,1,,1.0,137,0,39.6,0,1,0,0,0,0.0
