player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Amare Barno,99780,ED,VA TECH,1,1,,1.0,337,0,39.6,0,1,0,0,0,0.0
Devonte Webster,102052,LB,ALABAMA ST,1,1,,1.0,105,0,39.6,0,1,0,0,0,0.0
Deonte Perry,41092,S,FRESNO ST,1,3,,3.0,169,0,39.6,0,1,0,0,0,0.0
Amari Carter,56049,S,MIAMI FL,1,2,,2.0,220,0,39.6,0,1,0,0,0,0.0
Brendan Harrington,102848,LB,APP STATE,1,7,,7.0,108,0,39.6,0,1,0,0,0,0.0
Hunter Reynolds,56060,S,UTAH ST,1,5,,5.0,329,0,39.6,0,1,0,0,0,0.0
Rian Fields,81226,CB,FRESNO ST,1,7,,7.0,169,0,39.6,0,1,0,0,0,0.0
Cam Smith,98837,CB,S CAROLINA,1,3,,3.0,289,1,0.0,0,1,0,0,0,0.0
Zemaiah Vaughn,131882,CB,UTAH,1,3,,3.0,328,0,39.6,0,1,0,0,0,0.0
Jaylin White,56235,CB,UC DAVIS,1,8,,8.0,322,0,39.6,0,1,0,0,0,0.0
Jordan Perryman,56240,CB,UC DAVIS,1,1,,1.0,322,0,39.6,0,1,0,0,0,0.0
Kaleb Oliver,62915,S,W KENTUCKY,1,2,,2.0,346,0,39.6,0,1,0,0,0,0.0
Vincent Gray,83297,CB,MICHIGAN,1,3,,3.0,222,0,39.6,0,1,0,0,0,0.0
Cameron Solomon,83275,S,LA LAFAYET,1,13,,13.0,207,0,39.6,0,1,0,0,0,0.0
Sydney Brown,83241,S,ILLINOIS,1,5,,5.0,187,0,39.6,0,1,0,0,0,0.0
Ben Bywater,102791,LB,BYU,1,6,,6.0,128,0,39.6,0,1,0,0,0,0.0
Micah Baskerville,81281,LB,LSU,1,9,,9.0,211,0,39.6,0,1,0,0,0,0.0
Big Kat Bryant,57725,ED,UCF,1,1,,1.0,323,0,39.6,0,1,0,0,0,0.0
Josh Drayden,38498,CB,CAL,1,28,,28.0,130,0,39.6,0,1,0,0,0,0.0
Trent Simms,130384,S,BOWL GREEN,1,9,,3.0,122,0,39.6,0,3,0,0,0,0.0
DiMarco Johnson,130299,S,AKRON,1,3,,3.0,102,0,39.6,0,1,0,0,0,0.0
Myles Slusher,123962,S,ARKANSAS,1,8,,8.0,111,0,39.6,0,1,0,0,0,0.0
Quindrelin Hammonds,102679,S,ARMY,1,2,,2.0,114,0,39.6,0,1,0,0,0,0.0
Daequan Hardy,101365,CB,PENN STATE,1,13,,6.5,266,1,0.0,0,2,0,0,0,0.0
Waynmon Steed Jr.,57964,LB,MIAMI FL,1,1,,1.0,220,0,39.6,0,1,0,0,0,0.0
Titus Wall,57997,S,MO STATE,1,14,,7.0,230,0,39.6,0,2,0,0,0,0.0
Xavius Mitchell,101773,CB,ALABAMA ST,1,12,,12.0,105,0,39.6,0,1,0,0,0,0.0
Jaylen McCollough,98845,S,TENNESSEE,1,7,,7.0,307,0,39.6,0,1,0,0,0,0.0
Starling Thomas V,83098,CB,UAB,1,3,,3.0,321,0,39.6,0,1,0,0,0,0.0
Elery Alexander,102665,S,ARK STATE,1,8,,8.0,113,0,39.6,0,1,0,0,0,0.0
Jakorian Bennett,129496,CB,MARYLAND,1,1,,1.0,215,1,0.0,0,1,0,0,0,0.0
Jakob Robinson,128395,CB,BYU,1,12,,12.0,128,0,39.6,0,1,0,0,0,0.0
Nadarius Fagan,58172,LB,FL A&M,1,1,,1.0,164,0,39.6,0,1,0,0,0,0.0
Jacob Mangum-Farrar,82557,LB,STANFORD,1,3,,3.0,300,0,39.6,0,1,0,0,0,0.0
Michael Owusu,58262,LB,VANDERBILT,1,5,,5.0,333,0,39.6,0,1,0,0,0,0.0
Scottie Young,60624,S,W VIRGINIA,1,3,,3.0,343,0,39.6,0,1,0,0,0,0.0
Brett Anderson II,60629,S,BALL ST,1,8,,8.0,117,0,39.6,0,1,0,0,0,0.0
Malcolm Rodriguez,60731,LB,OKLA STATE,1,3,,3.0,262,0,39.6,0,1,0,0,0,0.0
Nick Grant,42242,S,VIRGINIA,1,1,,1.0,335,0,39.6,0,1,0,0,0,0.0
Nick Ross,102656,CB,APP STATE,1,5,,5.0,108,0,39.6,0,1,0,0,0,0.0
Trey Taylor,125278,S,AIR FORCE,1,8,,4.0,101,0,39.6,0,2,0,0,0,0.0
Rashad Torrence II,124397,S,FLORIDA,1,12,,12.0,163,0,39.6,0,1,0,0,0,0.0
Austin Hawley,60677,S,LA MONROE,1,8,,8.0,209,0,39.6,0,1,0,0,0,0.0
Tyreke Davis,60707,LB,N TEXAS,1,26,,26.0,251,0,39.6,0,1,0,0,0,0.0
Gleson Sprewell,76707,S,HOUSTON,1,2,,2.0,182,0,39.6,0,1,0,0,0,0.0
Christian Roland-Wallace,97374,CB,ARIZONA,1,2,,2.0,109,0,39.6,0,1,0,0,0,0.0
Jireh Wilson,77192,S,E CAROLINA,1,9,,9.0,156,0,39.6,0,1,0,0,0,0.0
Gerard Stringer,77188,S,E CAROLINA,1,13,,13.0,156,0,39.6,0,1,0,0,0,0.0
Zion Keith,76637,CB,WAKE,1,5,,5.0,339,0,39.6,0,1,0,0,0,0.0
Timarcus Simpson,76778,CB,USF,1,2,,2.0,327,0,39.6,0,1,0,0,0,0.0
Amari Gainer,77091,LB,FLORIDA ST,1,1,,1.0,167,0,39.6,0,1,0,0,0,0.0
Taylon Doss,121516,CB,ARK STATE,1,4,,2.0,113,0,39.6,0,2,0,0,0,0.0
Alaam Horne,109331,S,SACR HEART,1,9,,9.0,280,0,39.6,0,1,0,0,0,0.0
Jalen Graham,98165,LB,PURDUE,1,12,,12.0,273,0,39.6,0,1,0,0,0,0.0
Trae Thompson,148104,LB,MO STATE,1,1,,1.0,230,0,39.6,0,1,0,0,0,0.0
Justice Seales,106205,CB,SACR HEART,1,16,,16.0,280,0,39.6,0,1,0,0,0,0.0
Jaiden Woodbey,76624,S,BOSTON COL,1,7,,7.0,121,0,39.6,0,1,0,0,0,0.0
Justus Rogers,42865,LB,WASH STATE,1,3,,3.0,341,0,39.6,0,1,0,0,0,0.0
James Skalski,42552,LB,CLEMSON,1,4,,4.0,140,0,39.6,0,1,0,0,0,0.0
Jaylin Mines,145911,S,TOLEDO,1,9,,4.5,316,0,39.6,0,2,0,0,0,0.0
Rashad Wisdom,97249,S,UTSA,1,3,,3.0,331,0,39.6,0,1,0,0,0,0.0
Giovanni Biggers,99755,S,N CAROLINA,1,4,,4.0,245,0,39.6,0,1,0,0,0,0.0
Tyrez Lindsey,42510,S,MEMPHIS,1,2,,2.0,218,0,39.6,0,1,0,0,0,0.0
Chima Azunna,43211,S,HAWAII,1,18,,9.0,180,0,39.6,0,2,0,0,0,0.0
Kaiden Smith,43224,S,APP STATE,1,13,,6.5,108,0,39.6,0,2,0,0,0,0.0
Liam Anderson,86995,LB,HOLY CROSS,1,1,,1.0,181,0,39.6,0,1,0,0,0,0.0
Jordan Helm,43329,S,FAU,1,4,,4.0,165,0,39.6,0,1,0,0,0,0.0
DaMarcus Fields,43347,CB,TEXAS TECH,1,1,,1.0,315,0,39.6,0,1,0,0,0,0.0
Rodney Owens,60682,S,MEMPHIS,1,14,,7.0,218,0,39.6,0,2,0,0,0,0.0
William Morgan,106150,CB,MS VLY ST,1,4,,4.0,228,0,39.6,0,1,0,0,0,0.0
Kendricks Gladney Jr.,78700,S,COAST CAR,1,5,,5.0,141,0,39.6,0,1,0,0,0,0.0
Randy Wade Jr.,43888,ED,GA SOUTHRN,1,3,,3.0,174,0,39.6,0,1,0,0,0,0.0
Dan Jackson,98883,S,GEORGIA,1,5,,5.0,173,0,39.6,0,1,0,0,0,0.0
Matt Martinez,84530,S,CHARLOTTE,1,8,,8.0,136,0,39.6,0,1,0,0,0,0.0
Michael Griffin II,78701,S,S DAK ST,1,3,,3.0,292,0,39.6,0,1,0,0,0,0.0
William Wells,144470,S,UCF,1,7,,7.0,323,0,39.6,0,1,0,0,0,0.0
Cameron Smith,144281,CB,MEMPHIS,1,21,,21.0,218,0,39.6,0,1,0,0,0,0.0
Lorando Johnson,122271,CB,BAYLOR,1,10,,10.0,118,0,39.6,0,1,0,0,0,0.0
Jay Lenard,42492,S,S JOSE ST,1,7,,7.0,285,0,39.6,0,1,0,0,0,0.0
Noah Williams,52278,S,STANFORD,1,8,,8.0,300,0,39.6,0,1,0,0,0,0.0
Naytron Culpepper,52317,CB,ALABAMA ST,1,2,,2.0,105,0,39.6,0,1,0,0,0,0.0
Ja'von Hicks,53569,S,CINCINNATI,1,13,,13.0,138,0,39.6,0,1,0,0,0,0.0
Ivan Pace Jr.,53587,LB,MIAMI OH,1,1,,1.0,221,0,39.6,0,1,0,0,0,0.0
Aapri Washington,55013,CB,BUFFALO,1,20,,6.7,126,0,39.6,0,3,0,0,0,0.0
Tim Terry,55020,LB,BUFFALO,1,7,,7.0,126,0,39.6,0,1,0,0,0,0.0
Logan Stewart,75703,S,COLO STATE,1,3,,3.0,144,0,39.6,0,1,0,0,0,0.0
Greg Eisworth II,42444,S,IOWA STATE,1,25,,6.3,193,1,0.0,0,4,0,0,0,0.0
Chris Venable,79081,S,UC DAVIS,1,6,,6.0,322,0,39.6,0,1,0,0,0,0.0
Kenneth Martin,143325,S,MS VLY ST,1,2,,2.0,228,0,39.6,0,1,0,0,0,0.0
Donte' Daniels,141898,LB,SE LA,1,5,,5.0,294,0,39.6,0,1,0,0,0,0.0
Jarius Reimonenq,97383,CB,ARK STATE,1,10,,5.0,113,0,39.6,0,2,0,0,0,0.0
Patrick Peek,83861,S,NEW MEXICO,1,6,,6.0,241,0,39.6,0,1,0,0,0,0.0
Tycen Anderson,55351,S,TOLEDO,1,26,,26.0,316,0,39.6,0,1,0,0,0,0.0
Brock Mogensen,79578,LB,S DAKOTA,1,2,,2.0,291,0,39.6,0,1,0,0,0,0.0
Ja'Sir Taylor,55426,CB,WAKE,1,7,,7.0,339,1,0.0,0,1,0,0,0,0.0
Azizi Hearn,55569,CB,WYOMING,1,1,,1.0,351,0,39.6,0,1,0,0,0,0.0
Jeffrey Scott,141740,S,ALABAMA ST,1,3,,3.0,105,0,39.6,0,1,0,0,0,0.0
Darren Anders,100304,LB,BOWL GREEN,1,2,,2.0,122,0,39.6,0,1,0,0,0,0.0
Michael Dowell,83855,CB,MICH STATE,1,3,,3.0,223,0,39.6,0,1,0,0,0,0.0
Marcus Jones,55717,CB,HOUSTON,1,7,,7.0,182,0,39.6,0,1,0,0,0,0.0
Christian Young,83827,S,ARIZONA,1,8,,8.0,109,0,39.6,0,1,0,0,0,0.0
George Hicks III,55744,S,WASH STATE,1,2,,2.0,341,0,39.6,0,1,0,0,0,0.0
Chris Moore,42400,S,GA STATE,1,14,,14.0,175,0,39.6,0,1,0,0,0,0.0
Shaun Jolly,55783,CB,APP STATE,1,2,,2.0,108,0,39.6,0,1,0,0,0,0.0
Maxwell Worship,83447,S,VANDERBILT,1,1,,1.0,333,0,39.6,0,1,0,0,0,0.0
Blake Bogan,55868,S,E MICHIGAN,1,8,,4.0,160,0,39.6,0,2,0,0,0,0.0
Rayshad Williams,83416,CB,TEXAS TECH,1,4,,4.0,315,0,39.6,0,1,0,0,0,0.0
Sauce Gardner,100903,CB,CINCINNATI,1,5,,5.0,138,0,39.6,0,1,0,0,0,0.0
Kylan Thomas,133241,S,INCAR WORD,1,7,,3.5,189,0,39.6,0,2,0,0,0,0.0
Samuel Womack III,65771,CB,TOLEDO,1,3,,3.0,316,0,39.6,0,1,0,0,0,0.0
Elliott Davison,133219,S,INCAR WORD,1,12,,12.0,189,1,0.0,0,1,0,0,0,0.0
Tyrell Ajian,55995,S,KENTUCKY,1,8,,8.0,202,0,39.6,0,1,0,0,0,0.0
Yusuf Corker,55996,S,KENTUCKY,1,4,,4.0,202,0,39.6,0,1,0,0,0,0.0
Bralen Trahan,56012,S,LA LAFAYET,1,8,,8.0,207,0,39.6,0,1,0,0,0,0.0
Matt Barnett,103782,LB,S DAK ST,1,5,,5.0,292,0,39.6,0,1,0,0,0,0.0
Alfonzo Lambert,43632,LB,N IOWA,1,26,26.0,8.7,255,0,42.4,1,3,0,2,6,0.08
Tanner McCalister,76591,S,OKLA STATE,1,24,24.0,24.0,262,0,158.3,1,1,1,29,2,1.21
Jordan Anderson,100285,S,BOWL GREEN,1,24,24.0,12.0,122,0,56.3,1,2,0,6,3,0.25
Trey Morrison,76650,S,N CAROLINA,1,24,24.0,24.0,245,0,91.7,1,1,0,6,8,0.25
Joe Headen,42645,CB,DOMINION,1,24,24.0,24.0,263,0,83.3,1,1,0,4,6,0.17
Jamal Hill,100609,CB,OREGON,1,23,23.0,5.8,264,0,39.6,1,4,0,10,3,0.43
Malone Mataele,83433,CB,UTAH,1,23,23.0,23.0,328,0,95.8,1,1,0,7,5,0.3
Mike Rose,77218,LB,IOWA STATE,1,22,22.0,11.0,193,0,66.7,1,2,0,11,3,0.5
Elijah Gates,56243,S,FRESNO ST,1,21,21.0,21.0,169,0,118.8,1,1,0,31,21,1.48
Greg Johnson,55734,CB,USC,1,21,21.0,5.3,326,0,39.6,1,4,0,1,3,0.05
Lovie Jenkins,122709,CB,FL A&M,1,40,20.0,13.3,164,0,92.4,2,3,0,25,22,0.63
Camby Goff,125268,CB,AIR FORCE,1,20,20.0,10.0,101,0,68.8,1,2,0,12,2,0.6
Camron Harrell,55965,CB,SO MISS,1,20,20.0,6.7,296,0,42.4,1,3,0,-2,2,-0.1
Marquel Broughton,102671,S,ARMY,1,20,20.0,10.0,114,0,56.3,1,2,0,4,0,0.2
Yam Banks,121407,CB,S ALABAMA,1,19,19.0,9.5,288,0,56.3,1,2,0,3,0,0.16
Nazeeh Johnson,42553,S,MARSHALL,1,38,19.0,12.7,214,0,74.3,2,3,0,12,7,0.32
Cory McCoy,89160,CB,MARSHALL,1,38,19.0,7.6,214,0,47.9,2,5,0,5,1,0.13
Keith Sherald Jr.,55613,S,KENT STATE,1,38,19.0,12.7,201,0,109.7,2,3,0,49,12,1.29
Isaiah Cromarty,105809,CB,USF,1,18,18.0,9.0,327,0,77.1,1,2,0,16,12,0.89
Jadon Canady,144405,CB,TULANE,1,35,17.5,11.7,319,0,88.2,2,3,0,22,12,0.63
Theo Jackson,62919,CB,TENNESSEE,1,35,17.5,8.8,307,1,32.3,2,4,0,27,7,0.77
Bryce Cosby,60628,S,BALL ST,1,34,17.0,17.0,117,1,62.5,2,2,0,17,27,0.5
Macon Clark,77834,S,TULANE,1,17,17.0,17.0,319,0,91.7,1,1,0,6,3,0.35
Abraham Beauplan,121720,LB,MARSHALL,1,17,17.0,8.5,214,0,56.3,1,2,0,-1,0,-0.06
Qua Brown,43028,S,S ILLINOIS,1,17,17.0,17.0,295,1,79.2,1,1,0,25,9,1.47
Kenan Fontenot,55924,CB,GRAMBLING,1,17,17.0,4.3,177,0,58.3,1,4,0,30,24,1.76
Branson Combs,105001,CB,S ILLINOIS,1,17,17.0,17.0,295,0,83.3,1,1,0,4,10,0.24
Jonathan Alexander,98707,S,CHARLOTTE,1,17,17.0,17.0,136,0,118.8,1,1,0,51,5,3.0
C.J. Burton,143819,CB,BOSTON COL,1,33,16.5,11.0,121,0,109.7,2,3,0,41,5,1.24
Justin Broiles,55678,S,OKLAHOMA,1,16,16.0,8.0,261,0,66.7,1,2,0,11,6,0.69
Demani Richardson,98852,S,TEXAS A&M,1,16,16.0,8.0,312,0,135.4,1,2,1,61,63,3.81
Kam Pedescleaux,83278,CB,LA LAFAYET,1,32,16.0,6.4,207,0,53.8,2,5,0,22,1,0.69
Chad Muma,75818,LB,WYOMING,1,16,16.0,16.0,351,0,118.8,1,1,0,21,0,1.31
Marlon Jones,101808,CB,E WASHGTON,1,47,15.7,9.4,161,1,60.8,3,5,0,58,15,1.23
Vito Tisdale Jr.,124079,CB,KENTUCKY,1,15,15.0,7.5,202,0,56.3,1,2,0,2,1,0.13
Markquese Bell,56033,S,FL A&M,1,15,15.0,15.0,164,0,91.7,1,1,0,6,3,0.4
Billy Bowman Jr.,144638,CB,OKLAHOMA,1,15,15.0,3.8,261,0,39.6,1,4,0,7,10,0.47
Deane Leonard,124140,CB,OLE MISS,1,30,15.0,15.0,226,0,87.5,2,2,0,10,15,0.33
Roger McCreary,83176,CB,AUBURN,1,15,15.0,3.0,115,0,39.6,1,5,0,5,9,0.33
Logan Backhaus,43777,LB,S DAK ST,1,15,15.0,7.5,292,0,56.3,1,2,0,6,11,0.4
Jaylen Stewart,148108,CB,MO STATE,1,15,15.0,5.0,230,0,42.4,1,3,0,7,13,0.47
Jordan Clark,97324,CB,ARIZONA ST,1,29,14.5,14.5,110,0,118.8,2,2,0,36,4,1.24
Kaiir Elam,98693,CB,FLORIDA,1,29,14.5,14.5,163,0,91.7,2,2,0,12,12,0.41
Greg Brooks Jr.,98869,CB,ARKANSAS,1,14,14.0,2.8,111,0,39.6,1,5,0,11,0,0.79
Jamison Lindsey,143333,CB,MS VLY ST,1,14,14.0,14.0,228,0,118.8,1,1,0,18,13,1.29
Cor'Dale Flott,98834,CB,LSU,1,14,14.0,7.0,211,0,56.3,1,2,0,1,4,0.07
Jayson Gilliom,144572,CB,KANSAS,1,14,14.0,7.0,198,0,64.6,1,2,0,10,-2,0.71
Reed Blankenship,56065,S,MIDDLE TN,1,14,14.0,14.0,224,0,91.7,1,1,0,6,9,0.43
Isaiah Stalbird,83325,CB,S DAK ST,1,14,14.0,4.7,292,0,81.9,1,3,1,4,0,0.29
Dean Engram,101367,CB,WISCONSIN,1,14,14.0,7.0,349,0,60.4,1,2,0,8,0,0.57
Tyson Durant,130287,CB,AKRON,1,14,14.0,14.0,102,0,158.3,1,1,1,23,0,1.64
Troy Brown,55050,LB,C MICHIGAN,1,14,14.0,14.0,134,0,87.5,1,1,0,5,7,0.36
Quindell Johnson,76689,S,MEMPHIS,1,13,13.0,6.5,218,0,89.6,1,2,0,22,15,1.69
Justin Houston,74101,CB,FRESNO ST,1,13,13.0,4.3,169,0,42.4,1,3,0,2,9,0.15
Isheem Young,99281,S,IOWA STATE,1,13,13.0,13.0,193,0,118.8,1,1,0,15,0,1.15
Omari Alexander,45288,CB,W KENTUCKY,1,13,13.0,4.3,346,0,49.3,1,3,0,14,0,1.08
Kendall Williamson,83090,S,STANFORD,1,13,13.0,6.5,300,0,56.3,1,2,0,-4,2,-0.31
