player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Hugh Ryan,104863,S,FURMAN,1,7,,3.5,170,0,39.6,0,2,0,0,0,0.0
Jordan Jackson,104327,CB,BOWL GREEN,1,5,,5.0,122,0,39.6,0,1,0,0,0,0.0
Kyree Wimberly,187416,LB,SHPHRD,1,2,,2.0,1095,0,39.6,0,1,0,0,0,0.0
Jalil Singleton,187398,CB,SHPHRD,1,4,,4.0,1095,0,39.6,0,1,0,0,0,0.0
Dewayne Grantham,187375,LB,SHPHRD,1,8,,8.0,1095,0,39.6,0,1,0,0,0,0.0
Jordan Duson,182724,ED,LINCOK,1,8,,8.0,1452,0,39.6,0,1,0,0,0,0.0
Marquis Britten,55604,CB,GRAMBLING,1,19,,19.0,177,0,39.6,0,1,0,0,0,0.0
Malachi Mitchell,182444,S,VA LYNCHBU,1,5,,5.0,406,0,39.6,0,1,0,0,0,0.0
Ra'shad Onezime,181170,S,LA MONROE,1,3,,3.0,209,0,39.6,0,1,0,0,0,0.0
Matthew Myles,178851,ED,MS VLY ST,1,2,,2.0,228,0,39.6,0,1,0,0,0,0.0
Cordell Wilson,178323,S,W ILLINOIS,1,2,,2.0,345,0,39.6,0,1,0,0,0,0.0
Jaden Mosley,177876,LB,SAMFORD,1,11,,11.0,282,0,39.6,0,1,0,0,0,0.0
Shiloh Means,64602,S,PENN,1,17,,17.0,267,0,39.6,0,1,0,0,0,0.0
Mathani Paul-Swinson,177359,S,FORDHAM,1,8,,8.0,168,0,39.6,0,1,0,0,0,0.0
Calvin Pitcher,70877,S,IDAHO ST,1,4,,4.0,186,0,39.6,0,1,0,0,0,0.0
Tuasivi Nomura,70879,ED,FRESNO ST,1,1,,1.0,169,0,39.6,0,1,0,0,0,0.0
Cade Uluave,176566,LB,CAL,1,10,,10.0,130,0,39.6,0,1,0,0,0,0.0
