player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
E.J. Brown,60787,S,BUFFALO,1,5,,5.0,126,0,39.6,0,1,0,0,0,0.0
Cameron Powell,134738,CB,SE MO ST,1,1,,1.0,293,0,39.6,0,1,0,0,0,0.0
Devin Lafayette,130562,S,N ILLINOIS,1,6,,3.0,254,0,39.6,0,2,0,0,0,0.0
CJ Brown,130541,S,N ILLINOIS,1,4,,4.0,254,0,39.6,0,1,0,0,0,0.0
Robert Parker-Crawford,138193,S,ILL STATE,1,3,,1.5,188,0,39.6,0,2,0,0,0,0.0
Gage Salyers,138356,S,YNGTOWN ST,1,3,,3.0,353,0,39.6,0,1,0,0,0,0.0
Romell Harris-Freeman,138373,S,DELWARE ST,1,14,,3.5,152,1,0.0,0,4,0,0,0,0.0
Futa Shinkawa,128995,LB,PRESBYTERN,1,9,,9.0,271,0,39.6,0,1,0,0,0,0.0
Denzel Burke,145070,CB,OHIO STATE,1,5,,5.0,260,0,39.6,0,1,0,0,0,0.0
Ray Leutele,128269,LB,NEW MEXICO,1,3,,1.5,241,1,0.0,0,2,0,0,0,0.0
Morgan Vest,43332,S,N ARIZONA,1,5,,5.0,252,0,39.6,0,1,0,0,0,0.0
Devlin Kirklin,138486,S,NEW MEX ST,1,6,,6.0,242,0,39.6,0,1,0,0,0,0.0
Zion Kelly,125397,CB,AIR FORCE,1,1,,1.0,101,0,39.6,0,1,0,0,0,0.0
Corey Chapman,145373,CB,DOMINION,1,3,,1.5,263,0,39.6,0,2,0,0,0,0.0
Chris Hope,138995,S,E TENN ST,1,4,,4.0,157,0,39.6,0,1,0,0,0,0.0
Kevin Moore III,43328,S,NICHOLLS,1,4,,4.0,243,0,39.6,0,1,0,0,0,0.0
Kris Abrams-Draine,124194,CB,MISSOURI,1,34,,11.3,229,0,39.6,0,3,0,0,0,0.0
Quentavius Scandrett,145764,S,E MICHIGAN,1,5,,5.0,160,0,39.6,0,1,0,0,0,0.0
Zach Strong,136913,ED,TARLETON,1,5,,5.0,401,0,39.6,0,1,0,0,0,0.0
Yasir Abdullah,77100,ED,LOUISVILLE,1,11,,11.0,210,0,39.6,0,1,0,0,0,0.0
EJ Williams,76779,S,E MICHIGAN,1,4,,4.0,160,0,39.6,0,1,0,0,0,0.0
Jeremy Lucien,76740,CB,UCONN,1,2,,2.0,146,0,39.6,0,1,0,0,0,0.0
Jalen Green,76723,S,MISS STATE,1,11,,5.5,227,0,39.6,0,2,0,0,0,0.0
Josh Davidson,151476,CB,INWSLY,1,19,,19.0,1451,0,39.6,0,1,0,0,0,0.0
Tyshon Fogg,58124,LB,RUTGERS,1,1,,1.0,278,0,39.6,0,1,0,0,0,0.0
Jayden Estes,151712,CB,DELWARE ST,1,2,,2.0,152,0,39.6,0,1,0,0,0,0.0
Taj Ward,76583,CB,CINCINNATI,1,3,,3.0,138,0,39.6,0,1,0,0,0,0.0
Kai Kaneshiro,75720,S,HAWAII,1,11,,5.5,180,0,39.6,0,2,0,0,0,0.0
Jayvin Goodson,153121,ED,STANKN,1,5,,5.0,1455,0,39.6,0,1,0,0,0,0.0
