player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Marcus Fuqua,97563,S,BUFFALO,1,5,,5.0,126,0,39.6,0,1,0,0,0,0.0
Cam Allen,101374,S,PURDUE,1,14,,14.0,273,0,39.6,0,1,0,0,0,0.0
LJ Early,101156,S,FRESNO ST,1,7,,7.0,169,0,39.6,0,1,0,0,0,0.0
Semisi Fakasiieiki,44340,LB,PURDUE,1,2,,2.0,273,0,39.6,0,1,0,0,0,0.0
Car'lin Vigers,163521,CB,LA MONROE,1,3,,3.0,209,0,39.6,0,1,0,0,0,0.0
Clifford Chattman,42657,S,UTSA,1,11,,2.8,331,1,0.0,0,4,0,0,0,0.0
Isaiah King,55037,CB,BUFFALO,1,2,,1.0,126,0,39.6,0,2,0,0,0,0.0
Will Hardy,162751,S,N CAROLINA,1,6,,6.0,245,0,39.6,0,1,0,0,0,0.0
Zachary Ford,55353,S,TOLEDO,1,4,,4.0,316,0,39.6,0,1,0,0,0,0.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,1,24,,24.0,349,0,39.6,0,1,0,0,0,0.0
Cyrus Fagan,55895,S,NC STATE,1,21,,7.0,248,0,39.6,0,3,0,0,0,0.0
Devodric Bynum,55931,CB,UAB,1,25,,25.0,321,0,39.6,0,1,0,0,0,0.0
Tavyn Jackson,56164,S,COAST CAR,1,9,,4.5,141,0,39.6,0,2,0,0,0,0.0
Travell Cook,159498,S,ST FRANCIS,1,4,,4.0,299,0,39.6,0,1,0,0,0,0.0
Kieren Douglas,57719,LB,PURDUE,1,1,,1.0,273,0,39.6,0,1,0,0,0,0.0
Jordan Kwiatkowski,158595,LB,C MICHIGAN,1,1,,1.0,134,0,39.6,0,1,0,0,0,0.0
Josiah Allen,157885,CB,UTEP,1,4,,4.0,330,0,39.6,0,1,0,0,0,0.0
Jacob Parrish,157777,CB,KANSAS ST,1,2,,2.0,199,0,39.6,0,1,0,0,0,0.0
Joshua Scott,157470,CB,E MICHIGAN,1,18,,4.5,160,1,0.0,0,4,0,0,0,0.0
D'Verick Daniel,156539,S,FIU,1,9,,9.0,166,0,39.6,0,1,0,0,0,0.0
Clayton Powell-Lee,156305,S,GA TECH,1,5,,5.0,176,0,39.6,0,1,0,0,0,0.0
Exree Loe,60790,LB,W VIRGINIA,1,8,,8.0,343,0,39.6,0,1,0,0,0,0.0
Rodney Shelley,156300,CB,GA TECH,1,8,,2.7,176,0,39.6,0,3,0,0,0,0.0
Dadrian Taylor,61789,LB,UTSA,1,14,,14.0,331,1,0.0,0,1,0,0,0,0.0
Kingston McKinstry,151038,S,E CAROLINA,1,2,,2.0,156,0,39.6,0,1,0,0,0,0.0
William McCall,149191,CB,SE MO ST,1,5,,5.0,293,0,39.6,0,1,0,0,0,0.0
Bricen Garner,42520,S,W MICHIGAN,1,5,,5.0,347,0,39.6,0,1,0,0,0,0.0
Tyreek Chappell,146989,CB,TEXAS A&M,1,2,,2.0,312,0,39.6,0,1,0,0,0,0.0
