player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
TJ Rausch,143733,S,MONTANA,1,11,,11.0,232,0,39.6,0,1,0,0,0,0.0
Dimitris Biamby,142753,LB,ALAB A&M,1,6,,6.0,104,0,39.6,0,1,0,0,0,0.0
George Moreno,142171,S,UC DAVIS,1,2,,2.0,322,0,39.6,0,1,0,0,0,0.0
Jamal Hill,100609,LB,OREGON,1,6,,3.0,264,0,39.6,0,2,0,0,0,0.0
Kevin Davis Jr.,139503,S,NWSTATE,1,17,,17.0,257,0,39.6,0,1,0,0,0,0.0
Kain Medrano,100655,LB,UCLA,1,2,,2.0,324,0,39.6,0,1,0,0,0,0.0
Brian Blades II,145225,CB,FIU,1,1,,1.0,166,0,39.6,0,1,0,0,0,0.0
Caleb Brown,141336,CB,HAWAII,1,1,,1.0,180,0,39.6,0,1,0,0,0,0.0
Dominic DeLuca,145095,LB,PENN STATE,1,4,,2.0,266,1,0.0,0,2,0,0,0,0.0
JD Bertrand,102787,LB,NOTRE DAME,1,2,,2.0,258,0,39.6,0,1,0,0,0,0.0
Mannie Nunnery,101079,LB,FLORIDA,1,4,,4.0,163,0,39.6,0,1,0,0,0,0.0
Ton'Quez Ball,101089,S,E TENN ST,1,7,,3.5,157,0,39.6,0,2,0,0,0,0.0
Cooper DeJean,144867,CB,IOWA,1,5,,5.0,192,0,39.6,0,1,0,0,0,0.0
Dylan Rosiek,144816,LB,ILLINOIS,1,1,,1.0,187,0,39.6,0,1,0,0,0,0.0
Aubrey Burks,144791,S,W VIRGINIA,1,10,,10.0,343,0,39.6,0,1,0,0,0,0.0
Alexander Teubner,101313,S,BOISE ST,1,7,,7.0,120,0,39.6,0,1,0,0,0,0.0
K.J. Wallace,102686,CB,GA TECH,1,5,,1.7,176,0,39.6,0,3,0,0,0,0.0
Caden Kolesar,101378,S,MICHIGAN,1,2,,2.0,222,0,39.6,0,1,0,0,0,0.0
Josh Sanguinetti,101396,S,INDIANA,1,4,,4.0,190,0,39.6,0,1,0,0,0,0.0
Javar Strong,121543,S,UTAH ST,1,2,,2.0,329,0,39.6,0,1,0,0,0,0.0
Lyrik Rawls,144661,S,OKLA STATE,1,8,,4.0,262,1,0.0,0,2,0,0,0,0.0
Anthony Switzer,102668,LB,UTAH ST,1,3,,3.0,329,0,39.6,0,1,0,0,0,0.0
Billy Bowman Jr.,144638,S,OKLAHOMA,1,3,,1.5,261,0,39.6,0,2,0,0,0,0.0
Jaylen Hackney,187812,LB,TEX AM KNG,1,6,,6.0,403,0,39.6,0,1,0,0,0,0.0
Jack Henderson,141888,S,MINNESOTA,1,11,,5.5,225,0,39.6,0,2,0,0,0,0.0
BJ Adams,144452,CB,UCF,1,1,,1.0,323,0,39.6,0,1,0,0,0,0.0
Jalen McMurray,144393,CB,TEMPLE,1,10,,10.0,306,0,39.6,0,1,0,0,0,0.0
Jayvis Rayside,142055,S,BRYANT,1,5,,5.0,124,0,39.6,0,1,0,0,0,0.0
Mbiti Williams Jr.,144352,S,NAVY,1,8,,8.0,237,0,39.6,0,1,0,0,0,0.0
Kyrin Beachem,102604,S,IDAHO,1,8,,8.0,185,0,39.6,0,1,0,0,0,0.0
Colin Ramos,144338,LB,NAVY,1,11,,5.5,237,0,39.6,0,2,0,0,0,0.0
Jalen Hoyle,144081,S,STNY BROOK,1,14,,14.0,303,0,39.6,0,1,0,0,0,0.0
Ricky Harleston,102467,S,NORFOLK,1,5,,5.0,244,0,39.6,0,1,0,0,0,0.0
Triumphant Olatunji,143454,S,STF AUSTIN,1,2,,2.0,301,0,39.6,0,1,0,0,0,0.0
Warren Shankle,142200,LB,PRVIEW A&M,1,2,,2.0,270,0,39.6,0,1,0,0,0,0.0
Devion Hargrove,121681,CB,HOUCHR,1,2,,2.0,183,0,39.6,0,1,0,0,0,0.0
Jabari Reddock,56194,S,TOWSON,1,5,,5.0,317,0,39.6,0,1,0,0,0,0.0
Unknown Branson,182609,S,TXSTRS,1,3,,3.0,1222,0,39.6,0,1,0,0,0,0.0
Bryson Jackson,57738,S,BAYLOR,1,3,,3.0,118,0,39.6,0,1,0,0,0,0.0
Mohamed Kamara,182305,S,VALPO,1,13,,4.3,332,0,39.6,0,3,0,0,0,0.0
D'Marcus Harrington,122296,S,CAMPBELL,1,4,,4.0,131,0,39.6,0,1,0,0,0,0.0
Cody Moser,180702,S,NWREDR,1,16,,16.0,1035,0,39.6,0,1,0,0,0,0.0
