player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Owen Pewee,158826,S,UTSA,1,4,,4.0,331,0,39.6,0,1,0,0,0,0.0
Chance Keith,147333,S,ARMY,1,10,,10.0,114,0,39.6,0,1,0,0,0,0.0
Sam Jung,125296,S,N DAK ST,1,5,,5.0,250,0,39.6,0,1,0,0,0,0.0
Marques Sigle,125305,S,KANSAS ST,1,9,,9.0,199,0,39.6,0,1,0,0,0,0.0
Bijay Boldin,172016,S,GEORGETOWN,1,5,,5.0,172,0,39.6,0,1,0,0,0,0.0
Tymir Wynn,172000,CB,COLGATE,1,1,,1.0,142,0,39.6,0,1,0,0,0,0.0
Tyrone Lewis Jr.,147159,S,LA LAFAYET,1,4,,4.0,207,0,39.6,0,1,0,0,0,0.0
Kahzir Brown,127825,CB,FAU,1,2,,2.0,165,1,0.0,0,1,0,0,0,0.0
Marquese Allen-Patmon,128219,S,ARKAPB,1,3,,3.0,112,0,39.6,0,1,0,0,0,0.0
Charles Yates Jr.,171874,CB,LIBERTY,1,1,,1.0,206,0,39.6,0,1,0,0,0,0.0
Wydett Williams Jr.,167564,S,LA MONROE,1,4,,4.0,209,0,39.6,0,1,0,0,0,0.0
Isaiah Mcelvane,128309,S,LA TECH,1,3,,3.0,208,0,39.6,0,1,0,0,0,0.0
Christopher Jean,174487,S,CENT CT ST,1,6,,6.0,133,0,39.6,0,1,0,0,0,0.0
De'Shawn Rucker,146945,CB,USF,1,2,,2.0,327,0,39.6,0,1,0,0,0,0.0
Tysheem Johnson,146823,S,OREGON,1,2,,2.0,264,0,39.6,0,1,0,0,0,0.0
Abdoul Idriss,171710,ED,WAGNER,1,2,,2.0,338,0,39.6,0,1,0,0,0,0.0
Elijah Jopp,194147,S,NSU,1,1,,1.0,1223,0,39.6,0,1,0,0,0,0.0
Xavian Sorey Jr.,146724,LB,ARKANSAS,1,1,,1.0,111,0,39.6,0,1,0,0,0,0.0
Daymon David,146544,S,AKRON,1,5,,5.0,102,0,39.6,0,1,0,0,0,0.0
Jordan Morant,129588,S,MISS STATE,1,5,,5.0,227,0,39.6,0,1,0,0,0,0.0
Khalani Riddick,85902,S,SE MO ST,1,4,,4.0,293,0,39.6,0,1,0,0,0,0.0
Dyson McCutcheon,146479,CB,WASHINGTON,1,11,,11.0,340,0,39.6,0,1,0,0,0,0.0
Cornell Wheeler,129603,LB,KANSAS,1,8,,4.0,198,0,39.6,0,2,0,0,0,0.0
Jimmy Wyrick,146370,S,UTSA,1,2,,1.0,331,0,39.6,0,2,0,0,0,0.0
Equandric Ross,168534,LB,ALCORN ST,1,3,,3.0,107,0,39.6,0,1,0,0,0,0.0
Antonio Stevens,129833,S,PURDUE,1,9,,4.5,273,0,39.6,0,2,0,0,0,0.0
Josiah Hardman,169031,S,TEXAS STHN,1,29,,14.5,313,0,39.6,0,2,0,0,0,0.0
Kaleb Higgins,146298,S,SACRAMENTO,1,9,,4.5,279,0,39.6,0,2,0,0,0,0.0
Jalen McNair,130415,S,BUFFALO,1,16,,16.0,126,1,0.0,0,1,0,0,0,0.0
Brian Bates,175788,LB,DELWARE ST,1,1,,1.0,152,0,39.6,0,1,0,0,0,0.0
Ambe' Caldwell,130514,S,MIAMI OH,1,1,,1.0,221,0,39.6,0,1,0,0,0,0.0
Zyrus Fiaseu,146160,LB,ARIZONA ST,1,1,,1.0,110,0,39.6,0,1,0,0,0,0.0
Malik Chavis,98870,S,UNLV,1,10,,10.0,325,0,39.6,0,1,0,0,0,0.0
Isaiah Bogerty,169054,LB,TEXAS STHN,1,3,,3.0,313,0,39.6,0,1,0,0,0,0.0
Trevor Adams,88001,LB,CINCINNATI,1,1,,1.0,138,0,39.6,0,1,0,0,0,0.0
Keaton Thomas,169147,LB,BAYLOR,1,2,,2.0,118,0,39.6,0,1,0,0,0,0.0
Julian Neal,146043,CB,FRESNO ST,1,2,,2.0,169,0,39.6,0,1,0,0,0,0.0
Dane Motley,97497,LB,ARK STATE,1,2,,2.0,113,0,39.6,0,1,0,0,0,0.0
Kevin Adams III,169970,S,TULANE,1,1,,1.0,319,0,39.6,0,1,0,0,0,0.0
Nate Hyman,193466,LB,AVEMAR,1,5,,5.0,1450,0,39.6,0,1,0,0,0,0.0
Ty Myles,145837,CB,N ILLINOIS,1,6,,6.0,254,0,39.6,0,1,0,0,0,0.0
Dee Pierce,145828,S,ROB MORRIS,1,7,,7.0,277,0,39.6,0,1,0,0,0,0.0
Makell Esteen,131892,S,WASHINGTON,1,5,,5.0,340,0,39.6,0,1,0,0,0,0.0
Caleb Spann,145742,S,C MICHIGAN,1,3,,3.0,134,0,39.6,0,1,0,0,0,0.0
Elliott Davison,133219,S,UTSA,1,2,,2.0,331,0,39.6,0,1,0,0,0,0.0
Willie Jones,145659,S,W ILLINOIS,1,2,,2.0,345,0,39.6,0,1,0,0,0,0.0
Ike Rowell,145445,S,N ALABAMA,1,6,,6.0,389,0,39.6,0,1,0,0,0,0.0
Shug Walker,138060,LB,S ILLINOIS,1,2,,2.0,295,0,39.6,0,1,0,0,0,0.0
Tyson Flowers,162994,S,RICE,1,2,,2.0,275,0,39.6,0,1,0,0,0,0.0
Nyquan Washington,138141,CB,W MICHIGAN,1,4,,4.0,347,0,39.6,0,1,0,0,0,0.0
Ethan Tierney,171334,CB,N ILLINOIS,1,4,,4.0,254,0,39.6,0,1,0,0,0,0.0
Mateo Reyes,192174,S,MOREHEAD,1,1,,1.0,234,0,39.6,0,1,0,0,0,0.0
Clifton Brown,193435,S,AVEMAR,1,5,,5.0,1450,0,39.6,0,1,0,0,0,0.0
Kain Medrano,100655,LB,UCLA,1,5,,5.0,324,0,39.6,0,1,0,0,0,0.0
