player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Anthony LaMonica,105119,CB,STHLSK,1,4,,2.0,1470,0,39.6,0,2,0,0,0,0.0
Markeis Colvin,83285,S,TROY,1,3,,3.0,318,0,39.6,0,1,0,0,0,0.0
Antonio White,105107,CB,ELON,1,4,,4.0,162,0,39.6,0,1,0,0,0,0.0
A.J. Dupree,104856,CB,NC A&T,1,12,,12.0,246,0,39.6,0,1,0,0,0,0.0
C.J. Smith,83303,S,CAMPBELL,1,12,,12.0,131,0,39.6,0,1,0,0,0,0.0
Xavier Washington,104596,CB,TENN TECH,1,9,,9.0,309,0,39.6,0,1,0,0,0,0.0
Avian Rice,168336,S,ALAB A&M,1,5,,5.0,104,0,39.6,0,1,0,0,0,0.0
Ryan Calcagno,165299,S,STTHOM,1,1,,1.0,1129,0,39.6,0,1,0,0,0,0.0
Penei Pavihi,52079,LB,HAWAII,1,6,,6.0,180,0,39.6,0,1,0,0,0,0.0
Camron Willis,165233,LB,DAVIDSON,1,2,,2.0,149,0,39.6,0,1,0,0,0,0.0
Deshaun Harvey,91777,S,SAN DIEGO,1,5,,5.0,283,1,0.0,0,1,0,0,0,0.0
Dominic Njoku,165225,S,DAVIDSON,1,8,,8.0,149,0,39.6,0,1,0,0,0,0.0
Devan Boykin,122855,S,NC STATE,1,2,,2.0,248,0,39.6,0,1,0,0,0,0.0
Chase Dial-Watson,122434,S,GA SOUTHRN,1,1,,1.0,174,0,39.6,0,1,0,0,0,0.0
Mike Smith Jr.,122255,CB,E KENTUCKY,1,6,,6.0,159,0,39.6,0,1,0,0,0,0.0
R.J. Mickens,122153,S,CLEMSON,1,5,,5.0,140,0,39.6,0,1,0,0,0,0.0
Tre Richardson,102464,CB,INCAR WORD,1,3,,3.0,189,1,0.0,0,1,0,0,0,0.0
Josh Hastings,121766,S,MEMPHIS,1,11,,5.5,218,0,39.6,0,2,0,0,0,0.0
JoJo Evans Jr.,121728,S,KENT STATE,1,5,,5.0,201,0,39.6,0,1,0,0,0,0.0
Brandon Spencer,120765,CB,FORDHAM,1,2,,2.0,168,0,39.6,0,1,0,0,0,0.0
Kam In,110429,CB,STTHOM,1,16,,16.0,1129,0,39.6,0,1,0,0,0,0.0
Jacob Mangum-Farrar,82557,LB,STANFORD,1,9,,9.0,300,0,39.6,0,1,0,0,0,0.0
Ike Hall,108334,ED,PRINCETON,1,1,,1.0,272,0,39.6,0,1,0,0,0,0.0
Joe Heffernan,108208,LB,DARTMOUTH,1,4,,4.0,148,0,39.6,0,1,0,0,0,0.0
Hamilton Moore,108149,LB,YALE,1,2,,2.0,352,0,39.6,0,1,0,0,0,0.0
Kobe Joseph,106701,LB,HARVARD,1,1,,1.0,179,0,39.6,0,1,0,0,0,0.0
Kohlton Sherman,106227,S,VALPO,1,6,,3.0,332,0,39.6,0,2,0,0,0,0.0
Starling Thomas V,83098,CB,UAB,1,3,,3.0,321,0,39.6,0,1,0,0,0,0.0
D'Andre Tobias,102675,S,ARMY,1,2,,2.0,114,0,39.6,0,1,0,0,0,0.0
