player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jacob Manu,158733,LB,ARIZONA,1,1,,1.0,109,0,39.6,0,1,0,0,0,0.0
Khalil Baker,109119,S,ELON,1,10,,3.3,162,0,39.6,0,3,0,0,0,0.0
Toriano Pride Jr.,156245,CB,MISSOURI,1,6,,6.0,229,0,39.6,0,1,0,0,0,0.0
Ben Sahakian,159289,ED,CORNELL,1,3,,3.0,147,0,39.6,0,1,0,0,0,0.0
Kenneth Cooper,109279,S,MAINE,1,12,,6.0,212,0,39.6,0,2,0,0,0,0.0
Colby Dempsey,121487,CB,UAB,1,4,,4.0,321,0,39.6,0,1,0,0,0,0.0
Sean Williams,159301,S,DARTMOUTH,1,8,,8.0,148,0,39.6,0,1,0,0,0,0.0
Tyson Grimm,159307,S,DARTMOUTH,1,18,,18.0,148,0,39.6,0,1,0,0,0,0.0
Johnny Hodges,121850,LB,TCU,1,4,,4.0,305,0,39.6,0,1,0,0,0,0.0
Zion Childress,121963,S,KENTUCKY,1,10,,10.0,202,0,39.6,0,1,0,0,0,0.0
A.J. McCarty,122274,CB,TEXAS TECH,1,16,,16.0,315,0,39.6,0,1,0,0,0,0.0
Jaylen Stinson,122389,S,DUKE,1,4,,4.0,154,0,39.6,0,1,0,0,0,0.0
Jadarius Green-McKnight,122399,CB,MARSHALL,1,26,,26.0,214,0,39.6,0,1,0,0,0,0.0
LaMiles Brooks,122470,S,GA TECH,1,3,,3.0,176,0,39.6,0,1,0,0,0,0.0
Jshawn Frausto-Ramos,176611,CB,STANFORD,1,14,,14.0,300,0,39.6,0,1,0,0,0,0.0
Taiwan Berryhill Jr.,122547,LB,KANSAS,1,2,,2.0,198,0,39.6,0,1,0,0,0,0.0
Tyree Skipper,122660,S,LA LAFAYET,1,5,,5.0,207,0,39.6,0,1,0,0,0,0.0
P.J. Hall,122748,S,MO STATE,1,8,,8.0,230,0,39.6,0,1,0,0,0,0.0
Jelani McDonald,176180,S,TEXAS,1,5,,5.0,311,0,39.6,0,1,0,0,0,0.0
Bishop Fitzgerald,176010,S,NC STATE,1,4,,4.0,248,0,39.6,0,1,0,0,0,0.0
Quincy Davis,175667,LB,NEW MEX ST,1,7,,7.0,242,0,39.6,0,1,0,0,0,0.0
Saiku White,149390,S,LAFAYETTE,1,18,,18.0,203,0,39.6,0,1,0,0,0,0.0
Jahdae Barron,123105,CB,TEXAS,1,1,,1.0,311,1,0.0,0,1,0,0,0,0.0
Kamari Blankumsee,194752,S,FRTVLY,1,14,,7.0,874,0,39.6,0,2,0,0,0,0.0
Lantz Russell,175652,S,UTEP,1,10,,10.0,330,1,0.0,0,1,0,0,0,0.0
Dominick Poole,123195,S,CITADEL,1,20,,20.0,139,0,39.6,0,1,0,0,0,0.0
Raul Aguirre Jr.,175372,LB,MIAMI FL,1,1,,1.0,220,0,39.6,0,1,0,0,0,0.0
Dorian Strong,123366,CB,VA TECH,1,2,,2.0,337,0,39.6,0,1,0,0,0,0.0
Lanell Carr,123411,ED,INDIANA,1,4,,4.0,190,0,39.6,0,1,0,0,0,0.0
Brody Hock,149297,LB,COLGATE,1,20,,20.0,142,0,39.6,0,1,0,0,0,0.0
Christian Fuhrman,159623,LB,N ILLINOIS,1,2,,2.0,254,0,39.6,0,1,0,0,0,0.0
Matthew Seliga,175263,S,NAVY,1,1,,1.0,237,0,39.6,0,1,0,0,0,0.0
Ian Langan,159756,LB,LAFAYETTE,1,1,,1.0,203,0,39.6,0,1,0,0,0,0.0
Brodie Williams,149130,S,AUSTINPEAY,1,5,,1.7,116,0,39.6,0,3,0,0,0,0.0
Tyrecus Davis,174814,CB,WYOMING,1,2,,1.0,351,0,39.6,0,2,0,0,0,0.0
Malachi Moore,123928,S,ALABAMA,1,9,,9.0,103,0,39.6,0,1,0,0,0,0.0
Jahquez Robinson,123931,S,AUBURN,1,1,,1.0,115,0,39.6,0,1,0,0,0,0.0
Alex Mitchell,159800,LB,CHATTNOOGA,1,3,,3.0,137,0,39.6,0,1,0,0,0,0.0
Ladarius Tennison,124004,S,UCF,1,4,,4.0,323,0,39.6,0,1,0,0,0,0.0
Charles Ingram V,159812,CB,FURMAN,1,1,,1.0,170,0,39.6,0,1,0,0,0,0.0
Kaleb Moody,148877,S,VILLANOVA,1,1,,1.0,334,0,39.6,0,1,0,0,0,0.0
Chris Joines,159848,S,MERCER,1,2,,2.0,219,0,39.6,0,1,0,0,0,0.0
Will Brooks,124273,S,TENNESSEE,1,6,,6.0,307,1,0.0,0,1,0,0,0,0.0
Tre'Vez Johnson,124383,S,MISSOURI,1,5,,2.5,229,0,39.6,0,2,0,0,0,0.0
Isaac Paul,173799,S,KENNESAW,1,7,,3.5,200,0,39.6,0,2,0,0,0,0.0
Trey Harris,148808,S,CORNELL,1,6,,6.0,147,0,39.6,0,1,0,0,0,0.0
Chase Wilson,128170,LB,COLO STATE,1,4,,4.0,144,0,39.6,0,1,0,0,0,0.0
Robert Lamar,173591,LB,DAVIDSON,1,3,,3.0,149,1,0.0,0,1,0,0,0,0.0
Davion Blackwell,128223,LB,AUSTINPEAY,1,3,,3.0,116,0,39.6,0,1,0,0,0,0.0
Tahseen Howard,159916,CB,ROB MORRIS,1,7,,7.0,277,0,39.6,0,1,0,0,0,0.0
Lavon Williams,160093,S,TXAMCO,1,9,,9.0,1139,0,39.6,0,1,0,0,0,0.0
