player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Connor Cronin,192592,S,PRINCETON,1,7,,7.0,272,0,39.6,0,1,0,0,0,0.0
Jaden Mickey,156969,S,BOISE ST,1,11,,11.0,120,0,39.6,0,1,0,0,0,0.0
J. Augustus Olidge,160539,CB,HOWARD,1,6,,6.0,184,0,39.6,0,1,0,0,0,0.0
Judah McJimpsey,160534,LB,HOWARD,1,2,,2.0,184,0,39.6,0,1,0,0,0,0.0
Myles Woods,186498,S,COAST CAR,1,7,,7.0,141,0,39.6,0,1,0,0,0,0.0
Dallas Daley,186414,LB,AIR FORCE,1,10,,5.0,101,0,39.6,0,2,0,0,0,0.0
Austin Jordan,163850,S,TCU,1,12,,12.0,305,0,39.6,0,1,0,0,0,0.0
Alex Ward,162285,S,PRESBYTERN,1,4,,4.0,271,0,39.6,0,1,0,0,0,0.0
Christian Harrison,163763,S,CINCINNATI,1,13,,6.5,138,0,39.6,0,2,0,0,0,0.0
Garrett Rogan,160449,S,VILLANOVA,1,6,,6.0,334,0,39.6,0,1,0,0,0,0.0
Jamie Tyson,186400,S,VILLANOVA,1,5,,5.0,334,0,39.6,0,1,0,0,0,0.0
Xavier Styles,185206,S,ROB MORRIS,1,10,,3.3,277,0,39.6,0,3,0,0,0,0.0
Fletcher Marshall Jr.,162650,CB,N IOWA,1,1,,1.0,255,0,39.6,0,1,0,0,0,0.0
An'Darius Coffey,121757,S,PURDUE,1,2,,2.0,273,0,39.6,0,1,0,0,0,0.0
Kam Franklin,174290,S,LA TECH,1,1,,1.0,208,0,39.6,0,1,0,0,0,0.0
Nay'Ron Jenkins,160230,LB,FL A&M,1,4,,4.0,164,0,39.6,0,1,0,0,0,0.0
Julian Quintero,185909,S,W CAROLINA,1,1,,1.0,344,0,39.6,0,1,0,0,0,0.0
Jace Bellah,163318,S,COLO STATE,1,4,,2.0,144,1,0.0,0,2,0,0,0,0.0
Jahmad Harmon,163132,S,BALL ST,1,4,,4.0,117,0,39.6,0,1,0,0,0,0.0
Cairo Moore,185668,CB,LAFAYETTE,1,1,,1.0,203,0,39.6,0,1,0,0,0,0.0
Rodrick Pleasant,176596,CB,UCLA,1,3,,3.0,324,0,39.6,0,1,0,0,0,0.0
Nate Ewell,185545,LB,S DAKOTA,1,6,,6.0,291,0,39.6,0,1,0,0,0,0.0
Baron Hopson,150929,LB,KENNESAW,1,3,,3.0,200,0,39.6,0,1,0,0,0,0.0
Joshua Moore,169985,S,TULANE,1,1,,1.0,319,0,39.6,0,1,0,0,0,0.0
Ta'Shawn James,174672,S,IOWA STATE,1,5,,2.5,193,0,39.6,0,2,0,0,0,0.0
Eric Adams,177086,S,NC CENT,1,9,,4.5,247,0,39.6,0,2,0,0,0,0.0
Cole Sullivan,183691,LB,MICHIGAN,1,3,,3.0,222,0,39.6,0,1,0,0,0,0.0
Naim Lassiter,193338,CB,BETH COOK,1,15,,5.0,119,0,39.6,0,3,0,0,0,0.0
Bryce West,183712,CB,OHIO STATE,1,3,,3.0,260,0,39.6,0,1,0,0,0,0.0
Jyaire Hill,174040,CB,MICHIGAN,1,5,,5.0,222,0,39.6,0,1,0,0,0,0.0
Peder Haugo,191987,LB,N DAK ST,1,5,,5.0,250,0,39.6,0,1,0,0,0,0.0
Jonathan Pennix,174797,CB,SO MISS,1,1,,1.0,296,0,39.6,0,1,0,0,0,0.0
Davison Igbinosun,157129,CB,OHIO STATE,1,3,,3.0,260,0,39.6,0,1,0,0,0,0.0
Kaleb Harris,184402,S,AUBURN,1,7,,7.0,115,0,39.6,0,1,0,0,0,0.0
Chris Tooley III,169928,CB,FAU,1,13,,13.0,165,0,39.6,0,1,0,0,0,0.0
DJ McKinney,163824,CB,COLORADO,1,3,,3.0,143,0,39.6,0,1,0,0,0,0.0
Rohan Davy,192830,LB,RHODE ISLD,1,1,,1.0,274,0,39.6,0,1,0,0,0,0.0
DeShon Singleton,156476,S,NEBRASKA,1,11,,5.5,238,0,39.6,0,2,0,0,0,0.0
Jordan Allen,157114,S,HOUSTON,1,3,,3.0,182,0,39.6,0,1,0,0,0,0.0
Nas Ashenafi,210123,CB,W CAROLINA,1,4,,4.0,344,0,39.6,0,1,0,0,0,0.0
JaCorey Thomas,157078,S,GEORGIA,1,1,,1.0,173,0,39.6,0,1,0,0,0,0.0
Jerome Carter,184331,S,DOMINION,1,6,,6.0,263,0,39.6,0,1,0,0,0,0.0
Marcell Blocker,166661,CB,UTEP,1,1,,1.0,330,0,39.6,0,1,0,0,0,0.0
Jeremiah Alexander,157005,LB,CLEMSON,1,2,,2.0,140,0,39.6,0,1,0,0,0,0.0
Micah Harper,122060,CB,MONTANA,1,22,,11.0,232,0,39.6,0,2,0,0,0,0.0
Noah St-Juste,177225,CB,S DAK ST,1,15,,15.0,292,0,39.6,0,1,0,0,0,0.0
Tawfiq Byard,175309,S,COLORADO,1,3,,3.0,143,0,39.6,0,1,0,0,0,0.0
Carter Davis,174003,S,BOSTON COL,1,3,,3.0,121,0,39.6,0,1,0,0,0,0.0
Alex Mitchell,159800,LB,MIDDLE TN,1,3,,3.0,224,0,39.6,0,1,0,0,0,0.0
Brycen Edwards,159774,LB,LEHIGH,1,3,,1.5,205,0,39.6,0,2,0,0,0,0.0
Melvin Spriggs,176271,LB,AKRON,1,1,,1.0,102,0,39.6,0,1,0,0,0,0.0
Jaheim Wilson-Jones,175716,CB,HAWAII,1,1,,1.0,180,0,39.6,0,1,0,0,0,0.0
Bray Hubbard,175863,S,ALABAMA,1,14,,14.0,103,1,0.0,0,1,0,0,0,0.0
Cole Miller,176251,S,BOISE ST,1,4,,4.0,120,0,39.6,0,1,0,0,0,0.0
Jamir Benjamin,184976,CB,UCLA,1,1,,1.0,324,0,39.6,0,1,0,0,0,0.0
Devin Henderson,184688,S,LIBERTY,1,7,,3.5,206,0,39.6,0,2,0,0,0,0.0
Makari Vickers,173721,CB,COLORADO,1,2,,2.0,143,0,39.6,0,1,0,0,0,0.0
Myles Slusher,123962,S,PURDUE,1,7,,7.0,273,0,39.6,0,1,0,0,0,0.0
Daimon Jacobs,177300,S,SACR HEART,1,16,,16.0,280,0,39.6,0,1,0,0,0,0.0
Jack Tchienchou,124782,S,TULANE,1,6,,6.0,319,0,39.6,0,1,0,0,0,0.0
Cole Taylor,176779,LB,MONTANA ST,1,12,,12.0,233,0,39.6,0,1,0,0,0,0.0
Jordan Castell,174237,S,FLORIDA,1,3,,3.0,163,0,39.6,0,1,0,0,0,0.0
Josh Narcisse,177487,S,PENN,1,5,,5.0,267,0,39.6,0,1,0,0,0,0.0
Avyonne Jones,127249,S,COAST CAR,1,1,,1.0,141,0,39.6,0,1,0,0,0,0.0
Kaleb Purdy,128032,S,TENN TECH,1,5,,5.0,309,0,39.6,0,1,0,0,0,0.0
Latreveon McCutchin,173048,ED,HOUSTON,1,2,,2.0,182,0,39.6,0,1,0,0,0,0.0
Carter Glassmyer,159502,LB,RICHMOND,1,8,,8.0,276,0,39.6,0,1,0,0,0,0.0
Amarian Louis,205546,S,W MICHIGAN,1,1,,1.0,347,0,39.6,0,1,0,0,0,0.0
Justin Rodriguez,189333,S,STETSON,1,6,,6.0,302,0,39.6,0,1,0,0,0,0.0
Dalesean Staley,159429,S,S DIEGO ST,1,3,,1.5,284,0,39.6,0,2,0,0,0,0.0
Trevon Gola-Callard,172978,S,CINCINNATI,1,2,,2.0,138,0,39.6,0,1,0,0,0,0.0
Osize Daniyan,177501,S,YALE,1,5,,5.0,352,0,39.6,0,1,0,0,0,0.0
Mark Rayson III,204435,ED,UTSA,1,2,,2.0,331,0,39.6,0,1,0,0,0,0.0
Treydan Stukes,131596,S,ARIZONA,1,24,,24.0,109,1,0.0,0,1,0,0,0,0.0
Darius Johnson Jr.,164502,CB,GARD-WEBB,1,7,,7.0,171,0,39.6,0,1,0,0,0,0.0
Josh Pierre-Louis,122880,S,MARSHALL,1,4,,2.0,214,0,39.6,0,2,0,0,0,0.0
Sean Williams,159301,S,DARTMOUTH,1,15,,3.0,148,1,0.0,0,5,0,0,0,0.0
Julian Noel,177051,CB,MORGAN ST,1,7,,3.5,235,0,39.6,0,2,0,0,0,0.0
Joshua Thornhill,133881,S,BETH COOK,1,6,,6.0,119,0,39.6,0,1,0,0,0,0.0
Jordan Jackson,133973,S,GARD-WEBB,1,2,,2.0,171,0,39.6,0,1,0,0,0,0.0
Braeden Marshall,174351,S,UCF,1,11,,5.5,323,0,39.6,0,2,0,0,0,0.0
Jy Gilmore,138115,S,GA TECH,1,15,,7.5,176,0,39.6,0,2,0,0,0,0.0
Jack Smiechowski,159264,LB,COLUMBIA,1,8,,4.0,145,0,39.6,0,2,0,0,0,0.0
Abdul Muhammad,189845,CB,MIDDLE TN,1,8,,8.0,224,0,39.6,0,1,0,0,0,0.0
Dasheen Jackson,172351,S,DELWARE ST,1,5,,5.0,152,0,39.6,0,1,0,0,0,0.0
Isaiah Johnson,202456,CB,S DAK ST,1,2,,2.0,292,1,0.0,0,1,0,0,0,0.0
Malini Ti'a,141316,S,W ILLINOIS,1,3,,3.0,345,0,39.6,0,1,0,0,0,0.0
Colby Humphrey,141638,CB,WASH STATE,1,2,,2.0,341,0,39.6,0,1,0,0,0,0.0
Jackson Benjamin,177688,CB,MOREHEAD,1,14,,7.0,234,0,39.6,0,2,0,0,0,0.0
Christian Pierce,142260,LB,W ILLINOIS,1,7,,7.0,345,0,39.6,0,1,0,0,0,0.0
Shakur Smalls,142301,CB,ARKANSAS,1,4,,4.0,111,0,39.6,0,1,0,0,0,0.0
Tae Johnson,189879,S,NOTRE DAME,1,6,,6.0,258,0,39.6,0,1,0,0,0,0.0
Brandon Tyson,159102,LB,GA SOUTHRN,1,7,,7.0,174,0,39.6,0,1,0,0,0,0.0
Semaj Cross,143096,LB,KENT STATE,1,4,,4.0,201,0,39.6,0,1,0,0,0,0.0
TJ Rausch,143733,S,MONTANA,1,10,,10.0,232,0,39.6,0,1,0,0,0,0.0
Jake Kucera,202143,S,MAINE,1,6,,6.0,212,0,39.6,0,1,0,0,0,0.0
Zayveon Wells,177968,S,W CAROLINA,1,1,,1.0,344,0,39.6,0,1,0,0,0,0.0
CJ Wood,172093,CB,LEHIGH,1,1,,1.0,205,0,39.6,0,1,0,0,0,0.0
Kaleb Broadbent,164712,CB,NORFOLK,1,2,,2.0,244,0,39.6,0,1,0,0,0,0.0
Franky Morales,159037,CB,N COLORADO,1,26,,8.7,253,0,39.6,0,3,0,0,0,0.0
Mason Rivera,158934,S,CAL POLY,1,11,,11.0,129,0,39.6,0,1,0,0,0,0.0
Kaleb Brown,158812,LB,TENN TECH,1,5,,5.0,309,0,39.6,0,1,0,0,0,0.0
Tao Johnson,158490,S,UTAH,1,15,,5.0,328,0,39.6,0,3,0,0,0,0.0
Malik Spencer,158397,S,MICH STATE,1,5,,5.0,223,0,39.6,0,1,0,0,0,0.0
Josiah Harris,209662,S,GARD-WEBB,1,5,,5.0,171,0,39.6,0,1,0,0,0,0.0
Davhon Keys,184459,LB,LSU,1,1,,1.0,211,0,39.6,0,1,0,0,0,0.0
Bryce Thornton,174266,S,FLORIDA,1,4,,4.0,163,0,39.6,0,1,0,0,0,0.0
Desmond Purnell,144611,LB,KANSAS ST,1,6,,2.0,199,2,0.0,0,3,0,0,0,0.0
DJ Delmore,171798,S,SE MO ST,1,23,,11.5,293,0,39.6,0,2,0,0,0,0.0
Marc Stampley II,158364,CB,HOUSTON,1,9,,4.5,182,0,39.6,0,2,0,0,0,0.0
Owen Chambliss,174198,LB,S DIEGO ST,1,9,,9.0,284,0,39.6,0,1,0,0,0,0.0
Tre Shorty,201149,CB,IDAHO ST,1,15,,15.0,186,0,39.6,0,1,0,0,0,0.0
MJ Moultrie II,200993,S,HAMPTON,1,5,,5.0,178,0,39.6,0,1,0,0,0,0.0
Brycen Dowdell,200795,S,E TENN ST,1,1,,1.0,157,0,39.6,0,1,0,0,0,0.0
Jeremiah Earby,158316,CB,BOISE ST,1,1,,1.0,120,0,39.6,0,1,0,0,0,0.0
Devon Williams,144984,LB,MINNESOTA,1,8,,8.0,225,0,39.6,0,1,0,0,0,0.0
Koby Bretz,145017,S,S DAK ST,1,7,,7.0,292,0,39.6,0,1,0,0,0,0.0
Matthew Bailey,158197,S,ILLINOIS,1,7,,7.0,187,0,39.6,0,1,0,0,0,0.0
Eli Campbell,178670,S,WOFFORD,1,8,,8.0,350,0,39.6,0,1,0,0,0,0.0
Carlando Crump,200584,S,CAMPBELL,1,4,,4.0,131,1,0.0,0,1,0,0,0,0.0
Paul Tangelo,171678,ED,COLO STATE,1,6,,6.0,144,0,39.6,0,1,0,0,0,0.0
Zakee Wheatley,145099,S,PENN STATE,1,6,,6.0,266,0,39.6,0,1,0,0,0,0.0
Kamrin Canterbury,171584,S,LA MONROE,1,10,,10.0,209,0,39.6,0,1,0,0,0,0.0
Sefa Saipaia Jr.,178812,LB,W MICHIGAN,1,2,,2.0,347,0,39.6,0,1,0,0,0,0.0
Eric Jackson,174486,S,CENT CT ST,1,20,,20.0,133,0,39.6,0,1,0,0,0,0.0
Peyton Stevenson,145394,S,RICE,1,8,,8.0,275,0,39.6,0,1,0,0,0,0.0
Jabari Tiller,199736,S,LA MONROE,1,5,,2.5,209,0,39.6,0,2,0,0,0,0.0
Kona Moore,158180,S,HAWAII,1,4,,2.0,180,0,39.6,0,2,0,0,0,0.0
Courtline Flowers,122635,CB,LA LAFAYET,1,1,,1.0,207,0,39.6,0,1,0,0,0,0.0
Dontae Pollard,145609,S,TEMPLE,1,5,,5.0,306,0,39.6,0,1,0,0,0,0.0
Zy Jackson,199733,CB,LA MONROE,1,3,,1.5,209,0,39.6,0,2,0,0,0,0.0
Zion Paret,199674,CB,FAU,1,1,,1.0,165,0,39.6,0,1,0,0,0,0.0
Zach Mowchan,145751,LB,E MICHIGAN,1,2,,2.0,160,0,39.6,0,1,0,0,0,0.0
Jy Martin,181250,S,N DAKOTA,1,9,,9.0,249,0,39.6,0,1,0,0,0,0.0
Eli Blakey,145820,S,MIAMI OH,1,6,,2.0,221,0,39.6,0,3,0,0,0,0.0
Solomon Oduma,177126,S,ILL STATE,1,3,,3.0,188,0,39.6,0,1,0,0,0,0.0
Zion Washington,145997,S,BOISE ST,1,3,,3.0,120,0,39.6,0,1,0,0,0,0.0
Quinton Hammonds,190613,S,N TEXAS,1,15,,15.0,251,0,39.6,0,1,0,0,0,0.0
Terez Reid,199659,CB,FAU,1,2,,2.0,165,0,39.6,0,1,0,0,0,0.0
Tevin Tucker,171266,S,KENT STATE,1,6,,6.0,201,0,39.6,0,1,0,0,0,0.0
Rashon Myles Jr.,158047,LB,ABILENE CH,1,9,,9.0,100,0,39.6,0,1,0,0,0,0.0
Dalton Johnson,146252,S,ARIZONA,1,9,,9.0,109,0,39.6,0,1,0,0,0,0.0
Christian Bodnar,174922,CB,LIBERTY,1,14,,14.0,206,0,39.6,0,1,0,0,0,0.0
Trevor Woods,146324,S,JVILLE ST,1,4,,4.0,196,0,39.6,0,1,0,0,0,0.0
Avery Scott,181272,CB,N DAKOTA,1,4,,4.0,249,0,39.6,0,1,0,0,0,0.0
Jimmy Wyrick,146370,S,UTSA,1,3,,3.0,331,0,39.6,0,1,0,0,0,0.0
Xamarion Gordon,146425,S,COAST CAR,1,4,,4.0,141,0,39.6,0,1,0,0,0,0.0
Kendall Williams,170820,CB,E TENN ST,1,7,,7.0,157,0,39.6,0,1,0,0,0,0.0
Ryan Barrett,170788,S,E TENN ST,1,2,,2.0,157,0,39.6,0,1,0,0,0,0.0
Jordan Johnson,101881,S,MORGAN ST,1,3,,3.0,235,0,39.6,0,1,0,0,0,0.0
Justin Waters,165124,LB,CHARLES SO,1,1,,1.0,135,0,39.6,0,1,0,0,0,0.0
Alex McLaughlin,170717,S,WASHINGTON,1,3,,3.0,340,0,39.6,0,1,0,0,0,0.0
Jordan Favors,147032,S,APP STATE,1,4,,2.0,108,0,39.6,0,2,0,0,0,0.0
Koy Beasley,190900,S,MIAMI OH,1,10,,5.0,221,0,39.6,0,2,0,0,0,0.0
Messiah Delhomme,198728,S,MARYLAND,1,2,,2.0,215,1,0.0,0,1,0,0,0,0.0
Omari Philyaw,157547,S,TENN TECH,1,3,,3.0,309,0,39.6,0,1,0,0,0,0.0
Dexter Foster,191212,LB,OREGON ST,1,5,,5.0,265,0,39.6,0,1,0,0,0,0.0
Langston Hardy,147407,ED,WAKE,1,2,,2.0,339,0,39.6,0,1,0,0,0,0.0
Jason Marshall,157457,S,E MICHIGAN,1,2,,2.0,160,0,39.6,0,1,0,0,0,0.0
Cam Wilson,148044,CB,ILL STATE,1,8,,4.0,188,0,39.6,0,2,0,0,0,0.0
