player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
DiMarcus Clay,64341,S,FURMAN,1,9,,9.0,170,0,39.6,0,1,0,0,0,0.0
Deven Sims,63089,S,TENN MARTN,1,13,,13.0,310,0,39.6,0,1,0,0,0,0.0
Ty Herring,64337,S,SAMFORD,1,3,,3.0,282,0,39.6,0,1,0,0,0,0.0
Martin Williams,155671,S,VA LYNCHBU,1,8,,8.0,406,0,39.6,0,1,0,0,0,0.0
Jayden Wooden,60711,S,MORGAN ST,1,6,,6.0,235,0,39.6,0,1,0,0,0,0.0
Gilbert Frierson,76668,LB,MIAMI FL,1,4,,4.0,220,0,39.6,0,1,0,0,0,0.0
John Gregory,76593,CB,OHIO,1,1,,1.0,259,0,39.6,0,1,0,0,0,0.0
Esaias Gandy,60793,S,WYOMING,1,8,,8.0,351,0,39.6,0,1,0,0,0,0.0
Tanner McCalister,76591,S,OKLA STATE,1,10,,10.0,262,1,0.0,0,1,0,0,0,0.0
Jeremiah Lewis,76571,CB,DUKE,1,2,,1.0,154,0,39.6,0,2,0,0,0,0.0
Joey Blount,62771,S,VIRGINIA,1,3,,3.0,335,0,39.6,0,1,0,0,0,0.0
Manase Time,75809,S,IDAHO ST,1,3,,3.0,186,0,39.6,0,1,0,0,0,0.0
Logan Stewart,75703,S,COLO STATE,1,7,,3.5,144,1,0.0,0,2,0,0,0,0.0
Logan Jackson,75697,CB,PRVIEW A&M,1,1,,1.0,270,0,39.6,0,1,0,0,0,0.0
Evan Williams,73864,S,FRESNO ST,1,4,,4.0,169,0,39.6,0,1,0,0,0,0.0
Dawson Weber,66802,S,N DAK ST,1,7,,3.5,250,0,39.6,0,2,0,0,0,0.0
Jaylan Foster,13095,S,S CAROLINA,1,7,,7.0,289,0,39.6,0,1,0,0,0,0.0
Takeem Young,63054,S,TENN MARTN,1,17,,17.0,310,0,39.6,0,1,0,0,0,0.0
Jagger Williams,150226,CB,DIXIE,1,5,,5.0,1285,0,39.6,0,1,0,0,0,0.0
Quinton Sharkey,150124,LB,NICHOLLS,1,2,,2.0,243,0,39.6,0,1,0,0,0,0.0
Daniel Carter,149487,S,DAVIDSON,1,2,,2.0,149,0,39.6,0,1,0,0,0,0.0
Kenneth Borders,149361,S,GEORGETOWN,1,2,,2.0,172,0,39.6,0,1,0,0,0,0.0
Colby Moss,149320,CB,GEORGETOWN,1,1,,1.0,172,0,39.6,0,1,0,0,0,0.0
Jordan Williams,34541,ED,MERCER,1,3,,3.0,219,0,39.6,0,1,0,0,0,0.0
Austin Carter,149192,ED,SE MO ST,1,1,,1.0,293,0,39.6,0,1,0,0,0,0.0
Seth Parker,148716,CB,COLUMBIA,1,13,,13.0,145,0,39.6,0,1,0,0,0,0.0
JP Osafo,148057,CB,INDIANA ST,1,21,,21.0,191,0,39.6,0,1,0,0,0,0.0
Jakobe Walton,147701,S,N ARIZONA,1,6,,6.0,252,0,39.6,0,1,0,0,0,0.0
Durante Jones,147397,S,UCONN,1,6,,3.0,146,1,0.0,0,2,0,0,0,0.0
Jimmy Wyrick,146370,CB,STANFORD,1,7,,3.5,300,0,39.6,0,2,0,0,0,0.0
Nate Rutchena,146301,LB,CAL,1,1,,1.0,130,0,39.6,0,1,0,0,0,0.0
Javaughn Byrd,145873,CB,N ILLINOIS,1,7,,3.5,254,0,39.6,0,2,0,0,0,0.0
Jayson Gilliom,144572,CB,KANSAS,1,6,,6.0,198,0,39.6,0,1,0,0,0,0.0
Mike Courtney,143052,LB,FORDHAM,1,10,,10.0,168,0,39.6,0,1,0,0,0,0.0
Mike Reid,142944,CB,MONMOUTH,1,15,,15.0,231,0,39.6,0,1,0,0,0,0.0
Nick Grant,42242,S,VIRGINIA,1,7,,7.0,335,0,39.6,0,1,0,0,0,0.0
Alonzo McCoy,42383,CB,C MICHIGAN,1,29,,29.0,134,0,39.6,0,1,0,0,0,0.0
Shakur Smalls,142301,S,MAINE,1,5,,5.0,212,0,39.6,0,1,0,0,0,0.0
Greg Eisworth II,42444,S,IOWA STATE,1,12,,6.0,193,1,0.0,0,2,0,0,0,0.0
Brad Igweike,142217,CB,ALBANY,1,5,,5.0,106,0,39.6,0,1,0,0,0,0.0
Zy Alexander,141889,CB,SE LA,1,1,,1.0,294,0,39.6,0,1,0,0,0,0.0
Rodney Echols,141741,CB,ALABAMA ST,1,18,,9.0,105,0,39.6,0,2,0,0,0,0.0
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,1,5,,5.0,315,0,39.6,0,1,0,0,0,0.0
Colby Humphrey,141638,CB,N ARIZONA,1,1,,1.0,252,0,39.6,0,1,0,0,0,0.0
Khiyree Keith,139435,S,MOREHEAD,1,11,,2.8,234,0,39.6,0,4,0,0,0,0.0
Wayne Davis,42787,S,JAMES MAD,1,11,,11.0,197,0,39.6,0,1,0,0,0,0.0
Giovanni Herrera,139431,CB,MOREHEAD,1,11,,11.0,234,0,39.6,0,1,0,0,0,0.0
De'Jahn Warren,139361,CB,JACKSON ST,1,1,,1.0,194,0,39.6,0,1,0,0,0,0.0
Jaheem Hazel,139146,CB,WOFFORD,1,1,,1.0,350,0,39.6,0,1,0,0,0,0.0
