player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
CJ Taylor,146972,S,VANDERBILT,1,9,,4.5,333,0,39.6,0,2,0,0,0,0.0
Ruben Lopez,165277,S,SAN DIEGO,1,11,,11.0,283,0,39.6,0,1,0,0,0,0.0
Caden Dowler,164388,S,MONTANA ST,1,1,,1.0,233,0,39.6,0,1,0,0,0,0.0
Seidrion Langston,190017,LB,LA MONROE,1,1,,1.0,209,0,39.6,0,1,0,0,0,0.0
Javion White,189589,LB,TULANE,1,15,,5.0,319,1,0.0,0,3,0,0,0,0.0
Terry Jones,97675,CB,INDIANA,1,17,,5.7,190,0,39.6,0,3,0,0,0,0.0
Koi Perich,188710,S,MINNESOTA,1,7,,7.0,225,0,39.6,0,1,0,0,0,0.0
Dathan Peterson,196890,CB,SCAR STATE,1,32,,32.0,290,0,39.6,0,1,0,0,0,0.0
Jaiden Hill,188102,CB,MERCYHURST,1,1,,1.0,977,0,39.6,0,1,0,0,0,0.0
Dan Jackson,98883,S,GEORGIA,1,1,,1.0,173,0,39.6,0,1,0,0,0,0.0
Jacob Finley,158063,CB,N ILLINOIS,1,1,,1.0,254,0,39.6,0,1,0,0,0,0.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,3,,3.0,340,0,39.6,0,1,0,0,0,0.0
Deshawn McCuin,99502,CB,S DIEGO ST,1,4,,4.0,284,0,39.6,0,1,0,0,0,0.0
Joe Dombkowski,186613,CB,MERCYHURST,1,3,,3.0,977,0,39.6,0,1,0,0,0,0.0
Myles Woods,186498,CB,COAST CAR,1,9,,9.0,141,0,39.6,0,1,0,0,0,0.0
Jeffson Locke,186252,ED,AUSTINPEAY,1,2,,2.0,116,0,39.6,0,1,0,0,0,0.0
Devynn Cromwell,184896,S,TEXAS TECH,1,7,,3.5,315,0,39.6,0,2,0,0,0,0.0
Reid Williford,157970,LB,CHARLOTTE,1,16,,16.0,136,0,39.6,0,1,0,0,0,0.0
Alphonzo Tuputala,100487,LB,WASHINGTON,1,4,,4.0,340,0,39.6,0,1,0,0,0,0.0
Shamar Hawkins,72496,S,JACKSON ST,1,6,,6.0,194,0,39.6,0,1,0,0,0,0.0
Kaj Sanders,184665,S,RUTGERS,1,2,,2.0,278,0,39.6,0,1,0,0,0,0.0
Rondell Carter,184364,S,TROY,1,5,,5.0,318,0,39.6,0,1,0,0,0,0.0
Josh Hunter,158791,CB,S DIEGO ST,1,46,,23.0,284,0,39.6,0,2,0,0,0,0.0
Gary Zanders,196990,S,VA LYNCHBU,1,7,,7.0,406,0,39.6,0,1,0,0,0,0.0
Charles Willekes,101510,LB,ARK STATE,1,1,,1.0,113,0,39.6,0,1,0,0,0,0.0
Justin Sinclair,74258,S,HAWAII,1,4,,4.0,180,0,39.6,0,1,0,0,0,0.0
Torey Richardson,76711,CB,TEMPLE,1,2,,2.0,306,0,39.6,0,1,0,0,0,0.0
Montego Johnson,180540,S,STF AUSTIN,1,1,,1.0,301,0,39.6,0,1,0,0,0,0.0
Bryce McDonald,178650,S,PRVIEW A&M,1,5,,5.0,270,0,39.6,0,1,0,0,0,0.0
Jamal Cooper,159317,S,DARTMOUTH,1,4,,2.0,148,0,39.6,0,2,0,0,0,0.0
Bo Simpson-Nealy,177961,S,W CAROLINA,1,4,,4.0,344,0,39.6,0,1,0,0,0,0.0
Markeyvrick Eddie,104270,CB,NICHOLLS,1,2,,2.0,243,0,39.6,0,1,0,0,0,0.0
Kemani Wilson,177686,CB,DRAKE,1,3,,1.0,153,0,39.6,0,3,0,0,0,0.0
Branson Combs,105001,LB,WAKE,1,2,,2.0,339,1,0.0,0,1,0,0,0,0.0
