player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Aiden Aguayo,172994,CB,UTAHTC,1,10,,3.3,1285,1,0.0,0,3,0,0,0,0.0
D'Mon Brinson,158609,S,UCONN,1,28,,14.0,146,1,0.0,0,2,0,0,0,0.0
Thaddeus Dixon,158614,CB,WASHINGTON,1,2,,2.0,340,0,39.6,0,1,0,0,0,0.0
Bryce Anderson,158640,S,TEXAS A&M,1,2,,2.0,312,0,39.6,0,1,0,0,0,0.0
Kent Robinson,158669,CB,W KENTUCKY,1,2,,2.0,346,0,39.6,0,1,0,0,0,0.0
Sidney Porter,97369,S,KENNESAW,1,8,,8.0,200,0,39.6,0,1,0,0,0,0.0
Austin Brown,158689,S,WISCONSIN,1,6,,6.0,349,0,39.6,0,1,0,0,0,0.0
Mohamed Toure,189343,CB,STETSON,1,1,,1.0,302,0,39.6,0,1,0,0,0,0.0
Kaleb Gallop,160527,S,HOWARD,1,2,,2.0,184,0,39.6,0,1,0,0,0,0.0
Ephesians Prysock,158740,CB,WASHINGTON,1,3,,3.0,340,0,39.6,0,1,0,0,0,0.0
Jeremiah McGill,158766,S,UMASS,1,2,,2.0,216,0,39.6,0,1,0,0,0,0.0
Kendall Paul,160113,CB,TXAMCO,1,13,,13.0,1139,1,0.0,0,1,0,0,0,0.0
Jordan Walker,129403,S,CHATTNOOGA,1,13,,13.0,137,0,39.6,0,1,0,0,0,0.0
Rolijah Hardy,188665,LB,INDIANA,1,1,,1.0,190,0,39.6,0,1,0,0,0,0.0
Chris Joines,159848,S,MERCER,1,14,,14.0,219,0,39.6,0,1,0,0,0,0.0
Elliott Davison,133219,S,UTSA,1,4,,4.0,331,0,39.6,0,1,0,0,0,0.0
Jackson Dowd,159778,LB,LEHIGH,1,20,,5.0,205,0,39.6,0,4,0,0,0,0.0
Randy Jordan,97138,CB,HAMPTON,1,8,,8.0,178,0,39.6,0,1,0,0,0,0.0
Avery Scott,181272,CB,N DAKOTA,1,4,,4.0,249,0,39.6,0,1,0,0,0,0.0
