player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Mike Courtney,143052,S,FORDHAM,1,2,,2.0,168,0,39.6,0,1,0,0,0,0.0
Lee Kpogba,99743,LB,W VIRGINIA,1,1,,1.0,343,0,39.6,0,1,0,0,0,0.0
Jackson Mitchell,97924,LB,UCONN,1,1,,1.0,146,0,39.6,0,1,0,0,0,0.0
Matt Hudson,148909,LB,HARVARD,1,2,,2.0,179,0,39.6,0,1,0,0,0,0.0
Larry Brooks,77832,S,TULANE,1,14,,14.0,319,0,39.6,0,1,0,0,0,0.0
Luke Glenna,110962,S,STTHOM,1,15,,15.0,1129,1,0.0,0,1,0,0,0,0.0
Kam In,110429,CB,STTHOM,1,17,,17.0,1129,0,39.6,0,1,0,0,0,0.0
Rodney Samson,109313,LB,MERRIMACK,1,2,,2.0,385,0,39.6,0,1,0,0,0,0.0
Nick Morgan,160010,LB,WOFFORD,1,1,,1.0,350,0,39.6,0,1,0,0,0,0.0
Samaurie Dukes,159958,S,W CAROLINA,1,7,,7.0,344,0,39.6,0,1,0,0,0,0.0
Ezriel Vasquez,159063,CB,PORTLAND,1,1,,1.0,269,0,39.6,0,1,0,0,0,0.0
Cedric Anderson,78680,CB,NWSTATE,1,1,,1.0,257,0,39.6,0,1,0,0,0,0.0
Daiveon Carrington,109286,S,PRINCETON,1,1,,1.0,272,0,39.6,0,1,0,0,0,0.0
Tacario Davis,158719,CB,ARIZONA,1,1,,1.0,109,0,39.6,0,1,0,0,0,0.0
Jeffery Broughton,138366,CB,DELWARE ST,1,2,,2.0,152,0,39.6,0,1,0,0,0,0.0
Isaiah Givens,78752,LB,STNY BROOK,1,5,,2.5,303,0,39.6,0,2,0,0,0,0.0
Cincere Mason,79045,S,KANSAS ST,1,4,,4.0,199,0,39.6,0,1,0,0,0,0.0
Isaiah Taylor,146255,S,ARIZONA,1,2,,2.0,109,0,39.6,0,1,0,0,0,0.0
Nikko Reed,146321,CB,COLORADO,1,1,,1.0,143,0,39.6,0,1,0,0,0,0.0
Trai Hodges,79100,CB,SE MO ST,1,21,,10.5,293,0,39.6,0,2,0,0,0,0.0
Natani Drati,79167,S,FORDHAM,1,15,,7.5,168,0,39.6,0,2,0,0,0,0.0
Raesjon Davis,146427,LB,USC,1,1,,1.0,326,0,39.6,0,1,0,0,0,0.0
Malik Spencer,158397,CB,MICH STATE,1,13,,6.5,223,0,39.6,0,2,0,0,0,0.0
Nick Emmanwori,158121,S,S CAROLINA,1,6,,6.0,289,0,39.6,0,1,0,0,0,0.0
Isaiah Richardson,52205,S,SAMFORD,1,8,,8.0,282,0,39.6,0,1,0,0,0,0.0
