player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Marcis Floyd,88366,S,W VIRGINIA,1,16,,16.0,343,0,39.6,0,1,0,0,0,0.0
Chris Braswell,123908,ED,ALABAMA,1,1,,1.0,103,1,0.0,0,1,0,0,0,0.0
Gregory Elliot II,186615,CB,MERCYHURST,1,2,,2.0,977,0,39.6,0,1,0,0,0,0.0
Kanyon Walker,97528,S,MURRAY ST,1,2,,2.0,236,0,39.6,0,1,0,0,0,0.0
Juwan Johnson,159852,S,MERCER,1,2,,2.0,219,0,39.6,0,1,0,0,0,0.0
Mark Perry,97556,S,TCU,1,3,,3.0,305,0,39.6,0,1,0,0,0,0.0
Kaleb Almo,159705,S,TENN MARTN,1,6,,6.0,310,0,39.6,0,1,0,0,0,0.0
Dion Villiers,159666,S,TENN STATE,1,1,,1.0,308,0,39.6,0,1,0,0,0,0.0
Isaiah Hazel,97661,S,CHARLOTTE,1,6,,6.0,136,0,39.6,0,1,0,0,0,0.0
Clayton Bush,97688,S,ILLINOIS,1,1,,1.0,187,0,39.6,0,1,0,0,0,0.0
Mercury Swaim,159491,LB,ST FRANCIS,1,1,,1.0,299,0,39.6,0,1,0,0,0,0.0
Dalesean Staley,159429,S,N IOWA,1,10,,10.0,255,0,39.6,0,1,0,0,0,0.0
Ishmel Atkins,159117,S,ELON,1,5,,5.0,162,0,39.6,0,1,0,0,0,0.0
Jackson Mitchell,97924,LB,UCONN,1,2,,2.0,146,1,0.0,0,1,0,0,0,0.0
Michael Hurst,159059,S,PORTLAND,1,4,,2.0,269,0,39.6,0,2,0,0,0,0.0
Myles Farmer,98122,S,SYRACUSE,1,3,,3.0,304,0,39.6,0,1,0,0,0,0.0
Jacoby Mathews,158660,S,TEXAS A&M,1,8,,4.0,312,0,39.6,0,2,0,0,0,0.0
Jeremiah Jean-Baptiste,98536,LB,OLE MISS,1,4,,4.0,226,0,39.6,0,1,0,0,0,0.0
Dillon Tatum,158399,CB,MICH STATE,1,2,,2.0,223,0,39.6,0,1,0,0,0,0.0
Malik Spencer,158397,S,MICH STATE,1,3,,1.0,223,0,39.6,0,3,0,0,0,0.0
Tyus Fields,98844,S,CAMPBELL,1,1,,1.0,131,0,39.6,0,1,0,0,0,0.0
Jalen Smith,158187,LB,HAWAII,1,2,,2.0,180,0,39.6,0,1,0,0,0,0.0
Shemar James,157749,LB,FLORIDA,1,3,,3.0,163,0,39.6,0,1,0,0,0,0.0
Jaylin Simpson,98876,S,AUBURN,1,7,,7.0,115,0,39.6,0,1,0,0,0,0.0
Xavier Smith,157707,S,AUSTINPEAY,1,5,,5.0,116,0,39.6,0,1,0,0,0,0.0
Tarian Lee Jr.,98988,LB,GA SOUTHRN,1,4,,4.0,174,0,39.6,0,1,0,0,0,0.0
Malaki Starks,157069,S,GEORGIA,1,7,,7.0,173,1,0.0,0,1,0,0,0,0.0
Alonzo Edwards Jr.,156859,S,TEXAS ST,1,5,,5.0,314,0,39.6,0,1,0,0,0,0.0
AG McGhee,156812,S,MARSHALL,1,4,,4.0,214,0,39.6,0,1,0,0,0,0.0
Jacob Thomas,156722,S,JAMES MAD,1,9,,9.0,197,0,39.6,0,1,0,0,0,0.0
Patrick Smith-Young,156616,S,N TEXAS,1,8,,8.0,251,0,39.6,0,1,0,0,0,0.0
Gavin Gibson,156453,CB,MARYLAND,1,13,,6.5,215,0,39.6,0,2,0,0,0,0.0
Dune Smith,99746,LB,S ILLINOIS,1,1,,1.0,295,0,39.6,0,1,0,0,0,0.0
Xavier Nwankpa,156431,S,IOWA,1,3,,3.0,192,0,39.6,0,1,0,0,0,0.0
Jaylon Scott,99771,LB,NC STATE,1,7,,7.0,248,0,39.6,0,1,0,0,0,0.0
Keyshawn Swanson,100281,S,TROY,1,6,,3.0,318,0,39.6,0,2,0,0,0,0.0
Avi McGary,100290,S,BOWL GREEN,1,3,,3.0,122,0,39.6,0,1,0,0,0,0.0
Omar Emmons,155769,S,MS VLY ST,1,9,,4.5,228,0,39.6,0,2,0,0,0,0.0
Darren Anders,100304,LB,BOWL GREEN,1,1,,1.0,122,0,39.6,0,1,0,0,0,0.0
Malik Moore,155617,S,TUSKEGEE,1,7,,3.5,405,0,39.6,0,2,0,0,0,0.0
D.J. James,100379,CB,AUBURN,1,9,,9.0,115,0,39.6,0,1,0,0,0,0.0
LaCarea Pleasant-Johnson,100394,CB,SO UTAH,1,1,,1.0,298,0,39.6,0,1,0,0,0,0.0
