player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jalen B. Lee,164854,CB,S DAK ST,1,1,,1.0,292,0,39.6,0,1,0,0,0,0.0
Alex Villas,143236,S,DELAWARE,1,3,,3.0,151,0,39.6,0,1,0,0,0,0.0
Alex Howard,62494,LB,YNGTOWN ST,1,2,,2.0,353,0,39.6,0,1,0,0,0,0.0
McCade O'Reilly,147677,LB,MONTANA ST,1,1,,1.0,233,0,39.6,0,1,0,0,0,0.0
Isaac Duffy,76575,S,ALBANY,1,22,,11.0,106,0,39.6,0,2,0,0,0,0.0
Andrew Powdrell,176775,CB,MONTANA ST,1,2,,2.0,233,0,39.6,0,1,0,0,0,0.0
TraJon Cotton,52147,S,MONTANA,1,19,,19.0,232,0,39.6,0,1,0,0,0,0.0
Hugh Ryan,104863,S,FURMAN,1,3,,3.0,170,0,39.6,0,1,0,0,0,0.0
Josh Battle,149841,S,CHATTNOOGA,1,8,,8.0,137,0,39.6,0,1,0,0,0,0.0
KT Seay,173621,S,DELAWARE,1,3,,3.0,151,0,39.6,0,1,0,0,0,0.0
Tyson Rostad,159006,S,MONTANA,1,1,,1.0,232,0,39.6,0,1,0,0,0,0.0
Level Price Jr.,91257,CB,MONTANA ST,1,12,,6.0,233,0,39.6,0,2,0,0,0,0.0
Ty Trinh,142406,S,VILLANOVA,1,26,26.0,13.0,334,0,56.3,1,2,0,-2,0,-0.08
D'Marco Augustin,105925,S,YNGTOWN ST,1,20,20.0,20.0,353,0,87.5,1,1,0,5,8,0.25
Mathias Bertram,128255,LB,IDAHO,1,20,20.0,10.0,185,0,58.3,1,2,0,7,1,0.35
Marcus Harris,97230,CB,IDAHO,1,12,12.0,6.0,185,1,20.8,1,2,0,8,3,0.67
Michel Lucien,174227,S,ALBANY,1,23,11.5,7.7,106,0,77.1,2,3,0,14,11,0.61
PJ Jules,104232,S,S ILLINOIS,1,21,10.5,4.2,295,0,55.4,2,5,0,24,16,1.14
Ubayd Steed,148461,S,S ILLINOIS,1,10,10.0,10.0,295,0,116.7,1,1,0,12,0,1.2
Marcus Hooker,83865,S,YNGTOWN ST,1,9,9.0,4.5,353,0,56.3,1,2,0,6,7,0.67
Logan Kopp,148170,LB,N DAK ST,1,9,9.0,9.0,250,0,87.5,1,1,0,5,7,0.56
