player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jaylon Carlies,124196,S,MISSOURI,1,8,,8.0,229,0,39.6,0,1,0,0,0,0.0
Avieon Terrell,170031,CB,CLEMSON,1,2,,2.0,140,0,39.6,0,1,0,0,0,0.0
Jaquez Dew,168470,LB,ALCORN ST,1,4,,4.0,107,0,39.6,0,1,0,0,0,0.0
D'Yoni Hill,168425,CB,MARSHALL,1,3,,3.0,214,0,39.6,0,1,0,0,0,0.0
Brandon Murphy,165424,S,HAMPTON,1,6,,6.0,178,0,39.6,0,1,0,0,0,0.0
Jordan Irvine,165080,S,STHLSK,1,2,,2.0,1470,0,39.6,0,1,0,0,0,0.0
Aaron Brule,81318,LB,MICH STATE,1,2,,2.0,223,0,39.6,0,1,0,0,0,0.0
Kyeaure Magloire,164255,CB,E KENTUCKY,1,9,,4.5,159,0,39.6,0,2,0,0,0,0.0
Jaden Robinson,83074,CB,OREGON ST,1,2,,2.0,265,0,39.6,0,1,0,0,0,0.0
Jaron Willis,163671,LB,S CAROLINA,1,1,,1.0,289,0,39.6,0,1,0,0,0,0.0
Michael Anyanwu,83103,CB,UTAH ST,1,4,,4.0,329,0,39.6,0,1,0,0,0,0.0
Rocco Nicholl,163143,LB,KENT STATE,1,4,,4.0,201,0,39.6,0,1,0,0,0,0.0
Robert Fitzgerald,162839,CB,NWESTERN,1,2,,2.0,256,0,39.6,0,1,0,0,0,0.0
Kitan Oladapo,83349,S,OREGON ST,1,10,,10.0,265,0,39.6,0,1,0,0,0,0.0
Jamel Johnson,162115,CB,CHARLES SO,1,2,,2.0,135,0,39.6,0,1,0,0,0,0.0
Dominique Hampton,83452,S,WASHINGTON,1,6,,6.0,340,0,39.6,0,1,0,0,0,0.0
Cale Williams,161890,S,CITADEL,1,7,,7.0,139,0,39.6,0,1,0,0,0,0.0
