player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jeremiah Walker,122125,S,STF AUSTIN,1,3,,3.0,301,0,39.6,0,1,0,0,0,0.0
Caleb Curtain,148341,S,ELON,1,4,,4.0,162,0,39.6,0,1,0,0,0,0.0
Malachi McNeal,148141,LB,N DAKOTA,1,1,,1.0,249,0,39.6,0,1,0,0,0,0.0
Tim White,148022,S,S DAKOTA,1,3,,3.0,291,0,39.6,0,1,0,0,0,0.0
Jace O'Hara,147815,S,SACRAMENTO,1,16,,8.0,279,0,39.6,0,2,0,0,0,0.0
Jace Fitzgerald,147675,LB,MONTANA ST,1,3,,3.0,233,0,39.6,0,1,0,0,0,0.0
J.P. Purvis,99175,ED,MISS STATE,1,2,,2.0,227,0,39.6,0,1,0,0,0,0.0
Tim Coutras,147546,S,TENN TECH,1,4,,4.0,309,0,39.6,0,1,0,0,0,0.0
Daijahn Anthony,147537,S,OLE MISS,1,21,,21.0,226,0,39.6,0,1,0,0,0,0.0
Ethan Slade,147532,S,BYU,1,8,,8.0,128,0,39.6,0,1,0,0,0,0.0
Zach Marcheselli,99378,LB,TCU,1,2,,2.0,305,1,0.0,0,1,0,0,0,0.0
Jordan Mahoney,147438,CB,UMASS,1,2,,2.0,216,0,39.6,0,1,0,0,0,0.0
Jordan Stringer,147271,LB,TROY,1,3,,3.0,318,0,39.6,0,1,0,0,0,0.0
Key'Savalyn Barnes,147162,S,LA LAFAYET,1,1,,1.0,207,0,39.6,0,1,0,0,0,0.0
Tyrone Lewis Jr.,147159,S,LA LAFAYET,1,2,,2.0,207,0,39.6,0,1,0,0,0,0.0
Justin Parks,147066,S,ARK STATE,1,7,,3.5,113,0,39.6,0,2,0,0,0,0.0
Alan Wright,146971,CB,VANDERBILT,1,10,,10.0,333,0,39.6,0,1,0,0,0,0.0
Johnathan Baldwin,146214,S,UNLV,1,6,,3.0,325,1,0.0,0,2,0,0,0,0.0
Morice Norris Jr.,146033,CB,FRESNO ST,1,22,,11.0,169,0,39.6,0,2,0,0,0,0.0
Chrishawn Gordon,146032,S,FRESNO ST,1,6,,6.0,169,0,39.6,0,1,0,0,0,0.0
Caleb Spann,145742,S,C MICHIGAN,1,4,,4.0,134,0,39.6,0,1,0,0,0,0.0
Kaleb Ford-Dement,100670,CB,TEXAS ST,1,1,,1.0,314,0,39.6,0,1,0,0,0,0.0
Kalen King,145096,CB,PENN STATE,1,2,,2.0,266,0,39.6,0,1,0,0,0,0.0
Rashad Shepard,182466,S,VA LYNCHBU,1,3,,3.0,406,0,39.6,0,1,0,0,0,0.0
Koby Bretz,145017,S,NEBRASKA,1,5,,5.0,238,0,39.6,0,1,0,0,0,0.0
Billy Bowman Jr.,144638,S,OKLAHOMA,1,4,,4.0,261,0,39.6,0,1,0,0,0,0.0
O.J. Burroughs,144581,S,KANSAS,1,2,,2.0,198,0,39.6,0,1,0,0,0,0.0
Cam Lampkin,101146,CB,WASH STATE,1,1,,1.0,341,0,39.6,0,1,0,0,0,0.0
William Wells,144470,S,UCF,1,4,,4.0,323,0,39.6,0,1,0,0,0,0.0
Jalen McMurray,144393,CB,TEMPLE,1,7,,7.0,306,0,39.6,0,1,0,0,0,0.0
Rayuan Lane III,144326,S,NAVY,1,13,,6.5,237,1,0.0,0,2,0,0,0,0.0
