player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Eavan Gibbons,85696,S,NAVY,1,3,,3.0,237,0,39.6,0,1,0,0,0,0.0
Jason Freeman,164860,LB,S DAK ST,1,12,,12.0,292,1,0.0,0,1,0,0,0,0.0
Dalys Beanum,138295,CB,S DAK ST,1,1,,1.0,292,0,39.6,0,1,0,0,0,0.0
Cale Reeder,138314,S,S DAK ST,1,4,,4.0,292,0,39.6,0,1,0,0,0,0.0
John Marshall,101082,S,NAVY,1,3,,3.0,237,0,39.6,0,1,0,0,0,0.0
Callahan O'Reilly,60467,LB,MONTANA ST,1,4,,4.0,233,0,39.6,0,1,0,0,0,0.0
Walter Reynolds,87002,S,HOLY CROSS,1,12,,12.0,181,0,39.6,0,1,0,0,0,0.0
DyShawn Gales,79027,CB,S DAK ST,1,2,,2.0,292,0,39.6,0,1,0,0,0,0.0
Isaiah Stalbird,83325,S,S DAK ST,1,29,29.0,9.7,292,0,45.1,1,3,0,11,7,0.38
Dawson Weber,66802,S,N DAK ST,1,13,13.0,4.3,250,0,121.5,1,3,1,40,18,3.08
Dom Jones,106697,CB,N DAK ST,1,35,11.7,7.0,250,0,64.6,3,5,0,13,8,0.37
Elliott Davison,133219,S,INCAR WORD,1,21,10.5,7.0,189,1,55.6,2,3,0,27,10,1.29
Brandon Richard,101766,S,INCAR WORD,1,43,8.6,3.6,189,1,14.6,5,12,0,16,26,0.37
Ty Okada,56089,CB,MONTANA ST,1,7,7.0,7.0,233,0,79.2,1,1,0,-1,0,-0.14
Michael Tutsie,66775,S,N DAK ST,1,11,5.5,5.5,250,0,118.8,2,2,0,40,4,3.64
Gavin Davis-Smith,104313,S,SACRAMENTO,1,15,5.0,3.8,279,0,156.3,3,4,1,60,11,4.0
Rayuan Lane III,144326,S,NAVY,1,5,5.0,5.0,237,0,118.8,1,1,0,26,14,5.2
Julian Wlodarczyk,109327,S,N DAK ST,1,9,4.5,4.5,250,0,85.4,2,2,0,9,6,1.0
Terrell Prince,87000,S,HOLY CROSS,1,13,4.3,3.3,181,0,107.3,3,4,0,41,13,3.15
Jeffrey Manning Jr.,52134,S,MONTANA ST,1,4,4.0,4.0,233,0,79.2,1,1,0,3,0,0.75
Isaiah Richardson,52205,S,SAMFORD,1,4,4.0,4.0,282,0,118.8,1,1,0,14,1,3.5
Nick Kubitz,106811,LB,N DAK ST,1,4,4.0,4.0,250,0,118.8,1,1,0,13,0,3.25
Kaleb Culp,133217,S,INCAR WORD,1,4,4.0,2.0,189,0,122.9,1,2,1,19,0,4.75
Shawn Holton,102465,S,INCAR WORD,1,10,3.3,2.5,189,0,156.3,3,4,1,54,22,5.4
Quindrelin Hammonds,102679,S,ARMY,1,3,3.0,1.5,114,0,135.4,1,2,1,25,2,8.33
Brock Mather,161653,LB,SACRAMENTO,1,6,3.0,3.0,279,0,91.7,2,2,0,12,16,2.0
Abel Ordaz,56156,S,SACRAMENTO,1,5,2.5,2.5,279,0,152.1,2,2,1,22,5,4.4
Chase Norblade,104015,S,S DAK ST,1,2,2.0,2.0,292,0,118.8,1,1,0,15,3,7.5
Daeton Mcgaughy,138311,S,S DAK ST,1,4,2.0,2.0,292,0,100.0,2,2,0,16,11,4.0
Kourtlan Marsh,139078,S,SAMFORD,1,2,2.0,2.0,282,0,118.8,1,1,0,25,28,12.5
Emmanuel Flowers,55635,S,SAMFORD,1,4,1.3,1.3,282,0,91.7,3,3,0,18,17,4.5
