player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,S,OREGON ST,1,1,0,265,0,,,100.0,,,0,0,,62.9,0,,0.0,0,0,0.0,0,1,100.0,1,0,1,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Shaun Myers,62235,LB,COLORADO,1,18,0,143,0,2.3,100.0,91.7,3.7,3.7,0,0,0.0,42.4,0,18,,0,0,138.2,3,11,61.1,12,0,0,3,1,23,16,2.1,7.7,0,0,5.0,100.0,100.0,7.0,7.0,0,0,0.0,63.9,0,8,0.0,0,0,100.0,1,7,38.9,7,0,1,1,0,8,3,1.1,8.0
Korey Foreman,70831,ED,FRESNO ST,1,1,0,169,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,0,16.0,100.0,8.3,1.0,1.0,0,0,0.0,60.0,0,17,,0,0,118.8,1,1,100.0,12,0,0,1,0,17,1,17.0,17.0
Domani Jackson,71370,CB,ALABAMA,1,12,0,103,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,66.2,0,,0.0,0,0,0.0,0,11,91.7,11,0,1,0,0,0,0,0.0,
Aaron Smith,71596,CB,NEW MEXICO,1,13,0,241,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,2.0,100.0,100.0,4.5,4.5,0,0,0.0,58.0,0,7,0.0,0,0,89.6,2,9,69.2,9,0,1,2,0,11,7,1.2,5.5
DJ Harvey,72089,CB,USC,1,19,0,326,0,10.0,100.0,100.0,7.0,7.0,0,0,0.0,55.5,0,13,100.0,1,0,118.8,1,7,36.8,7,0,0,1,0,13,3,1.9,13.0,0,0,8.0,0.0,100.0,,5.0,0,1,50.0,70.9,0,,,0,0,39.6,0,10,52.6,10,0,0,2,0,0,0,0.0,
Jadon Pearson,72538,LB,FRESNO ST,1,45,0,169,0,1.0,33.3,78.6,20.0,6.7,0,1,33.3,71.8,0,7,0.0,0,1,42.4,1,22,48.9,28,0,2,3,0,7,1,0.4,7.0,0,1,3.0,100.0,90.9,10.0,10.0,0,0,0.0,74.1,0,6,0.0,0,0,83.3,2,20,44.4,22,1,4,2,0,8,2,0.4,4.0
Marco Notarainni,73389,LB,BOISE ST,1,19,0,120,0,-3.0,100.0,71.4,5.0,5.0,0,0,0.0,61.6,0,4,,0,0,83.3,1,5,26.3,7,0,0,1,0,4,7,0.8,4.0,0,0,1.0,50.0,71.4,10.0,5.0,0,0,0.0,64.1,0,2,0.0,0,0,56.3,1,10,52.6,14,0,1,2,0,2,4,0.2,2.0
Gio De Leon,73658,ED,BUFFALO,1,3,0,126,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,60.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,3,100.0,5,1,1,0,0,0,0,0.0,
Jaymar Mundy,75041,CB,OHIO,1,12,0,259,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,34.0,0.0,100.0,,10.0,0,1,100.0,70.8,0,,,0,0,39.6,0,10,83.3,10,0,0,1,0,0,0,0.0,
