player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Korey Foreman,70831,ED,FRESNO ST,1,3,0,169,0,,,50.0,,,0,0,,59.9,0,,,0,0,0.0,0,2,66.7,4,0,0,0,0,0,0,0.0,,0,0,7.0,100.0,20.0,1.0,1.0,0,0,0.0,60.0,0,16,100.0,1,0,118.8,1,1,33.3,5,0,0,1,0,16,9,16.0,16.0
Justin Flowe,72388,LB,UNLV,1,3,0,325,0,,,75.0,,,0,0,,60.7,0,,,0,0,0.0,0,3,100.0,4,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,
Jadon Pearson,72538,LB,FRESNO ST,1,19,0,169,1,,,55.6,,,0,0,,63.1,0,,0.0,0,0,0.0,0,5,26.3,9,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,4.0,4.0,0,0,0.0,38.7,0,15,0.0,0,0,113.9,3,12,63.2,12,0,4,3,0,34,22,2.8,11.3
Ose Egbase,90529,ED,UNLV,1,1,0,325,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,,0,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,
Virdel Edwards II,99286,CB,HAWAII,1,30,0,180,0,,,100.0,,,0,0,,65.2,0,,,0,0,0.0,0,8,26.7,8,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,100.0,17.0,17.0,0,1,100.0,79.0,0,5,0.0,0,1,87.5,1,18,60.0,18,2,2,1,0,5,0,0.3,5.0
Cecil Powell,99735,CB,SM HOUSTON,1,41,0,281,0,10.5,50.0,91.7,11.0,5.5,0,1,50.0,63.4,0,11,0.0,0,1,66.7,1,11,26.8,12,0,1,2,0,11,9,1.0,11.0,0,0,2.3,66.7,95.7,10.5,7.0,0,1,33.3,76.6,0,6,0.0,0,0,71.5,2,22,53.7,23,1,3,3,0,10,20,0.5,5.0
Cody Stufflebean,122619,ED,KANSAS ST,1,1,0,199,0,-3.0,100.0,25.0,1.0,1.0,0,0,0.0,57.8,0,15,100.0,1,0,118.8,1,1,100.0,4,0,0,1,0,15,18,15.0,15.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,16,0,0,0,0,0,0,,
Bangally Kamara,123012,LB,KANSAS,1,19,0,198,0,0.0,100.0,85.7,3.0,3.0,0,0,0.0,55.2,0,39,0.0,0,0,118.8,2,6,31.6,7,1,2,2,0,47,47,7.8,23.5,0,0,10.0,100.0,69.2,9.0,9.0,0,0,0.0,52.7,0,13,,0,0,118.8,1,9,47.4,13,1,0,1,0,13,3,1.4,13.0
Dave Herard,123779,S,W KENTUCKY,1,29,0,346,1,6.5,50.0,100.0,11.0,5.5,0,0,0.0,59.9,0,13,0.0,0,0,70.8,1,11,37.9,11,1,2,2,0,13,5,1.2,13.0,0,2,,,100.0,,,0,0,,68.3,0,,0.0,0,0,0.0,0,13,44.8,13,1,1,0,0,0,0,0.0,
Jaheem Joseph,129726,S,UNLV,1,21,0,325,0,,,100.0,,,0,1,,60.3,0,,,0,1,0.0,0,10,47.6,10,0,0,0,0,0,0,0.0,,0,0,-3.3,100.0,90.9,3.3,3.3,0,0,0.0,67.7,0,5,25.0,1,0,79.2,3,10,47.6,11,2,3,3,0,-2,8,-0.2,-0.7
