player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,42,0,289,0,9.0,66.7,90.9,9.0,6.0,0,0,0.0,72.2,0,22,20.0,1,0,104.9,2,20,47.6,22,1,4,3,0,34,10,1.9,17.0,0,0,12.7,33.3,100.0,18.0,6.0,0,0,0.0,57.9,0,10,0.0,0,0,43.8,1,19,45.2,19,0,1,3,0,10,1,0.6,10.0
Mark Williams,21922,CB,LA MONROE,1,19,0,209,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,41.3,0,,,0,0,0.0,0,7,36.8,7,0,0,0,0,0,0,0.0,
Devin Taylor,22317,CB,BOWL GREEN,1,37,0,122,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.7,1,0,0,0,0,0,0,,,0,0,1.7,100.0,100.0,7.3,7.3,0,0,0.0,45.6,0,9,100.0,1,0,101.4,3,24,64.9,24,0,0,3,0,25,20,1.1,8.3
Cortez Davis,22974,CB,HAWAII,1,55,0,180,0,,,83.3,,,0,0,,64.0,0,,,0,0,0.0,0,10,18.2,12,0,0,0,0,0,0,0.0,,0,0,13.0,40.0,93.5,14.0,5.6,0,2,40.0,63.5,0,7,,0,2,47.9,2,29,52.7,31,0,0,5,0,12,8,0.4,6.0
Dru Prox,23093,LB,UTSA,1,10,0,331,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,11.0,100.0,72.7,8.0,8.0,0,0,0.0,52.2,0,11,,0,0,112.5,1,8,80.0,11,1,0,1,0,11,0,1.4,11.0
Reggie Stubblefield,23441,S,KANSAS ST,1,11,0,199,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,51.6,0,,0.0,0,0,0.0,0,7,63.6,7,0,1,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,35,0,311,0,9.0,0.0,100.0,,2.0,0,0,0.0,61.0,0,,,0,0,39.6,0,2,5.7,2,0,0,1,0,0,0,0.0,,0,0,13.5,0.0,100.0,,13.5,0,0,0.0,58.8,0,,100.0,1,0,39.6,0,29,82.9,29,0,0,2,0,0,0,0.0,
Darren Evans,24171,CB,LSU,1,15,0,211,0,13.0,100.0,100.0,4.0,4.0,0,0,0.0,44.3,0,24,50.0,1,0,158.3,3,12,80.0,12,0,1,3,1,38,0,3.2,12.7,0,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,3,20.0,3,0,0,0,0,0,0,0.0,
Alvinoski LaFleur,24504,S,E MICHIGAN,1,17,0,160,0,21.0,100.0,100.0,2.0,2.0,0,0,0.0,40.0,0,22,0.0,0,0,118.8,1,2,11.8,2,0,1,1,0,22,1,11.0,22.0,0,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,12,70.6,12,0,0,0,0,0,0,0.0,
Jeremiah Moon,26453,LB,FLORIDA,1,15,0,163,0,,,60.0,,,0,0,,57.7,0,,,0,0,0.0,0,3,20.0,5,0,0,0,0,0,0,0.0,,0,1,,,73.3,,,0,0,,62.7,0,,0.0,0,0,0.0,0,11,73.3,15,0,0,0,0,0,0,0.0,
Demario McCall,28012,CB,OHIO STATE,1,9,0,260,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-2.0,100.0,100.0,9.0,9.0,0,0,0.0,71.6,0,1,0.0,0,0,79.2,1,9,100.0,9,1,1,1,0,1,3,0.1,1.0
Richard Moore,28853,LB,SMU,1,16,0,287,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,1,0,0,0,0,0,0,0.0,,0,0,,,92.3,,,0,0,,69.2,0,,0.0,0,0,0.0,0,12,75.0,13,2,2,0,0,0,0,0.0,
Jack Jones,29050,CB,ARIZONA ST,1,50,0,110,0,5.0,100.0,100.0,19.0,19.0,0,0,0.0,54.1,0,14,0.0,0,0,118.8,1,21,42.0,21,0,1,1,0,14,9,0.7,14.0,0,1,14.0,50.0,100.0,28.0,14.0,0,0,0.0,73.9,0,8,0.0,0,0,60.4,1,29,58.0,29,1,4,2,0,8,0,0.3,8.0
Denzel Feaster,34561,LB,UTSA,1,17,0,331,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,11.8,2,0,0,0,0,0,0,0.0,,0,0,13.5,50.0,100.0,12.0,6.0,0,0,0.0,42.8,0,16,0.0,0,0,77.1,1,12,70.6,12,0,2,2,0,16,2,1.3,16.0
Ferrod Gardner,34595,LB,LA LAFAYET,1,24,0,207,0,,,40.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,8.3,5,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,85.7,9.0,9.0,0,0,0.0,59.6,0,20,0.0,0,0,116.7,2,18,75.0,21,1,2,2,0,24,4,1.3,12.0
John Petrishen,35069,LB,PITTSBURGH,1,18,0,268,0,-2.0,100.0,100.0,1.0,1.0,0,0,0.0,58.1,0,71,100.0,1,0,118.8,1,1,5.6,1,0,0,1,0,71,73,71.0,71.0,0,1,4.0,100.0,71.4,9.0,9.0,0,0,0.0,75.3,1,7,0.0,0,0,56.3,1,10,55.6,14,0,0,1,0,7,3,0.8,7.0
Cristian Williams,36151,S,TULSA,1,26,0,320,0,,,100.0,,,0,0,,61.7,0,,,0,0,0.0,0,3,11.5,3,0,0,0,0,0,0,0.0,,0,0,22.0,33.3,100.0,17.0,5.7,0,0,0.0,51.5,0,13,0.0,0,0,47.9,1,18,69.2,18,0,2,3,0,13,6,0.8,13.0
Thad Mangum,36819,DI,USF,1,1,0,327,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,
Josh Drayden,38498,CB,CAL,1,39,0,130,0,8.5,100.0,92.3,12.0,12.0,0,0,0.0,63.1,0,6,0.0,0,0,129.2,2,24,61.5,26,0,1,2,1,11,0,0.5,5.5,0,2,7.5,100.0,82.4,7.0,7.0,0,0,0.0,53.2,0,12,0.0,0,0,112.5,2,14,35.9,17,0,1,2,0,22,7,1.6,11.0
Jordan Carmouche,39951,LB,HOUSTON,1,6,0,182,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,0.0,0.0,100.0,,4.0,0,0,0.0,61.5,0,,,0,0,39.6,0,5,83.3,5,0,0,1,0,0,0,0.0,
Derrion Rakestraw,39968,S,TULANE,1,6,0,319,0,,,100.0,,,0,0,,71.5,0,,,0,0,0.0,0,2,33.3,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,51.3,0,,0.0,0,0,0.0,0,3,50.0,3,0,1,0,0,0,0,0.0,
Phillip Howard,40350,CB,MINNESOTA,1,2,0,225,0,3.0,100.0,100.0,1.0,1.0,0,0,0.0,69.1,0,7,0.0,0,0,95.8,1,1,50.0,1,1,1,1,0,7,4,7.0,7.0,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Prather Hudson,40617,S,ILLINOIS,1,2,0,187,0,,,100.0,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Justin Rice,40640,LB,UTAH ST,1,27,0,329,1,-7.0,100.0,90.0,9.0,9.0,0,0,0.0,72.7,0,-6,0.0,0,0,79.2,1,9,33.3,10,0,0,1,0,-6,1,-0.7,-6.0,0,0,3.0,100.0,71.4,5.0,5.0,0,0,0.0,63.6,0,5,0.0,0,0,87.5,1,5,18.5,7,0,1,1,0,5,2,1.0,5.0
Aaron Hansford,40694,LB,TEXAS A&M,1,54,0,312,0,-3.0,100.0,72.2,11.0,11.0,0,0,0.0,72.0,0,3,0.0,0,0,79.2,1,13,24.1,18,1,1,1,0,3,6,0.3,3.0,0,0,6.3,100.0,81.8,9.0,9.0,0,0,0.0,47.9,0,25,50.0,1,0,106.9,3,27,50.0,33,1,1,3,0,29,10,1.1,9.7
