player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,26,0,289,0,,,100.0,,,0,0,,56.1,0,,50.0,1,0,0.0,0,10,38.5,10,1,1,0,0,0,0,0.0,,0,1,40.0,0.0,100.0,,10.0,0,0,0.0,86.5,1,,0.0,0,0,0.0,0,13,50.0,13,1,1,1,0,0,0,0.0,
Mark Williams,21922,CB,LA MONROE,1,42,0,209,0,,,100.0,,,0,0,,63.6,0,,0.0,0,0,0.0,0,2,4.8,2,1,1,0,0,0,0,0.0,,0,0,7.0,50.0,100.0,27.0,13.5,0,0,0.0,60.7,0,7,50.0,1,0,58.3,1,27,64.3,27,0,1,2,0,7,10,0.3,7.0
Devin Taylor,22317,CB,BOWL GREEN,1,24,0,122,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,8.3,2,0,0,0,0,0,0,0.0,,0,0,32.7,0.0,100.0,,6.3,0,0,0.0,58.2,1,,,0,0,0.0,0,20,83.3,20,0,0,3,0,0,0,0.0,
Cortez Davis,22974,CB,HAWAII,1,57,0,180,0,12.3,25.0,100.0,22.0,5.5,0,1,25.0,71.6,0,12,,0,1,39.6,1,22,38.6,22,0,0,4,0,12,2,0.5,12.0,0,0,8.0,75.0,96.3,8.3,6.3,1,1,25.0,62.7,0,18,0.0,0,1,93.8,3,26,45.6,27,0,1,4,0,28,18,1.1,9.3
Dru Prox,23093,LB,UTSA,1,12,0,331,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,16.7,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,53.4,0,,0.0,0,0,0.0,0,8,66.7,8,0,1,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,22,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.5,1,0,0,0,0,0,0,0.0,,0,0,22.0,50.0,100.0,14.0,7.0,0,0,0.0,67.2,0,7,0.0,0,0,58.3,1,16,72.7,16,1,1,2,0,7,2,0.5,7.0
Darren Evans,24171,CB,LSU,1,1,0,211,0,-2.0,100.0,100.0,1.0,1.0,0,0,0.0,60.0,0,17,,0,0,118.8,1,1,100.0,1,0,0,1,0,17,19,17.0,17.0,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Alvinoski LaFleur,24504,S,E MICHIGAN,1,18,0,160,0,,,80.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,22.2,5,1,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.2,0,,,0,0,0.0,0,12,66.7,12,0,0,0,0,0,0,0.0,
Luc Bequette,25776,DI,CAL,1,1,0,130,0,,,9.1,,,0,0,,59.2,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,50.0,1,0,0.0,0,0,0.0,14,0,1,0,0,0,0,,
Jeremiah Moon,26453,LB,FLORIDA,1,10,0,163,0,,,44.4,,,0,0,,63.3,0,,0.0,0,0,0.0,0,4,40.0,9,0,1,0,0,0,0,0.0,,0,1,19.0,0.0,36.4,,4.0,0,0,0.0,61.5,0,,0.0,0,0,39.6,0,4,40.0,11,1,1,1,0,0,0,0.0,
