player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,2,0,214,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Chaz Ah You,51989,LB,BYU,1,17,0,128,0,,,77.8,,,0,0,,62.8,0,,,0,0,0.0,0,7,41.2,9,0,0,0,0,0,0,0.0,,0,0,8.5,100.0,100.0,2.5,2.5,0,0,0.0,51.1,0,20,0.0,0,0,118.8,2,5,29.4,5,0,1,2,0,27,10,5.4,13.5
Cole Pearce,52970,LB,BALL ST,1,24,0,117,0,,,66.7,,,0,0,,61.0,0,,,0,0,0.0,0,6,25.0,9,0,0,0,0,0,0,0.0,,0,0,,,82.4,,,0,0,,55.3,0,,,0,0,0.0,0,14,58.3,17,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,S,CINCINNATI,1,15,0,138,0,16.0,0.0,71.4,,4.0,0,0,0.0,79.1,0,,0.0,0,0,39.6,0,5,33.3,7,0,1,1,0,0,0,0.0,,0,0,4.7,100.0,76.9,3.3,3.3,0,0,0.0,58.3,0,20,0.0,0,0,109.7,3,10,66.7,13,0,2,3,0,31,17,3.1,10.3
Jaheim Thomas,54193,LB,ARKANSAS,1,7,0,111,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,51,0,316,0,4.7,66.7,93.8,7.5,5.0,0,0,0.0,54.1,0,13,50.0,1,0,88.2,2,15,29.4,16,0,1,3,0,22,13,1.5,11.0,0,0,6.5,50.0,93.1,25.0,12.5,0,0,0.0,67.0,0,9,,0,0,62.5,1,27,52.9,29,0,0,2,0,9,3,0.4,9.0
John Davis,56230,CB,N TEXAS,1,5,0,251,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,14.0,100.0,100.0,4.0,4.0,0,0,0.0,53.5,0,16,0.0,0,0,118.8,1,4,80.0,4,0,1,1,0,16,2,4.0,16.0
Bryson Jackson,57738,S,BAYLOR,1,3,0,118,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,,,100.0,,,0,0,,63.2,0,,0.0,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,UMASS,1,13,0,216,0,,,80.0,,,0,0,,61.6,0,,,0,0,0.0,0,4,30.8,5,0,0,0,0,0,0,0.0,,0,0,,,71.4,,,0,0,,62.3,0,,,0,0,0.0,0,5,38.5,7,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,1,0,226,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,
