player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Cameron Goode,38410,ED,CAL,1,10,0,130,0,,,21.4,,,0,0,,60.7,0,,,0,0,0.0,0,3,30.0,14,0,0,0,0,0,0,0.0,,0,0,,,23.8,,,0,0,,71.7,0,,0.0,0,0,0.0,0,5,50.0,21,0,1,0,0,0,0,0.0,
Josh Drayden,38498,CB,CAL,1,43,0,130,0,-1.0,100.0,100.0,13.0,13.0,0,0,0.0,59.6,0,9,100.0,1,0,104.2,1,15,34.9,15,0,0,1,0,9,10,0.7,9.0,0,0,6.0,50.0,90.9,20.0,10.0,0,0,0.0,67.5,0,5,0.0,0,0,56.3,1,20,46.5,22,0,1,2,0,5,0,0.3,5.0
Branden Smith,55582,CB,CAL,1,6,0,130,0,,,100.0,,,0,0,,62.5,0,,,0,0,0.0,0,3,50.0,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,
Elijah Hicks,55584,S,CAL,1,46,0,130,0,6.0,50.0,100.0,14.0,7.0,0,0,0.0,59.9,0,16,,0,0,116.7,1,16,34.8,16,0,0,2,1,16,16,1.1,16.0,0,1,-3.0,100.0,95.7,21.0,21.0,0,0,0.0,60.7,0,1,50.0,1,0,79.2,1,22,47.8,23,0,0,1,0,1,4,0.0,1.0
Greg Johnson,55734,CB,USC,1,12,0,326,0,,,66.7,,,0,0,,62.2,0,,,0,0,0.0,0,2,16.7,3,0,0,0,0,0,0,0.0,,0,0,-5.0,100.0,47.4,8.0,8.0,0,0,0.0,56.3,0,17,100.0,1,0,118.8,1,9,75.0,19,0,0,1,0,17,22,2.1,17.0
Nick Figueroa,56335,ED,USC,1,4,0,326,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.5,0,,,0,0,0.0,0,4,100.0,20,0,0,0,0,0,0,0.0,
Marqez Bimage,58184,ED,CAL,1,8,0,130,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,14,0,1,0,0,0,0,,,0,0,-1.0,100.0,35.0,7.0,7.0,0,0,0.0,63.8,0,-1,0.0,0,0,79.2,1,7,87.5,20,0,1,1,0,-1,0,-0.1,-1.0
Juliano Falaniko,58234,ED,USC,1,2,0,326,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,66.7,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,3,1,0,0,0,0,0,0.0,
Daniel Scott,60640,S,CAL,1,44,0,130,0,-5.0,100.0,81.3,12.0,12.0,0,0,0.0,71.8,0,-4,0.0,0,0,79.2,1,13,29.5,16,2,1,1,0,-4,1,-0.3,-4.0,0,0,-2.0,100.0,100.0,22.0,22.0,0,0,0.0,62.0,0,16,50.0,1,0,118.8,1,23,52.3,23,0,1,1,0,16,18,0.7,16.0
Isaiah Pola-Mao,60781,S,USC,1,26,0,326,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,3,11.5,3,0,0,0,0,0,0,0.0,,0,1,5.0,100.0,95.7,7.0,7.0,0,0,0.0,69.3,0,21,0.0,0,0,108.3,3,22,84.6,23,1,2,3,0,30,15,1.4,10.0
Ralen Goforth,72169,LB,USC,1,21,0,326,0,-4.0,100.0,66.7,2.0,2.0,0,0,0.0,49.0,0,5,100.0,1,0,87.5,1,2,9.5,3,0,0,1,0,5,9,2.5,5.0,0,1,,,78.3,,,0,0,,71.5,0,,0.0,0,0,0.0,0,18,85.7,23,1,1,0,0,0,0,0.0,
Kana'i Mauga,81982,LB,USC,1,17,0,326,0,-1.0,100.0,33.3,1.0,1.0,0,0,0.0,72.9,0,0,0.0,0,0,79.2,1,1,5.9,3,1,2,1,0,0,1,0.0,0.0,0,1,-6.0,100.0,75.0,14.0,14.0,0,0,0.0,77.8,0,5,0.0,0,0,87.5,1,15,88.2,20,0,1,1,0,5,11,0.4,5.0
Isaac Taylor-Stuart,83101,CB,USC,1,17,0,326,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.9,1,0,0,0,0,0,0,0.0,,0,0,9.3,100.0,88.9,5.3,5.3,0,0,0.0,52.5,0,39,0.0,0,0,118.8,3,16,94.1,18,0,3,3,0,51,23,3.2,17.0
Chase Williams,83102,S,USC,1,6,0,326,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,6,100.0,6,1,1,0,0,0,0,0.0,
Muelu Iosefa,86017,LB,CAL,1,20,0,130,0,,,66.7,,,0,0,,61.3,0,,,0,0,0.0,0,4,20.0,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,71.3,0,,0.0,0,0,0.0,0,14,70.0,14,1,1,0,0,0,0,0.0,
Miles Williams,100382,S,CAL,1,2,0,130,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Kaulana Makaula,100614,LB,USC,1,1,0,326,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,3.0,100.0,50.0,1.0,1.0,0,0,0.0,67.3,0,3,0.0,0,0,79.2,1,1,100.0,2,1,1,1,0,3,0,3.0,3.0
Chris Thompson Jr.,124005,S,USC,1,23,0,326,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,3,13.0,3,0,0,0,0,0,0,0.0,,0,0,-4.0,0.0,86.4,,19.0,0,0,0.0,67.8,0,,0.0,0,0,39.6,0,19,82.6,22,1,2,1,0,0,0,0.0,
Collin Gamble,131648,CB,CAL,1,24,0,130,0,6.7,66.7,100.0,3.5,2.3,0,0,0.0,48.2,0,11,0.0,0,0,82.6,2,7,29.2,7,0,1,3,0,18,4,2.6,9.0,0,0,8.3,100.0,100.0,3.0,3.0,0,0,0.0,54.4,0,18,0.0,0,0,118.8,3,10,41.7,10,1,2,3,0,39,14,4.3,13.0
Tramayne Mejia-Paster,131662,LB,CAL,1,36,0,130,0,,,57.1,,,0,0,,62.8,0,,,0,0,0.0,0,8,22.2,14,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,95.7,21.0,21.0,0,0,0.0,71.2,0,9,0.0,0,0,104.2,1,22,61.1,23,2,3,1,0,9,4,0.4,9.0
Isaiah Young,131669,CB,CAL,1,15,0,130,0,11.8,75.0,100.0,2.0,1.5,0,1,25.0,56.6,0,21,0.0,0,1,103.1,3,7,46.7,7,0,2,4,0,37,5,6.2,12.3,0,0,9.8,75.0,100.0,2.7,2.0,0,0,0.0,34.1,0,45,,0,0,156.3,3,8,53.3,8,0,0,4,1,60,38,7.5,20.0
Tuli Tuipulotu,131840,ED,USC,1,12,0,326,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,0.0,100.0,55.0,5.5,5.5,0,0,0.0,57.0,0,9,0.0,0,0,100.0,2,11,91.7,20,1,2,2,0,16,16,1.5,8.0
Lu-Magia Hearns III,146296,CB,CAL,1,45,0,130,0,,,100.0,,,0,0,,72.7,0,,,0,0,0.0,0,16,35.6,16,0,0,0,0,0,0,0.0,,0,0,9.4,60.0,100.0,7.0,4.2,0,2,40.0,68.4,0,16,0.0,0,2,77.1,3,22,48.9,22,2,2,5,0,30,16,1.4,10.0
Oluwafemi Oladejo,146302,LB,CAL,1,23,0,130,0,,,80.0,,,0,0,,62.7,0,,,0,0,0.0,0,8,34.8,10,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.1,0,,,0,0,0.0,0,9,39.1,9,0,0,0,0,0,0,0.0,
Prophet Brown,146421,CB,USC,1,16,0,326,0,6.0,100.0,100.0,3.0,3.0,0,0,0.0,53.3,0,9,0.0,0,0,104.2,1,3,18.8,3,0,1,1,0,9,3,3.0,9.0,0,0,3.5,100.0,100.0,5.5,5.5,0,0,0.0,50.2,0,12,0.0,0,0,112.5,2,12,75.0,12,0,2,2,0,22,15,2.0,11.0
