player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jordan Carmouche,39951,LB,ARK STATE,1,15,0,113,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,70.6,12.0,12.0,0,0,0.0,62.8,0,5,,0,0,87.5,1,12,80.0,17,0,0,1,0,5,4,0.4,5.0
Brandon Moore,42620,CB,NEBRASKA,1,8,0,238,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,2,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.6,0,,,0,0,0.0,0,6,75.0,6,0,0,0,0,0,0,0.0,
Brandon Bouyer-Randle,42637,LB,UCONN,1,7,0,146,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,-7.0,100.0,23.1,3.0,3.0,0,0,0.0,62.4,0,8,25.0,1,0,100.0,1,3,42.9,13,3,3,1,0,8,15,2.7,8.0
Ryan McWood,43189,LB,MIAMI OH,1,44,0,221,0,,,83.3,,,0,0,,63.3,0,,,0,0,0.0,0,10,22.7,12,0,0,0,0,0,0,0.0,,0,1,3.0,100.0,91.3,10.5,10.5,0,1,50.0,85.3,0,4,0.0,0,1,83.3,2,21,47.7,23,1,1,2,0,8,2,0.4,4.0
Jon-Michael Terry,43635,LB,TULSA,1,23,0,320,0,,,68.4,,,0,0,,64.0,0,,,0,0,0.0,0,13,56.5,19,0,0,0,0,0,0,0.0,,0,0,,,62.5,,,0,0,,62.3,0,,,0,0,0.0,0,5,21.7,8,0,0,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,1,18,0,180,0,,,62.5,,,0,0,,61.5,0,,,0,0,0.0,0,5,27.8,8,0,0,0,0,0,0,0.0,,0,0,2.0,66.7,100.0,6.5,4.3,0,0,0.0,62.4,0,4,0.0,0,0,70.1,2,13,72.2,13,1,1,3,0,6,9,0.5,3.0
Alii Matau,52219,LB,S JOSE ST,1,29,0,285,0,,,66.7,,,0,0,,60.8,0,,,0,0,0.0,0,2,6.9,3,0,0,0,0,0,0,0.0,,0,1,11.5,50.0,66.7,19.0,9.5,0,0,0.0,82.5,1,5,0.0,0,0,16.7,1,20,69.0,30,1,1,2,0,5,1,0.3,5.0
Rico Tolefree,52250,LB,S JOSE ST,1,1,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,70.8,0,,0.0,0,0,0.0,0,1,100.0,2,1,1,0,0,0,0,0.0,
Tre White,52261,S,S JOSE ST,1,5,0,285,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,
Gabe Reid,52273,ED,UTAH,1,1,0,328,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,8.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,12,0,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,1,61,0,239,0,9.5,100.0,100.0,2.5,2.5,0,0,0.0,47.1,0,12,0.0,0,0,106.3,2,5,8.2,5,0,2,2,0,19,0,3.8,9.5,0,0,11.5,83.3,100.0,9.2,7.7,0,0,0.0,63.5,0,24,0.0,0,0,109.7,5,49,80.3,49,1,6,6,0,62,9,1.3,12.4
Mekhi LaPointe,52315,S,USF,1,29,0,327,0,4.0,100.0,100.0,5.0,5.0,0,0,0.0,53.4,0,9,0.0,0,0,104.2,1,5,17.2,5,0,1,1,0,9,5,1.8,9.0,0,1,10.5,100.0,92.3,6.0,6.0,0,0,0.0,35.5,0,21,75.0,3,0,118.8,2,12,41.4,13,0,0,2,0,29,8,2.4,14.5
Nick Roberts,52318,S,SMU,1,40,0,287,0,4.0,100.0,100.0,14.0,14.0,0,0,0.0,49.0,0,10,100.0,1,0,108.3,1,17,42.5,17,0,0,1,0,10,6,0.7,10.0,0,0,,,95.2,,,0,0,,53.8,0,,0.0,0,0,0.0,0,20,50.0,21,0,2,0,0,0,0,0.0,
DeShawn Pace,53549,LB,CINCINNATI,1,17,0,138,0,,,100.0,,,0,0,,64.1,0,,0.0,0,0,0.0,0,10,58.8,10,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,17.6,3,0,0,0,0,0,0,0.0,
Ja'von Hicks,53569,S,CINCINNATI,1,35,0,138,0,-1.0,100.0,100.0,14.0,14.0,0,0,0.0,74.6,0,0,0.0,0,0,79.2,1,14,40.0,14,0,1,1,0,0,1,0.0,0.0,0,0,,,100.0,,,0,0,,54.2,0,,100.0,1,0,0.0,0,8,22.9,8,0,0,0,0,0,0,0.0,
Ivan Pace Jr.,53587,LB,CINCINNATI,1,28,0,138,0,,,57.1,,,0,0,,61.4,0,,0.0,0,0,0.0,0,8,28.6,14,1,1,0,0,0,0,0.0,,0,0,5.0,0.0,87.5,,7.0,0,1,100.0,87.5,0,,0.0,0,1,39.6,0,7,25.0,8,1,1,1,0,0,0,0.0,
Carrington Valentine,53750,CB,KENTUCKY,1,37,0,202,0,21.0,0.0,100.0,,7.0,0,0,0.0,56.2,0,,,0,0,39.6,0,7,18.9,7,0,0,1,0,0,0,0.0,,0,0,13.3,100.0,100.0,6.7,6.7,0,0,0.0,63.1,0,55,0.0,0,0,158.3,3,24,64.9,24,1,2,3,1,65,25,3.3,21.7
Jaheim Thomas,54193,LB,CINCINNATI,1,13,0,138,0,,,90.0,,,0,0,,63.1,0,,,0,0,0.0,0,9,69.2,10,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,
Isaiah Norman,54967,S,MARSHALL,1,19,0,214,0,,,100.0,,,0,0,,34.8,0,,,0,0,0.0,0,3,15.8,3,0,0,0,0,0,0,0.0,,0,0,16.3,66.7,100.0,6.5,4.3,0,0,0.0,36.7,0,37,0.0,0,0,149.3,2,14,73.7,14,0,2,3,1,47,28,3.6,23.5
Aapri Washington,55013,CB,E CAROLINA,1,33,0,156,0,-2.0,100.0,100.0,6.0,6.0,0,0,0.0,64.4,0,6,,0,0,91.7,1,7,21.2,7,0,0,1,0,6,8,1.0,6.0,0,1,13.7,66.7,100.0,8.5,5.7,0,0,0.0,68.4,0,6,0.0,0,0,70.1,2,18,54.5,18,1,2,3,0,3,0,0.2,1.5
Tim Terry,55020,LB,AKRON,1,21,0,102,0,,,66.7,,,0,0,,61.5,0,,,0,0,0.0,0,4,19.0,6,0,0,0,0,0,0,0.0,,0,0,,,93.3,,,0,0,,71.2,0,,0.0,0,0,0.0,0,14,66.7,15,1,1,0,0,0,0,0.0,
Devonni Reed,55046,S,S CAROLINA,1,13,0,289,0,33.0,100.0,100.0,6.0,6.0,0,0,0.0,30.8,0,57,,0,0,118.8,1,6,46.2,6,0,0,1,0,57,24,9.5,57.0,0,0,-3.3,100.0,100.0,1.7,1.7,0,0,0.0,67.3,0,10,0.0,0,0,84.7,3,5,38.5,5,1,2,3,0,13,23,2.6,4.3
Troy Brown,55050,LB,OLE MISS,1,13,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,12.0,100.0,66.7,3.0,3.0,0,0,0.0,48.9,0,26,,0,0,118.8,1,4,30.8,6,0,0,1,0,26,14,8.7,26.0
Wilson Huber,55090,LB,CINCINNATI,1,15,0,138,0,,,75.0,,,0,0,,60.8,0,,,0,0,0.0,0,3,20.0,4,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,50.0,3.0,3.0,0,0,0.0,74.5,0,1,0.0,0,0,79.2,1,3,20.0,6,1,2,1,0,1,4,0.3,1.0
Ian Swenson,55104,LB,UCONN,1,44,0,146,0,,,50.0,,,0,0,,62.0,0,,,0,0,0.0,0,4,9.1,8,0,0,0,0,0,0,0.0,,0,1,8.8,80.0,100.0,5.8,4.6,0,0,0.0,54.2,0,24,0.0,0,0,111.7,4,23,52.3,23,1,2,5,0,54,22,2.3,13.5
Dorian Hall,55168,S,FIU,1,8,0,166,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,7.0,100.0,100.0,6.0,6.0,0,0,0.0,52.4,0,8,,0,0,100.0,1,6,75.0,6,0,0,1,0,8,1,1.3,8.0
Jaylon Jones,55197,CB,GA STATE,1,27,0,175,0,9.0,0.0,100.0,,8.0,0,0,0.0,64.5,0,,,0,0,39.6,0,8,29.6,8,0,0,1,0,0,0,0.0,,0,0,23.0,50.0,100.0,13.0,6.5,0,0,0.0,54.0,0,54,100.0,1,0,95.8,1,14,51.9,14,0,0,2,0,54,34,4.2,54.0
Zachary Ford,55353,S,TOLEDO,1,22,0,316,0,6.0,0.0,100.0,,3.0,0,1,100.0,76.6,0,,,0,1,39.6,0,4,18.2,4,0,0,1,0,0,0,0.0,,0,1,-1.0,100.0,100.0,16.0,16.0,0,0,0.0,76.3,0,-1,0.0,0,0,79.2,1,18,81.8,18,1,1,1,0,-1,0,-0.1,-1.0
Chase Monroe,55439,LB,CHARLOTTE,1,31,0,136,0,,,83.3,,,0,0,,61.7,0,,,0,0,0.0,0,5,16.1,6,0,0,0,0,0,0,0.0,,0,0,4.0,50.0,92.3,24.0,12.0,0,0,0.0,55.6,0,6,66.7,2,0,56.3,1,24,77.4,26,0,1,2,0,6,5,0.3,6.0
Malik Hausman,55567,CB,HAWAII,1,11,0,180,0,13.0,100.0,75.0,3.0,3.0,0,0,0.0,53.0,0,16,0.0,0,0,118.8,1,3,27.3,4,0,1,1,0,16,3,5.3,16.0,0,0,23.0,0.0,88.9,,8.0,0,0,0.0,55.2,0,,0.0,0,0,39.6,0,8,72.7,9,0,1,1,0,0,0,0.0,
Azizi Hearn,55569,CB,UCLA,1,32,0,324,0,18.0,0.0,83.3,,4.0,0,1,100.0,70.8,0,,,0,1,39.6,0,5,15.6,6,0,0,1,0,0,0,0.0,,0,0,,,85.7,,,0,0,,65.2,0,,,0,0,0.0,0,18,56.3,21,0,0,0,0,0,0,0.0,
Timarcus Davis,55574,CB,ARIZONA ST,1,5,0,110,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,,,0,0,55.0,100.0,100.0,4.0,4.0,0,0,0.0,29.4,0,58,,0,0,158.3,1,4,80.0,4,0,0,1,1,58,3,14.5,58.0
Wesley McCormick,55609,CB,W VIRGINIA,1,21,0,343,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,4,19.0,4,0,0,0,0,0,0,0.0,,0,0,15.0,100.0,100.0,2.3,2.3,0,0,0.0,47.5,0,57,0.0,0,0,118.8,3,7,33.3,7,2,2,3,0,70,25,10.0,23.3
Anthony Johnson,55628,CB,VIRGINIA,1,38,0,335,0,19.0,0.0,100.0,,7.0,0,2,100.0,78.6,0,,,0,1,39.6,0,15,39.5,15,0,0,2,0,0,0,0.0,,0,0,27.5,50.0,95.7,11.0,5.5,0,1,25.0,64.9,0,23,0.0,0,0,77.1,2,22,57.9,23,0,1,4,0,32,3,1.5,16.0
