player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,19,0,289,0,-2.0,100.0,88.9,8.0,8.0,0,0,0.0,64.3,0,10,,0,0,108.3,1,8,42.1,9,0,0,1,0,10,12,1.3,10.0,0,0,19.0,100.0,100.0,10.0,10.0,0,0,0.0,48.8,0,26,,0,0,118.8,1,10,52.6,10,0,0,1,0,26,7,2.6,26.0
Devin Taylor,22317,CB,BOWL GREEN,1,29,0,122,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,3,10.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.3,0,,,0,0,0.0,0,14,48.3,14,0,0,0,0,0,0,0.0,
Cortez Davis,22974,CB,HAWAII,1,34,0,180,0,22.0,0.0,100.0,,8.0,0,0,0.0,70.7,0,,,0,0,39.6,0,8,23.5,8,0,0,1,0,0,0,0.0,,0,0,19.5,50.0,100.0,20.0,10.0,0,0,0.0,62.3,0,9,100.0,1,0,62.5,1,20,58.8,20,0,0,2,0,9,8,0.5,9.0
Reggie Stubblefield,23441,S,KANSAS ST,1,20,0,199,0,6.0,0.0,66.7,,2.0,0,0,0.0,52.0,0,,,0,0,39.6,0,2,10.0,3,0,0,1,0,0,0,0.0,,0,0,0.0,100.0,61.1,2.5,2.5,0,0,0.0,32.8,0,10,100.0,2,0,93.8,4,11,55.0,18,0,0,4,0,26,26,2.6,6.5
Colby Burton,23898,CB,HAWAII,1,4,0,180,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,5,0,311,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,43.0,0.0,100.0,,5.0,0,0,0.0,71.3,0,,,0,0,39.6,0,5,100.0,5,0,0,1,0,0,0,0.0,
Darren Evans,24171,CB,LSU,1,32,0,211,0,5.0,100.0,100.0,15.0,15.0,0,0,0.0,60.2,0,10,0.0,0,0,108.3,1,15,46.9,15,0,1,1,0,10,5,0.7,10.0,0,0,7.0,100.0,100.0,12.0,12.0,0,0,0.0,59.3,0,11,0.0,0,0,112.5,1,12,37.5,12,0,1,1,0,11,4,0.9,11.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,16,0,160,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,18.8,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,55.7,0,,0.0,0,0,0.0,0,9,56.3,9,1,1,0,0,0,0,0.0,
Luc Bequette,25776,DI,CAL,1,1,0,130,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,1,,,7.1,,,0,0,,59.9,0,,0.0,0,0,0.0,0,1,100.0,14,0,0,0,0,0,0,0.0,
Brenden Schooler,28253,S,TEXAS,1,14,0,311,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,43.0,0.0,100.0,,10.0,0,0,0.0,75.1,0,,,0,0,39.6,0,10,71.4,10,0,0,1,0,0,0,0.0,
