player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,CB,OREGON ST,1,23,0,265,0,32.0,100.0,100.0,5.0,5.0,0,0,0.0,51.0,0,52,0.0,0,0,118.8,1,6,26.1,6,0,1,1,0,52,20,10.4,52.0,0,0,44.0,0.0,100.0,,9.0,0,0,0.0,61.8,0,,0.0,0,0,39.6,0,11,47.8,11,1,3,1,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,19,0,323,0,,,60.0,,,0,0,,72.6,0,,,0,0,0.0,0,6,31.6,10,0,0,0,0,0,0,0.0,,0,1,-1.3,100.0,84.6,3.3,3.3,0,0,0.0,80.8,0,7,16.7,1,0,87.5,3,11,57.9,13,3,4,3,0,15,19,1.5,5.0
Jaheim Thomas,54193,LB,WISCONSIN,1,16,0,349,0,,,90.0,,,0,0,,63.0,0,,,0,0,0.0,0,9,56.3,10,1,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,5,31.3,5,1,1,0,0,0,0,0.0,
Alex Howard,62494,LB,DUKE,1,24,0,154,1,,,90.9,,,0,0,,45.2,0,,0.0,0,0,0.0,0,10,41.7,11,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,84.6,8.0,8.0,0,0,0.0,65.6,0,6,0.0,0,0,91.7,1,11,45.8,13,0,0,1,0,6,2,0.8,6.0
Barry Brown,62724,LB,COAST CAR,1,8,0,141,0,,,62.5,,,0,0,,62.1,0,,,0,0,0.0,0,5,62.5,8,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.2,0,,,0,0,0.0,0,2,25.0,3,0,0,0,0,0,0,0.0,
Kam Butler,63872,ED,VIRGINIA,1,1,0,335,0,,,7.7,,,0,0,,60.2,0,,,0,0,0.0,0,1,100.0,13,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,61.0,0,,0.0,0,0,0.0,0,0,0.0,13,1,1,0,0,0,0,,
Tate Romney,70946,LB,ARIZONA ST,1,1,0,110,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,25,0,103,0,4.0,100.0,100.0,9.0,9.0,0,0,0.0,72.0,0,5,0.0,0,0,87.5,1,10,40.0,10,1,1,1,0,5,1,0.6,5.0,0,0,14.8,75.0,100.0,4.7,3.5,0,1,25.0,58.2,0,20,20.0,1,1,104.2,3,15,60.0,15,1,4,4,0,38,8,2.7,12.7
William Nimmo Jr.,71391,S,S DIEGO ST,1,19,0,284,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,6,31.6,6,0,0,0,0,0,0,0.0,,0,0,15.0,100.0,100.0,12.0,12.0,0,0,0.0,54.1,0,15,0.0,0,0,118.8,1,12,63.2,12,0,1,1,0,15,0,1.3,15.0
Akili Arnold,71406,S,USC,1,15,0,326,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,,,0,2,10.5,100.0,100.0,6.5,6.5,0,0,0.0,50.5,0,22,0.0,0,0,118.8,2,13,86.7,13,0,2,2,0,28,7,2.2,14.0
Easton Mascarenas-Arnold,71410,LB,USC,1,21,0,326,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,9.5,2,0,0,0,0,0,0,,,0,1,0.5,100.0,86.4,9.5,9.5,0,0,0.0,64.0,0,9,0.0,0,0,95.8,2,19,90.5,22,1,5,2,0,14,13,0.7,7.0
DJ Harvey,72089,CB,S JOSE ST,1,32,0,285,0,21.0,100.0,100.0,3.0,3.0,0,0,0.0,53.8,0,21,0.0,0,0,118.8,1,3,9.4,3,0,1,1,0,21,0,7.0,21.0,0,1,16.3,50.0,93.3,9.3,4.7,0,3,50.0,77.3,0,12,14.3,1,2,97.2,3,28,87.5,30,3,5,6,1,20,2,0.7,6.7
Kamren Fabiculanan,72332,S,WASHINGTON,1,25,0,340,0,12.5,0.0,83.3,,5.0,0,0,0.0,91.2,1,,,0,0,0.0,0,10,40.0,12,0,0,2,0,0,0,0.0,,0,0,2.5,100.0,82.4,7.0,7.0,0,0,0.0,75.4,0,8,0.0,0,0,95.8,2,14,56.0,17,1,2,2,0,14,9,1.0,7.0
Logan Pili,72354,LB,UTAH ST,1,1,0,329,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,2,0,0,0,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,1,18,0,300,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.6,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.5,0,,,0,0,0.0,0,17,94.4,17,0,0,0,0,0,0,0.0,
