player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,9,0,214,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.8,0,,,0,0,0.0,0,6,66.7,6,0,0,0,0,0,0,0.0,
Mason White,43872,CB,TCU,1,14,0,305,0,8.0,100.0,100.0,11.0,11.0,0,0,0.0,65.1,0,8,,0,0,100.0,1,11,78.6,11,0,0,1,0,8,0,0.7,8.0,0,0,9.0,100.0,100.0,2.0,2.0,0,0,0.0,51.6,0,14,0.0,0,0,118.8,1,2,14.3,2,0,1,1,0,14,5,7.0,14.0
Cole Pearce,52970,LB,BALL ST,1,46,0,117,0,4.0,100.0,90.0,9.0,9.0,0,0,0.0,72.8,0,4,0.0,0,0,83.3,1,9,19.6,10,1,2,1,0,4,0,0.4,4.0,0,1,0.5,100.0,87.9,7.3,7.3,0,0,0.0,66.7,0,17,20.0,1,0,107.3,4,29,63.0,33,1,3,4,0,39,37,1.3,9.8
Jaheim Thomas,54193,LB,ARKANSAS,1,26,0,111,0,,,50.0,,,0,0,,62.8,0,,,0,0,0.0,0,6,23.1,12,1,0,0,0,0,0,0.0,,0,1,,,94.1,,,0,0,,66.7,0,,0.0,0,0,0.0,0,16,61.5,17,1,1,0,0,0,0,0.0,
Jordan Strachan,55198,ED,S CAROLINA,1,1,0,289,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,17,0,0,0,0,0,0,,,0,0,,,4.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,23,1,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,33,0,316,0,,,85.7,,,0,0,,62.6,0,,,0,0,0.0,0,6,18.2,7,0,0,0,0,0,0,0.0,,0,0,10.7,33.3,100.0,24.0,8.0,1,0,0.0,60.9,0,6,0.0,0,0,42.4,1,24,72.7,24,0,2,3,0,6,0,0.3,6.0
Korey Hernandez,55796,CB,E MICHIGAN,1,2,0,160,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Bryson Jackson,57738,S,BAYLOR,1,8,0,118,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,1,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,55.6,4.0,4.0,0,0,0.0,52.4,0,13,,0,0,118.8,1,5,62.5,9,0,0,1,0,13,16,3.3,13.0
Jerry Roberts,57759,LB,UMASS,1,16,0,216,0,-9.0,100.0,100.0,9.0,9.0,0,0,0.0,52.9,0,17,100.0,1,0,118.8,1,11,68.8,11,0,0,1,0,17,26,1.9,17.0,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,3,18.8,3,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,6,0,226,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,42.9,,,0,0,,71.5,0,,0.0,0,0,0.0,0,6,100.0,14,1,1,0,0,0,0,0.0,
