player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,S,OREGON ST,1,2,0,265,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.3,0,,0.0,0,0,0.0,0,2,100.0,2,0,1,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,18,0,347,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-4.0,0.0,82.4,,13.0,0,0,0.0,63.9,0,,,0,0,39.6,0,14,77.8,17,1,0,1,0,0,0,0.0,
Mister Williams,70521,LB,S DIEGO ST,1,41,0,284,0,1.0,0.0,85.7,,6.0,0,1,100.0,76.5,0,,,0,1,39.6,0,6,14.6,7,0,0,1,0,0,0,0.0,,0,0,-1.0,0.0,97.1,,32.0,0,1,100.0,64.1,0,,100.0,1,0,39.6,0,33,80.5,34,0,0,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,4,0,169,0,,,20.0,,,1,1,,74.2,0,,100.0,1,1,0.0,0,4,100.0,20,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,0,0,0,0,0,0,,
Calvin Pitcher,70877,LB,UAB,1,11,0,321,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,18.2,2,0,0,0,0,0,0,0.0,,0,0,,,88.9,,,0,0,,56.8,0,,100.0,1,0,0.0,0,8,72.7,9,0,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,3,0,110,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,100.0,3,0,0,0,0,0,0,0.0,
DJ Harvey,72089,CB,USC,1,7,0,326,0,19.5,100.0,100.0,1.5,1.5,0,0,0.0,27.7,0,75,0.0,0,0,158.3,2,3,42.9,3,0,1,2,1,86,47,28.7,43.0,0,0,,,100.0,,,0,0,,62.2,0,,,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,
Raider Damuni,72338,S,BYU,1,40,0,128,0,38.0,0.0,100.0,,13.0,0,0,0.0,65.3,0,,,0,0,39.6,0,15,37.5,15,0,0,1,0,0,0,0.0,,0,1,14.0,100.0,100.0,7.0,7.0,0,0,0.0,43.6,0,15,0.0,0,0,118.8,2,14,35.0,14,1,3,2,0,28,0,2.0,14.0
Jadon Pearson,72538,LB,FRESNO ST,1,48,0,169,1,-2.0,100.0,63.6,19.0,19.0,0,0,0.0,78.0,0,6,0.0,0,0,91.7,1,21,43.8,33,2,3,1,0,6,8,0.3,6.0,0,0,-1.0,0.0,100.0,,22.0,0,0,0.0,65.1,0,,,0,0,39.6,0,22,45.8,22,0,0,1,0,0,0,0.0,
Marco Notarainni,73389,LB,BOISE ST,1,17,0,120,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.9,4,0,0,0,0,0,0,,,0,0,,,80.0,,,0,0,,62.9,0,,,0,0,0.0,0,12,70.6,15,0,0,0,0,0,0,0.0,
