player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
John Porchivina,28202,LB,OLE MISS,1,2,0,226,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
Colby Reeder,30285,LB,IOWA STATE,1,16,0,193,0,,,37.5,,,0,0,,61.7,0,,,0,0,0.0,0,3,18.8,8,0,0,0,0,0,0,0.0,,0,0,,,78.6,,,0,0,,70.9,1,,0.0,0,0,0.0,0,11,68.8,14,0,1,0,0,0,0,0.0,
Kyle Pugh,35900,LB,N ILLINOIS,1,12,0,254,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,5,41.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.7,0,,0.0,0,0,0.0,0,3,25.0,3,0,1,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,28,0,113,0,,,100.0,,,0,0,,63.0,0,,0.0,0,0,0.0,0,7,25.0,7,1,1,0,0,0,0,0.0,,0,0,17.0,100.0,100.0,13.0,13.0,0,0,0.0,49.7,0,51,,0,0,158.3,1,14,50.0,14,0,0,1,1,51,34,3.9,51.0
Bricen Garner,42520,S,W MICHIGAN,1,43,0,347,0,2.0,0.0,100.0,,11.0,0,0,0.0,66.9,0,,0.0,0,0,39.6,0,13,30.2,13,0,1,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,68.8,0,,0.0,0,0,0.0,0,20,46.5,20,0,2,0,0,0,0,0.0,
Brandon Moore,42620,CB,NEBRASKA,1,2,0,238,0,4.0,100.0,100.0,1.0,1.0,0,0,0.0,69.1,0,5,0.0,0,0,87.5,1,1,50.0,1,0,1,1,0,5,1,5.0,5.0,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
Brandon Bouyer-Randle,42637,LB,UCONN,1,14,0,146,0,,,14.3,,,0,0,,60.3,0,,,0,0,0.0,0,2,14.3,14,0,0,0,0,0,0,0.0,,0,0,,,43.8,,,0,0,,62.7,0,,,0,0,0.0,0,7,50.0,16,0,0,0,0,0,0,0.0,
Clifford Chattman,42657,S,UTSA,1,14,0,331,0,23.5,100.0,100.0,4.0,4.0,0,0,0.0,39.9,0,42,0.0,0,0,118.8,2,8,57.1,8,0,1,2,0,51,4,6.4,25.5,0,0,18.0,0.0,100.0,,4.0,0,1,100.0,78.2,0,,,0,1,39.6,0,5,35.7,5,0,0,1,0,0,0,0.0,
Ryan McWood,43189,LB,MIAMI OH,1,20,0,221,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,2,0,0,0,0,0,0,0.0,,0,0,-1.5,100.0,90.0,9.0,9.0,0,0,0.0,67.3,1,7,0.0,0,0,39.6,2,18,90.0,20,0,1,2,0,4,7,0.2,2.0
Jaydon Grant,43354,S,OREGON ST,1,53,0,265,0,,,96.3,,,0,0,,68.0,0,,0.0,0,0,0.0,0,26,49.1,27,0,1,0,0,0,0,0.0,,0,0,22.0,100.0,100.0,6.7,6.7,0,0,0.0,54.4,0,60,0.0,0,0,118.8,3,21,39.6,21,0,2,3,0,87,21,4.4,29.0
Jon-Michael Terry,43635,LB,TULSA,1,26,0,320,0,3.0,0.0,70.6,,11.0,0,0,0.0,53.9,0,,,0,0,39.6,0,12,46.2,17,0,0,1,0,0,0,0.0,,0,0,,,87.5,,,0,0,,62.8,0,,,0,0,0.0,0,7,26.9,8,0,0,0,0,0,0,0.0,
Sione Tupou,44093,LB,TEXAS ST,1,52,0,314,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,1.9,2,0,0,0,0,0,0,0.0,,0,1,6.5,83.3,95.1,7.4,6.2,0,0,0.0,46.3,0,23,0.0,0,0,111.1,5,39,75.0,41,0,3,6,0,64,39,1.7,12.8
Antwaine Richardson,49364,S,KENT STATE,1,34,0,201,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,5.0,100.0,100.0,8.3,8.3,0,0,0.0,60.8,0,9,33.3,2,0,97.2,3,27,79.4,27,1,3,3,0,22,7,0.9,7.3
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,17,0,174,0,3.0,100.0,83.3,5.0,5.0,0,0,0.0,34.2,0,9,50.0,1,0,104.2,1,5,29.4,6,1,1,1,0,9,6,1.8,9.0,0,0,15.0,50.0,90.0,9.0,4.5,0,0,0.0,46.9,0,21,,0,0,127.1,1,9,52.9,10,0,0,2,1,21,0,2.3,21.0
Penei Pavihi,52079,LB,HAWAII,1,22,0,180,0,,,60.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,13.6,5,0,0,0,0,0,0,0.0,,0,1,3.6,80.0,100.0,4.5,3.6,0,0,0.0,55.9,0,31,0.0,0,0,107.5,4,18,81.8,18,2,4,5,0,49,40,2.7,12.3
George Nyakwol,52203,S,RICE,1,17,0,275,0,,,100.0,,,0,0,,66.1,0,,0.0,0,0,0.0,0,12,70.6,12,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,4,23.5,4,0,0,0,0,0,0,0.0,
Trey Schuman,52216,ED,RICE,1,1,0,275,0,,,16.7,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,
Alii Matau,52219,LB,S JOSE ST,1,24,0,285,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,4,16.7,4,0,0,0,0,0,0,0.0,,0,0,-4.0,0.0,100.0,,17.0,0,0,0.0,70.8,0,,,0,0,39.6,0,17,70.8,17,0,0,1,0,0,0,0.0,
Rico Tolefree,52250,LB,S JOSE ST,1,6,0,285,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,,,0,0,,,71.4,,,0,0,,62.7,0,,,0,0,0.0,0,5,83.3,7,0,0,0,0,0,0,0.0,
Gabe Reid,52273,ED,UTAH,1,1,0,328,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,1,33,0,239,0,2.0,100.0,100.0,3.5,3.5,0,0,0.0,58.2,0,34,33.3,1,0,118.8,2,8,24.2,8,0,2,2,0,46,42,6.6,23.0,0,0,12.0,50.0,100.0,10.0,5.0,0,0,0.0,90.3,1,44,0.0,0,0,93.8,2,22,66.7,22,2,4,4,1,48,10,2.4,24.0
Mekhi LaPointe,52315,S,USF,1,28,0,327,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,61.2,0,7,0.0,0,0,93.8,2,12,42.9,12,0,3,2,0,13,3,1.1,6.5,0,0,1.3,100.0,100.0,3.0,3.0,0,0,0.0,50.0,0,22,,0,0,118.8,3,9,32.1,9,0,0,3,0,40,36,4.4,13.3
Nick Roberts,52318,S,SMU,1,33,0,287,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,9,27.3,9,0,0,0,0,0,0,0.0,,0,0,-6.0,100.0,95.0,19.0,19.0,0,0,0.0,57.9,0,19,,0,0,118.8,1,19,57.6,20,0,0,1,0,19,25,1.0,19.0
Xavier Peters,52819,ED,FAU,1,6,0,165,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,16.0,100.0,38.5,5.0,5.0,0,0,0.0,51.4,0,15,0.0,0,0,118.8,1,5,83.3,13,0,1,1,0,15,-1,3.0,15.0
Cole Pearce,52970,LB,BALL ST,1,41,0,117,0,,,60.0,,,0,0,,60.7,0,,,0,0,0.0,0,3,7.3,5,0,0,0,0,0,0,0.0,,0,0,16.0,100.0,88.6,31.0,31.0,0,0,0.0,61.2,0,17,0.0,0,0,118.8,1,31,75.6,35,0,1,1,0,17,1,0.5,17.0
DeShawn Pace,53549,LB,CINCINNATI,1,13,0,138,0,21.0,100.0,100.0,8.0,8.0,0,0,0.0,46.9,0,22,,0,0,118.8,1,8,61.5,8,0,0,1,0,22,1,2.8,22.0,0,0,,,80.0,,,0,0,,61.7,0,,,0,0,0.0,0,4,30.8,5,0,0,0,0,0,0,0.0,
Ja'von Hicks,53569,S,CINCINNATI,1,15,0,138,0,4.5,0.0,100.0,,4.5,0,0,0.0,86.1,1,,100.0,1,0,0.0,0,9,60.0,9,0,0,2,0,0,0,0.0,,0,0,16.0,0.0,100.0,,5.0,0,0,0.0,33.5,0,,,0,0,39.6,0,5,33.3,5,0,0,1,0,0,0,0.0,
Ivan Pace Jr.,53587,LB,CINCINNATI,1,7,0,138,0,,,66.7,,,0,0,,60.9,0,,,0,0,0.0,0,4,57.1,6,0,0,0,0,0,0,0.0,,0,0,,,66.7,,,0,0,,60.4,0,,,0,0,0.0,0,2,28.6,3,0,0,0,0,0,0,0.0,
Carrington Valentine,53750,CB,KENTUCKY,1,41,0,202,0,5.0,0.0,100.0,,3.0,0,1,100.0,75.4,0,,,0,1,39.6,0,3,7.3,3,0,0,1,0,0,0,0.0,,0,2,20.4,28.6,100.0,17.5,5.0,0,0,0.0,66.5,0,16,25.0,1,0,39.6,2,36,87.8,36,0,1,7,0,18,8,0.5,9.0
Jaheim Thomas,54193,LB,CINCINNATI,1,7,0,138,0,6.0,0.0,83.3,,5.0,0,0,0.0,48.3,0,,,0,0,39.6,0,5,71.4,6,0,0,1,0,0,0,0.0,,0,0,2.0,100.0,66.7,2.0,2.0,0,0,0.0,62.6,0,5,0.0,0,0,87.5,1,2,28.6,3,0,1,1,0,5,3,2.5,5.0
