player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,S,OREGON ST,1,12,0,265,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,8.3,2,0,0,0,0,0,0,0.0,,0,0,,,90.9,,,0,0,,55.3,0,,0.0,0,0,0.0,0,10,83.3,11,0,1,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,18,0,347,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,16.7,3,0,0,0,0,0,0,0.0,,0,0,,,81.8,,,0,0,,64.8,0,,0.0,0,0,0.0,0,9,50.0,11,1,1,0,0,0,0,0.0,
Shaun Myers,62235,LB,COLORADO,1,8,0,143,1,,,75.0,,,0,0,,73.6,0,,0.0,0,0,0.0,0,6,75.0,8,0,1,0,0,0,0,0.0,,0,0,28.0,0.0,100.0,,2.0,0,0,0.0,64.0,0,,,0,0,39.6,0,2,25.0,2,0,0,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,1,0,169,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,10,2,0,0,0,0,0,,
Calvin Pitcher,70877,LB,UAB,1,5,0,321,1,,,66.7,,,0,0,,62.8,0,,0.0,0,0,0.0,0,2,40.0,3,0,0,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,61.5,0,,,0,0,0.0,0,3,60.0,4,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,23,0,103,0,,,100.0,,,0,0,,64.8,0,,,0,0,0.0,0,5,21.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.2,0,,,0,0,0.0,0,17,73.9,17,0,0,0,0,0,0,0.0,
DJ Harvey,72089,CB,USC,1,19,0,326,0,15.0,0.0,100.0,,4.0,0,0,0.0,53.3,0,,,0,0,39.6,0,5,26.3,5,0,0,1,0,0,0,0.0,,0,1,17.3,66.7,100.0,6.5,4.3,0,0,0.0,55.9,0,20,0.0,0,0,109.7,2,14,73.7,14,0,1,3,0,40,1,3.1,20.0
Jadon Pearson,72538,LB,FRESNO ST,1,17,0,169,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,7,41.2,7,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,100.0,8.0,8.0,0,0,0.0,44.7,0,14,,0,0,118.8,1,8,47.1,8,0,0,1,0,14,18,1.8,14.0
Trent Whalen,73609,LB,ARKANSAS,1,2,0,111,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,16.0,100.0,100.0,2.0,2.0,0,0,0.0,52.1,0,21,0.0,0,0,118.8,1,2,100.0,2,0,1,1,0,21,5,10.5,21.0
Jaymar Mundy,75041,CB,OHIO,1,9,0,259,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,65.3,0,,,0,0,0.0,0,8,88.9,8,0,0,0,0,0,0,0.0,
Brendon Harris,83446,S,MIDDLE TN,1,2,0,224,0,,,66.7,,,0,0,,60.9,0,,,0,0,0.0,0,2,100.0,3,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Jalil Tucker,86578,CB,OREGON ST,1,14,0,265,0,15.0,66.7,100.0,3.0,2.0,0,0,0.0,29.2,0,61,,0,0,149.3,2,6,42.9,6,0,0,3,1,75,41,12.5,37.5,0,0,5.5,50.0,100.0,8.0,4.0,0,0,0.0,56.5,0,6,,0,0,56.3,1,8,57.1,8,0,0,2,0,6,13,0.8,6.0
Ceyair Wright,86877,CB,NEBRASKA,1,8,0,238,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,62.5,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,37.5,3,0,0,0,0,0,0,0.0,
David Reese,90079,ED,SYRACUSE,1,7,0,304,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,19,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,62.4,0,,,0,0,0.0,0,7,100.0,14,0,0,0,0,0,0,0.0,
Solomon Brown,97386,S,BUFFALO,1,34,0,126,0,5.0,0.0,100.0,,5.0,0,1,100.0,81.2,0,,0.0,0,1,39.6,0,6,17.6,6,0,2,1,0,0,0,0.0,,0,0,42.0,100.0,100.0,23.0,23.0,0,0,0.0,60.3,0,43,,0,0,118.8,1,24,70.6,24,0,0,1,0,43,1,1.9,43.0
Jett Elad,97543,S,RUTGERS,1,25,0,278,1,,,100.0,,,0,0,,72.6,1,,0.0,0,0,0.0,0,12,48.0,12,0,0,0,0,0,0,0.0,,0,0,12.0,50.0,100.0,11.0,5.5,1,1,50.0,80.3,0,11,100.0,1,1,66.7,1,12,48.0,12,0,0,2,0,11,12,1.0,11.0
Mohamed Toure,97751,LB,MIAMI FL,1,30,0,220,0,1.0,0.0,62.5,,5.0,0,0,0.0,61.3,0,,100.0,1,0,39.6,0,5,16.7,8,0,0,1,0,0,0,0.0,,0,0,4.3,66.7,95.0,9.0,6.0,0,1,33.3,67.7,0,4,0.0,0,1,70.1,2,19,63.3,20,1,2,3,0,5,5,0.3,2.5
Zaylin Wood,97761,DI,VANDERBILT,1,2,0,333,0,,,40.0,,,0,0,,68.5,1,,,0,0,0.0,0,2,100.0,5,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,
Mark Davis,97886,CB,VANDERBILT,1,20,0,333,0,6.5,100.0,100.0,4.5,4.5,0,0,0.0,52.5,0,8,0.0,0,0,97.9,2,9,45.0,9,0,2,2,0,15,2,1.7,7.5,0,0,,,100.0,,,0,0,,66.8,0,,0.0,0,0,0.0,0,11,55.0,11,0,1,0,0,0,0,0.0,
Shammond Cooper,97918,LB,AKRON,1,35,0,102,0,7.0,0.0,85.7,,6.0,0,0,0.0,49.9,0,,,0,0,39.6,0,6,17.1,7,0,0,1,0,0,0,0.0,,0,0,12.0,100.0,92.3,24.0,24.0,0,0,0.0,58.8,0,16,,0,0,118.8,1,24,68.6,26,0,0,1,0,16,4,0.7,16.0
Jalen Catalon,98867,S,MISSOURI,1,11,0,229,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,4,36.4,4,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,6.0,6.0,0,0,0.0,64.2,0,5,0.0,0,0,87.5,1,7,63.6,7,0,1,1,0,5,3,0.8,5.0
Brandon Mack II,99105,ED,HOUSTON,1,9,0,182,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,4.0,100.0,40.9,4.5,4.5,0,0,0.0,53.8,0,8,100.0,1,0,89.6,2,9,100.0,22,0,0,2,0,11,3,1.2,5.5
