player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,8,0,214,0,,,100.0,,,0,0,,62.5,0,,,0,0,0.0,0,3,37.5,3,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,100.0,2.5,2.5,0,0,0.0,62.9,0,9,,0,0,97.9,2,5,62.5,5,0,0,2,0,15,19,3.0,7.5
Cole Pearce,52970,LB,BALL ST,1,37,0,117,0,2.5,50.0,80.8,19.0,9.5,0,0,0.0,58.3,0,9,50.0,1,0,62.5,1,21,56.8,26,1,1,2,0,9,9,0.5,9.0,0,0,-3.0,100.0,100.0,14.0,14.0,0,0,0.0,56.1,0,5,100.0,1,0,87.5,1,15,40.5,15,0,0,1,0,5,8,0.4,5.0
DeShawn Pace,53549,S,CINCINNATI,1,40,0,138,0,10.0,0.0,57.1,,4.0,0,1,100.0,76.5,0,,,0,1,39.6,0,4,10.0,7,0,0,1,0,0,0,0.0,,0,1,-2.0,50.0,90.5,19.0,9.5,0,0,0.0,66.0,0,5,0.0,0,0,56.3,1,19,47.5,21,0,0,2,0,5,4,0.3,5.0
Jaheim Thomas,54193,LB,ARKANSAS,1,13,0,111,0,,,50.0,,,0,0,,53.7,0,,100.0,1,0,0.0,0,1,7.7,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,52.7,0,,,0,0,0.0,0,11,84.6,11,0,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,43,0,316,0,15.0,33.3,100.0,16.0,5.3,0,0,0.0,54.8,0,11,0.0,0,0,45.1,1,18,41.9,18,0,1,3,0,11,11,0.7,11.0,0,1,6.0,100.0,94.7,9.0,9.0,0,0,0.0,62.5,0,23,0.0,0,0,118.8,2,18,41.9,19,0,1,2,0,28,16,1.6,14.0
Korey Hernandez,55796,CB,E MICHIGAN,1,2,0,160,0,39.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,50.0,1,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,0.0,
Bryson Jackson,57738,S,BAYLOR,1,9,0,118,0,,,75.0,,,0,0,,60.6,0,,,0,0,0.0,0,3,33.3,4,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,75.0,6.0,6.0,0,0,0.0,63.0,0,30,,0,0,118.8,1,6,66.7,8,0,0,1,0,30,30,5.0,30.0
Isaac Ukwu,57888,ED,OLE MISS,1,8,0,226,0,,,33.3,,,0,0,,62.7,0,,0.0,0,0,0.0,0,2,25.0,6,1,1,0,0,0,0,0.0,,0,1,5.5,100.0,40.0,2.5,2.5,0,0,0.0,54.0,0,9,0.0,0,0,97.9,2,6,75.0,15,0,0,2,0,15,4,3.0,7.5
Malik Robinson,58044,LB,HOUSTON,1,29,0,182,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.4,1,0,0,0,0,0,0,0.0,,0,0,17.0,100.0,100.0,24.0,24.0,0,0,0.0,49.1,0,23,0.0,0,0,118.8,1,24,82.8,24,1,1,1,0,23,6,1.0,23.0
Londyn Craft,60689,LB,E MICHIGAN,1,12,0,160,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,25.0,3,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,100.0,7.0,7.0,0,0,0.0,75.9,0,-3,,0,0,79.2,1,9,75.0,9,0,0,1,0,-3,1,-0.4,-3.0
Takulve Williams,61346,S,W KENTUCKY,1,28,0,346,0,1.0,0.0,100.0,,3.0,0,0,0.0,61.6,0,,,0,0,39.6,0,3,10.7,3,0,0,1,0,0,0,0.0,,0,0,3.0,0.0,76.9,,10.0,0,0,0.0,71.8,0,,0.0,0,0,39.6,0,20,71.4,26,0,1,2,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,39,0,128,0,8.4,40.0,100.0,5.5,2.2,1,1,20.0,69.4,1,7,0.0,0,0,8.3,2,11,28.2,11,0,1,5,0,9,12,0.8,4.5,0,0,11.0,100.0,94.7,8.5,8.5,0,0,0.0,57.7,0,72,,0,0,158.3,2,18,46.2,19,0,0,2,1,70,48,4.1,35.0
Jeremiah Harris,63043,S,JVILLE ST,1,43,0,196,0,8.5,50.0,100.0,4.5,2.3,0,0,0.0,70.6,0,7,0.0,0,0,56.3,2,9,20.9,9,1,2,4,0,10,4,1.1,5.0,0,0,0.0,50.0,100.0,24.0,12.0,0,1,50.0,75.1,0,4,0.0,0,1,56.3,1,25,58.1,25,1,1,2,0,4,8,0.2,4.0
Will Whitson,64470,ED,COAST CAR,1,2,0,141,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,,,5.3,,,0,0,,58.5,0,,100.0,1,0,0.0,0,1,50.0,19,0,0,0,0,0,0,0.0,
Markel Perry,66793,ED,SM HOUSTON,1,1,0,281,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,5.6,,,0,0,,67.9,0,,0.0,0,0,0.0,0,1,100.0,18,1,2,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,31,0,110,0,,,63.6,,,0,0,,62.6,0,,,0,0,0.0,0,7,22.6,11,0,0,0,0,0,0,0.0,,0,0,,,90.0,,,0,0,,65.4,0,,,0,0,0.0,0,18,58.1,20,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,26,0,326,0,31.0,0.0,100.0,,7.0,0,0,0.0,71.0,0,,,0,0,39.6,0,7,26.9,7,0,0,1,0,0,0,0.0,,0,0,4.0,50.0,100.0,17.0,8.5,0,0,0.0,55.8,0,1,0.0,0,0,56.3,1,17,65.4,17,0,1,2,0,1,4,0.1,1.0
William Nimmo Jr.,71391,S,UCLA,1,15,0,324,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.7,2,0,0,0,0,0,0,0.0,,0,0,,,83.3,,,0,0,,63.8,0,,,0,0,0.0,0,10,66.7,12,0,0,0,0,0,0,0.0,
Quentin Moten,71681,CB,UNLV,1,8,0,325,0,34.0,0.0,100.0,,4.0,0,0,0.0,70.9,0,,,0,0,39.6,0,4,50.0,4,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.5,0,,0.0,0,0,0.0,0,4,50.0,4,0,1,0,0,0,0,0.0,
Jaxen Turner,71728,S,UNLV,1,37,0,325,0,8.3,33.3,100.0,15.0,5.0,0,0,0.0,89.5,1,5,0.0,0,0,2.8,1,17,45.9,17,1,2,3,0,5,8,0.3,5.0,0,0,8.5,75.0,100.0,5.0,3.8,0,0,0.0,45.0,0,17,,0,0,95.8,3,15,40.5,15,0,0,4,0,30,2,2.0,10.0
DJ Harvey,72089,CB,S JOSE ST,1,39,0,285,0,21.0,100.0,100.0,2.0,2.0,0,0,0.0,30.3,0,25,,0,0,158.3,1,3,7.7,3,0,0,1,1,25,4,12.5,25.0,0,0,27.0,0.0,100.0,,10.0,0,0,0.0,59.7,0,,50.0,1,0,39.6,0,30,76.9,30,0,1,3,0,0,0,0.0,
Ralen Goforth,72169,LB,WASHINGTON,1,19,0,340,0,,,50.0,,,0,0,,62.6,0,,0.0,0,0,0.0,0,3,15.8,6,1,1,0,0,0,0,0.0,,0,0,3.0,100.0,92.3,12.0,12.0,0,1,100.0,73.4,0,3,,0,1,79.2,1,12,63.2,13,0,0,1,0,3,0,0.3,3.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,16,0,340,0,5.0,0.0,100.0,,2.0,0,1,100.0,74.6,0,,,0,1,39.6,0,2,12.5,2,0,0,1,0,0,0,0.0,,0,0,4.0,100.0,100.0,12.0,12.0,0,0,0.0,57.3,0,7,,0,0,95.8,1,12,75.0,12,0,0,1,0,7,3,0.6,7.0
