player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Dru Prox,23093,LB,UTSA,1,4,0,331,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,4,100.0,4,0,0,0,0,0,0,0.0,
Colby Reeder,30285,LB,IOWA STATE,1,18,0,193,0,,,62.5,,,0,0,,61.5,0,,,0,0,0.0,0,5,27.8,8,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.3,0,,0.0,0,0,0.0,0,11,61.1,11,1,1,0,0,0,0,0.0,
Kyle Pugh,35900,LB,N ILLINOIS,1,9,0,254,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,1,,,100.0,,,0,0,,65.5,0,,0.0,0,0,0.0,0,7,77.8,7,0,1,0,0,0,0,0.0,
Monte McGary,42477,CB,KANSAS,1,4,0,198,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,35,0,347,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.9,1,0,0,0,0,0,0,0.0,,0,0,8.3,83.3,96.8,5.8,4.8,0,0,0.0,51.9,0,26,12.5,1,0,100.7,5,30,85.7,31,4,7,6,0,49,13,1.7,9.8
Brandon Bouyer-Randle,42637,LB,UCONN,1,17,0,146,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.9,5,0,0,0,0,0,0,,,0,0,7.5,100.0,48.3,6.5,6.5,0,0,0.0,56.9,0,17,0.0,0,0,112.5,2,14,82.4,29,0,1,2,0,22,7,1.7,11.0
Clifford Chattman,42657,S,UTSA,1,46,0,331,0,,,100.0,,,0,0,,65.1,0,,0.0,0,0,0.0,0,6,13.0,6,0,1,0,0,0,0,0.0,,0,0,20.5,0.0,96.8,,14.5,0,1,50.0,84.1,0,,0.0,0,1,39.6,0,30,65.2,31,1,1,2,0,0,0,0.0,
Justin Clark,43185,CB,WISCONSIN,1,20,0,349,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,66.1,0,,,0,0,0.0,0,17,85.0,17,0,0,0,0,0,0,0.0,
Jaydon Grant,43354,S,OREGON ST,1,55,0,265,0,0.0,0.0,90.0,,7.0,0,1,100.0,71.1,0,,,0,1,39.6,0,9,16.4,10,0,0,1,0,0,0,0.0,,0,0,6.0,66.7,97.6,20.0,13.3,0,0,0.0,62.7,0,16,0.0,0,0,88.2,2,41,74.5,42,0,3,3,0,22,16,0.6,11.0
Jon-Michael Terry,43635,LB,TULSA,1,24,0,320,0,0.0,100.0,100.0,9.0,9.0,0,0,0.0,66.0,0,6,0.0,0,0,91.7,1,9,37.5,9,0,2,1,0,6,6,0.7,6.0,0,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,5,20.8,5,0,0,0,0,0,0,0.0,
