player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Marco Notarainni,73389,LB,BOISE ST,1,7,0,120,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,,0,0,,,25.0,,,0,0,,70.4,0,,0.0,0,0,0.0,0,2,28.6,8,2,1,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,38,0,221,1,,,100.0,,,0,0,,65.4,0,,0.0,0,0,0.0,0,8,21.1,8,0,0,0,0,0,0,0.0,,0,0,10.5,100.0,100.0,14.0,14.0,0,0,0.0,63.3,0,12,0.0,0,0,110.4,2,28,73.7,28,0,2,2,0,21,0,0.8,10.5
Antonio Colclough,76813,ED,BUFFALO,1,1,0,126,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,9.1,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,1,21,0,316,0,0.0,0.0,75.0,,6.0,0,0,0.0,62.6,0,,100.0,1,0,39.6,0,6,28.6,8,0,0,1,0,0,0,0.0,,0,0,,,70.6,,,0,0,,63.9,0,,,0,0,0.0,0,12,57.1,17,0,0,0,0,0,0,0.0,
Jace Ruder,77680,LB,N TEXAS,1,4,0,251,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,2,0,0,0,0,0,0,0.0,,0,0,,,33.3,,,0,0,,61.3,0,,,0,0,0.0,0,3,75.0,9,0,0,0,0,0,0,0.0,
Tory Spears,78134,S,TEXAS ST,1,7,0,314,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,23.0,100.0,100.0,5.0,5.0,0,0,0.0,33.8,0,57,,0,0,118.8,1,5,71.4,5,0,0,1,0,57,34,11.4,57.0
DaShon Bussell,78169,CB,W MICHIGAN,1,15,0,347,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,0.0,,0,0,41.0,100.0,100.0,12.0,12.0,0,0,0.0,55.1,0,45,,0,0,158.3,1,12,80.0,12,0,0,1,1,45,4,3.8,45.0
Marque Collins,78999,CB,BYU,1,25,0,128,0,,,100.0,,,0,0,,62.3,0,,,0,0,0.0,0,3,12.0,3,0,0,0,0,0,0,0.0,,0,1,20.0,0.0,100.0,,15.0,0,1,100.0,82.7,0,,0.0,0,1,39.6,0,17,68.0,17,1,1,1,0,0,0,0.0,
Jayden McDonald,81249,LB,UCONN,1,13,0,146,0,,,33.3,,,0,0,,72.0,0,,0.0,0,0,0.0,0,2,15.4,6,1,1,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,63.1,0,,,0,0,0.0,0,9,69.2,12,0,0,0,0,0,0,0.0,
Raymond Scott,82560,LB,JAMES MAD,1,4,0,197,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,66.7,,,0,0,,61.7,0,,,0,0,0.0,0,4,100.0,6,0,0,0,0,0,0,0.0,
Dustin Johnson,83197,S,OHIO,1,27,0,259,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,3,11.1,3,0,0,0,0,0,0,0.0,,0,1,5.0,0.0,96.0,,23.0,0,0,0.0,51.8,0,,0.0,0,0,39.6,0,24,88.9,25,1,3,1,0,0,0,0.0,
Jarvis Ware,83314,CB,UNLV,1,46,0,325,0,11.0,0.0,100.0,,5.5,0,1,50.0,61.7,0,,0.0,0,1,39.6,0,12,26.1,12,0,1,2,0,0,0,0.0,,0,0,5.0,33.3,100.0,24.0,8.0,0,0,0.0,70.7,0,12,,0,0,46.5,1,25,54.3,25,0,0,3,0,12,14,0.5,12.0
Chris Mills,83315,CB,TEXAS ST,1,41,0,314,0,8.0,100.0,100.0,14.0,14.0,0,0,0.0,53.2,0,8,0.0,0,0,100.0,1,15,36.6,15,0,2,1,0,8,0,0.6,8.0,0,0,8.5,50.0,100.0,23.0,11.5,0,1,50.0,64.8,0,22,0.0,0,1,89.6,1,24,58.5,24,0,1,2,0,22,0,1.0,22.0
Armani-Eli Adams,83838,S,W MICHIGAN,1,1,0,347,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Rodney Robinson,86527,S,BOISE ST,1,10,0,120,0,,,83.3,,,0,0,,61.8,0,,,0,0,0.0,0,5,50.0,6,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,83.3,5.0,5.0,0,0,0.0,63.1,0,8,,0,0,100.0,1,5,50.0,6,0,0,1,0,8,5,1.6,8.0
Ozzie Nicholas,86729,LB,DUKE,1,36,0,154,1,13.5,50.0,90.9,10.0,5.0,0,0,0.0,54.5,0,30,0.0,0,0,95.8,1,10,27.8,11,0,0,2,0,30,9,3.0,30.0,0,3,,,93.3,,,0,0,,59.2,0,,25.0,1,0,0.0,0,14,38.9,15,0,0,0,0,0,0,0.0,
Ceyair Wright,86877,CB,NEBRASKA,1,45,0,238,0,10.4,60.0,100.0,6.0,3.6,1,1,20.0,62.3,0,15,33.3,1,1,82.9,3,18,40.0,18,0,2,5,0,37,8,2.1,12.3,0,0,1.0,100.0,94.7,17.0,17.0,0,0,0.0,66.4,0,5,,0,0,87.5,1,18,40.0,19,0,0,1,0,5,4,0.3,5.0
David Reese,90079,ED,CAL,1,1,0,130,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,
Amir McDaniel,97087,CB,LA LAFAYET,1,21,0,207,0,13.0,50.0,100.0,7.0,3.5,0,0,0.0,38.1,0,6,100.0,1,0,56.3,1,7,33.3,7,0,0,2,0,6,2,0.9,6.0,0,1,-6.0,0.0,80.0,,11.0,0,0,0.0,66.3,0,,0.0,0,0,39.6,0,12,57.1,15,1,0,1,0,0,0,0.0,
Anthony Wilson,97220,S,W VIRGINIA,1,33,0,343,0,,,100.0,,,0,0,,65.4,0,,0.0,0,0,0.0,0,6,18.2,6,0,1,0,0,0,0,0.0,,0,0,18.0,100.0,100.0,22.0,22.0,0,0,0.0,36.4,0,89,0.0,0,0,118.8,1,22,66.7,22,0,2,1,0,89,71,4.0,89.0
Marcus Harris,97230,CB,CAL,1,15,0,130,0,6.0,0.0,100.0,,3.0,0,1,50.0,76.0,0,,,0,1,39.6,0,6,40.0,6,0,0,2,0,0,0,0.0,,0,0,47.0,0.0,100.0,,8.0,0,0,0.0,71.5,0,,0.0,0,0,39.6,0,8,53.3,8,0,1,1,0,0,0,0.0,
Rod Heard II,97237,S,NOTRE DAME,1,17,0,258,0,9.0,0.0,90.0,,7.0,0,0,0.0,70.1,0,,,0,0,39.6,0,9,52.9,10,0,0,1,0,0,0,0.0,,0,0,1.0,100.0,100.0,7.0,7.0,0,0,0.0,73.4,0,2,0.0,0,0,79.2,1,7,41.2,7,1,2,1,0,2,1,0.3,2.0
Isaiah Essissima,97243,CB,COLO STATE,1,20,0,144,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,2,10.0,2,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,66.6,0,,0.0,0,0,0.0,0,11,55.0,11,0,0,0,0,0,0,0.0,
Jordan Clark,97324,CB,NOTRE DAME,1,33,0,258,0,9.0,75.0,100.0,5.3,4.0,0,1,25.0,58.3,0,19,0.0,0,1,102.1,3,18,54.5,18,0,2,4,0,36,10,2.3,12.0,0,0,,,100.0,,,0,0,,65.6,0,,,0,0,0.0,0,13,39.4,13,0,0,0,0,0,0,0.0,
Juan Powell,97330,CB,COAST CAR,1,26,0,141,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.8,2,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,95.2,6.7,6.7,0,0,0.0,52.8,0,38,0.0,0,0,118.8,3,20,76.9,21,1,2,3,0,60,51,3.0,20.0
AJ Williams,97343,S,COAST CAR,1,3,0,141,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
Jakeen Harris,97351,S,N CAROLINA,1,23,0,245,1,0.0,100.0,100.0,6.0,6.0,0,0,0.0,53.2,0,6,0.0,0,0,91.7,1,6,26.1,6,0,0,1,0,6,6,1.0,6.0,0,0,,,100.0,,,0,0,,71.9,0,,0.0,0,0,0.0,0,16,69.6,16,1,1,0,0,0,0,0.0,
Woodi Washington,97379,CB,OKLAHOMA,1,4,0,261,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,30.0,100.0,100.0,3.0,3.0,0,0,0.0,42.4,0,32,,0,0,118.8,1,3,75.0,3,0,0,1,0,32,2,10.7,32.0
Solomon Brown,97386,S,BUFFALO,1,23,0,126,0,18.0,100.0,100.0,3.0,3.0,0,0,0.0,49.8,0,18,0.0,0,0,118.8,1,3,13.0,3,0,1,1,0,18,0,6.0,18.0,0,0,5.5,50.0,100.0,12.0,6.0,0,0,0.0,61.3,0,6,50.0,1,0,56.3,1,12,52.2,12,1,1,2,0,6,0,0.5,6.0
Roderick Roberson,97471,S,LA TECH,1,1,0,208,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,
Dallas Gamble,97483,CB,S ALABAMA,1,5,0,288,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,9.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,20.0,1,0,0,1,0,0,0,0.0,
Dean Clark,97495,S,FRESNO ST,1,43,0,169,0,,,84.6,,,0,0,,42.8,0,,,0,0,0.0,0,11,25.6,13,0,0,0,0,0,0,0.0,,0,0,12.6,40.0,100.0,12.0,4.8,1,2,40.0,64.3,0,21,100.0,1,1,54.6,2,26,60.5,26,0,0,5,0,23,0,1.0,11.5
Jaden Voisin,97506,S,S ALABAMA,1,29,0,288,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,5,17.2,5,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,95.2,20.0,20.0,0,0,0.0,70.5,0,5,0.0,0,0,87.5,1,20,69.0,21,1,1,1,0,5,1,0.3,5.0
Malik Dixon-Williams,97520,S,UCONN,1,19,0,146,0,2.0,0.0,100.0,,6.0,0,1,100.0,76.8,0,,,0,1,39.6,0,6,31.6,6,0,0,1,0,0,0,0.0,,0,1,,,91.7,,,0,0,,74.2,0,,0.0,0,0,0.0,0,11,57.9,12,1,2,0,0,0,0,0.0,
Malachi Langley,97532,LB,FRESNO ST,1,41,0,169,0,,,69.2,,,0,0,,63.1,0,,,0,0,0.0,0,9,22.0,13,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,70.6,0,,0.0,0,0,0.0,0,26,63.4,26,1,1,0,0,0,0,0.0,
Chad Stephens,97541,ED,E CAROLINA,1,2,0,156,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,22.2,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,9,0,0,0,0,0,0,0.0,
Jett Elad,97543,S,UNLV,1,53,0,325,0,-1.0,0.0,100.0,,14.0,0,0,0.0,72.3,0,,0.0,0,0,39.6,0,16,30.2,16,0,1,1,0,0,0,0.0,,0,1,25.0,33.3,93.1,26.0,8.7,0,1,33.3,74.4,0,0,25.0,1,1,42.4,1,27,50.9,29,1,2,3,0,0,0,0.0,0.0
Jackson Barrow,97545,LB,TOLEDO,1,24,0,316,0,,,66.7,,,0,0,,62.1,0,,,0,0,0.0,0,4,16.7,6,0,0,0,0,0,0,0.0,,0,0,,,76.2,,,0,0,,66.6,0,,0.0,0,0,0.0,0,16,66.7,21,0,2,0,0,0,0,0.0,
Marcus Fuqua,97563,S,BUFFALO,1,29,0,126,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,3,10.3,3,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,18,62.1,18,0,0,0,0,0,0,0.0,
Damari Roberson,97609,S,W MICHIGAN,1,19,0,347,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,27.0,100.0,85.0,17.0,17.0,0,0,0.0,58.7,0,28,0.0,0,0,118.8,1,17,89.5,20,2,3,1,0,28,1,1.6,28.0
M.J. Griffin,97703,S,LOUISVILLE,1,44,0,210,0,8.0,100.0,100.0,3.5,3.5,0,0,0.0,43.0,0,11,,0,0,131.3,2,7,15.9,7,1,0,2,1,12,5,1.7,6.0,0,0,11.7,100.0,100.0,9.3,9.3,0,0,0.0,48.5,0,31,33.3,1,0,158.3,3,28,63.6,28,0,2,3,1,40,7,1.4,13.3
Matt Salopek,97704,LB,MIAMI OH,1,35,0,221,0,,,75.0,,,0,0,,62.5,0,,,0,0,0.0,0,6,17.1,8,0,0,0,0,0,0,0.0,,0,0,7.5,50.0,96.4,13.5,6.8,0,0,0.0,68.3,0,12,50.0,1,0,65.6,2,27,77.1,28,0,1,4,0,21,15,0.8,10.5
Wesley Walker,97725,S,MICHIGAN,1,33,0,222,0,,,71.4,,,0,0,,62.9,0,,,0,0,0.0,0,5,15.2,7,0,0,0,0,0,0,0.0,,0,1,5.8,80.0,95.8,5.8,4.6,0,0,0.0,74.3,1,18,0.0,0,0,52.1,4,23,69.7,24,0,2,5,0,30,7,1.3,7.5
Jack Kiser,97889,LB,NOTRE DAME,1,18,0,258,0,,,75.0,,,0,0,,46.1,0,,,0,0,0.0,0,9,50.0,12,0,0,0,0,0,0,0.0,,0,0,,,87.5,,,0,0,,61.7,0,,,0,0,0.0,0,7,38.9,8,0,0,0,0,0,0,0.0,
Darius McClendon,97910,S,BOWL GREEN,1,11,0,122,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,9.1,2,0,0,0,0,0,0,0.0,,0,2,,,100.0,,,0,0,,74.2,0,,0.0,0,0,0.0,0,8,72.7,8,1,2,0,0,0,0,0.0,
Devo Bridges,97935,ED,FRESNO ST,1,1,0,169,0,-2.0,100.0,7.7,1.0,1.0,0,0,0.0,66.3,0,-2,0.0,0,0,79.2,1,1,100.0,13,1,1,1,0,-2,0,-2.0,-2.0,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,24,0,0,0,0,0,0,,
Ricky Samuel,98115,DI,JVILLE ST,1,2,0,196,1,,,22.2,,,0,0,,38.7,0,,0.0,0,0,0.0,0,2,100.0,9,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,
Dan Foster Jr.,98123,LB,LOUISVILLE,1,10,0,210,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,1,1,1,0,0,0,0,,,0,1,4.0,100.0,90.0,4.5,4.5,0,0,0.0,63.1,0,7,0.0,0,0,87.5,2,9,90.0,10,1,1,2,0,10,2,1.1,5.0
Boone Bonnema,98143,LB,W MICHIGAN,1,2,0,347,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,60.2,0,,,0,0,0.0,0,2,100.0,4,0,0,0,0,0,0,0.0,
Brian Ugwu,98145,ED,MIAMI OH,1,1,0,221,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,8,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,24,0,0,0,0,0,0,,
Sylvain Yondjouen,98313,ED,GA TECH,1,1,0,176,0,,,16.7,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,6,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,
Darius Alexander,98333,DI,TOLEDO,1,3,0,316,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,7.0,0.0,4.2,,1.0,0,0,0.0,68.5,1,,,0,0,0.0,0,1,33.3,24,1,0,1,0,0,0,0.0,
DeShawn Holt,98439,ED,TOLEDO,1,1,0,316,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,0,,,4.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,23,1,0,0,0,0,0,0.0,
Nick Jackson,98640,LB,IOWA,1,29,0,192,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,3,10.3,3,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,91.3,10.5,10.5,0,0,0.0,58.0,0,22,0.0,0,0,118.8,2,21,72.4,23,0,2,2,0,27,11,1.3,13.5
Jaydon Hill,98645,CB,TEXAS A&M,1,44,0,312,0,9.0,100.0,100.0,4.5,4.5,0,0,0.0,45.5,0,28,0.0,0,0,118.8,4,21,47.7,21,0,3,4,0,54,18,3.0,13.5,0,0,0.8,75.0,100.0,6.0,4.5,0,0,0.0,60.2,0,33,0.0,0,0,109.4,3,19,43.2,19,0,1,4,0,43,36,2.4,14.3
Justin Pelic,98809,LB,FLORIDA,1,4,0,163,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,5.0,0.0,100.0,,3.0,0,0,0.0,61.6,0,,,0,0,39.6,0,4,100.0,4,0,0,1,0,0,0,0.0,
Shilo Sanders,98838,S,COLORADO,1,29,0,143,0,,,94.4,,,1,1,,86.1,0,,50.0,1,1,0.0,0,17,58.6,18,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,81.0,0,,0.0,0,0,0.0,0,12,41.4,12,0,1,0,0,0,0,0.0,
Warren Burrell,98842,CB,GA TECH,1,22,0,176,0,13.0,0.0,100.0,,6.0,0,0,0.0,71.0,0,,,0,0,39.6,0,7,31.8,7,0,0,1,0,0,0,0.0,,0,0,37.0,100.0,100.0,12.0,12.0,0,0,0.0,42.7,0,39,0.0,0,0,118.8,1,14,63.6,14,0,1,1,0,39,2,3.3,39.0
Kenney Solomon,98848,CB,JVILLE ST,1,7,0,196,0,,,100.0,,,0,0,,64.7,0,,0.0,0,0,0.0,0,5,71.4,5,1,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,
Brandon Turnage,98859,CB,OLE MISS,1,16,0,226,0,17.0,0.0,100.0,,3.0,0,0,0.0,50.0,0,,,0,0,39.6,0,3,18.8,3,0,0,1,0,0,0,0.0,,0,0,,,90.0,,,0,0,,42.3,0,,,0,0,0.0,0,9,56.3,10,0,0,0,0,0,0,0.0,
DJ Douglas,98860,S,FLORIDA,1,21,0,163,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,95.0,17.0,17.0,0,0,0.0,59.2,0,22,100.0,1,0,118.8,1,19,90.5,20,0,0,1,0,22,18,1.3,22.0
Jalen Catalon,98867,S,UNLV,1,56,0,325,0,,,100.0,,,0,0,,66.7,0,,0.0,0,0,0.0,0,16,28.6,16,0,1,0,0,0,0,0.0,,0,1,9.3,66.7,96.6,13.5,9.0,0,0,0.0,68.1,0,13,33.3,1,0,92.4,2,28,50.0,29,1,1,3,0,25,9,0.9,12.5
Malik Chavis,98870,S,UNLV,1,22,0,325,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,13.6,3,0,0,0,0,0,0,0.0,,0,0,-4.0,100.0,100.0,11.0,11.0,0,0,0.0,71.0,0,0,0.0,0,0,79.2,1,12,54.5,12,1,2,1,0,0,4,0.0,0.0
Hudson Clark,98871,CB,ARKANSAS,1,27,0,111,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,6,22.2,6,0,0,0,0,0,0,0.0,,0,0,17.0,33.3,100.0,18.0,6.0,0,0,0.0,66.2,0,8,0.0,0,0,42.4,1,18,66.7,18,0,1,3,0,8,2,0.4,8.0
Dan Jackson,98883,S,GEORGIA,1,28,0,173,0,0.0,0.0,100.0,,9.0,0,0,0.0,66.0,0,,0.0,0,0,39.6,0,11,39.3,11,0,1,1,0,0,0,0.0,,0,0,-5.0,100.0,100.0,17.0,17.0,0,0,0.0,52.9,0,2,66.7,2,0,79.2,1,17,60.7,17,1,1,1,0,2,7,0.1,2.0
Chris Shearin,98891,S,JAMES MAD,1,44,0,197,0,19.0,100.0,100.0,2.0,2.0,0,0,0.0,29.7,0,65,100.0,1,0,118.8,1,2,4.5,2,0,0,1,0,65,46,32.5,65.0,0,0,,,97.1,,,0,1,,77.5,0,,0.0,0,1,0.0,0,33,75.0,34,3,3,0,0,0,0,0.0,
Jalen Geiger,98901,S,TULANE,1,22,0,319,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,9.1,2,0,0,0,0,0,0,0.0,,0,1,,,100.0,,,0,0,,67.3,0,,0.0,0,0,0.0,0,17,77.3,17,0,0,0,0,0,0,0.0,
