player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mason White,43872,CB,OREGON ST,1,6,0,265,0,8.0,0.0,100.0,,2.0,0,0,0.0,61.3,0,,,0,0,39.6,0,2,33.3,2,0,0,1,0,0,0,0.0,,0,0,6.0,100.0,100.0,4.0,4.0,0,0,0.0,64.7,0,5,0.0,0,0,87.5,1,4,66.7,4,0,1,1,0,5,-1,1.3,5.0
Noah Taylor,52348,LB,NWESTERN,1,1,0,256,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,23,0,323,0,,,42.9,,,0,0,,61.9,0,,,0,0,0.0,0,3,13.0,7,0,0,0,0,0,0,0.0,,0,0,,,88.9,,,0,0,,65.9,0,,,0,0,0.0,0,16,69.6,18,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,WISCONSIN,1,19,0,349,0,-3.0,100.0,90.0,9.0,9.0,0,0,0.0,64.5,0,4,,0,0,83.3,1,9,47.4,10,0,0,1,0,4,7,0.4,4.0,0,0,-3.0,100.0,80.0,7.0,7.0,0,0,0.0,62.7,0,5,,0,0,87.5,1,8,42.1,10,0,0,1,0,5,8,0.7,5.0
Alex Howard,62494,LB,DUKE,1,19,0,154,0,0.5,100.0,92.3,5.5,5.5,0,0,0.0,64.9,0,16,0.0,0,0,108.3,2,12,63.2,13,1,3,2,0,20,19,1.8,10.0,0,0,-4.0,0.0,75.0,,6.0,0,0,0.0,62.1,0,,100.0,1,0,39.6,0,6,31.6,8,0,0,1,0,0,0,0.0,
Kam Butler,63872,ED,VIRGINIA,1,4,0,335,0,-1.0,100.0,15.8,3.0,3.0,0,0,0.0,55.3,0,25,,0,0,118.8,1,3,75.0,19,0,0,1,0,25,26,8.3,25.0,0,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,12,0,0,0,0,0,0,,
Josh Minkins,66051,S,CINCINNATI,1,25,0,138,0,,,100.0,,,0,0,,34.6,0,,,0,0,0.0,0,4,16.0,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,55.7,0,,,0,0,0.0,0,11,44.0,11,0,0,0,0,0,0,0.0,
Ty Hamilton,66298,DI,OHIO STATE,1,1,0,260,0,,,5.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,20,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,16,1,1,0,0,0,0,,
Korey Foreman,70831,ED,FRESNO ST,1,3,0,169,0,,,11.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,9,0,0,0,0,0,0,0.0,,0,0,,,25.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,66.7,8,0,0,0,0,0,0,0.0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,24,0,169,0,,,75.0,,,0,0,,62.8,0,,,0,0,0.0,0,6,25.0,8,0,0,0,0,0,0,0.0,,0,0,16.0,0.0,73.7,,14.0,0,0,0.0,57.8,0,,0.0,0,0,39.6,0,14,58.3,19,0,1,1,0,0,0,0.0,
