player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Dominic DeLuca,145095,LB,PENN STATE,1,14,0,266,0,-4.0,100.0,72.7,7.0,7.0,0,0,0.0,64.8,0,5,0.0,0,0,87.5,1,8,57.1,11,0,1,1,0,5,9,0.7,5.0,0,0,4.0,100.0,83.3,5.0,5.0,0,0,0.0,53.0,0,9,0.0,0,0,104.2,1,5,35.7,6,0,2,1,0,9,5,1.8,9.0
Kobe King,145097,LB,PENN STATE,1,32,0,266,0,29.0,100.0,80.0,15.0,15.0,0,0,0.0,40.9,0,36,0.0,0,0,118.8,1,16,50.0,20,0,1,1,0,36,7,2.4,36.0,0,0,1.8,100.0,86.7,3.3,3.3,0,0,0.0,51.3,0,12,0.0,0,0,97.9,4,13,40.6,15,0,3,4,0,30,23,2.3,7.5
Zakee Wheatley,145099,S,PENN STATE,1,40,0,266,0,3.0,100.0,100.0,20.0,20.0,0,0,0.0,55.5,0,5,50.0,1,0,87.5,1,21,52.5,21,0,1,1,0,5,2,0.3,5.0,0,2,4.0,100.0,100.0,16.0,16.0,0,0,0.0,88.1,1,4,0.0,0,0,43.8,1,16,40.0,16,1,1,1,0,4,0,0.3,4.0
Jaylen Reed,145100,S,PENN STATE,1,33,0,266,0,4.5,100.0,85.7,9.0,9.0,0,0,0.0,31.9,0,14,0.0,0,0,108.3,2,18,54.5,21,0,2,2,0,20,11,1.1,10.0,0,0,2.5,100.0,75.0,6.0,6.0,0,0,0.0,55.6,0,11,,0,0,104.2,2,12,36.4,16,0,0,2,0,18,13,1.5,9.0
Trey Moore,145527,ED,TEXAS,1,3,0,311,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,11.0,100.0,10.5,2.0,2.0,0,0,0.0,69.1,0,14,0.0,0,0,118.8,1,2,66.7,19,1,1,1,0,14,3,7.0,14.0
Lorenzo Styles Jr.,147474,CB,OHIO STATE,1,9,0,260,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,22.2,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,4,44.4,4,0,0,0,0,0,0,0.0,
Jaylen Sneed,156972,LB,NOTRE DAME,1,10,0,258,0,2.0,0.0,53.8,,3.5,0,0,0.0,32.9,0,,,0,0,39.6,0,7,70.0,13,0,0,2,0,0,0,0.0,,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,2,0,0,0,0,0,0,,
Davison Igbinosun,157129,CB,OHIO STATE,1,43,0,260,0,,,100.0,,,0,0,,51.7,0,,0.0,0,0,0.0,0,8,18.6,8,0,1,0,0,0,0,0.0,,0,0,9.0,50.0,96.0,24.0,12.0,0,0,0.0,59.5,0,6,33.3,1,0,56.3,1,24,55.8,25,0,2,2,0,6,0,0.3,6.0
Jaylon Guilbeau,157307,CB,TEXAS,1,29,0,311,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,6.9,2,0,0,0,0,0,0,0.0,,0,0,0.6,100.0,92.0,4.6,4.6,0,0,0.0,57.7,0,14,66.7,2,0,93.3,5,23,79.3,25,1,1,5,0,32,29,1.4,6.4
Kenyatta Jackson Jr.,162868,ED,OHIO STATE,1,2,0,260,0,13.0,100.0,33.3,1.0,1.0,0,0,0.0,60.0,0,26,,0,0,158.3,1,1,50.0,3,0,0,1,1,26,13,26.0,26.0,0,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,6,0,0,0,0,0,0,0.0,
Hero Kanu,162870,DI,OHIO STATE,1,1,0,260,0,,,100.0,,,0,0,,59.2,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,
Sonny Styles,162876,LB,OHIO STATE,1,41,0,260,0,,,55.6,,,0,0,,62.4,0,,,0,0,0.0,0,5,12.2,9,0,0,0,0,0,0,0.0,,0,0,3.9,85.7,96.2,4.2,3.6,0,0,0.0,47.0,0,22,25.0,1,0,144.9,6,25,61.0,26,2,3,7,1,65,55,2.6,10.8
Audavion Collins,163676,CB,PENN STATE,1,12,0,266,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,5,41.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.7,0,,,0,0,0.0,0,6,50.0,6,0,0,0,0,0,0,0.0,
Ethan Burke,163843,ED,TEXAS,1,2,0,311,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,10,0,0,0,0,0,0,0.0,
Abdul Carter,164160,ED,PENN STATE,1,3,0,266,0,,,5.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,20,1,0,0,0,0,0,0.0,,0,0,,,7.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,13,0,0,0,0,0,0,0.0,
Dani Dennis-Sutton,164163,ED,PENN STATE,1,4,0,266,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,19,2,1,0,0,0,0,,,0,0,17.0,0.0,28.6,,4.0,0,0,0.0,74.5,1,,,0,0,0.0,0,4,100.0,14,1,0,1,0,0,0,0.0,
Cam Miller,164178,CB,PENN STATE,1,21,0,266,0,11.5,100.0,100.0,5.5,5.5,0,0,0.0,39.6,0,54,0.0,0,0,158.3,2,11,52.4,11,0,2,2,1,65,42,5.9,32.5,0,0,3.0,0.0,100.0,,10.0,0,0,0.0,70.3,0,,,0,0,39.6,0,10,47.6,10,0,0,1,0,0,0,0.0,
Jermaine Mathews Jr.,170257,CB,OHIO STATE,1,30,0,260,0,-3.0,100.0,100.0,4.0,4.0,0,0,0.0,49.0,0,2,,0,0,79.2,1,6,20.0,6,0,0,1,0,2,5,0.5,2.0,0,0,,,94.1,,,0,0,,66.4,0,,,0,0,0.0,0,16,53.3,17,0,0,0,0,0,0,0.0,
Arvell Reese,170264,LB,OHIO STATE,1,2,0,260,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.9,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Tony Rojas,170297,LB,PENN STATE,1,14,0,266,0,,,62.5,,,0,0,,61.6,0,,,0,0,0.0,0,5,35.7,8,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,100.0,8.0,8.0,0,0,0.0,48.1,0,6,0.0,0,0,91.7,1,8,57.1,8,0,1,1,0,6,1,0.8,6.0
Zion Tracy,170301,CB,PENN STATE,1,15,0,266,0,11.0,100.0,90.0,4.0,4.0,0,0,0.0,48.7,0,17,33.3,1,0,118.8,2,9,60.0,10,0,2,2,0,27,5,3.4,13.5,0,0,,,75.0,,,0,0,,61.8,0,,,0,0,0.0,0,3,20.0,4,0,0,0,0,0,0,0.0,
Elliot Washington II,170303,CB,PENN STATE,1,21,0,266,1,-1.0,100.0,100.0,13.0,13.0,0,0,0.0,61.5,0,4,0.0,0,0,83.3,1,13,61.9,13,0,1,1,0,4,5,0.3,4.0,0,0,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,5,23.8,5,0,1,0,0,0,0,0.0,
Jaiden Ausberry,171075,LB,NOTRE DAME,1,11,0,258,0,12.3,66.7,100.0,4.0,2.7,0,0,0.0,29.8,0,22,50.0,1,0,97.9,2,8,72.7,8,0,1,3,0,29,12,3.6,14.5,0,0,17.0,0.0,100.0,,3.0,0,0,0.0,50.6,0,,,0,0,39.6,0,3,27.3,3,0,0,1,0,0,0,0.0,
Drayk Bowen,171077,LB,NOTRE DAME,1,18,0,258,0,,,81.3,,,0,0,,56.5,0,,0.0,0,0,0.0,0,13,72.2,16,0,1,0,0,0,0,0.0,,0,0,,,83.3,,,0,0,,62.0,0,,,0,0,0.0,0,5,27.8,6,1,0,0,0,0,0,0.0,
Adon Shuler,171098,S,NOTRE DAME,1,20,0,258,1,18.0,100.0,100.0,12.0,12.0,0,0,0.0,53.5,0,27,0.0,0,0,118.8,1,12,60.0,12,0,0,1,0,27,9,2.3,27.0,0,1,,,100.0,,,0,0,,47.0,0,,0.0,0,0,0.0,0,6,30.0,6,0,0,0,0,0,0,0.0,
Caleb Downs,172375,S,OHIO STATE,1,46,0,260,0,,,88.9,,,0,0,,73.4,0,,0.0,0,0,0.0,0,8,17.4,9,1,1,0,0,0,0,0.0,,0,0,3.0,50.0,100.0,13.0,6.5,0,0,0.0,72.0,1,10,0.0,0,0,18.8,2,26,56.5,26,0,1,4,0,14,21,0.5,7.0
Anthony Hill Jr.,173158,LB,TEXAS,1,29,0,311,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.4,2,0,0,0,0,0,0,0.0,,0,0,8.6,100.0,88.9,4.6,4.6,0,0,0.0,48.3,0,75,0.0,0,0,158.3,5,24,82.8,27,1,4,5,1,128,85,5.6,25.6
Liona Lefau,173161,LB,TEXAS,1,20,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,5.0,1,0,0,0,0,0,0,0.0,,0,2,1.8,100.0,85.7,4.3,4.3,0,0,0.0,46.2,0,13,25.0,1,0,104.2,4,18,90.0,21,0,1,4,0,36,29,2.1,9.0
Malik Muhammad,173165,CB,TEXAS,1,36,0,311,0,,,100.0,,,0,0,,61.2,0,,,0,0,0.0,0,2,5.6,2,0,0,0,0,0,0,0.0,,0,0,8.8,50.0,100.0,14.0,7.0,0,0,0.0,62.2,0,11,33.3,1,0,62.5,2,30,83.3,30,0,2,4,0,18,16,0.6,9.0
A.J. Harris,173534,CB,PENN STATE,1,28,0,266,0,15.0,50.0,100.0,11.0,5.5,0,1,50.0,61.1,0,32,0.0,0,0,95.8,1,12,42.9,12,0,1,2,0,32,9,2.9,32.0,0,0,25.0,0.0,100.0,,13.0,0,0,0.0,55.7,0,,0.0,0,0,39.6,0,13,46.4,13,0,1,1,0,0,0,0.0,
Jelani McDonald,176180,S,TEXAS,1,9,0,311,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,77.8,,,0,0,,71.3,0,,,0,0,0.0,0,7,77.8,9,0,0,0,0,0,0,0.0,
Kyngstonn Viliamu-Asa,184105,LB,NOTRE DAME,1,6,0,258,1,-1.0,100.0,37.5,3.0,3.0,0,0,0.0,72.5,0,1,50.0,1,0,79.2,1,3,50.0,8,0,0,1,0,1,2,0.3,1.0,0,0,,,75.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,50.0,4,0,0,0,0,0,0,0.0,
Colin Simmons,184515,ED,TEXAS,1,7,0,311,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,7.0,100.0,35.3,6.0,6.0,0,0,0.0,53.5,0,15,0.0,0,0,118.8,1,6,85.7,17,2,2,1,0,15,8,2.5,15.0
Leonard Moore,189882,CB,NOTRE DAME,1,30,0,258,0,11.0,0.0,100.0,,10.0,0,0,0.0,75.6,0,,0.0,0,0,39.6,0,21,70.0,21,0,1,2,0,0,0,0.0,,0,0,4.0,50.0,100.0,6.0,3.0,0,0,0.0,59.6,0,6,100.0,1,0,56.3,1,7,23.3,7,0,0,2,0,6,1,1.0,6.0
