player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Mark Williams,21922,CB,LA MONROE,1,11,0,209,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,29.0,0.0,100.0,,9.0,0,0,0.0,40.6,0,,0.0,0,0,39.6,0,9,81.8,9,0,1,1,0,0,0,0.0,
Devin Taylor,22317,CB,BOWL GREEN,1,48,0,122,0,19.0,0.0,100.0,,4.5,0,2,100.0,80.4,0,,,0,1,39.6,0,9,18.8,9,0,0,2,0,0,0,0.0,,0,0,19.4,40.0,100.0,12.5,5.0,0,2,40.0,66.8,1,28,0.0,0,1,21.7,2,30,62.5,30,1,2,5,0,31,1,1.2,15.5
Cortez Davis,22974,CB,HAWAII,1,38,0,180,0,16.0,50.0,100.0,7.5,3.8,0,1,25.0,62.5,0,13,50.0,1,1,67.7,2,15,39.5,15,0,1,4,0,23,19,1.5,11.5,0,0,8.0,100.0,100.0,12.0,12.0,0,0,0.0,56.8,0,8,0.0,0,0,100.0,1,13,34.2,13,0,1,1,0,8,0,0.7,8.0
Reggie Stubblefield,23441,S,KANSAS ST,1,30,0,199,0,13.0,100.0,50.0,1.0,1.0,0,0,0.0,59.8,0,21,,0,0,118.8,1,1,3.3,2,0,0,1,0,21,8,21.0,21.0,0,0,16.0,100.0,96.0,22.0,22.0,0,0,0.0,55.3,0,18,100.0,1,0,118.8,1,24,80.0,25,0,0,1,0,18,2,0.8,18.0
Colby Burton,23898,CB,HAWAII,1,22,0,180,0,1.0,100.0,100.0,12.0,12.0,0,0,0.0,66.2,0,7,0.0,0,0,95.8,1,12,54.5,12,0,1,1,0,7,6,0.6,7.0,0,0,8.5,100.0,100.0,1.8,1.8,0,0,0.0,51.6,0,22,0.0,0,0,111.5,4,7,31.8,7,1,4,4,0,43,9,6.1,10.8
Darion Dunn,23963,CB,TEXAS,1,9,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,1,0,0,0,0,0,0,0.0,,0,0,8.0,0.0,100.0,,4.0,0,1,50.0,81.9,0,,,0,1,39.6,0,8,88.9,8,0,0,2,0,0,0,0.0,
Luc Bequette,25776,DI,CAL,1,1,0,130,0,,,9.1,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,
Jeremiah Moon,26453,LB,FLORIDA,1,19,0,163,0,,,100.0,,,0,0,,61.1,0,,,0,0,0.0,0,5,26.3,5,0,0,0,0,0,0,0.0,,0,0,3.0,100.0,92.9,12.0,12.0,0,0,0.0,28.9,0,32,100.0,1,0,118.8,1,13,68.4,14,0,0,1,0,32,29,2.7,32.0
Brenden Schooler,28253,S,TEXAS,1,17,0,311,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,2,11.8,2,0,0,0,0,0,0,0.0,,0,1,9.5,0.0,92.3,,6.0,0,0,0.0,69.0,0,,0.0,0,0,39.6,0,12,70.6,13,0,2,2,0,0,0,0.0,
Richard Moore,28853,LB,SMU,1,24,0,287,0,,,56.3,,,0,0,,72.7,0,,0.0,0,0,0.0,0,9,37.5,16,1,1,0,0,0,0,0.0,,0,0,3.0,100.0,92.3,4.0,4.0,0,0,0.0,29.4,0,16,,0,0,118.8,3,12,50.0,13,0,0,3,0,41,32,3.4,13.7
