player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,14,0,214,0,27.0,0.0,100.0,,3.0,0,0,0.0,51.9,0,,,0,0,39.6,0,4,28.6,4,0,0,1,0,0,0,0.0,,0,0,-2.0,100.0,87.5,6.0,6.0,0,0,0.0,63.3,0,7,,0,0,95.8,1,7,50.0,8,0,0,1,0,7,9,1.2,7.0
Xavier Peters,52819,ED,FAU,1,2,0,165,0,,,33.3,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,6,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,
Cole Pearce,52970,LB,BALL ST,1,31,0,117,0,,,80.0,,,0,0,,61.9,0,,,0,0,0.0,0,4,12.9,5,0,0,0,0,0,0,0.0,,0,0,7.0,75.0,92.6,7.3,5.5,0,0,0.0,29.9,0,27,66.7,2,0,116.7,3,25,80.6,27,1,1,4,0,59,43,2.7,19.7
DeShawn Pace,53549,S,CINCINNATI,1,20,0,138,1,3.0,100.0,70.0,7.0,7.0,0,0,0.0,61.7,0,21,33.3,1,0,118.8,1,7,35.0,10,0,1,1,0,21,18,3.0,21.0,0,0,3.0,0.0,84.6,,10.0,0,0,0.0,64.7,0,,,0,0,39.6,0,11,55.0,13,0,0,1,0,0,0,0.0,
Jaheim Thomas,54193,LB,ARKANSAS,1,26,0,111,0,1.0,100.0,80.0,12.0,12.0,0,0,0.0,55.5,0,6,,0,0,91.7,1,12,46.2,15,0,0,1,0,6,5,0.5,6.0,0,0,12.0,0.0,100.0,,5.5,1,1,50.0,74.4,0,,,0,1,39.6,0,11,42.3,11,0,0,2,0,0,0,0.0,
Jordan Strachan,55198,ED,S CAROLINA,1,3,0,289,1,,,20.0,,,0,0,,62.3,0,,0.0,0,0,0.0,0,2,66.7,10,0,0,0,0,0,0,0.0,,0,0,,,11.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,9,0,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,31,0,316,0,,,92.9,,,0,0,,57.7,0,,100.0,1,0,0.0,0,13,41.9,14,0,0,0,0,0,0,0.0,,0,0,14.5,50.0,100.0,15.0,7.5,0,0,0.0,52.8,0,16,50.0,1,0,77.1,1,15,48.4,15,0,1,2,0,16,12,1.1,16.0
Korey Hernandez,55796,CB,E MICHIGAN,1,22,0,160,0,39.0,0.0,100.0,,11.0,0,0,0.0,60.2,0,,,0,0,39.6,0,14,63.6,14,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.5,1,0,0,0,0,0,0,0.0,
Myles Jones,56220,CB,DUKE,1,39,0,154,0,,,100.0,,,0,0,,63.4,0,,,0,0,0.0,0,6,15.4,6,0,0,0,0,0,0,0.0,,0,0,9.8,75.0,100.0,9.0,6.8,0,1,25.0,66.7,0,9,33.3,1,1,91.7,3,28,71.8,28,0,2,4,0,26,25,1.0,8.7
John Davis,56230,CB,N TEXAS,1,42,0,251,0,,,100.0,,,0,0,,63.8,0,,,0,0,0.0,0,6,14.3,6,0,0,0,0,0,0,0.0,,0,0,6.5,66.7,100.0,7.8,5.2,0,1,16.7,70.1,1,23,66.7,2,1,91.7,4,33,78.6,33,1,1,6,1,49,26,1.6,12.3
Bryson Jackson,57738,S,BAYLOR,1,15,0,118,0,6.5,100.0,80.0,2.0,2.0,0,0,0.0,36.9,0,21,100.0,1,0,118.8,2,4,26.7,5,0,0,2,0,34,21,8.5,17.0,0,1,16.0,50.0,64.7,11.0,5.5,0,0,0.0,46.9,0,3,0.0,0,0,56.3,1,11,73.3,17,0,0,2,0,3,7,0.3,3.0
Malik Robinson,58044,LB,HOUSTON,1,25,0,182,0,,,80.0,,,0,0,,61.9,0,,,0,0,0.0,0,4,16.0,5,0,0,0,0,0,0,0.0,,0,0,,,95.5,,,0,0,,70.8,0,,50.0,1,0,0.0,0,21,84.0,22,0,1,0,0,0,0,0.0,
Monty Montgomery,58203,LB,OLE MISS,1,10,0,226,0,,,100.0,,,0,0,,53.9,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,62.3,0,,,0,0,0.0,0,8,80.0,10,0,0,0,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,39,0,128,0,,,100.0,,,0,0,,64.6,0,,,0,0,0.0,0,6,15.4,6,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,93.3,12.0,12.0,0,1,50.0,67.7,1,0,0.0,0,0,39.6,2,28,71.8,30,2,2,2,0,-2,2,-0.1,-1.0
Jeremiah Harris,63043,S,JVILLE ST,1,23,0,196,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.3,1,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,100.0,8.5,8.5,0,0,0.0,48.3,0,15,33.3,1,0,116.7,2,17,73.9,17,0,2,2,0,24,14,1.4,12.0
Kam Butler,63872,ED,VIRGINIA,1,7,0,335,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,4,0,0,0,0,0,0,0.0,,0,0,,,31.3,,,0,0,,81.1,0,,0.0,0,0,0.0,0,5,71.4,16,2,2,0,0,0,0,0.0,
Josh Minkins,66051,S,LOUISVILLE,1,39,0,210,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,7,17.9,7,0,0,0,0,0,0,0.0,,0,1,3.3,100.0,100.0,6.3,6.3,0,0,0.0,61.7,0,33,25.0,1,0,106.3,4,27,69.2,27,2,2,4,0,38,25,1.5,9.5
Jeremiah Wood,66274,S,OHIO,1,10,0,259,0,5.0,50.0,50.0,3.0,1.5,0,1,50.0,59.2,0,5,,0,1,56.3,1,4,40.0,8,0,0,2,0,5,0,1.7,5.0,0,0,3.0,100.0,54.5,6.0,6.0,0,0,0.0,54.1,0,8,0.0,0,0,100.0,1,6,60.0,11,0,1,1,0,8,5,1.3,8.0
Markel Perry,66793,ED,SM HOUSTON,1,9,0,281,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,3,0,0,0,0,0,0,0.0,,0,0,5.0,100.0,28.6,5.0,5.0,0,0,0.0,46.9,0,12,0.0,0,0,116.7,1,6,66.7,21,0,1,1,0,12,7,2.4,12.0
Blake Antzoulatos,70424,LB,CAL,1,9,0,130,0,-5.0,100.0,50.0,1.0,1.0,0,0,0.0,59.0,0,5,100.0,1,0,87.5,1,2,22.2,4,0,0,1,0,5,10,5.0,5.0,0,0,13.5,50.0,100.0,7.0,3.5,0,0,0.0,64.5,1,12,0.0,0,0,68.8,1,7,77.8,7,1,2,2,1,12,0,1.7,12.0
Tate Romney,70946,LB,ARIZONA ST,1,9,0,110,0,-5.0,100.0,60.0,2.0,2.0,0,0,0.0,60.8,0,-2,,0,0,79.2,1,3,33.3,5,0,0,1,0,-2,3,-1.0,-2.0,0,0,7.0,100.0,85.7,6.0,6.0,0,0,0.0,64.4,0,9,0.0,0,0,104.2,1,6,66.7,7,0,1,1,0,9,2,1.5,9.0
Tarik Luckett,71171,CB,N TEXAS,1,3,0,251,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,16.0,0.0,100.0,,3.0,0,1,100.0,70.3,0,,,0,1,39.6,0,3,100.0,3,0,0,1,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,25,0,326,0,24.0,50.0,100.0,13.0,6.5,0,1,50.0,49.8,0,72,33.3,1,1,95.8,1,13,52.0,13,0,2,2,0,72,46,5.5,72.0,0,0,6.0,100.0,100.0,4.0,4.0,0,0,0.0,65.2,0,10,33.3,1,0,91.7,2,8,32.0,8,1,2,2,0,12,0,1.5,6.0
William Nimmo Jr.,71391,S,UCLA,1,29,0,324,0,14.0,0.0,100.0,,10.0,0,0,0.0,70.9,0,,,0,0,39.6,0,10,34.5,10,0,0,1,0,0,0,0.0,,0,0,15.0,100.0,100.0,16.0,16.0,0,0,0.0,52.7,0,15,0.0,0,0,118.8,1,17,58.6,17,0,2,1,0,15,0,0.9,15.0
