player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,19,0,289,0,,,100.0,,,0,0,,80.1,1,,,0,0,0.0,0,9,47.4,9,0,0,0,0,0,0,0.0,,0,0,-1.0,100.0,100.0,9.0,9.0,0,0,0.0,65.7,0,4,0.0,0,0,83.3,1,10,52.6,10,0,1,1,0,4,5,0.4,4.0
Mark Williams,21922,CB,LA MONROE,1,26,0,209,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,2,7.7,2,0,0,0,0,0,0,0.0,,0,0,3.5,100.0,100.0,7.0,7.0,0,0,0.0,62.5,0,5,0.0,0,0,85.4,2,14,53.8,14,1,2,2,0,9,2,0.6,4.5
Devin Taylor,22317,CB,BOWL GREEN,1,30,0,122,0,13.0,0.0,100.0,,5.0,0,1,100.0,75.8,0,,,0,1,39.6,0,6,20.0,6,0,0,1,0,0,0,0.0,,0,0,5.5,0.0,90.0,,4.5,0,1,50.0,74.5,0,,100.0,1,1,39.6,0,9,30.0,10,0,0,2,0,0,0,0.0,
Cortez Davis,22974,CB,HAWAII,1,48,0,180,0,18.3,50.0,94.4,8.5,4.3,0,2,50.0,70.4,0,13,0.0,0,2,67.7,2,17,35.4,18,0,1,4,0,23,8,1.4,11.5,0,0,13.5,62.5,96.4,5.2,3.3,0,1,12.5,46.5,0,38,0.0,0,1,131.8,5,27,56.3,28,0,1,8,1,73,25,2.8,14.6
Dru Prox,23093,LB,UTSA,1,7,0,331,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,2,0,1,0,0,0,0,,,0,0,,,83.3,,,0,0,,61.7,0,,,0,0,0.0,0,5,71.4,6,0,0,0,0,0,0,0.0,
Reggie Stubblefield,23441,S,KANSAS ST,1,9,0,199,0,20.0,0.0,100.0,,2.0,0,1,100.0,71.6,0,,,0,1,39.6,0,2,22.2,2,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,4,44.4,4,0,0,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,22,0,311,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,2,9.1,2,0,0,0,0,0,0,0.0,,0,0,8.7,66.7,100.0,7.5,5.0,0,0,0.0,63.7,0,8,0.0,0,0,78.5,2,15,68.2,15,0,2,3,0,15,5,1.0,7.5
Jeremiah Moon,26453,LB,FLORIDA,1,9,0,163,0,,,25.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,11.1,4,0,0,0,0,0,0,0.0,,0,0,,,70.0,,,0,0,,65.2,0,,0.0,0,0,0.0,0,7,77.8,10,1,2,0,0,0,0,0.0,
Demario McCall,28012,CB,OHIO STATE,1,7,0,260,0,,,100.0,,,0,0,,63.3,0,,,0,0,0.0,0,5,71.4,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,
Brenden Schooler,28253,S,TEXAS,1,10,0,311,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.1,0,,,0,0,0.0,0,7,70.0,7,0,0,0,0,0,0,0.0,
